Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,1243.0,1258.4000244140625,1239.0,1255.800048828125,1231.4794921875,7430470
2021-01-01,1257.9000244140625,1265.5,1255.800048828125,1260.449951171875,1236.039306640625,4253550
2021-01-04,1269.0,1290.0,1261.1500244140625,1288.25,1263.301025390625,7208454
2021-01-05,1282.0,1299.0,1275.050048828125,1293.800048828125,1268.7435302734375,8145280
2021-01-06,1300.0,1302.0,1268.050048828125,1282.0999755859375,1257.2701416015625,7161715
2021-01-07,1296.0,1297.6500244140625,1255.5,1262.1500244140625,1237.70654296875,10954918
2021-01-08,1278.25,1316.800048828125,1278.25,1312.0999755859375,1286.6890869140625,13186251
2021-01-11,1342.0999755859375,1383.3499755859375,1340.0,1376.199951171875,1349.5477294921875,20528626
2021-01-12,1378.0,1378.0,1360.0,1371.75,1345.1839599609375,8309868
2021-01-13,1373.8499755859375,1392.800048828125,1360.0,1387.1500244140625,1360.2857666015625,14442997
2021-01-14,1360.0,1384.0,1318.449951171875,1370.5,1343.9581298828125,27521697
2021-01-15,1360.0,1364.449951171875,1340.0,1344.949951171875,1318.9029541015625,15018441
2021-01-18,1338.0,1340.0,1306.0,1312.050048828125,1286.64013671875,8861765
2021-01-19,1320.0,1331.0,1312.0,1316.6500244140625,1291.151123046875,5585744
2021-01-20,1320.550048828125,1348.4000244140625,1320.550048828125,1339.449951171875,1313.5093994140625,8225838
2021-01-21,1350.0,1361.050048828125,1335.0,1339.699951171875,1313.7545166015625,6142421
2021-01-22,1327.0,1356.0,1326.550048828125,1340.8499755859375,1314.8824462890625,9646591
2021-01-25,1345.0,1347.9000244140625,1313.0,1325.0999755859375,1299.4373779296875,6542611
2021-01-27,1319.5999755859375,1327.550048828125,1285.0999755859375,1301.0,1275.8040771484375,8133665
2021-01-28,1291.800048828125,1296.449951171875,1272.550048828125,1276.199951171875,1251.484375,4660690
2021-01-29,1286.25,1291.1500244140625,1231.0,1239.050048828125,1215.0538330078125,12183519
2021-02-01,1250.550048828125,1277.949951171875,1241.0,1260.9000244140625,1236.480712890625,8880279
2021-02-02,1280.0,1294.4000244140625,1263.5999755859375,1271.25,1246.6302490234375,6892490
2021-02-03,1277.6500244140625,1304.0,1273.0,1284.6500244140625,1259.7708740234375,8182968
2021-02-04,1285.0,1293.4000244140625,1272.050048828125,1279.3499755859375,1254.5733642578125,5032240
2021-02-05,1286.4000244140625,1288.75,1262.0,1272.0999755859375,1247.4637451171875,5477481
2021-02-08,1285.5,1310.0,1275.5,1303.550048828125,1278.3048095703125,6921922
2021-02-09,1306.9000244140625,1332.0,1297.8499755859375,1305.550048828125,1280.26611328125,7965949
2021-02-10,1295.800048828125,1304.3499755859375,1283.5999755859375,1296.5,1271.3912353515625,5951207
2021-02-11,1289.0,1296.0,1283.050048828125,1292.6500244140625,1267.6158447265625,4673317
2021-02-12,1305.0,1323.75,1301.550048828125,1309.800048828125,1284.4337158203125,5797875
2021-02-15,1320.0,1328.4000244140625,1307.0999755859375,1309.6500244140625,1284.28662109375,4363513
2021-02-16,1314.0,1319.75,1286.0,1290.4000244140625,1265.409423828125,6896421
2021-02-17,1290.4000244140625,1294.5,1275.0,1281.300048828125,1256.4857177734375,4575741
2021-02-18,1276.0,1306.0,1275.0,1292.449951171875,1267.419677734375,6437551
2021-02-19,1296.0999755859375,1299.5,1276.800048828125,1291.300048828125,1266.2919921875,5389696
2021-02-22,1295.0,1308.550048828125,1260.0,1265.199951171875,1240.697509765625,7371303
2021-02-23,1271.1500244140625,1291.0,1257.550048828125,1266.3499755859375,1241.8251953125,6612942
2021-02-24,1260.050048828125,1276.5999755859375,1252.0,1274.300048828125,1249.621337890625,4537258
2021-02-25,1288.449951171875,1299.75,1272.0,1274.550048828125,1249.866455078125,8788221
2021-02-26,1269.0,1274.300048828125,1244.75,1253.300048828125,1229.0279541015625,15132388
2021-03-01,1263.300048828125,1284.5,1259.0,1267.0,1242.462646484375,5756286
2021-03-02,1282.25,1310.0,1279.199951171875,1304.5,1279.236328125,10461434
2021-03-03,1319.199951171875,1347.0,1308.0,1343.550048828125,1317.5301513671875,9056399
2021-03-04,1335.0,1363.8499755859375,1325.9000244140625,1330.3499755859375,1304.585693359375,12041941
2021-03-05,1328.5,1340.0,1305.050048828125,1316.699951171875,1291.199951171875,6486176
2021-03-08,1324.800048828125,1346.0999755859375,1317.199951171875,1335.75,1309.8812255859375,5119392
2021-03-09,1329.5,1350.449951171875,1318.75,1345.550048828125,1319.4913330078125,6518173
2021-03-10,1356.9000244140625,1374.0,1355.0,1368.1500244140625,1341.6536865234375,7925984
2021-03-12,1373.0,1391.699951171875,1370.050048828125,1374.8499755859375,1348.223876953125,9462061
2021-03-15,1370.0,1379.9000244140625,1358.5,1373.5999755859375,1346.9981689453125,6658635
2021-03-16,1386.050048828125,1406.0,1380.5,1384.0,1357.1966552734375,9352771
2021-03-17,1392.25,1400.0,1382.0,1387.0,1360.1385498046875,7626744
2021-03-18,1393.75,1393.75,1313.5,1337.0999755859375,1311.2049560546875,10961755
2021-03-19,1330.0,1355.199951171875,1318.0,1344.449951171875,1318.41259765625,12767112
2021-03-22,1350.0999755859375,1376.0,1336.0999755859375,1370.800048828125,1344.2523193359375,4862758
2021-03-23,1372.449951171875,1383.25,1359.5999755859375,1371.550048828125,1344.98779296875,7165335
2021-03-24,1357.8499755859375,1370.449951171875,1346.25,1353.75,1327.532470703125,6134303
2021-03-25,1346.75,1352.5,1327.5999755859375,1333.800048828125,1307.968994140625,8749994
2021-03-26,1344.699951171875,1356.699951171875,1332.0,1336.199951171875,1310.3223876953125,4922071
2021-03-30,1346.9000244140625,1400.0,1336.1500244140625,1385.300048828125,1358.4715576171875,10546381
2021-03-31,1382.0,1388.0,1363.300048828125,1368.050048828125,1341.5556640625,8220987
2021-04-01,1380.0,1391.5999755859375,1371.0,1385.199951171875,1358.3734130859375,5675155
2021-04-05,1391.0,1425.0,1387.0,1409.9000244140625,1382.59521484375,9479572
2021-04-06,1423.0,1426.0,1406.449951171875,1411.050048828125,1383.722900390625,5793571
2021-04-07,1410.25,1434.949951171875,1406.5999755859375,1430.199951171875,1402.501953125,5879234
2021-04-08,1430.0,1451.699951171875,1421.0,1439.8499755859375,1411.965087890625,5654434
2021-04-09,1455.0,1455.0,1430.050048828125,1441.050048828125,1413.1419677734375,6052712
2021-04-12,1474.0,1477.550048828125,1415.0,1425.75,1398.13818359375,20384532
2021-04-13,1433.0,1435.25,1375.0,1397.1500244140625,1370.092041015625,14855206
2021-04-15,1332.300048828125,1366.4000244140625,1320.0,1360.75,1334.39697265625,25342491
2021-04-16,1365.0,1370.8499755859375,1346.5999755859375,1353.75,1327.532470703125,10879878
2021-04-19,1340.0,1379.699951171875,1332.3499755859375,1362.550048828125,1336.1622314453125,12508028
2021-04-20,1379.0,1379.0,1342.4000244140625,1351.3499755859375,1325.178955078125,8560766
2021-04-22,1355.550048828125,1364.800048828125,1345.1500244140625,1351.0999755859375,1324.933837890625,6622446
2021-04-23,1343.0,1348.4000244140625,1331.0,1333.800048828125,1307.968994140625,7316262
2021-04-26,1332.25,1351.300048828125,1321.0,1343.550048828125,1317.5301513671875,7088606
2021-04-27,1346.0,1353.0,1340.1500244140625,1348.5,1322.38427734375,3636115
2021-04-28,1358.0,1359.5,1344.5999755859375,1356.0,1329.7388916015625,4879234
2021-04-29,1368.0,1369.0,1351.4000244140625,1356.3499755859375,1330.0821533203125,5412357
2021-04-30,1346.300048828125,1373.9000244140625,1345.9000244140625,1354.3499755859375,1328.120849609375,8354677
2021-05-03,1340.800048828125,1361.0,1338.0,1352.050048828125,1325.8656005859375,4560337
2021-05-04,1354.0,1354.949951171875,1324.0999755859375,1329.4000244140625,1303.6541748046875,4887060
2021-05-05,1341.0999755859375,1343.9000244140625,1327.800048828125,1341.5,1315.519775390625,3939788
2021-05-06,1345.0,1364.699951171875,1337.4000244140625,1361.5999755859375,1335.23046875,4810090
2021-05-07,1365.300048828125,1373.050048828125,1348.5,1352.550048828125,1326.3558349609375,4991435
2021-05-10,1349.8499755859375,1352.9000244140625,1335.050048828125,1339.550048828125,1313.6075439453125,7195348
2021-05-11,1336.9000244140625,1341.0,1325.0999755859375,1330.6500244140625,1304.8800048828125,6420988
2021-05-12,1330.0,1330.0,1314.5,1327.0,1301.300537109375,5241898
2021-05-14,1326.8499755859375,1326.8499755859375,1311.300048828125,1316.4000244140625,1290.9058837890625,4824609
2021-05-17,1320.300048828125,1334.949951171875,1320.300048828125,1329.4000244140625,1303.6541748046875,5017129
2021-05-18,1338.0,1344.5999755859375,1329.5,1340.0,1314.048828125,5620150
2021-05-19,1342.0,1357.449951171875,1333.25,1337.0,1311.10693359375,4435878
2021-05-20,1348.4000244140625,1349.0999755859375,1335.0,1339.300048828125,1313.3624267578125,4490092
2021-05-21,1347.5,1357.5,1346.3499755859375,1354.5,1328.2679443359375,4969733
2021-05-24,1356.6500244140625,1363.0,1345.0999755859375,1348.050048828125,1321.9429931640625,4225371
2021-05-25,1358.0,1368.0,1354.449951171875,1361.5999755859375,1335.23046875,4099340
2021-05-26,1367.9000244140625,1400.0,1362.050048828125,1397.25,1370.1900634765625,6850024
2021-05-27,1404.199951171875,1416.25,1391.699951171875,1402.25,1375.09326171875,15365391
2021-05-28,1409.75,1414.0,1396.0999755859375,1405.050048828125,1377.839111328125,4261312
2021-05-31,1401.5,1401.5,1383.0,1393.75,1381.506591796875,4429904
2021-06-01,1400.0,1401.0,1378.6500244140625,1387.199951171875,1375.0140380859375,4791325
2021-06-02,1380.75,1391.949951171875,1365.0,1378.6500244140625,1366.5391845703125,9272276
2021-06-03,1388.0999755859375,1399.0,1377.050048828125,1389.6500244140625,1377.442626953125,5115645
2021-06-04,1393.949951171875,1396.9000244140625,1377.6500244140625,1385.6500244140625,1373.477783203125,4194328
2021-06-07,1391.0,1392.0,1377.300048828125,1389.6500244140625,1377.442626953125,5154576
2021-06-08,1396.0,1421.75,1395.550048828125,1412.949951171875,1400.537841796875,7360630
2021-06-09,1413.4000244140625,1425.0,1404.5999755859375,1415.300048828125,1402.8673095703125,5394317
2021-06-10,1424.0,1429.0,1419.0,1424.300048828125,1411.7882080078125,3496575
2021-06-11,1430.0999755859375,1451.5999755859375,1429.449951171875,1446.9000244140625,1434.189697265625,6140828
2021-06-14,1471.0,1477.0,1453.449951171875,1461.800048828125,1448.9588623046875,7132294
2021-06-15,1464.0,1476.0,1463.0,1473.9000244140625,1460.9525146484375,5403104
2021-06-16,1472.699951171875,1489.449951171875,1467.5,1480.5999755859375,1467.5936279296875,7661710
2021-06-17,1475.0999755859375,1502.6500244140625,1475.0999755859375,1495.300048828125,1482.16455078125,7677951
2021-06-18,1509.0,1515.800048828125,1487.4000244140625,1503.300048828125,1490.09423828125,13533974
2021-06-21,1493.0,1505.800048828125,1484.199951171875,1500.300048828125,1487.12060546875,5454052
2021-06-22,1509.699951171875,1521.449951171875,1502.0999755859375,1511.8499755859375,1498.569091796875,6427862
2021-06-23,1525.0,1525.0,1498.6500244140625,1503.1500244140625,1489.945556640625,5529809
2021-06-24,1517.0,1568.75,1511.199951171875,1559.199951171875,1545.5030517578125,10785137
2021-06-25,1572.0,1578.0,1543.0,1574.199951171875,1560.371337890625,9780240
2021-06-28,1572.9000244140625,1580.1500244140625,1560.5999755859375,1571.800048828125,1557.9925537109375,5019178
2021-06-29,1561.0,1573.6500244140625,1559.199951171875,1563.050048828125,1549.3193359375,5913567
2021-06-30,1572.050048828125,1591.0,1572.050048828125,1580.800048828125,1566.9134521484375,6058722
2021-07-01,1576.8499755859375,1576.8499755859375,1559.050048828125,1560.4000244140625,1546.692626953125,4814317
2021-07-02,1558.949951171875,1569.449951171875,1542.5999755859375,1567.800048828125,1554.0277099609375,5166064
2021-07-05,1569.1500244140625,1585.0,1561.050048828125,1578.949951171875,1565.07958984375,4058338
2021-07-06,1573.699951171875,1586.75,1557.0999755859375,1562.199951171875,1548.476806640625,4089574
2021-07-07,1566.050048828125,1570.550048828125,1544.6500244140625,1564.5999755859375,1550.855712890625,4797120
2021-07-08,1568.0,1576.0,1549.0,1560.75,1547.03955078125,3326813
2021-07-09,1556.0,1569.9000244140625,1551.0,1562.9000244140625,1549.170654296875,3436594
2021-07-12,1570.550048828125,1578.0,1533.75,1547.8499755859375,1534.2528076171875,4588982
2021-07-13,1556.4000244140625,1556.4000244140625,1536.300048828125,1544.949951171875,1531.3782958984375,4456160
2021-07-14,1554.0,1582.800048828125,1538.0999755859375,1576.9000244140625,1563.0477294921875,5657716
2021-07-15,1557.9000244140625,1596.8499755859375,1556.0,1580.800048828125,1566.9134521484375,10021355
2021-07-16,1573.75,1574.6500244140625,1549.5999755859375,1555.449951171875,1541.7860107421875,6265593
