,Dates,High,Low,Last
1425,2016-06-20,6.5915,6.5331,6.5726
1426,2016-06-21,6.6151,6.5516,6.6149
1427,2016-06-22,6.6178,6.562,6.5845
1428,2016-06-23,6.5936,6.514,6.5384
1429,2016-06-24,6.8142,6.5138,6.6954
1430,2016-06-27,6.779,6.6948,6.7468
1431,2016-06-28,6.7664,6.6946,6.7273
1432,2016-06-29,6.731,6.6827,6.6863
1433,2016-06-30,6.7476,6.6693,6.6964
1434,2016-01-07,6.718,6.6601,6.6818
1435,2016-04-07,6.7049,6.6674,6.6707
1436,2016-05-07,6.726,6.6514,6.7178
1437,2016-06-07,6.7472,6.6968,6.7035
1438,2016-07-07,6.7327,6.6991,6.7259
1439,2016-08-07,6.7634,6.6913,6.733
1440,2016-11-07,6.753,6.7157,6.7257
1441,2016-12-07,6.7292,6.6841,6.7257
1442,2016-07-13,6.7363,6.6892,6.7073
1443,2016-07-14,6.7086,6.6618,6.6889
1444,2016-07-15,6.7646,6.671,6.7415
1445,2016-07-18,6.7425,6.7111,6.7165
1446,2016-07-19,6.7628,6.7134,6.75
1447,2016-07-20,6.774,6.7439,6.7532
1448,2016-07-21,6.775,6.7262,6.7469
1449,2016-07-22,6.7898,6.7376,6.7771
1450,2016-07-25,6.7918,6.7642,6.7664
1451,2016-07-26,6.7766,6.7447,6.7715
1452,2016-07-27,6.7872,6.7236,6.7275
1453,2016-07-28,6.731,6.6908,6.7155
1454,2016-07-29,6.7173,6.6426,6.6575
1455,2016-01-08,6.6684,6.6512,6.6644
1456,2016-02-08,6.6666,6.6214,6.6275
1457,2016-03-08,6.6766,6.6251,6.6711
1458,2016-04-08,6.6928,6.6668,6.6829
1459,2016-05-08,6.7328,6.6634,6.7072
1460,2016-08-08,6.716,6.6966,6.7073
1461,2016-09-08,6.7176,6.6868,6.6912
1462,2016-10-08,6.6938,6.6474,6.656
1463,2016-11-08,6.6802,6.6459,6.6791
1464,2016-12-08,6.6828,6.6305,6.6659
1465,2016-08-15,6.6709,6.6407,6.6528
1466,2016-08-16,6.6563,6.5711,6.5986
1467,2016-08-17,6.6192,6.5757,6.5919
1468,2016-08-18,6.5937,6.5472,6.5547
1469,2016-08-19,6.5832,6.5512,6.5713
1470,2016-08-22,6.6029,6.5682,6.5742
1471,2016-08-23,6.5849,6.5546,6.5837
1472,2016-08-24,6.6195,6.5801,6.6082
1473,2016-08-25,6.6112,6.5886,6.5977
1474,2016-08-26,6.6589,6.5662,6.6502
1475,2016-08-29,6.6722,6.6432,6.6535
1476,2016-08-30,6.6872,6.6507,6.6808
1477,2016-08-31,6.6914,6.6652,6.6709
1478,2016-01-09,6.6875,6.6412,6.6461
1479,2016-02-09,6.6725,6.6123,6.67
1480,2016-05-09,6.6834,6.6537,6.6748
1481,2016-06-09,6.6784,6.6072,6.6122
1482,2016-07-09,6.6291,6.6046,6.6234
1483,2016-08-09,6.6262,6.5709,6.6095
1484,2016-09-09,6.6463,6.5954,6.626
1485,2016-12-09,6.6459,6.6066,6.6258
1486,2016-09-13,6.6437,6.6107,6.635
1487,2016-09-14,6.6408,6.6028,6.6177
1488,2016-09-15,6.6357,6.5996,6.6226
1489,2016-09-16,6.6816,6.6189,6.6768
1490,2016-09-19,6.6807,6.6533,6.6664
1491,2016-09-20,6.6859,6.6442,6.6856
1492,2016-09-21,6.7011,6.6583,6.6622
1493,2016-09-22,6.6648,6.6222,6.6515
1494,2016-09-23,6.6598,6.6317,6.6406
1495,2016-09-26,6.6436,6.607,6.621
1496,2016-09-27,6.6583,6.6182,6.6456
1497,2016-09-28,6.664,6.631,6.6445
1498,2016-09-29,6.6557,6.6251,6.6401
1499,2016-09-30,6.6807,6.6188,6.6277
1500,2016-03-10,6.6427,6.6218,6.6394
1501,2016-04-10,6.6813,6.6206,6.6422
1502,2016-05-10,6.6505,6.6247,6.6405
1503,2016-06-10,6.6797,6.6364,6.6733
1504,2016-07-10,6.7007,6.6398,6.6426
1505,2016-10-10,6.6848,6.6406,6.6804
1506,2016-11-10,6.7343,6.678,6.7304
1507,2016-12-10,6.7596,6.7219,6.7584
1508,2016-10-13,6.7722,6.7275,6.7286
1509,2016-10-14,6.7828,6.7268,6.7822
1510,2016-10-17,6.7863,6.7586,6.7624
1511,2016-10-18,6.7827,6.7484,6.7764
1512,2016-10-19,6.7923,6.7618,6.7812
1513,2016-10-20,6.8151,6.7398,6.8072
1514,2016-10-21,6.85,6.8067,6.8334
1515,2016-10-24,6.8497,6.8249,6.8358
1516,2016-10-25,6.855,6.8205,6.8305
1517,2016-10-26,6.8394,6.7954,6.8195
1518,2016-10-27,6.8343,6.7973,6.8261
1519,2016-10-28,6.8286,6.7679,6.7722
1520,2016-10-31,6.8026,6.7666,6.7736
1521,2016-01-11,6.7861,6.7211,6.7292
1522,2016-02-11,6.7334,6.6896,6.705
1523,2016-03-11,6.7278,6.6877,6.6996
1524,2016-04-11,6.7159,6.6782,6.6792
1525,2016-07-11,6.7479,6.6806,6.7402
1526,2016-08-11,6.7599,6.7241,6.7499
1527,2016-09-11,6.8237,6.5865,6.8229
1528,2016-10-11,6.849,6.7951,6.8318
1529,2016-11-11,6.8718,6.813,6.8555
1530,2016-11-14,6.9506,6.8638,6.9329
1531,2016-11-15,6.9479,6.882,6.9418
1532,2016-11-16,6.9782,6.9176,6.9624
1533,2016-11-17,7.0061,6.9262,7.0024
1534,2016-11-18,7.0393,6.9906,7.0261
1535,2016-11-21,7.033,6.9866,7.0003
1536,2016-11-22,7.0291,6.9807,7.0009
1537,2016-11-23,7.0673,6.9901,7.0496
1538,2016-11-24,7.0728,7.0269,7.0488
1539,2016-11-25,7.0585,6.9997,7.025
1540,2016-11-28,7.0417,6.9622,7.0093
1541,2016-11-29,7.0412,6.9835,6.9866
1542,2016-11-30,7.0503,6.9753,7.0262
1543,2016-01-12,7.029,6.9736,6.9779
1544,2016-02-12,7.0019,6.9595,6.9771
1545,2016-05-12,7.0807,6.8906,6.9112
1546,2016-06-12,6.9527,6.8977,6.9396
1547,2016-07-12,6.9444,6.9075,6.918
1548,2016-08-12,7.02,6.8414,7.0082
1549,2016-09-12,7.0615,6.997,7.041
1550,2016-12-12,7.0661,6.9816,6.9925
1551,2016-12-13,7.0134,6.9713,6.9981
1552,2016-12-14,7.0834,6.9688,7.0574
1553,2016-12-15,7.1712,7.0548,7.1378
1554,2016-12-16,7.1477,7.0975,7.1141
1555,2016-12-19,7.1533,7.0939,7.1468
1556,2016-12-20,7.1812,7.1358,7.1567
1557,2016-12-21,7.1603,7.1132,7.1319
1558,2016-12-22,7.1324,7.0805,7.1233
1559,2016-12-23,7.1298,7.1016,7.1092
1560,2016-12-26,7.1202,7.1018,7.1115
1561,2016-12-27,7.1261,7.1059,7.1098
1562,2016-12-28,7.1669,7.0947,7.1388
1563,2016-12-29,7.1418,7.0835,7.086
1564,2016-12-30,7.0893,6.9791,7.0682
1565,2017-02-01,7.1132,7.0573,7.1108
1566,2017-03-01,7.189,7.0865,7.144
1567,2017-04-01,7.1555,7.0804,7.0878
1568,2017-05-01,7.0932,7.0032,7.0088
1569,2017-06-01,7.0633,7.001,7.0577
1570,2017-09-01,7.0724,7.0246,7.0304
1571,2017-10-01,7.0453,6.9952,7.0431
1572,2017-11-01,7.1111,6.9983,7.0248
1573,2017-12-01,7.0322,6.9577,7.0065
1574,2017-01-13,7.0163,6.9663,6.9865
1575,2017-01-16,7.028,6.9905,7.0156
1576,2017-01-17,7.0177,6.9376,6.9406
1577,2017-01-18,6.9959,6.9394,6.9955
1578,2017-01-19,7.0221,6.9647,6.9733
1579,2017-01-20,6.9982,6.9436,6.9499
1580,2017-01-23,6.9583,6.9053,6.9077
1581,2017-01-24,6.9363,6.9014,6.9294
1582,2017-01-25,6.9421,6.9051,6.9193
1583,2017-01-26,6.9775,6.9078,6.962
1584,2017-01-27,6.9774,6.9342,6.9528
1585,2017-01-30,7.003,6.9245,6.9544
1586,2017-01-31,6.961,6.8785,6.8868
1587,2017-01-02,6.9298,6.8816,6.9067
1588,2017-02-02,6.9152,6.8684,6.9135
1589,2017-03-02,6.942,6.8882,6.8976
1590,2017-06-02,6.9467,6.8853,6.9171
1591,2017-07-02,6.978,6.9165,6.9585
1592,2017-08-02,6.9863,6.9389,6.9489
1593,2017-09-02,6.9798,6.9418,6.9774
1594,2017-10-02,7.0083,6.9689,6.9865
1595,2017-02-13,7.0201,6.9756,7.0166
1596,2017-02-14,7.041,6.9929,7.0303
1597,2017-02-15,7.0661,7.0074,7.0131
1598,2017-02-16,7.0194,6.9607,6.9649
1599,2017-02-17,7.0091,6.9629,7.0039
1600,2017-02-20,7.0107,6.991,7.0037
1601,2017-02-21,7.0617,7.0021,7.0542
1602,2017-02-22,7.0833,7.0296,7.0404
1603,2017-02-23,7.054,7.0156,7.0244
1604,2017-02-24,7.0422,7.0017,7.0379
1605,2017-02-27,7.0454,6.9921,7.0209
1606,2017-02-28,7.0323,6.9923,7.0284
1607,2017-01-03,7.0696,7.0199,7.0479
1608,2017-02-03,7.0828,7.045,7.075
1609,2017-03-03,7.0779,6.9976,6.9984
1610,2017-06-03,7.0293,6.9867,7.0245
1611,2017-07-03,7.0407,7.011,7.0344
1612,2017-08-03,7.056,7.0296,7.052
1613,2017-09-03,7.0626,7.0031,7.0288
1614,2017-10-03,7.0317,6.9481,6.9646
1615,2017-03-13,6.979,6.9379,6.9781
1616,2017-03-14,7.0128,6.9721,7.0103
1617,2017-03-15,7.0108,6.9213,6.925
1618,2017-03-16,6.9437,6.9027,6.9058
1619,2017-03-17,6.93,6.8949,6.9239
1620,2017-03-20,6.9324,6.8983,6.9231
1621,2017-03-21,6.9361,6.8722,6.8795
1622,2017-03-22,6.9012,6.871,6.8893
1623,2017-03-23,6.9058,6.8835,6.8976
1624,2017-03-24,6.912,6.8755,6.8886
1625,2017-03-27,6.8886,6.8222,6.8479
1626,2017-03-28,6.8893,6.8423,6.8805
1627,2017-03-29,6.9284,6.8721,6.9119
1628,2017-03-30,6.9701,6.9093,6.9682
1629,2017-03-31,6.984,6.9485,6.983
1630,2017-03-04,6.9887,6.9631,6.9713
1631,2017-04-04,6.9929,6.9644,6.967
1632,2017-05-04,6.9912,6.9578,6.9731
1633,2017-06-04,6.9954,6.9592,6.9859
1634,2017-07-04,7.0275,6.9725,7.0201
1635,2017-10-04,7.0351,7.0112,7.0182
1636,2017-11-04,7.0279,6.9945,7.0114
1637,2017-12-04,7.0228,6.9675,6.9743
1638,2017-04-13,7.0116,6.9653,7.0094
1639,2017-04-14,7.0139,6.9983,7.0069
1640,2017-04-17,7.0151,6.9717,6.9897
1641,2017-04-18,6.9932,6.929,6.9326
1642,2017-04-19,6.9524,6.9281,6.945
1643,2017-04-20,6.9463,6.9014,6.9396
1644,2017-04-21,6.9615,6.9262,6.9333
1645,2017-04-24,6.871,6.8016,6.8457
1646,2017-04-25,6.8552,6.795,6.8106
1647,2017-04-26,6.8532,6.7945,6.8237
1648,2017-04-27,6.8546,6.8041,6.8417
1649,2017-04-28,6.851,6.7947,6.8273
1650,2017-01-05,6.8332,6.808,6.823
1651,2017-02-05,6.83,6.8023,6.8044
1652,2017-03-05,6.8334,6.8004,6.8316
1653,2017-04-05,6.8385,6.7682,6.7699
1654,2017-05-05,6.791,6.7604,6.7617
1655,2017-08-05,6.8166,6.746,6.8123
1656,2017-09-05,6.8509,6.8063,6.8443
1657,2017-10-05,6.8547,6.8277,6.8453
1658,2017-11-05,6.8637,6.8294,6.8496
1659,2017-12-05,6.8531,6.8042,6.8066
1660,2017-05-15,6.8118,6.7695,6.7775
1661,2017-05-16,6.7782,6.7037,6.7117
1662,2017-05-17,6.7137,6.6643,6.6662
1663,2017-05-18,6.7187,6.6592,6.7023
1664,2017-05-19,6.7056,6.6385,6.6416
1665,2017-05-22,6.6691,6.6092,6.6252
1666,2017-05-23,6.6603,6.6056,6.6552
1667,2017-05-24,6.6626,6.6319,6.6329
1668,2017-05-25,6.6474,6.6145,6.6379
1669,2017-05-26,6.6677,6.6234,6.6558
1670,2017-05-29,6.6682,6.6494,6.6632
1671,2017-05-30,6.6962,6.6393,6.6506
1672,2017-05-31,6.6631,6.6117,6.6153
1673,2017-01-06,6.6406,6.6075,6.634
1674,2017-02-06,6.6388,6.5915,6.5943
1675,2017-05-06,6.6221,6.593,6.6109
1676,2017-06-06,6.6183,6.5919,6.595
1677,2017-07-06,6.6388,6.592,6.6072
1678,2017-08-06,6.6437,6.6,6.6325
1679,2017-09-06,6.661,6.619,6.6432
1680,2017-12-06,6.6445,6.6213,6.6376
1681,2017-06-13,6.6486,6.6248,6.633
1682,2017-06-14,6.643,6.5833,6.6286
1683,2017-06-15,6.6796,6.6226,6.6715
1684,2017-06-16,6.6756,6.6385,6.6414
1685,2017-06-19,6.6744,6.6307,6.6712
1686,2017-06-20,6.6904,6.6614,6.6809
1687,2017-06-21,6.6849,6.6601,6.6606
1688,2017-06-22,6.6759,6.6551,6.6693
1689,2017-06-23,6.6732,6.6349,6.6438
1690,2017-06-26,6.6563,6.628,6.6501
1691,2017-06-27,6.6516,6.5514,6.5574
1692,2017-06-28,6.5855,6.5285,6.5366
1693,2017-06-29,6.5384,6.4966,6.4995
1694,2017-06-30,6.5276,6.4975,6.5075
1695,2017-03-07,6.5486,6.5079,6.5432
1696,2017-04-07,6.5621,6.5357,6.5547
1697,2017-05-07,6.5739,6.5419,6.5513
1698,2017-06-07,6.5642,6.509,6.5102
1699,2017-07-07,6.5356,6.501,6.5225
1700,2017-10-07,6.5337,6.5131,6.523
1701,2017-11-07,6.533,6.4773,6.4844
1702,2017-12-07,6.528,6.4723,6.5169
1703,2017-07-13,6.5403,6.492,6.524
1704,2017-07-14,6.5281,6.4823,6.4839
1705,2017-07-17,6.5034,6.474,6.4789
1706,2017-07-18,6.4826,6.4204,6.4365
1707,2017-07-19,6.4611,6.4349,6.4576
1708,2017-07-20,6.4782,6.3794,6.3935
1709,2017-07-21,6.3997,6.3651,6.3761
1710,2017-07-24,6.3959,6.3641,6.3868
1711,2017-07-25,6.3934,6.3493,6.3854
1712,2017-07-26,6.4037,6.3337,6.3367
1713,2017-07-27,6.3827,6.3142,6.3682
1714,2017-07-28,6.3713,6.3209,6.3283
1715,2017-07-31,6.3432,6.2785,6.2804
1716,2017-01-08,6.3102,6.2791,6.3015
1717,2017-02-08,6.3056,6.2449,6.2732
1718,2017-03-08,6.2873,6.2545,6.2668
1719,2017-04-08,6.3427,6.2566,6.3199
1720,2017-07-08,6.3228,6.2967,6.3063
1721,2017-08-08,6.3502,6.2913,6.3309
1722,2017-09-08,6.3639,6.3248,6.3265
1723,2017-10-08,6.3553,6.3116,6.3183
1724,2017-11-08,6.3311,6.2788,6.2909
1725,2017-08-14,6.3185,6.2764,6.3133
1726,2017-08-15,6.3627,6.3063,6.3375
1727,2017-08-16,6.3661,6.3141,6.3202
1728,2017-08-17,6.3756,6.3081,6.3433
1729,2017-08-18,6.3511,6.3159,6.324
1730,2017-08-21,6.3387,6.2886,6.2951
1731,2017-08-22,6.332,6.2908,6.3239
1732,2017-08-23,6.3349,6.291,6.2993
1733,2017-08-24,6.3114,6.2933,6.3034
1734,2017-08-25,6.3173,6.2302,6.2385
1735,2017-08-28,6.2431,6.2077,6.2103
1736,2017-08-29,6.2276,6.1635,6.2142
1737,2017-08-30,6.2608,6.2079,6.2594
1738,2017-08-31,6.2914,6.2432,6.2447
1739,2017-01-09,6.2754,6.2087,6.2705
1740,2017-04-09,6.2733,6.2383,6.2516
1741,2017-05-09,6.2666,6.2295,6.2434
1742,2017-06-09,6.249,6.2254,6.243
1743,2017-07-09,6.2441,6.1695,6.1889
1744,2017-08-09,6.1924,6.1532,6.1824
1745,2017-11-09,6.2266,6.1816,6.2242
1746,2017-12-09,6.2383,6.2107,6.2177
1747,2017-09-13,6.2665,6.2027,6.26
1748,2017-09-14,6.2845,6.2411,6.2427
1749,2017-09-15,6.2519,6.2078,6.2305
1750,2017-09-18,6.2452,6.2171,6.2252
1751,2017-09-19,6.2271,6.1975,6.2038
1752,2017-09-20,6.2734,6.1852,6.257
1753,2017-09-21,6.2712,6.2244,6.2314
1754,2017-09-22,6.2332,6.1985,6.2268
1755,2017-09-25,6.2885,6.233,6.2794
1756,2017-09-26,6.3281,6.2724,6.3092
1757,2017-09-27,6.3506,6.3078,6.3363
1758,2017-09-28,6.3488,6.304,6.3143
1759,2017-09-29,6.3209,6.2902,6.2989
1760,2017-02-10,6.3447,6.2984,6.3436
1761,2017-03-10,6.3629,6.3215,6.3379
1762,2017-04-10,6.3417,6.314,6.3292
1763,2017-05-10,6.362,6.3184,6.3556
1764,2017-06-10,6.3776,6.3403,6.3451
1765,2017-09-10,6.3518,6.3316,6.3398
1766,2017-10-10,6.3401,6.294,6.303
1767,2017-11-10,6.3098,6.2716,6.2771
1768,2017-12-10,6.2939,6.2654,6.2922
1769,2017-10-13,6.3055,6.2688,6.2977
1770,2017-10-16,6.3184,6.2948,6.3109
1771,2017-10-17,6.3426,6.3087,6.3268
1772,2017-10-18,6.3458,6.3057,6.3154
1773,2017-10-19,6.3252,6.2772,6.2799
1774,2017-10-20,6.3279,6.2772,6.3161
1775,2017-10-23,6.3486,6.3204,6.3357
1776,2017-10-24,6.3387,6.3127,6.3294
1777,2017-10-25,6.3338,6.2979,6.3011
1778,2017-10-26,6.393,6.2888,6.3881
1779,2017-10-27,6.4286,6.3848,6.4095
1780,2017-10-30,6.4177,6.3832,6.3871
1781,2017-10-31,6.4012,6.381,6.3897
1782,2017-01-11,6.4115,6.3832,6.4051
1783,2017-02-11,6.4079,6.3669,6.3836
1784,2017-03-11,6.4179,6.3662,6.4127
1785,2017-06-11,6.4268,6.403,6.4103
1786,2017-07-11,6.441,6.4069,6.4241
1787,2017-08-11,6.4282,6.4102,6.4199
1788,2017-09-11,6.4251,6.3843,6.3923
1789,2017-10-11,6.4029,6.3722,6.3796
1790,2017-11-13,6.3945,6.3738,6.3768
1791,2017-11-14,6.3797,6.303,6.3068
1792,2017-11-15,6.3138,6.2754,6.3121
1793,2017-11-16,6.3296,6.3073,6.3215
1794,2017-11-17,6.3241,6.294,6.3104
1795,2017-11-20,6.348,6.3015,6.3427
1796,2017-11-21,6.3529,6.3296,6.3399
1797,2017-11-22,6.3425,6.2928,6.295
1798,2017-11-23,6.2994,6.2771,6.2803
1799,2017-11-24,6.2875,6.2311,6.2379
1800,2017-11-27,6.2556,6.2221,6.2544
1801,2017-11-28,6.2931,6.243,6.2862
1802,2017-11-29,6.2977,6.2629,6.2826
1803,2017-11-30,6.3013,6.2371,6.2517
1804,2017-01-12,6.2792,6.2329,6.2561
1805,2017-04-12,6.2908,6.2595,6.2718
1806,2017-05-12,6.306,6.2658,6.2922
1807,2017-06-12,6.317,6.2807,6.3084
1808,2017-07-12,6.3217,6.2991,6.3214
1809,2017-08-12,6.3439,6.3194,6.3214
1810,2017-11-12,6.3269,6.3012,6.3237
1811,2017-12-12,6.352,6.3115,6.3383
1812,2017-12-13,6.3456,6.2915,6.2943
1813,2017-12-14,6.3247,6.2749,6.3212
1814,2017-12-15,6.3361,6.3024,6.3359
1815,2017-12-18,6.3455,6.2901,6.3173
1816,2017-12-19,6.32,6.2822,6.2869
1817,2017-12-20,6.2923,6.255,6.2709
1818,2017-12-21,6.2826,6.2614,6.2694
1819,2017-12-22,6.2994,6.2684,6.2749
1820,2017-12-25,6.2844,6.2613,6.2721
1821,2017-12-26,6.2837,6.2673,6.278
1822,2017-12-27,6.2879,6.2514,6.2627
1823,2017-12-28,6.2628,6.2257,6.234
1824,2017-12-29,6.2374,6.1906,6.2069
1825,2018-01-01,6.2077,6.1978,6.198
1826,2018-02-01,6.2037,6.1612,6.1729
1827,2018-03-01,6.2033,6.1691,6.1966
1828,2018-04-01,6.2017,6.1587,6.1698
1829,2018-05-01,6.1946,6.1626,6.1903
1830,2018-08-01,6.2282,6.1785,6.2225
1831,2018-09-01,6.2495,6.2183,6.2384
1832,2018-10-01,6.2451,6.1965,6.233
1833,2018-11-01,6.2425,6.1757,6.1896
1834,2018-12-01,6.1902,6.0974,6.105
1835,2018-01-15,6.1122,6.0584,6.0739
1836,2018-01-16,6.108,6.0646,6.0749
1837,2018-01-17,6.1141,6.0441,6.1098
1838,2018-01-18,6.1201,6.0722,6.0838
1839,2018-01-19,6.0931,6.0568,6.0897
1840,2018-01-22,6.0939,6.0642,6.0707
1841,2018-01-23,6.0896,6.0492,6.0532
1842,2018-01-24,6.056,5.9987,6.0003
1843,2018-01-25,6.0207,5.9383,6.0055
1844,2018-01-26,6.0178,5.9588,5.9901
1845,2018-01-29,6.0324,5.9855,6.0108
1846,2018-01-30,6.0336,5.9753,6.0009
1847,2018-01-31,6.0081,5.9658,5.9955
1848,2018-01-02,6.0087,5.9444,5.9504
1849,2018-02-02,5.9975,5.9461,5.9749
1850,2018-05-02,6.0212,5.9664,6.0195
1851,2018-06-02,6.0434,5.9869,6.0135
1852,2018-07-02,6.0772,5.9995,6.0688
1853,2018-08-02,6.0942,6.0532,6.0777
1854,2018-09-02,6.0991,6.0577,6.0759
1855,2018-12-02,6.0856,6.0538,6.0593
1856,2018-02-13,6.0632,6.0217,6.0321
1857,2018-02-14,6.0666,5.9771,5.984
1858,2018-02-15,5.9853,5.9548,5.9563
1859,2018-02-16,6.0095,5.9331,6.0044
1860,2018-02-19,6.0207,5.9901,6.0023
1861,2018-02-20,6.0448,6.0,6.0362
1862,2018-02-21,6.0638,6.0256,6.0629
1863,2018-02-22,6.0742,6.0284,6.0399
1864,2018-02-23,6.0644,6.0367,6.0556
1865,2018-02-26,6.0642,6.0267,6.0445
1866,2018-02-27,6.0923,6.0309,6.0867
1867,2018-02-28,6.1096,6.0828,6.1066
1868,2018-01-03,6.1267,6.068,6.0711
1869,2018-02-03,6.0788,6.0375,6.0465
1870,2018-05-03,6.069,6.0231,6.0385
1871,2018-06-03,6.0418,5.9984,6.0057
1872,2018-07-03,6.0161,5.9869,6.0037
1873,2018-08-03,6.056,5.9862,6.0497
1874,2018-09-03,6.0698,6.0396,6.0531
1875,2018-12-03,6.0613,6.033,6.0383
1876,2018-03-13,6.0485,6.0038,6.0122
1877,2018-03-14,6.033,6.0006,6.0233
1878,2018-03-15,6.0554,6.0157,6.0534
1879,2018-03-16,6.0753,6.0383,6.0614
1880,2018-03-19,6.0769,6.0273,6.0386
1881,2018-03-20,6.0857,6.029,6.0845
1882,2018-03-21,6.0848,6.0318,6.0373
1883,2018-03-22,6.0625,6.0129,6.0546
1884,2018-03-23,6.0551,6.0197,6.0296
1885,2018-03-26,6.0363,5.9761,5.9848
1886,2018-03-27,6.0175,5.9664,6.0047
1887,2018-03-28,6.0585,5.9978,6.0542
1888,2018-03-29,6.0687,6.0418,6.0606
1889,2018-03-30,6.063,6.0451,6.0485
1890,2018-02-04,6.0667,6.0362,6.0553
1891,2018-03-04,6.0817,6.0385,6.0718
1892,2018-04-04,6.0774,6.0492,6.068
1893,2018-05-04,6.0947,6.0619,6.084
1894,2018-06-04,6.0966,6.059,6.0634
1895,2018-09-04,6.0739,6.0396,6.0443
1896,2018-10-04,6.0529,6.0165,6.027
1897,2018-11-04,6.0306,6.0063,6.0206
1898,2018-12-04,6.0536,6.0147,6.0409
1899,2018-04-13,6.0507,6.0314,6.0395
1900,2018-04-16,6.0424,6.0086,6.0161
1901,2018-04-17,6.0368,5.9995,6.0211
1902,2018-04-18,6.0341,6.0077,6.0192
1903,2018-04-19,6.0404,6.0061,6.033
1904,2018-04-20,6.0797,6.029,6.0608
1905,2018-04-23,6.1061,6.0596,6.1005
1906,2018-04-24,6.1137,6.083,6.089
1907,2018-04-25,6.1259,6.085,6.1257
1908,2018-04-26,6.1588,6.102,6.1553
1909,2018-04-27,6.1801,6.1411,6.1422
1910,2018-04-30,6.1761,6.1377,6.1684
1911,2018-01-05,6.2183,6.1652,6.2127
1912,2018-02-05,6.2401,6.1918,6.2335
1913,2018-03-05,6.2352,6.2029,6.2139
1914,2018-04-05,6.2539,6.2109,6.2284
1915,2018-07-05,6.2605,6.22,6.2488
1916,2018-08-05,6.2914,6.2392,6.2778
1917,2018-09-05,6.2996,6.2601,6.2854
1918,2018-10-05,6.2907,6.2357,6.2521
1919,2018-11-05,6.2645,6.2249,6.238
1920,2018-05-14,6.2458,6.2105,6.2457
1921,2018-05-15,6.3016,6.2397,6.2933
1922,2018-05-16,6.3319,6.2837,6.3074
1923,2018-05-17,6.3233,6.2916,6.3145
1924,2018-05-18,6.3384,6.2998,6.3264
1925,2018-05-21,6.3559,6.3134,6.3154
1926,2018-05-22,6.3341,6.2955,6.3237
1927,2018-05-23,6.3802,6.3179,6.3689
1928,2018-05-24,6.3717,6.3392,6.356
1929,2018-05-25,6.3954,6.3482,6.3937
1930,2018-05-28,6.4158,6.3509,6.4073
1931,2018-05-29,6.4672,6.3984,6.4495
1932,2018-05-30,6.4606,6.3762,6.381
1933,2018-05-31,6.3934,6.3491,6.3656
1934,2018-01-06,6.4068,6.3517,6.3839
1935,2018-04-06,6.3882,6.3375,6.3618
1936,2018-05-06,6.3866,6.3442,6.3517
1937,2018-06-06,6.3544,6.3101,6.3242
1938,2018-07-06,6.3243,6.2898,6.3128
1939,2018-08-06,6.3506,6.3064,6.3301
1940,2018-11-06,6.3374,6.3015,6.322
1941,2018-12-06,6.35,6.3082,6.3437
1942,2018-06-13,6.3533,6.3129,6.3184
1943,2018-06-14,6.4431,6.2868,6.4411
1944,2018-06-15,6.4535,6.4078,6.4173
1945,2018-06-18,6.4413,6.4093,6.4115
1946,2018-06-19,6.4629,6.3995,6.4312
1947,2018-06-20,6.4595,6.4245,6.44
1948,2018-06-21,6.4743,6.4057,6.4226
1949,2018-06-22,6.4267,6.3836,6.3958
1950,2018-06-25,6.4083,6.362,6.3672
1951,2018-06-26,6.4039,6.3589,6.3973
1952,2018-06-27,6.4558,6.3837,6.4484
1953,2018-06-28,6.4632,6.4229,6.4423
1954,2018-06-29,6.4483,6.3733,6.3767
1955,2018-02-07,6.4281,6.3732,6.4022
1956,2018-03-07,6.4121,6.3825,6.3918
1957,2018-04-07,6.4062,6.3785,6.3918
1958,2018-05-07,6.3961,6.3572,6.3746
1959,2018-06-07,6.3805,6.3339,6.3445
1960,2018-09-07,6.3527,6.3215,6.3434
1961,2018-10-07,6.3756,6.3368,6.3467
1962,2018-11-07,6.3902,6.3398,6.3851
1963,2018-12-07,6.3994,6.3689,6.3886
1964,2018-07-13,6.4192,6.3736,6.3792
1965,2018-07-16,6.3842,6.3577,6.3639
1966,2018-07-17,6.3983,6.3472,6.393
1967,2018-07-18,6.425,6.3897,6.4038
1968,2018-07-19,6.4394,6.3814,6.401
1969,2018-07-20,6.41,6.3473,6.3559
1970,2018-07-23,6.3767,6.3428,6.3721
1971,2018-07-24,6.3924,6.3588,6.3755
1972,2018-07-25,6.3882,6.3476,6.353
1973,2018-07-26,6.4005,6.3447,6.3997
1974,2018-07-27,6.4106,6.386,6.3913
1975,2018-07-30,6.3953,6.3561,6.3631
1976,2018-07-31,6.3772,6.3424,6.3739
1977,2018-01-08,6.3924,6.3693,6.391
1978,2018-02-08,6.4345,6.3868,6.4329
1979,2018-03-08,6.4462,6.419,6.4433
1980,2018-06-08,6.4632,6.4384,6.4504
1981,2018-07-08,6.4515,6.4195,6.4257
1982,2018-08-08,6.4402,6.4096,6.4211
1983,2018-09-08,6.469,6.4159,6.4677
1984,2018-10-08,6.5447,6.4623,6.5318
1985,2018-08-13,6.558,6.5198,6.5321
1986,2018-08-14,6.5792,6.5216,6.5713
1987,2018-08-15,6.5985,6.5659,6.571
1988,2018-08-16,6.5762,6.5358,6.5545
1989,2018-08-17,6.5602,6.517,6.5198
1990,2018-08-20,6.5458,6.4938,6.4956
