,Dates,High,Low,Last
2059,2018-11-23,9.0997,9.0227,9.0929
2060,2018-11-26,9.1004,9.0327,9.0938
2061,2018-11-27,9.1208,9.0706,9.1096
2062,2018-11-28,9.1212,9.0176,9.0376
2063,2018-11-29,9.091,9.0075,9.0678
2064,2018-11-30,9.1165,9.0627,9.1052
2065,2018-03-12,9.0955,9.0124,9.0133
2066,2018-04-12,9.0354,8.9502,9.0167
2067,2018-05-12,9.0466,8.9478,8.98
2068,2018-06-12,9.0335,8.9732,8.9882
2069,2018-07-12,9.0487,8.9834,9.0464
2070,2018-10-12,9.101,9.0061,9.0964
2071,2018-11-12,9.1,9.0276,9.0893
2072,2018-12-12,9.1625,9.071,9.089
2073,2018-12-13,9.0943,9.0363,9.0594
2074,2018-12-14,9.1168,9.0534,9.0607
2075,2018-12-17,9.0885,9.0344,9.058
2076,2018-12-18,9.0868,9.0242,9.0702
2077,2018-12-19,9.1104,9.0343,9.0989
2078,2018-12-20,9.1008,8.9254,8.9754
2079,2018-12-21,9.0624,8.9261,9.043
2080,2018-12-24,9.0748,9.0152,9.0491
2081,2018-12-25,9.0935,9.0307,9.0623
2082,2018-12-26,9.1106,9.0395,9.1037
2083,2018-12-27,9.1115,8.9918,9.0098
2084,2018-12-28,9.024,8.9379,8.996
2085,2018-12-31,8.9949,8.8519,8.8533
2086,2019-01-01,8.9375,8.8282,8.8716
2087,2019-02-01,9.021,8.8517,9.017
2088,2019-03-01,9.0747,8.9902,9.0014
2089,2019-04-01,9.0166,8.9323,8.9682
2090,2019-07-01,8.9781,8.8912,8.8962
2091,2019-08-01,8.9397,8.8765,8.9273
2092,2019-09-01,8.9471,8.8565,8.8698
2093,2019-10-01,8.9159,8.8549,8.9042
2094,2019-11-01,8.9441,8.8586,8.9321
2095,2019-01-14,8.96,8.9158,8.949
2096,2019-01-15,8.9989,8.9229,8.9674
2097,2019-01-16,9.0095,8.9543,8.9993
2098,2019-01-17,9.0529,8.9878,9.0192
2099,2019-01-18,9.0297,8.9843,9.0281
2100,2019-01-21,9.029,8.9946,9.0166
2101,2019-01-22,9.0445,9.011,9.0268
2102,2019-01-23,9.0345,9.0059,9.0221
2103,2019-01-24,9.1001,9.009,9.0852
2104,2019-01-25,9.0952,9.0373,9.0488
2105,2019-01-28,9.0808,9.0262,9.0553
2106,2019-01-29,9.0815,9.0358,9.0685
2107,2019-01-30,9.1021,9.0268,9.0447
2108,2019-01-31,9.0593,9.0107,9.0477
2109,2019-01-02,9.0791,9.025,9.0507
2110,2019-04-02,9.1246,9.0487,9.1022
2111,2019-05-02,9.14,9.09,9.1156
2112,2019-06-02,9.2059,9.11,9.2051
2113,2019-07-02,9.2643,9.199,9.2612
2114,2019-08-02,9.2854,9.2418,9.2741
2115,2019-11-02,9.3114,9.2559,9.3078
2116,2019-12-02,9.3105,9.2505,9.2602
2117,2019-02-13,9.2843,9.1843,9.2691
2118,2019-02-14,9.325,9.2406,9.2905
2119,2019-02-15,9.3357,9.2654,9.2829
2120,2019-02-18,9.2891,9.2339,9.2649
2121,2019-02-19,9.418,9.25,9.3111
2122,2019-02-20,9.3354,9.2933,9.3227
2123,2019-02-21,9.3744,9.3034,9.3632
2124,2019-02-22,9.3713,9.3259,9.3457
2125,2019-02-25,9.3513,9.3003,9.3095
2126,2019-02-26,9.3306,9.2757,9.2826
2127,2019-02-27,9.2968,9.24,9.2717
2128,2019-02-28,9.278,9.1684,9.2386
2129,2019-01-03,9.2809,9.2158,9.269
2130,2019-04-03,9.3491,9.2438,9.3379
2131,2019-05-03,9.3827,9.3053,9.3098
2132,2019-06-03,9.3384,9.2788,9.3017
2133,2019-07-03,9.4803,9.2873,9.4556
2134,2019-08-03,9.5004,9.4214,9.4342
2135,2019-11-03,9.4334,9.3783,9.3982
2136,2019-12-03,9.4108,9.3473,9.3641
2137,2019-03-13,9.3801,9.2798,9.2906
2138,2019-03-14,9.3401,9.2767,9.3051
2139,2019-03-15,9.3064,9.2279,9.2297
2140,2019-03-18,9.2564,9.2083,9.2293
2141,2019-03-19,9.2393,9.1872,9.2063
2142,2019-03-20,9.22,9.1014,9.1383
2143,2019-03-21,9.1976,9.1134,9.1734
2144,2019-03-22,9.3095,9.1532,9.2796
2145,2019-03-25,9.2911,9.2121,9.2399
2146,2019-03-26,9.2513,9.214,9.2447
2147,2019-03-27,9.2849,9.2256,9.2784
2148,2019-03-28,9.3489,9.2655,9.2941
2149,2019-03-29,9.3027,9.244,9.2917
2150,2019-01-04,9.2997,9.2326,9.2812
2151,2019-02-04,9.3433,9.2812,9.3279
2152,2019-03-04,9.3311,9.2549,9.2695
2153,2019-04-04,9.2862,9.2568,9.2852
2154,2019-05-04,9.3037,9.2612,9.303
2155,2019-08-04,9.3063,9.2357,9.2611
2156,2019-09-04,9.2692,9.227,9.2588
2157,2019-10-04,9.2936,9.2333,9.2628
2158,2019-11-04,9.2951,9.2315,9.2891
2159,2019-12-04,9.2918,9.2451,9.2702
2160,2019-04-15,9.279,9.2429,9.2683
2161,2019-04-16,9.2813,9.2428,9.2581
2162,2019-04-17,9.2672,9.216,9.2487
2163,2019-04-18,9.3363,9.2386,9.3106
2164,2019-04-19,9.3142,9.2919,9.3015
2165,2019-04-22,9.3234,9.2948,9.3066
2166,2019-04-23,9.3932,9.2858,9.3504
2167,2019-04-24,9.4432,9.3254,9.4343
2168,2019-04-25,9.5777,9.4107,9.5394
2169,2019-04-26,9.5469,9.4689,9.4965
2170,2019-04-29,9.5287,9.4903,9.5107
2171,2019-04-30,9.5257,9.4641,9.4883
2172,2019-01-05,9.5445,9.4692,9.542
2173,2019-02-05,9.5784,9.5121,9.5774
2174,2019-03-05,9.6131,9.5357,9.5435
2175,2019-06-05,9.6046,9.5536,9.5701
2176,2019-07-05,9.6124,9.5419,9.5947
2177,2019-08-05,9.6188,9.558,9.6174
2178,2019-09-05,9.6646,9.6034,9.6534
2179,2019-10-05,9.6601,9.6033,9.6118
2180,2019-05-13,9.6647,9.6022,9.6401
2181,2019-05-14,9.6434,9.5846,9.6029
2182,2019-05-15,9.6389,9.577,9.6001
2183,2019-05-16,9.648,9.5777,9.6373
2184,2019-05-17,9.6546,9.6171,9.6417
2185,2019-05-20,9.6718,9.6246,9.6597
2186,2019-05-21,9.6882,9.6404,9.6569
2187,2019-05-22,9.6682,9.6212,9.633
2188,2019-05-23,9.6779,9.6093,9.6168
2189,2019-05-24,9.6229,9.533,9.5414
2190,2019-05-27,9.5907,9.5307,9.5812
2191,2019-05-28,9.5991,9.5396,9.599
2192,2019-05-29,9.6151,9.5484,9.5587
2193,2019-05-30,9.5644,9.5257,9.5399
2194,2019-05-31,9.5649,9.4799,9.4961
2195,2019-03-06,9.5098,9.435,9.4458
2196,2019-04-06,9.4688,9.4201,9.4358
2197,2019-05-06,9.4508,9.3976,9.4431
2198,2019-06-06,9.4629,9.3966,9.4193
2199,2019-07-06,9.4673,9.3721,9.399
2200,2019-10-06,9.4388,9.396,9.4183
2201,2019-11-06,9.4544,9.4055,9.4452
2202,2019-12-06,9.4778,9.4186,9.4749
2203,2019-06-13,9.4952,9.4634,9.4831
2204,2019-06-14,9.5004,9.4231,9.4905
2205,2019-06-17,9.5055,9.4631,9.48
2206,2019-06-18,9.5368,9.4584,9.535
2207,2019-06-19,9.5538,9.4751,9.4891
2208,2019-06-20,9.4953,9.3919,9.4163
2209,2019-06-21,9.4432,9.3423,9.3523
2210,2019-06-24,9.36,9.2736,9.279
2211,2019-06-25,9.2954,9.2415,9.2794
2212,2019-06-26,9.2985,9.2471,9.2605
2213,2019-06-27,9.2923,9.2512,9.2787
2214,2019-06-28,9.3053,9.2543,9.2845
2215,2019-01-07,9.3717,9.2768,9.3588
2216,2019-02-07,9.366,9.3158,9.331
2217,2019-03-07,9.3692,9.2865,9.3123
2218,2019-04-07,9.3358,9.2974,9.3273
2219,2019-05-07,9.4633,9.3194,9.4432
2220,2019-08-07,9.4664,9.4213,9.4598
2221,2019-09-07,9.4998,9.4549,9.4746
2222,2019-10-07,9.48,9.4076,9.4206
2223,2019-11-07,9.4314,9.3706,9.3813
2224,2019-12-07,9.3914,9.3597,9.368
2225,2019-07-15,9.3781,9.3509,9.3568
2226,2019-07-16,9.4032,9.3484,9.3901
2227,2019-07-17,9.4055,9.3537,9.3668
2228,2019-07-18,9.3758,9.301,9.3052
2229,2019-07-19,9.3979,9.3024,9.3828
2230,2019-07-22,9.4157,9.3796,9.4127
2231,2019-07-23,9.4773,9.4116,9.4631
2232,2019-07-24,9.4879,9.4163,9.427
2233,2019-07-25,9.4647,9.4214,9.4525
2234,2019-07-26,9.5129,9.4443,9.5023
2235,2019-07-29,9.5204,9.4806,9.4874
2236,2019-07-30,9.5743,9.4745,9.5663
2237,2019-07-31,9.6787,9.5539,9.6652
2238,2019-01-08,9.7006,9.6362,9.6541
2239,2019-02-08,9.6739,9.6317,9.6404
2240,2019-05-08,9.6518,9.5864,9.605
2241,2019-06-08,9.6119,9.5684,9.5868
2242,2019-07-08,9.645,9.563,9.6192
2243,2019-08-08,9.6397,9.5712,9.5998
2244,2019-09-08,9.6064,9.5245,9.5443
2245,2019-12-08,9.6041,9.5372,9.5624
2246,2019-08-13,9.5884,9.5262,9.541
2247,2019-08-14,9.6377,9.4979,9.6338
2248,2019-08-15,9.6561,9.6001,9.6436
2249,2019-08-16,9.6939,9.6366,9.6648
2250,2019-08-19,9.6917,9.6458,9.6872
2251,2019-08-20,9.7334,9.6769,9.6934
2252,2019-08-21,9.708,9.6085,9.6258
2253,2019-08-22,9.6911,9.5955,9.6767
2254,2019-08-23,9.6986,9.5903,9.5912
2255,2019-08-26,9.6829,9.6127,9.674
2256,2019-08-27,9.6883,9.624,9.6709
2257,2019-08-28,9.7302,9.653,9.7247
2258,2019-08-29,9.7859,9.7149,9.7764
2259,2019-08-30,9.8404,9.7593,9.8404
2260,2019-02-09,9.8434,9.796,9.8292
2261,2019-03-09,9.8932,9.8185,9.8211
2262,2019-04-09,9.8251,9.7267,9.7424
2263,2019-05-09,9.7539,9.6513,9.6887
2264,2019-06-09,9.6946,9.5993,9.6462
2265,2019-09-09,9.6707,9.6265,9.6581
2266,2019-10-09,9.7586,9.6536,9.6839
2267,2019-11-09,9.7065,9.6637,9.6736
2268,2019-12-09,9.7322,9.6012,9.6232
2269,2019-09-13,9.6364,9.5842,9.6097
2270,2019-09-16,9.6925,9.5931,9.665
2271,2019-09-17,9.7295,9.6519,9.6708
2272,2019-09-18,9.7459,9.6659,9.7272
2273,2019-09-19,9.7403,9.6725,9.6974
2274,2019-09-20,9.7379,9.6597,9.7158
2275,2019-09-23,9.7774,9.6913,9.7125
2276,2019-09-24,9.7438,9.6594,9.6668
2277,2019-09-25,9.7581,9.6635,9.7552
2278,2019-09-26,9.7747,9.7228,9.7655
2279,2019-09-27,9.8167,9.7517,9.7943
2280,2019-09-30,9.8499,9.785,9.8403
2281,2019-01-10,9.9307,9.8365,9.8784
2282,2019-02-10,9.9205,9.8571,9.8722
2283,2019-03-10,9.9113,9.8329,9.8645
2284,2019-04-10,9.8741,9.8313,9.84
2285,2019-07-10,9.9201,9.834,9.9163
2286,2019-08-10,9.9532,9.8761,9.9467
2287,2019-09-10,9.9648,9.9182,9.9582
2288,2019-10-10,9.9582,9.8183,9.8421
2289,2019-11-10,9.8489,9.786,9.8031
2290,2019-10-14,9.8619,9.801,9.8204
2291,2019-10-15,9.8453,9.7786,9.8106
2292,2019-10-16,9.8299,9.7644,9.7772
2293,2019-10-17,9.8215,9.6854,9.7133
2294,2019-10-18,9.7145,9.6413,9.6509
2295,2019-10-21,9.6852,9.5966,9.6416
2296,2019-10-22,9.6586,9.6207,9.6501
2297,2019-10-23,9.6736,9.6286,9.6402
2298,2019-10-24,9.6638,9.5573,9.6569
2299,2019-10-25,9.6984,9.6448,9.6841
2300,2019-10-28,9.7088,9.6662,9.7042
2301,2019-10-29,9.7501,9.6976,9.7008
2302,2019-10-30,9.7427,9.6512,9.6581
2303,2019-10-31,9.6683,9.6192,9.652
2304,2019-01-11,9.6572,9.5512,9.5609
2305,2019-04-11,9.6271,9.5403,9.6225
2306,2019-05-11,9.6739,9.5832,9.6525
2307,2019-06-11,9.6643,9.5961,9.6252
2308,2019-07-11,9.6412,9.5777,9.6272
2309,2019-08-11,9.7166,9.6247,9.7003
2310,2019-11-11,9.7238,9.6828,9.6967
2311,2019-12-11,9.7243,9.6915,9.7206
2312,2019-11-13,9.7651,9.7091,9.7309
2313,2019-11-14,9.755,9.6816,9.682
2314,2019-11-15,9.684,9.6281,9.6461
2315,2019-11-18,9.6515,9.6059,9.6349
2316,2019-11-19,9.654,9.6072,9.6314
2317,2019-11-20,9.7214,9.6191,9.6325
2318,2019-11-21,9.6533,9.6019,9.6261
2319,2019-11-22,9.6434,9.5875,9.6341
2320,2019-11-25,9.6539,9.5649,9.6377
2321,2019-11-26,9.6446,9.5826,9.5898
2322,2019-11-27,9.6008,9.5695,9.5803
2323,2019-11-28,9.5966,9.5531,9.5587
2324,2019-11-29,9.5808,9.5388,9.575
2325,2019-02-12,9.5883,9.5265,9.5417
2326,2019-03-12,9.5507,9.4931,9.5308
2327,2019-04-12,9.5576,9.4891,9.5128
2328,2019-05-12,9.5261,9.4808,9.4892
2329,2019-06-12,9.5177,9.466,9.4988
2330,2019-09-12,9.5391,9.4881,9.5344
2331,2019-10-12,9.5455,9.49,9.4988
2332,2019-11-12,9.5042,9.3807,9.4005
2333,2019-12-12,9.4161,9.3731,9.3948
2334,2019-12-13,9.4126,9.3266,9.3981
2335,2019-12-16,9.4303,9.3363,9.3619
2336,2019-12-17,9.4039,9.3533,9.3807
2337,2019-12-18,9.4291,9.3762,9.4229
2338,2019-12-19,9.4424,9.3833,9.4113
2339,2019-12-20,9.4261,9.3902,9.4034
2340,2019-12-23,9.4464,9.3963,9.4313
2341,2019-12-24,9.4435,9.4061,9.423
2342,2019-12-25,9.471,9.3718,9.4277
2343,2019-12-26,9.4486,9.3977,9.4125
2344,2019-12-27,9.4198,9.3231,9.3366
2345,2019-12-30,9.3539,9.3028,9.3488
2346,2019-12-31,9.3756,9.2949,9.365
2347,2020-01-01,9.3708,9.3546,9.3648
2348,2020-02-01,9.3764,9.3201,9.3633
2349,2020-03-01,9.4592,9.3523,9.3994
2350,2020-06-01,9.4355,9.3881,9.4015
2351,2020-07-01,9.4692,9.3896,9.4548
2352,2020-08-01,9.4772,9.4233,9.4608
2353,2020-09-01,9.501,9.4442,9.4916
2354,2020-10-01,9.522,9.4791,9.5009
2355,2020-01-13,9.5299,9.4582,9.466
2356,2020-01-14,9.4791,9.4496,9.4634
2357,2020-01-15,9.4864,9.4416,9.4645
2358,2020-01-16,9.4989,9.4516,9.4888
2359,2020-01-17,9.5246,9.4806,9.5178
2360,2020-01-20,9.5357,9.5033,9.5184
2361,2020-01-21,9.5392,9.4897,9.5256
2362,2020-01-22,9.5348,9.4976,9.5058
2363,2020-01-23,9.5561,9.4923,9.5324
2364,2020-01-24,9.578,9.5263,9.5684
2365,2020-01-27,9.6342,9.5528,9.6239
2366,2020-01-28,9.6432,9.606,9.6088
2367,2020-01-29,9.6344,9.5987,9.6199
2368,2020-01-30,9.6608,9.5941,9.6358
2369,2020-01-31,9.6845,9.6157,9.6248
2370,2020-03-02,9.6875,9.5757,9.6492
2371,2020-04-02,9.6625,9.5864,9.589
2372,2020-05-02,9.6013,9.5509,9.5881
2373,2020-06-02,9.6448,9.577,9.623
2374,2020-07-02,9.6627,9.6076,9.659
2375,2020-10-02,9.6846,9.6336,9.6618
2376,2020-11-02,9.6751,9.6263,9.6379
2377,2020-12-02,9.6453,9.6129,9.634
2378,2020-02-13,9.6889,9.6274,9.6737
2379,2020-02-14,9.7256,9.6719,9.7231
2380,2020-02-17,9.735,9.6866,9.69
2381,2020-02-18,9.7865,9.6859,9.7861
2382,2020-02-19,9.8133,9.7657,9.7864
2383,2020-02-20,9.8352,9.7692,9.8155
2384,2020-02-21,9.8314,9.7073,9.7178
2385,2020-02-24,9.8025,9.7163,9.7334
2386,2020-02-25,9.7581,9.7082,9.7152
2387,2020-02-26,9.7517,9.6997,9.735
2388,2020-02-27,9.7378,9.6264,9.6586
2389,2020-02-28,9.7561,9.5933,9.605
2390,2020-02-03,9.6453,9.4896,9.5383
2391,2020-03-03,9.5582,9.3608,9.4738
2392,2020-04-03,9.5281,9.4247,9.4782
2393,2020-05-03,9.4905,9.4279,9.4335
2394,2020-06-03,9.47,9.3328,9.3993
2395,2020-09-03,9.4523,9.3101,9.4345
2396,2020-10-03,9.5458,9.4161,9.5206
2397,2020-11-03,9.5364,9.4286,9.5219
2398,2020-12-03,9.8747,9.5,9.7546
2399,2020-03-13,9.8258,9.6049,9.7097
2400,2020-03-16,9.8797,9.5978,9.7717
2401,2020-03-17,10.0081,9.7294,9.8833
2402,2020-03-18,10.3725,9.832,10.2647
2403,2020-03-19,10.4865,10.1279,10.4167
2404,2020-03-20,10.4589,10.2144,10.3899
2405,2020-03-23,10.5086,10.2097,10.3491
2406,2020-03-24,10.3737,10.1158,10.1377
2407,2020-03-25,10.2114,10.0408,10.1127
2408,2020-03-26,10.1562,9.8959,9.9755
2409,2020-03-27,10.0765,9.8572,9.8893
2410,2020-03-30,10.0763,9.8715,10.0339
2411,2020-03-31,10.1341,9.8892,9.9052
2412,2020-01-04,10.0868,9.8837,10.0119
2413,2020-02-04,10.1625,9.9839,10.0999
2414,2020-03-04,10.1996,10.093,10.1947
2415,2020-06-04,10.2061,10.1058,10.1258
2416,2020-07-04,10.1398,9.9515,10.0478
2417,2020-08-04,10.1203,10.0113,10.0758
2418,2020-09-04,10.0994,9.9233,9.9497
2419,2020-10-04,9.9717,9.9197,9.9407
2420,2020-04-13,10.0206,9.9127,10.0117
2421,2020-04-14,10.017,9.9296,9.9509
2422,2020-04-15,10.0652,9.9168,10.0324
2423,2020-04-16,10.0849,9.9787,10.031
2424,2020-04-17,10.0546,9.973,9.9844
2425,2020-04-20,10.0374,9.9636,10.0234
2426,2020-04-21,10.1359,10.0147,10.0979
2427,2020-04-22,10.1292,10.0394,10.0948
2428,2020-04-23,10.1347,10.0162,10.0666
2429,2020-04-24,10.1177,10.0318,10.0438
2430,2020-04-27,10.0815,9.9836,10.0154
2431,2020-04-28,10.0445,9.8583,9.8995
2432,2020-04-29,9.9012,9.8399,9.8465
2433,2020-04-30,9.8631,9.7478,9.7579
2434,2020-01-05,9.8597,9.7501,9.8482
2435,2020-04-05,9.9535,9.7894,9.8529
2436,2020-05-05,9.9061,9.7987,9.8418
2437,2020-06-05,9.8759,9.8059,9.847
2438,2020-07-05,9.8647,9.8022,9.8106
2439,2020-08-05,9.8336,9.7334,9.7697
2440,2020-11-05,9.8835,9.7496,9.8776
2441,2020-12-05,9.9116,9.7094,9.7799
2442,2020-05-13,9.8267,9.7153,9.8131
2443,2020-05-14,9.8947,9.8023,9.8034
2444,2020-05-15,9.8908,9.7915,9.8652
2445,2020-05-18,9.8776,9.6927,9.7058
2446,2020-05-19,9.7254,9.6335,9.6844
2447,2020-05-20,9.6934,9.5678,9.5891
2448,2020-05-21,9.6371,9.5613,9.6177
2449,2020-05-22,9.6997,9.6144,9.6721
2450,2020-05-25,9.7037,9.6568,9.6722
2451,2020-05-26,9.6798,9.6001,9.6186
2452,2020-05-27,9.661,9.5624,9.6183
2453,2020-05-28,9.6217,9.4878,9.5167
2454,2020-05-29,9.5273,9.3991,9.432
2455,2020-01-06,9.4425,9.3549,9.3648
2456,2020-02-06,9.3902,9.3143,9.3305
2457,2020-03-06,9.3596,9.2553,9.2841
2458,2020-04-06,9.35,9.1503,9.1938
2459,2020-05-06,9.2257,9.1292,9.2094
2460,2020-08-06,9.2321,9.1511,9.2008
2461,2020-09-06,9.2987,9.1563,9.1916
2462,2020-10-06,9.2531,9.14,9.1805
2463,2020-11-06,9.3349,9.1694,9.3224
2464,2020-12-06,9.3933,9.2337,9.3327
2465,2020-06-15,9.4231,9.2708,9.2817
2466,2020-06-16,9.4126,9.245,9.3711
2467,2020-06-17,9.3983,9.3185,9.3422
2468,2020-06-18,9.4532,9.3072,9.4287
2469,2020-06-19,9.4812,9.3872,9.4738
2470,2020-06-22,9.4729,9.3506,9.3731
2471,2020-06-23,9.4162,9.2554,9.2858
2472,2020-06-24,9.3718,9.2543,9.3646
2473,2020-06-25,9.3855,9.3088,9.3137
2474,2020-06-26,9.3784,9.3076,9.3366
2475,2020-06-29,9.355,9.2744,9.3297
2476,2020-06-30,9.3883,9.2816,9.3211
2477,2020-01-07,9.3782,9.2848,9.3079
2478,2020-02-07,9.3402,9.237,9.3161
2479,2020-03-07,9.3342,9.3018,9.315
2480,2020-06-07,9.35,9.2402,9.2508
2481,2020-07-07,9.3121,9.2147,9.2641
2482,2020-08-07,9.2742,9.1689,9.2011
2483,2020-09-07,9.2673,9.1465,9.2369
2484,2020-10-07,9.2819,9.1688,9.1991
2485,2020-07-13,9.2246,9.1285,9.1987
2486,2020-07-14,9.2044,9.0914,9.1041
2487,2020-07-15,9.1112,9.0349,9.0693
2488,2020-07-16,9.1092,9.0332,9.0827
2489,2020-07-17,9.0894,9.0091,9.0343
2490,2020-07-20,9.0734,8.9687,8.9727
2491,2020-07-21,9.0033,8.8588,8.8773
2492,2020-07-22,8.9134,8.8359,8.8643
2493,2020-07-23,8.9124,8.8287,8.8628
2494,2020-07-24,8.8783,8.8084,8.8387
2495,2020-07-27,8.8505,8.717,8.7336
2496,2020-07-28,8.7931,8.7125,8.7735
2497,2020-07-29,8.7845,8.7151,8.7219
2498,2020-07-30,8.793,8.6933,8.7095
2499,2020-07-31,8.7965,8.6413,8.7795
2500,2020-03-08,8.8094,8.7403,8.7486
2501,2020-04-08,8.7862,8.7178,8.7193
2502,2020-05-08,8.7266,8.6476,8.6794
2503,2020-06-08,8.7242,8.6252,8.6882
2504,2020-07-08,8.7762,8.6752,8.7517
2505,2020-10-08,8.7786,8.7144,8.7592
2506,2020-11-08,8.7739,8.7039,8.7587
2507,2020-12-08,8.7914,8.6733,8.6927
2508,2020-08-13,8.7072,8.6523,8.6886
2509,2020-08-14,8.7311,8.6738,8.6908
2510,2020-08-17,8.7067,8.6639,8.6901
2511,2020-08-18,8.6929,8.6111,8.6476
2512,2020-08-19,8.7162,8.6253,8.7051
2513,2020-08-20,8.777,8.6851,8.7091
2514,2020-08-21,8.8179,8.6924,8.7955
2515,2020-08-24,8.8047,8.7415,8.7927
2516,2020-08-25,8.7963,8.7332,8.7549
2517,2020-08-26,8.7895,8.7135,8.7188
2518,2020-08-27,8.7754,8.6613,8.7248
2519,2020-08-28,8.7522,8.6089,8.6247
2520,2020-08-31,8.658,8.6067,8.6454
2521,2020-01-09,8.698,8.5958,8.6848
2522,2020-02-09,8.7426,8.668,8.7175
2523,2020-03-09,8.7788,8.7051,8.7366
2524,2020-04-09,8.7984,8.7228,8.7414
2525,2020-07-09,8.7786,8.7306,8.7704
2526,2020-08-09,8.8347,8.7628,8.831
2527,2020-09-09,8.8561,8.7386,8.7465
2528,2020-10-09,8.7805,8.6853,8.776
2529,2020-11-09,8.8011,8.7291,8.7761
2530,2020-09-14,8.7968,8.7277,8.7688
2531,2020-09-15,8.7984,8.7409,8.7929
2532,2020-09-16,8.8223,8.764,8.8057
2533,2020-09-17,8.8655,8.7678,8.7734
2534,2020-09-18,8.8183,8.7466,8.7658
2535,2020-09-21,8.889,8.7085,8.8468
2536,2020-09-22,8.9224,8.8388,8.9114
2537,2020-09-23,9.0198,8.9083,9.0108
2538,2020-09-24,9.1491,8.9963,9.0996
2539,2020-09-25,9.1654,9.085,9.1283
2540,2020-09-28,9.1449,9.0239,9.0427
2541,2020-09-29,9.0535,8.964,8.9671
2542,2020-09-30,9.0347,8.937,8.9571
2543,2020-01-10,8.9775,8.8986,8.9138
2544,2020-02-10,8.966,8.8864,8.9357
2545,2020-05-10,8.9647,8.8794,8.9001
2546,2020-06-10,8.9639,8.877,8.9605
2547,2020-07-10,8.9722,8.8759,8.8858
2548,2020-08-10,8.895,8.8574,8.8635
2549,2020-09-10,8.8813,8.7788,8.7821
2550,2020-12-10,8.8234,8.7851,8.8095
2551,2020-10-13,8.8393,8.7563,8.8309
2552,2020-10-14,8.8425,8.7958,8.8222
2553,2020-10-15,8.8949,8.8147,8.8746
2554,2020-10-16,8.8894,8.8126,8.8485
2555,2020-10-19,8.9089,8.7817,8.8292
2556,2020-10-20,8.8411,8.7374,8.748
2557,2020-10-21,8.7546,8.7023,8.7268
2558,2020-10-22,8.786,8.7227,8.7663
2559,2020-10-23,8.7942,8.734,8.7474
2560,2020-10-26,8.7877,8.7318,8.7452
2561,2020-10-27,8.7643,8.6905,8.7249
2562,2020-10-28,8.8631,8.7215,8.8482
2563,2020-10-29,8.9484,8.8248,8.93
2564,2020-10-30,8.9477,8.8496,8.8977
2565,2020-02-11,8.9473,8.8785,8.9067
2566,2020-03-11,8.916,8.8212,8.8306
2567,2020-04-11,8.9449,8.7699,8.785
2568,2020-05-11,8.8044,8.6642,8.6942
2569,2020-06-11,8.7294,8.625,8.6409
2570,2020-09-11,8.6864,8.5553,8.6292
2571,2020-10-11,8.6538,8.6003,8.6176
2572,2020-11-11,8.6754,8.5996,8.6348
2573,2020-12-11,8.672,8.576,8.649
2574,2020-11-13,8.708,8.6268,8.6914
2575,2020-11-16,8.6992,8.6161,8.6187
2576,2020-11-17,8.641,8.5878,8.6298
2577,2020-11-18,8.6368,8.5796,8.6009
2578,2020-11-19,8.6578,8.5873,8.597
2579,2020-11-20,8.6253,8.5845,8.6212
2580,2020-11-23,8.6711,8.5782,8.6283
2581,2020-11-24,8.6378,8.5387,8.5482
2582,2020-11-25,8.5701,8.4855,8.4966
2583,2020-11-26,8.5497,8.4866,8.5251
2584,2020-11-27,8.5392,8.4827,8.4992
2585,2020-11-30,8.5863,8.4445,8.5736
2586,2020-01-12,8.5794,8.4721,8.4781
2587,2020-02-12,8.5493,8.4616,8.4679
2588,2020-03-12,8.4991,8.4221,8.4506
2589,2020-04-12,8.4643,8.4141,8.4562
2590,2020-07-12,8.5229,8.3533,8.401
2591,2020-08-12,8.4941,8.3941,8.4737
2592,2020-09-12,8.513,8.4356,8.4855
2593,2020-10-12,8.5011,8.426,8.4438
2594,2020-11-12,8.4901,8.4212,8.4583
2595,2020-12-14,8.4636,8.3643,8.4044
2596,2020-12-15,8.4211,8.3646,8.383
2597,2020-12-16,8.4062,8.3284,8.3531
2598,2020-12-17,8.3567,8.2431,8.2745
2599,2020-12-18,8.3065,8.2452,8.2531
2600,2020-12-21,8.434,8.2397,8.2471
2601,2020-12-22,8.3517,8.2428,8.3428
2602,2020-12-23,8.3536,8.2773,8.2914
2603,2020-12-24,8.3111,8.2479,8.2591
2604,2020-12-25,8.2838,8.2463,8.2838
2605,2020-12-28,8.2957,8.2171,8.2759
2606,2020-12-29,8.294,8.1787,8.2044
2607,2020-12-30,8.2129,8.1672,8.1973
2608,2020-12-31,8.2352,8.1494,8.2273
2609,2021-01-01,8.2273,8.2149,8.2162
2610,2021-04-01,8.2566,8.1623,8.2545
2611,2021-05-01,8.2564,8.1693,8.1797
2612,2021-06-01,8.2132,8.1253,8.1665
2613,2021-07-01,8.2331,8.1574,8.1881
2614,2021-08-01,8.252,8.1798,8.2414
2615,2021-11-01,8.3274,8.2289,8.3054
2616,2021-12-01,8.3197,8.2441,8.245
2617,2021-01-13,8.3599,8.2346,8.3477
2618,2021-01-14,8.3599,8.2913,8.3086
2619,2021-01-15,8.4027,8.2956,8.3983
2620,2021-01-18,8.431,8.355,8.3915
2621,2021-01-19,8.4062,8.3132,8.3494
2622,2021-01-20,8.3853,8.3196,8.353
2623,2021-01-21,8.3562,8.2643,8.2719
