,Dates,FX_DKK,FX_SEK,FX_CHF,FX_CAD,FX_AUD,FX_JPY,FX_GBP,FX_EUR,FX_NZD,PNL_FX_SEK,PNL_FX_AUD,PNL_FX_CAD,PNL_FX_EUR,PNL_FX_CHF,PNL_FX_GBP,Portfolio_PNL
10,2020-01-17,0.007379364052424231,0.01641011319139829,-0.0036720810733242852,0.006543880288735093,-0.016340595385801904,-0.0071512549155250404,-0.009780004526381949,-0.0071512549155250404,-0.013009918382673513,0.013891105983853578,-0.02242313755290729,0.004717081472350316,0.007069598961355739,0.003629555498055819,0.009413933923106957,-0.020794294454290426
11,2020-01-20,0.006904438630556897,0.016473152969498358,-0.0031554987817651314,0.005166258981525561,-0.017212815185191244,-0.006880789715380864,-0.010240975638859062,-0.006880789715380864,-0.014068119440874494,0.013944468945374508,-0.02362002812367988,0.003724038864994,0.006802222043512815,0.003118955634085653,0.009857650649578251,-0.02424336649662993
12,2020-01-21,0.00812201328124662,0.017229582621540732,-0.002845709438518473,0.0068523411397107825,-0.021286727596074417,-0.008052488678877756,-0.007166417606576214,-0.008052488678877756,-0.01573276835128623,0.01458478411829835,-0.029210393481303387,0.004939431958741028,0.007960542068908116,0.0028127538941000747,0.006898174906945237,-0.031018869849928545
13,2020-01-22,0.007202527600011609,0.015150973400074319,-0.0037747896491100437,0.01182556225677267,-0.021432819634058298,-0.007059888065270138,-0.00011660917745737187,-0.007059888065270138,-0.016339104564716544,0.01282524835778085,-0.029410866094800907,0.008524321680757705,0.006979275375174783,0.003731074628079603,0.00011224443592539504,-0.02781419148979676
14,2020-01-23,0.010601818053794563,0.017949264969431944,-0.0026381911783517342,0.011216502492783387,-0.020994479482100425,-0.010485471766703449,-0.0015623556391831661,-0.010485471766703449,-0.012698880084206944,0.015193992821045487,-0.028809360379112362,0.00808528789628986,0.010365744360515385,0.0026076388579406727,0.0015038758634506439,-0.02628499983666732
15,2020-01-24,0.01335346016279515,0.021725858482083416,0.00014847411218399387,0.01243536438049586,-0.023185219952379318,-0.013199175972944843,-0.005372460036043747,-0.013199175972944843,-0.014210138962852838,0.01839086661041545,-0.03181557121464085,0.008963890586773032,0.013048462381966636,-0.00014675466566115795,0.005171366091643204,-0.032368691154289954
16,2020-01-27,0.013884574617960109,0.02752620127711713,-0.0019099861595327503,0.016315756984924046,-0.03357749161514278,-0.013743393660019644,-0.006596356616782595,-0.013743393660019644,-0.023140061771994458,0.023300837405176883,-0.04607621052915442,0.011761027339305449,0.01358646596885359,0.0018878670236620906,0.006349451593414891,-0.046413766907557864
17,2020-01-28,0.013604413008947769,0.02595719079280201,0.0016997498140646215,0.013359867944451098,-0.03342958450081057,-0.013471136649401694,-0.008817387481452998,-0.013471136649401694,-0.023445498546582292,0.021972675272887432,-0.04587324720429256,0.009630308436769802,0.013317317700161905,-0.0016800653797582382,0.008487348129636977,-0.05335082237143336
18,2020-01-29,0.014666375574767243,0.027112381867649967,0.001802514175384018,0.016704603786336536,-0.034612666429234114,-0.014559868277055575,-0.00935469174918402,-0.014559868277055575,-0.026348034446368462,0.022950540657796902,-0.04749671368094554,0.01204132312125657,0.014393617744696384,-0.0017816396492754817,0.009004540822071694,-0.05571079373406311
19,2020-01-30,0.012721509578981216,0.028765205701577482,-0.001999376494570715,0.017462236940363196,-0.03935059950592934,-0.012561684807482544,-0.003825162527158144,-0.012561684807482544,-0.03232321446781772,0.02434965051047976,-0.053998271463076064,0.012587454339434508,0.01241825035142614,0.001976222148598474,0.0036819847249225353,-0.060256455998155586
20,2020-01-31,0.007259368124280074,0.02762362949617692,-0.008291279537376295,0.019582003766012383,-0.0438135569590683,-0.007032315699433189,0.004805403424113619,-0.007032315699433189,-0.036022351335881934,0.02338331006706485,-0.060122498059584285,0.014115464079494315,0.006952017841890684,0.008195260025552339,-0.004625534700566539,-0.057383560056783335
21,2020-03-02,0.010213248989366264,0.030158747109010342,-0.005696303411156678,0.02328374887442064,-0.0438135569590683,-0.010007164703309424,-0.011172182521668515,-0.010007164703309424,-0.036331757276475966,0.025529278655499817,-0.060122498059584285,0.016783824822018113,0.009892898802844304,0.005630335755588587,0.01075400197946395,-0.05905042724893285
22,2020-04-02,0.01160444008574335,0.023919887928974704,-0.002279800667601584,0.0226063440874269,-0.03679024554245136,-0.011453819314521052,-0.008401886253873392,-0.011453819314521052,-0.03199873344484494,0.020248105206090584,-0.0504848640411481,0.01629552530720116,0.011323034919885705,0.0022533987900418863,0.008087399326867733,-0.05558565881882148
23,2020-05-02,0.015713097825685862,0.023826030383870992,0.002156848114899579,0.022982935184813424,-0.035751515760584766,-0.015528429962836874,-0.010627348612863408,-0.015528429962836874,-0.034464064723735637,0.02016865510777539,-0.04905948263801187,0.016566986704683026,0.015351119996915527,-0.0021318701242121953,0.01022956148429612,-0.0650233027308268
24,2020-06-02,0.01715554704558575,0.027465959045441024,0.0034922358909653672,0.023133514916781502,-0.0381232916277654,-0.01698310766080946,-0.016088046966962866,-0.01698310766080946,-0.03693548888190668,0.02324984255735613,-0.05231411658853896,0.016675530387091277,0.016789187589831042,-0.003451793063786161,0.015485863088333187,-0.07055523720020195
25,2020-07-02,0.020403731883470444,0.031206996144058974,0.006467205115421647,0.02494019965029537,-0.046592831003693935,-0.020351950417797585,-0.019104055009650955,-0.020351950417797585,-0.045916597584291334,0.026416617961054725,-0.06393631528768938,0.017977858471776294,0.020119563522042583,-0.0063923098142502355,0.01838898039761816,-0.09315015817898532
26,2020-10-02,0.023700000507388186,0.03149688122533012,0.006058081662419612,0.0256164845916842,-0.044494824110242866,-0.023549465491797258,-0.0173200028843018,-0.023549465491797258,-0.0484165975842914,0.026662004713730283,-0.06105735671561206,0.01846535075866093,0.02328056806083936,-0.005987924331311311,0.01667170626158781,-0.09480118270429272
27,2020-11-02,0.02323273808112813,0.029023222072791288,0.0046255635001357645,0.02328863297345174,-0.040457139049677626,-0.02309121235276324,-0.014455117092586955,-0.02309121235276324,-0.04497048229607081,0.024568060506577716,-0.05551670379747912,0.016787345469100913,0.02282754744361597,-0.004571995851476522,0.01391405461963823,-0.08759971570420706
28,2020-12-02,0.027147890304584088,0.02861856960700515,0.006982362352477178,0.020579013825476444,-0.03703146136126534,-0.02693877556273028,-0.013837451867139028,-0.02693877556273028,-0.0354481594737166,0.02422552354639335,-0.050815868839780017,0.01483414740983285,0.026631177602832092,-0.006901501126964212,0.013319508921496429,-0.0818701749525057
29,2020-02-13,0.03008735479818125,0.03273939169544193,0.008106876766707405,0.021862032693400923,-0.03970327374066252,-0.029973537379908714,-0.007201649398003274,-0.029973537379908714,-0.040087095611029085,0.027713785674962042,-0.054482223405467316,0.01575899692778335,0.029631287268075582,-0.008012992783415421,0.0069320879542850745,-0.08969487813262644
30,2020-02-14,0.03079830340675338,0.03784602100997514,0.011170289408390266,0.020731407834729043,-0.04044743209756097,-0.030895961510524095,-0.007124997550693846,-0.030895961510524095,-0.03993174373903896,0.032036530326450326,-0.05550338357765895,0.014943998893329587,0.030543178782608343,-0.011040928707054492,0.0068583052250738045,-0.09101096336803237
31,2020-02-17,0.030435832223212445,0.034441756937816925,0.00964326100566204,0.01944858260080207,-0.04044743209756097,-0.030434323619286,-0.010114190468606066,-0.030434323619286,-0.04024239922210837,0.029154832164358293,-0.05550338357765895,0.014019288954237766,0.030086812061666232,-0.009531584489392071,0.009735611113505243,-0.09326366070256993
32,2020-02-18,0.03433743637718811,0.044359197598291655,0.012090243061126936,0.021337513465932267,-0.044617822326932455,-0.034494862563545836,-0.010882948156182848,-0.034494862563545836,-0.04801119971931156,0.03754991254536659,-0.06122613917833612,0.015380903224870863,0.03410098611111365,-0.011950228575868159,0.010475593805149829,-0.10355284507028946
33,2020-02-19,0.0329649015220268,0.04438985332427048,0.013005621417514268,0.018396336995344157,-0.04626305116330698,-0.03329026656651102,-0.016883871375139803,-0.03329026656651102,-0.04801119971931156,0.03757586251497479,-0.06348377983542564,0.013260789710537972,0.03291014468396738,-0.012855006133848162,0.016251899379294388,-0.10781569390797266
34,2020-02-20,0.034715480225730344,0.04736336758896431,0.013005621417514268,0.021270552258940038,-0.055251815208250836,-0.03514126147627505,-0.01982504784572792,-0.03514126147627505,-0.056310604667635926,0.04009293240435334,-0.07581847681871504,0.015332635002511566,0.03474000417661865,-0.012855006133848162,0.01908298610073954,-0.12584310073425406
35,2020-02-21,0.0293429408343292,0.03740972284340882,0.007010295739229511,0.01870625630901912,-0.05343775625133485,-0.02939253639514383,-0.013459576645603709,-0.02939253639514383,-0.05378415590717489,0.03166720538629632,-0.07332916155451392,0.013484191513131506,0.029056920390239438,-0.006929111023216983,0.012955777763998805,-0.11912298286713108
36,2020-02-24,0.028834729592696506,0.039015024454884695,0.0079303529872361,0.0238480332466372,-0.05675750877887365,-0.028747196669874357,-0.0165450440939221,-0.028747196669874357,-0.05520170197742225,0.033026087836464366,-0.07788464229490931,0.01719058277599561,0.02841894941795845,-0.007838513287586195,0.015925754577609984,-0.12040292038556012
37,2020-02-25,0.02621974281290751,0.03714517424837927,0.004866314584621501,0.02279484735932824,-0.05690890923307501,-0.026167502547891464,-0.010277634623170108,-0.026167502547891464,-0.05819854740328977,0.031443265884565065,-0.07809239930314413,0.016431405740847525,0.025868711298800768,-0.004809958849817146,0.00989293746923784,-0.12007722488175288
38,2020-02-26,0.02627800598766783,0.03918321772664024,0.005583454221953721,0.02686141863728575,-0.0659943120192652,-0.026259397420157597,-0.017966984873074018,-0.026259397420157597,-0.06262822625157327,0.03316846287900533,-0.09055970735333438,0.019362747266802174,0.025959556877821616,-0.0055187934483943895,0.017294471381513087,-0.13340726836154904
39,2020-02-27,0.015631031126763006,0.031335246488838564,-0.003732680094180596,0.031211527390004656,-0.062174018620732026,-0.015230999294985169,-0.019361793086944638,-0.015230999294985169,-0.06040353214701255,0.026525181449375625,-0.08531736689111324,0.022498473547657737,0.015057085514106804,0.003689452734781779,0.01863707120601873,-0.1091374262631001
40,2020-02-28,0.01336389140323635,0.025785787975182384,-0.006626138810725046,0.03240635974009054,-0.07039444790981719,-0.012958478615047064,-0.024328038140098984,-0.012958478615047064,-0.07007532539261263,0.02182758336049688,-0.09659772800043147,0.023359754820002705,0.012810513404969463,0.0065494029328650024,0.023417427150664437,-0.12895336709423874
41,2020-02-03,0.003758296254725901,0.018841488131351003,-0.012429849039764296,0.02651391549454718,-0.0670176251930098,-0.003163448685789105,-0.029708994234616593,-0.003163448685789105,-0.06767378840894323,0.015949256746340238,-0.09196393354661707,0.01911225358967648,0.0031273271345431913,0.012285901651250446,0.028596971288939833,-0.1166019031510049
42,2020-03-03,0.00022741219286837036,0.012079276835837205,-0.015452886671370682,0.030415476118797025,-0.05982778275764177,0.0003393355786261987,-0.02523980809693438,0.0003393355786261987,-0.06543772388250979,0.010225067479904721,-0.08209777982910517,0.021924649067873392,-0.00033546090616889886,0.015273930139056553,0.02429506908871964,-0.10071338578191157
43,2020-04-03,0.003471786865814397,0.012543715603807626,-0.015243769147322284,0.030789168196525,-0.05329679855351055,-0.002972219062025383,-0.0204782750394058,-0.002972219062025383,-0.06177238523709139,0.010618213345118449,-0.07313573446248756,0.022194020740098075,0.0029382810488547185,0.01506723435974399,0.01971176266433641,-0.09080132070488386
44,2020-05-03,-0.006006321089239153,0.007827630271149633,-0.026742828315208574,0.03273164111396987,-0.0552584705016016,0.006097464846020585,-0.014107858631699057,0.006097464846020585,-0.06113726297605615,0.006626062869325943,-0.07582760944544838,0.023594230188488302,-0.00602784149796531,0.0264331254149454,0.013579794221678284,-0.0746724301646898
45,2020-06-03,-0.009978276675554064,0.0042022526276450645,-0.03446279447426104,0.03325360069938499,-0.051932192908617066,0.010280075863196014,-0.006851412746258334,0.010280075863196014,-0.05352063333467239,0.003557192807916933,-0.07126317478161404,0.023970478802619547,-0.010162693751460672,0.03406368831861995,0.006594960840684768,-0.053051442117772206
46,2020-09-03,-0.024977823517039144,0.00794721235868878,-0.04842421406287878,0.05441919914922855,-0.05931615915334287,0.0249911712194526,-0.0015632459774047591,0.0249911712194526,-0.055567877429160466,0.006727288706856881,-0.08139571199230672,0.03922745904885542,-0.024705811802701483,0.04786342373204792,0.0015047328758543382,-0.017927400399053682
47,2020-10-03,-0.00905977539484748,0.017073292172139487,-0.03242767277450875,0.05624375030964302,-0.07176492186778037,0.010231345891941744,-0.017268056528597975,0.010231345891941744,-0.06614070368764248,0.014452484775108274,-0.09847834038612137,0.04054266594360288,-0.01011452019895338,0.03205213492231609,0.01662170428471521,-0.06786993909168923
48,2020-11-03,-0.008244644143621138,0.01720983818814692,-0.03402341745535975,0.06003190504119382,-0.0749932078016774,0.00925625503120231,-0.024316309955908052,0.00925625503120231,-0.06630019332081627,0.014568070521404438,-0.10290830746178774,0.04327331407745626,-0.009150563324566829,0.03362939962977332,0.02340613795844437,-0.06928594181359587
49,2020-12-03,-0.0005524524723038439,0.04164823808732665,-0.028376107918865363,0.07062773928170485,-0.11324120286645213,0.0017141077375022462,-0.04373908686698425,0.0017141077375022462,-0.0948533915980535,0.03525509437772043,-0.15539354647612336,0.050911200342895715,-0.001694535354122251,0.02804749036140021,0.04210191033266851,-0.13593664940559402
50,2020-03-13,0.006377544085149346,0.03704528153349562,-0.02000569045753875,0.06208195831222552,-0.1185330566188576,-0.005259517653646628,-0.06704669962651022,-0.005259517653646628,-0.10076472164731454,0.03135870703519705,-0.1626552136185066,0.044751071596761983,0.005199462329434029,0.01977400889104776,0.06453710714997651,-0.17536531319720727
51,2020-03-16,-0.00035611230513521436,0.04343064874360514,-0.02494422150723929,0.07729273623486776,-0.13239731584826264,0.0015830140830960238,-0.06761682505410427,0.0015830140830960238,-0.10225134206356824,0.03676389904252267,-0.18168023592829546,0.05571558738144791,-0.0015649385806918198,0.024655347882709244,0.06508589248936725,-0.16772658666442064
52,2020-03-17,0.016554739073922242,0.05485138413253443,-0.009843904717376395,0.09056328418007333,-0.1515243388987777,-0.015049374363653613,-0.08521930243981046,-0.015049374363653613,-0.11862851327944912,0.04643151338806673,-0.2079270071574504,0.06528151051546746,0.01487753445054307,0.009729904589755185,0.08202950008637983,-0.22352360857380488
53,2020-03-18,0.02420731225165329,0.0934417335097666,-0.0025620988295163016,0.11182789479829612,-0.18935767223211095,-0.022505953430671854,-0.1222993522116893,-0.022505953430671854,-0.15327365286908934,0.07909811519030527,-0.2598432328144075,0.0806098625540332,0.022248971247323626,0.0025324277181099273,0.11772162450987644,-0.27821714353688143
54,2020-03-19,0.04491680970312917,0.10824976491838068,0.015717360015882864,0.1123105202809217,-0.19455427711691956,-0.04293655352228887,-0.13289549280438395,-0.04293655352228887,-0.15832591767745152,0.0916330642982196,-0.26697419612321194,0.08095775762877902,0.04244628638903476,-0.015535340675070241,0.12792114610626176,-0.3166457999024002
55,2020-03-20,0.04505989373638175,0.1056769731513144,0.0166301389205481,0.10231810073712733,-0.18724102620276328,-0.04331066500751146,-0.12035739963938608,-0.04331066500751146,-0.16025202518927095,0.08945520466411074,-0.2569386969669489,0.07375483596544666,0.04281612611627189,-0.01643754888501531,0.11585236022189425,-0.3187284737279207
56,2020-03-23,0.041268709313142526,0.10175008261338804,0.014502263755891144,0.11122802695180077,-0.17807940131080136,-0.0397552757859545,-0.1278386963974909,-0.0397552757859545,-0.15674325325944616,0.08613110494504725,-0.2443667942724425,0.08017745465845587,0.03930133378333922,-0.014334316181586641,0.12305362819165536,-0.29413009010437763
57,2020-03-24,0.03517972979164441,0.08132318558852603,0.01115132955605369,0.10902021682347174,-0.15752441672703976,-0.0339749289651452,-0.10877787504937086,-0.0339749289651452,-0.1378621343783275,0.0688398048678268,-0.2161605241924643,0.07858597990780432,0.033586989327241884,-0.011022188424659737,0.10470626319736427,-0.2560535426748755
58,2020-03-25,0.026857233042619662,0.07885714299503832,0.006872165011988396,0.09028145316699276,-0.1573565751694701,-0.02526154372228273,-0.09891560672765687,-0.02526154372228273,-0.13391566903858831,0.06675230805246109,-0.21593020612610125,0.06507835584400679,0.024973097081686213,-0.006792579957998816,0.09521314465512642,-0.2540602436616302
59,2020-03-26,0.012666015861630629,0.06529004419847563,-0.008783212047256406,0.07823156239114881,-0.1399039824525714,-0.011477312882363757,-0.0715540980561633,-0.011477312882363757,-0.11494455299004967,0.055267804254202635,-0.1919811468717537,0.05639232950877175,0.011346260228559677,0.008681495571624141,0.06887579133641092,-0.2008707427831251
60,2020-03-27,0.003029598480607909,0.05664887332984748,-0.019490072754117068,0.0757351287249578,-0.12258582312550548,-0.0015969648040459195,-0.050493703071323504,-0.0015969648040459195,-0.10270033963882508,0.04795308198747136,-0.16821656182539882,0.05459280377264044,0.001578730006602737,0.019264362444528848,0.04860369777582025,-0.15261185815657566
61,2020-03-30,0.01178974652263265,0.07127073736471334,-0.012555114258792854,0.08867756705173646,-0.12161306047959107,-0.009944509907717114,-0.054185516875496775,-0.009944509907717114,-0.1066771416272262,0.060330441035566486,-0.16688170283766446,0.06392221283034878,0.00983095942533984,0.012409716200919057,0.05215732508909497,-0.14898272657455253
62,2020-03-31,0.01303244198827369,0.058444219261084784,-0.009633273499114359,0.08133604509776204,-0.12857775111775105,-0.0114832499511639,-0.053702191597584825,-0.0114832499511639,-0.1158270334921404,0.04947283631930439,-0.17643889536986562,0.05863016046081504,0.011352129505479432,0.009521712645993694,0.05169209092510695,-0.1882656905052192
63,2020-01-04,0.018972246063392983,0.06921633895579049,-0.004534948662988979,0.09050970460565576,-0.1383640828743976,-0.017557041991776656,-0.057647441195008316,-0.017557041991776656,-0.1232145418870364,0.05859139964696921,-0.18986804271344032,0.06524288829033043,0.017356568503813494,0.004482430405124924,0.05548966779944494,-0.20468115513335536
64,2020-02-04,0.02912192071564545,0.07800587940265857,0.003746624835975765,0.08677494313711931,-0.14001125796911018,-0.02722504636974088,-0.05562658596907677,-0.02722504636974088,-0.12253795190056815,0.06603171626591928,-0.19212835409441698,0.06255072808116398,0.02691417965265624,-0.003703235985543671,0.0535444542247716,-0.21940514246457626
65,2020-03-04,0.03387676280254137,0.0873921109495055,0.007134715185051709,0.09151394441028404,-0.15057057161372325,-0.032474631928775755,-0.06587182636920574,-0.032474631928775755,-0.13048250903376635,0.07397712990722095,-0.20661821426947385,0.06596678310001441,0.032103823296197966,-0.00705208959439548,0.06340621000341032,-0.2395199568175493
66,2020-06-04,0.03496216201237057,0.08063369726396308,0.008669556073212958,0.08489655616670777,-0.1353963178201597,-0.03321530408876105,-0.06896906330783159,-0.03321530408876105,-0.11957775524266034,0.0682561553049369,-0.1857955715173351,0.06119671425678438,0.03283603815845515,-0.00856915582278988,0.0663875157692489,-0.22066573057871372
67,2020-07-04,0.025825781291290317,0.07293060219986948,-0.0009340401670812072,0.07653428559764819,-0.121927198240659,-0.024042692210692,-0.06071135747838185,-0.024042692210692,-0.11216160826811128,0.0617355110722626,-0.1673127736805977,0.05516886688983385,0.023768162915281086,0.0009232232502877488,0.058438900119307725,-0.18823645960150184
68,2020-08-04,0.0287437002315023,0.07571728187104121,0.0015417180338677115,0.07796357166925537,-0.11220272498296036,-0.027164249316824814,-0.056575775253276624,-0.027164249316824814,-0.10630582777622576,0.06409442610251283,-0.15396851073676346,0.05619915145336304,0.026854076805362156,-0.0015238637313665306,0.05445811486550795,-0.17109670690453604
69,2020-09-04,0.022139295355298568,0.06320214659642287,-0.004323686370330759,0.07532316633135483,-0.09454622418039216,-0.02053319387383368,-0.05051908462903365,-0.02053319387383368,-0.09482878186804213,0.05350040591055495,-0.1297396416624451,0.05429584537969507,0.02029873746615183,0.004273614695303092,0.0486281292887612,-0.13515716316672208
70,2020-10-04,0.021568184764858108,0.062297596710496624,-0.00422017741680636,0.07389214171773151,-0.09312666582077067,-0.01989275471555374,-0.0507598937476722,-0.01989275471555374,-0.09532212177924082,0.05273470745457656,-0.12779167394091218,0.053264307607981856,0.0196656111041817,0.004171304456541837,0.04885992479814258,-0.13496334347750813
71,2020-04-13,0.02379532362403536,0.06943995087066646,-0.0029781985304472287,0.07016614573034262,-0.08792899689653078,-0.021995707993417882,-0.045942551314914204,-0.021995707993417882,-0.09367684372724994,0.058780686385736074,-0.12065925051991674,0.05057846589592923,0.02174455200121116,0.002943708658562044,0.044222897972170334,-0.1259997506353078
72,2020-04-14,0.017391908469286173,0.06336705615748106,-0.01062756797431752,0.06865578899846693,-0.07852755534215905,-0.015948429268843878,-0.037312906888226194,-0.015948429268843878,-0.09072020772199374,0.053640001302962766,-0.10775826299822186,0.049489742471566636,0.015766323579026856,0.01050449241231653,0.035916265578125516,-0.10237141080213122
73,2020-04-15,0.023748308275062916,0.07155727010797808,-0.00583590130765077,0.08536687449871905,-0.09762100458152567,-0.022323656955547052,-0.045631056298033656,-0.022323656955547052,-0.10955414155756538,0.06057299004532109,-0.13395896306731306,0.0615357378623745,0.02206875630792841,0.00576831699909051,0.04392306237410079,-0.13992261124519087
74,2020-04-16,0.03013766422213515,0.07141772224306042,7.328384681737353e-05,0.08302893613527584,-0.09635498147660393,-0.028739788944547876,-0.050504039202651015,-0.028739788944547876,-0.11339323352885555,0.060454863243952786,-0.1322216818020609,0.05985046165756992,0.02841162627707022,-7.243516246603007e-05,0.04861364702043207,-0.15634036938610424
75,2020-04-17,0.02697053265542193,0.06677212359885742,-0.003739969786079711,0.07727691227502875,-0.09019092268096618,-0.025511006656725118,-0.0471324409045053,-0.025511006656725118,-0.1021666919738956,0.0565223795144136,-0.12376314433782085,0.05570418086047222,0.025219711546289058,0.003696658006338492,0.045368249381976616,-0.137573111220182
76,2020-04-20,0.02746605834988669,0.07067821710472666,-0.002291594036028077,0.08784758579834873,-0.09490345802498124,-0.02670640895557552,-0.051692805733691616,-0.02670640895557552,-0.10183529180819563,0.05982887461533181,-0.13022985046124655,0.06332393030988566,0.02640146425265788,0.0022650555820239397,0.049757917408347466,-0.13559352374603806
77,2020-04-21,0.02783023501927251,0.07811082480271314,-0.0004320899037967285,0.0922295209174384,-0.1037418418633651,-0.02707466526196478,-0.06398986408443896,-0.02707466526196478,-0.11492126166077145,0.06612055219640148,-0.1423581904558635,0.06648259826395585,0.026765515657888917,0.00042708596424317793,0.06159469053562455,-0.1540282041068895
78,2020-04-22,0.03125224949366556,0.07780383027909933,0.0011146207581954617,0.08871111967896106,-0.09689470810540346,-0.03029809499119673,-0.06032805270841157,-0.03029809499119673,-0.11609615256375905,0.06586068235795224,-0.13296231359379196,0.06394639885901167,0.02995213894778297,-0.0011017125767032905,0.0580699426441677,-0.15325525861614478
79,2020-04-23,0.035373686772355965,0.07501031282456827,0.005953496491748367,0.08249686927291633,-0.08946152765308657,-0.034548302881800004,-0.05951728572284321,-0.034548302881800004,-0.10651793041622082,0.0634959791669361,-0.12276224292300693,0.05946692732812809,0.03415381622595181,-0.005884550338840802,0.0572895230841779,-0.14937236935931786
80,2020-04-24,0.03135588124570543,0.07274539716287509,0.0028797259999451263,0.0846286109058304,-0.08930454178181503,-0.030279953619482106,-0.05765403232038047,-0.030279953619482106,-0.10501992775310487,0.061578735627289986,-0.1225468214097588,0.06100356897143061,0.02993420472167212,-0.0028463765170993237,0.055496012215601916,-0.14061454370331306
81,2020-04-27,0.030543274228263306,0.06991778211677703,0.005140774304158935,0.07973603485818093,-0.0745501861076665,-0.02972557867722958,-0.05247896965360588,-0.02972557867722958,-0.10003405439428824,0.05918516893894586,-0.10230037757005568,0.057476811327932614,0.02938615985930235,-0.005081240110810694,0.050514654808094,-0.1227830041489448
82,2020-04-28,0.03129845154970756,0.058345603272197726,0.005140774304158935,0.07717083605527364,-0.07052853104192791,-0.03055668034866732,-0.05288118990941815,-0.03055668034866732,-0.09854571306801063,0.049389358214226436,-0.09678172157250507,0.05562771702727448,0.03020777167185593,-0.005081240110810694,0.05090181975270498,-0.12827655869201735
83,2020-04-29,0.026828853523296226,0.05299179752443284,0.0036026282828299783,0.06881249915000143,-0.06036060622294781,-0.0256583439346193,-0.04942070383183883,-0.0256583439346193,-0.08583104992402124,0.04485737953792155,-0.08282893885800782,0.04960270519700115,0.025365366466869276,-0.003560907025279666,0.04757086145015143,-0.10556197485644277
