,Dates,High,Low,Last
775,2013-12-23,0.8967,0.8923,0.8938
776,2013-12-24,0.8972,0.8921,0.8959
777,2013-12-25,0.8979,0.8929,0.8957
778,2013-12-26,0.897,0.895,0.8966
779,2013-12-27,0.8967,0.88,0.8915
780,2013-12-30,0.8932,0.886,0.8877
781,2013-12-31,0.8931,0.8867,0.8929
782,2014-01-01,0.8941,0.8901,0.8916
783,2014-02-01,0.9029,0.8908,0.899
784,2014-03-01,0.9058,0.8989,0.9052
785,2014-06-01,0.907,0.902,0.9041
786,2014-07-01,0.9099,0.9036,0.9091
787,2014-08-01,0.9127,0.9077,0.9112
788,2014-09-01,0.9125,0.9063,0.907
789,2014-10-01,0.9091,0.9005,0.9024
790,2014-01-13,0.9048,0.8987,0.899
791,2014-01-14,0.9032,0.8987,0.9025
792,2014-01-15,0.9108,0.9023,0.9087
793,2014-01-16,0.9104,0.9032,0.9048
794,2014-01-17,0.912,0.9044,0.9101
795,2014-01-20,0.9133,0.909,0.91
796,2014-01-21,0.9156,0.9085,0.9101
797,2014-01-22,0.9123,0.9089,0.9116
798,2014-01-23,0.9134,0.8964,0.8973
799,2014-01-24,0.8992,0.8903,0.8945
800,2014-01-27,0.8985,0.8932,0.8962
801,2014-01-28,0.901,0.8955,0.8972
802,2014-01-29,0.901,0.8935,0.8944
803,2014-01-30,0.9048,0.8943,0.9028
804,2014-01-31,0.908,0.9008,0.9065
805,2014-03-02,0.9082,0.9004,0.9009
806,2014-04-02,0.9062,0.9008,0.9037
807,2014-05-02,0.9057,0.9004,0.9035
808,2014-06-02,0.9064,0.8968,0.901
809,2014-07-02,0.9022,0.8961,0.8981
810,2014-10-02,0.9,0.896,0.8968
811,2014-11-02,0.8988,0.894,0.8983
812,2014-12-02,0.9038,0.8968,0.9006
813,2014-02-13,0.901,0.8918,0.8934
814,2014-02-14,0.8941,0.8903,0.8925
815,2014-02-17,0.8935,0.8901,0.8915
816,2014-02-18,0.8929,0.887,0.8879
817,2014-02-19,0.8896,0.8856,0.8886
818,2014-02-20,0.8915,0.8859,0.8895
819,2014-02-21,0.8911,0.8868,0.8877
820,2014-02-24,0.8911,0.8853,0.889
821,2014-02-25,0.8892,0.8854,0.8868
822,2014-02-26,0.893,0.8867,0.8907
823,2014-02-27,0.892,0.8872,0.8883
824,2014-02-28,0.889,0.8778,0.8803
825,2014-03-03,0.8838,0.8782,0.8831
826,2014-04-03,0.8879,0.8825,0.8873
827,2014-05-03,0.8896,0.8861,0.8871
828,2014-06-03,0.8891,0.8795,0.8806
829,2014-07-03,0.8816,0.8757,0.8779
830,2014-10-03,0.8794,0.8759,0.8777
831,2014-11-03,0.8805,0.8766,0.8783
832,2014-12-03,0.8788,0.8735,0.874
833,2014-03-13,0.8765,0.8699,0.8747
834,2014-03-14,0.8762,0.8704,0.8724
835,2014-03-17,0.8756,0.8712,0.8733
836,2014-03-18,0.877,0.8724,0.8732
837,2014-03-19,0.883,0.8728,0.8807
838,2014-03-20,0.8869,0.88,0.8838
839,2014-03-21,0.8842,0.8815,0.8829
840,2014-03-24,0.8866,0.8787,0.8808
841,2014-03-25,0.8879,0.8801,0.8827
842,2014-03-26,0.887,0.8823,0.885
843,2014-03-27,0.8874,0.8841,0.8866
844,2014-03-28,0.8899,0.8849,0.8868
845,2014-03-31,0.8889,0.8825,0.8846
846,2014-01-04,0.885,0.8814,0.8835
847,2014-02-04,0.8875,0.8819,0.8866
848,2014-03-04,0.8928,0.8844,0.8909
849,2014-04-04,0.8953,0.8905,0.8921
850,2014-07-04,0.8929,0.8873,0.8879
851,2014-08-04,0.888,0.8826,0.8833
852,2014-09-04,0.8846,0.8789,0.8796
853,2014-10-04,0.8805,0.8751,0.8765
854,2014-11-04,0.8772,0.8744,0.8761
855,2014-04-14,0.8806,0.8765,0.8798
856,2014-04-15,0.8819,0.8783,0.8801
857,2014-04-16,0.8827,0.8781,0.8818
858,2014-04-17,0.8836,0.8778,0.8832
859,2014-04-18,0.8837,0.8824,0.8835
860,2014-04-21,0.8853,0.882,0.8851
861,2014-04-22,0.8862,0.8833,0.885
862,2014-04-23,0.8853,0.8808,0.8834
863,2014-04-24,0.8856,0.8814,0.8816
864,2014-04-25,0.8821,0.8802,0.8818
865,2014-04-28,0.8827,0.8771,0.8803
866,2014-04-29,0.8846,0.8787,0.8835
867,2014-04-30,0.8851,0.8791,0.8804
868,2014-01-05,0.8806,0.8783,0.8793
869,2014-02-05,0.8841,0.8773,0.878
870,2014-05-05,0.8782,0.8765,0.8778
871,2014-06-05,0.878,0.8721,0.8743
872,2014-07-05,0.8763,0.8734,0.8763
873,2014-08-05,0.8805,0.8703,0.8802
874,2014-09-05,0.8873,0.88,0.8864
875,2014-12-05,0.8882,0.8859,0.8878
876,2014-05-13,0.8909,0.8866,0.8902
877,2014-05-14,0.8905,0.8883,0.8898
878,2014-05-15,0.896,0.8883,0.891
879,2014-05-16,0.8927,0.8898,0.8927
880,2014-05-19,0.8926,0.8905,0.8923
881,2014-05-20,0.894,0.8914,0.892
882,2014-05-21,0.8966,0.8897,0.8932
883,2014-05-22,0.8952,0.8924,0.8942
884,2014-05-23,0.8972,0.894,0.8958
885,2014-05-26,0.8967,0.894,0.8947
886,2014-05-27,0.8982,0.8938,0.8967
887,2014-05-28,0.899,0.8965,0.8984
888,2014-05-29,0.8985,0.8956,0.8979
889,2014-05-30,0.8984,0.8933,0.8952
890,2014-02-06,0.8996,0.8943,0.8987
891,2014-03-06,0.8996,0.8951,0.8963
892,2014-04-06,0.8982,0.8949,0.8973
893,2014-05-06,0.9037,0.8908,0.8914
894,2014-06-06,0.8952,0.891,0.8936
895,2014-09-06,0.898,0.892,0.8971
896,2014-10-06,0.9008,0.8965,0.8992
897,2014-11-06,0.9012,0.898,0.8999
898,2014-12-06,0.9012,0.897,0.8985
899,2014-06-13,0.9011,0.896,0.9001
900,2014-06-16,0.9013,0.8966,0.8971
901,2014-06-17,0.9005,0.8965,0.8994
902,2014-06-18,0.8999,0.8956,0.8957
903,2014-06-19,0.8967,0.8911,0.8941
904,2014-06-20,0.8975,0.8925,0.8951
905,2014-06-23,0.8968,0.894,0.8943
906,2014-06-24,0.8958,0.8925,0.8938
907,2014-06-25,0.8946,0.8908,0.8928
908,2014-06-26,0.8957,0.8922,0.8936
909,2014-06-27,0.8938,0.8907,0.8908
910,2014-06-30,0.8915,0.8862,0.8868
911,2014-01-07,0.8879,0.8857,0.8875
912,2014-02-07,0.8899,0.8873,0.8888
913,2014-03-07,0.8943,0.8887,0.8933
914,2014-04-07,0.8951,0.8931,0.8941
915,2014-07-07,0.8959,0.893,0.8936
916,2014-08-07,0.8946,0.8922,0.893
917,2014-09-07,0.8938,0.8905,0.891
918,2014-10-07,0.8934,0.8903,0.8923
919,2014-11-07,0.8934,0.8912,0.8922
920,2014-07-14,0.8932,0.8898,0.8919
921,2014-07-15,0.8963,0.8911,0.8957
922,2014-07-16,0.8989,0.8955,0.8984
923,2014-07-17,0.8987,0.8969,0.8974
924,2014-07-18,0.9004,0.897,0.8985
925,2014-07-21,0.899,0.8971,0.898
926,2014-07-22,0.9027,0.8978,0.9024
927,2014-07-23,0.9032,0.9016,0.9022
928,2014-07-24,0.9038,0.9008,0.9026
929,2014-07-25,0.9052,0.9018,0.9049
930,2014-07-28,0.9052,0.9035,0.904
931,2014-07-29,0.9074,0.9037,0.9069
932,2014-07-30,0.9107,0.9065,0.9088
933,2014-07-31,0.9103,0.9076,0.9088
934,2014-01-08,0.9097,0.9041,0.9059
935,2014-04-08,0.9073,0.9053,0.9067
936,2014-05-08,0.9112,0.9065,0.909
937,2014-06-08,0.9115,0.9071,0.9076
938,2014-07-08,0.9105,0.9066,0.9089
939,2014-08-08,0.9098,0.9033,0.9054
940,2014-11-08,0.9068,0.9049,0.9066
941,2014-12-08,0.9104,0.9065,0.9076
942,2014-08-13,0.9099,0.9042,0.9075
943,2014-08-14,0.9086,0.9035,0.9065
944,2014-08-15,0.9071,0.9024,0.9026
945,2014-08-18,0.907,0.9026,0.9065
946,2014-08-19,0.9095,0.9059,0.9092
947,2014-08-20,0.9139,0.909,0.9134
948,2014-08-21,0.9146,0.9111,0.9115
949,2014-08-22,0.9154,0.9104,0.9138
950,2014-08-25,0.9179,0.9142,0.9154
951,2014-08-26,0.9181,0.9138,0.9175
952,2014-08-27,0.9185,0.9138,0.9148
953,2014-08-28,0.9162,0.9126,0.9151
954,2014-08-29,0.9184,0.9139,0.9182
955,2014-01-09,0.9198,0.9177,0.9196
956,2014-02-09,0.9212,0.9188,0.919
957,2014-03-09,0.9201,0.9176,0.9177
958,2014-04-09,0.9329,0.9176,0.9319
959,2014-05-09,0.9336,0.9287,0.9311
960,2014-08-09,0.9359,0.9306,0.9355
961,2014-09-09,0.938,0.9315,0.9329
962,2014-10-09,0.9396,0.9319,0.9367
963,2014-11-09,0.9376,0.9337,0.9358
964,2014-12-09,0.9368,0.932,0.9332
965,2014-09-15,0.9373,0.9313,0.9352
966,2014-09-16,0.9363,0.9301,0.9326
967,2014-09-17,0.9425,0.9323,0.9412
968,2014-09-18,0.9433,0.9333,0.9338
969,2014-09-19,0.9411,0.9334,0.9408
970,2014-09-22,0.9421,0.938,0.9399
971,2014-09-23,0.9403,0.9353,0.9399
972,2014-09-24,0.9459,0.9389,0.9455
973,2014-09-25,0.9515,0.9452,0.9466
974,2014-09-26,0.9521,0.946,0.9514
975,2014-09-29,0.9532,0.9489,0.9513
976,2014-09-30,0.9597,0.9499,0.9551
977,2014-01-10,0.9596,0.9545,0.956
978,2014-02-10,0.9581,0.9518,0.954
979,2014-03-10,0.9684,0.9532,0.9675
980,2014-06-10,0.9691,0.9567,0.9583
981,2014-07-10,0.9625,0.9556,0.9568
982,2014-08-10,0.9601,0.951,0.9518
983,2014-09-10,0.9559,0.9469,0.9544
984,2014-10-10,0.9593,0.9527,0.9571
985,2014-10-13,0.9576,0.9471,0.948
986,2014-10-14,0.9555,0.9469,0.9537
987,2014-10-15,0.9562,0.9368,0.94
988,2014-10-16,0.9491,0.94,0.9425
989,2014-10-17,0.9475,0.9406,0.9463
990,2014-10-20,0.9481,0.9415,0.9428
991,2014-10-21,0.9493,0.9398,0.9491
992,2014-10-22,0.9542,0.9473,0.9537
993,2014-10-23,0.9559,0.9518,0.9541
994,2014-10-24,0.9546,0.9498,0.9519
995,2014-10-27,0.9521,0.9477,0.9496
996,2014-10-28,0.9511,0.9445,0.9472
997,2014-10-29,0.955,0.9442,0.9549
998,2014-10-30,0.9611,0.9543,0.956
999,2014-10-31,0.9663,0.9557,0.9626
1000,2014-03-11,0.9692,0.963,0.9659
1001,2014-04-11,0.966,0.958,0.9598
1002,2014-05-11,0.9662,0.9584,0.964
1003,2014-06-11,0.9738,0.9604,0.9733
1004,2014-07-11,0.9742,0.9651,0.9662
1005,2014-10-11,0.9685,0.9617,0.9682
1006,2014-11-11,0.9701,0.9625,0.9645
1007,2014-12-11,0.968,0.9623,0.9665
1008,2014-11-13,0.9674,0.9622,0.9635
1009,2014-11-14,0.9689,0.9574,0.9591
1010,2014-11-17,0.9655,0.9553,0.9649
1011,2014-11-18,0.9654,0.9575,0.9583
1012,2014-11-19,0.9601,0.9531,0.957
1013,2014-11-20,0.9606,0.9553,0.9584
1014,2014-11-21,0.9709,0.9564,0.9697
1015,2014-11-24,0.9731,0.9663,0.9665
1016,2014-11-25,0.9698,0.9634,0.964
1017,2014-11-26,0.9666,0.9595,0.9612
1018,2014-11-27,0.9644,0.9599,0.9641
1019,2014-11-28,0.9671,0.9621,0.9653
1020,2014-01-12,0.9688,0.9615,0.9647
1021,2014-02-12,0.973,0.9642,0.9721
1022,2014-03-12,0.9783,0.9715,0.9775
1023,2014-04-12,0.9796,0.9649,0.9713
1024,2014-05-12,0.98,0.9703,0.9788
1025,2014-08-12,0.9818,0.9738,0.9761
1026,2014-09-12,0.9778,0.9654,0.9714
1027,2014-10-12,0.9723,0.9663,0.9664
1028,2014-11-12,0.9711,0.9628,0.9679
1029,2014-12-12,0.9699,0.9619,0.9638
1030,2014-12-15,0.9674,0.962,0.9656
1031,2014-12-16,0.9658,0.9554,0.9599
1032,2014-12-17,0.9747,0.9595,0.9731
1033,2014-12-18,0.9848,0.9722,0.9799
1034,2014-12-19,0.9846,0.9785,0.9843
1035,2014-12-22,0.985,0.9805,0.9838
1036,2014-12-23,0.9886,0.9826,0.9878
1037,2014-12-24,0.9882,0.984,0.986
1038,2014-12-25,0.9867,0.9831,0.9838
1039,2014-12-26,0.9884,0.9836,0.9875
1040,2014-12-29,0.9908,0.9843,0.9898
1041,2014-12-30,0.992,0.9868,0.9889
1042,2014-12-31,0.9944,0.988,0.9943
1043,2015-01-01,0.9944,0.9938,0.9939
1044,2015-02-01,1.0019,0.9934,1.0017
1045,2015-05-01,1.0108,1.0009,1.0069
1046,2015-06-01,1.0109,1.0041,1.0102
1047,2015-07-01,1.0176,1.0095,1.0143
1048,2015-08-01,1.0217,1.0137,1.0184
1049,2015-09-01,1.021,1.0138,1.0143
1050,2015-12-01,1.019,1.0118,1.0148
1051,2015-01-13,1.0218,1.0126,1.0201
1052,2015-01-14,1.024,1.0138,1.0187
1053,2015-01-15,1.0221,0.7406,0.8392
1054,2015-01-16,0.881,0.8386,0.8587
1055,2015-01-19,0.8799,0.8544,0.8796
1056,2015-01-20,0.8838,0.8686,0.8757
1057,2015-01-21,0.8773,0.8501,0.8602
1058,2015-01-22,0.8751,0.8527,0.8713
1059,2015-01-23,0.882,0.8681,0.8801
1060,2015-01-26,0.9043,0.8765,0.9029
1061,2015-01-27,0.9168,0.8936,0.9029
1062,2015-01-28,0.9091,0.8986,0.905
1063,2015-01-29,0.9252,0.9047,0.9238
1064,2015-01-30,0.929,0.917,0.9202
1065,2015-02-02,0.9347,0.9204,0.9281
1066,2015-03-02,0.9296,0.9186,0.9239
1067,2015-04-02,0.9279,0.9207,0.9263
1068,2015-05-02,0.9313,0.9206,0.9212
1069,2015-06-02,0.9289,0.9176,0.9268
1070,2015-09-02,0.9296,0.9197,0.9237
1071,2015-10-02,0.9279,0.9215,0.9264
1072,2015-11-02,0.9301,0.923,0.9287
1073,2015-12-02,0.9338,0.9257,0.9309
1074,2015-02-13,0.9336,0.927,0.9322
1075,2015-02-16,0.9333,0.9284,0.9319
1076,2015-02-17,0.9376,0.9292,0.9369
1077,2015-02-18,0.9453,0.9315,0.9422
1078,2015-02-19,0.95,0.9385,0.9495
1079,2015-02-20,0.9536,0.9374,0.9382
1080,2015-02-23,0.9526,0.9389,0.9498
1081,2015-02-24,0.9523,0.9469,0.9507
1082,2015-02-25,0.9512,0.9466,0.9484
1083,2015-02-26,0.9547,0.945,0.9527
1084,2015-02-27,0.9547,0.9451,0.9543
1085,2015-02-03,0.9598,0.9527,0.9585
1086,2015-03-03,0.9618,0.9558,0.9613
1087,2015-04-03,0.9681,0.9593,0.9632
1088,2015-05-03,0.975,0.9629,0.9739
1089,2015-06-03,0.9867,0.9722,0.986
1090,2015-09-03,0.9874,0.9825,0.9859
1091,2015-10-03,1.0,0.9854,0.9995
1092,2015-11-03,1.0108,0.997,1.0093
1093,2015-12-03,1.0129,0.9982,1.0023
1094,2015-03-13,1.0113,1.0022,1.0056
1095,2015-03-16,1.0084,1.0024,1.0076
1096,2015-03-17,1.0092,1.001,1.0062
1097,2015-03-18,1.0069,0.9629,0.9784
1098,2015-03-19,0.9984,0.9764,0.99
1099,2015-03-20,0.9906,0.973,0.9752
1100,2015-03-23,0.9812,0.9641,0.9662
1101,2015-03-24,0.9695,0.9537,0.9582
1102,2015-03-25,0.962,0.9555,0.9597
1103,2015-03-26,0.9657,0.9491,0.963
1104,2015-03-27,0.9693,0.9558,0.9618
1105,2015-03-30,0.9689,0.9602,0.967
1106,2015-03-31,0.9757,0.9656,0.9727
1107,2015-01-04,0.9743,0.9645,0.967
1108,2015-02-04,0.9675,0.9562,0.9597
1109,2015-03-04,0.961,0.9481,0.9517
1110,2015-06-04,0.9606,0.9501,0.9587
1111,2015-07-04,0.9673,0.9558,0.966
1112,2015-08-04,0.9675,0.9598,0.9665
1113,2015-09-04,0.979,0.9661,0.9776
1114,2015-10-04,0.9837,0.9751,0.9791
1115,2015-04-13,0.9863,0.976,0.978
1116,2015-04-14,0.9795,0.9673,0.9723
1117,2015-04-15,0.9772,0.9636,0.9645
1118,2015-04-16,0.9712,0.954,0.956
1119,2015-04-17,0.9585,0.9494,0.9521
1120,2015-04-20,0.9599,0.95,0.9562
1121,2015-04-21,0.9625,0.9506,0.955
1122,2015-04-22,0.9716,0.9502,0.9715
1123,2015-04-23,0.9719,0.9531,0.9547
1124,2015-04-24,0.9575,0.9511,0.9539
1125,2015-04-27,0.9584,0.9493,0.955
1126,2015-04-28,0.9599,0.9504,0.9555
1127,2015-04-29,0.9573,0.9341,0.9393
1128,2015-04-30,0.9448,0.9308,0.9324
1129,2015-01-05,0.9352,0.9277,0.9324
1130,2015-04-05,0.9385,0.9313,0.9337
1131,2015-05-05,0.9414,0.9239,0.9265
1132,2015-06-05,0.9281,0.9114,0.9161
1133,2015-07-05,0.9227,0.9072,0.9217
1134,2015-08-05,0.9324,0.9203,0.9303
1135,2015-11-05,0.9355,0.9297,0.9342
1136,2015-12-05,0.9359,0.9212,0.9292
1137,2015-05-13,0.9296,0.9154,0.9167
1138,2015-05-14,0.9178,0.9079,0.9122
1139,2015-05-15,0.9255,0.9115,0.9162
1140,2015-05-18,0.9265,0.9104,0.9263
1141,2015-05-19,0.9384,0.9246,0.9369
1142,2015-05-20,0.9406,0.9337,0.9372
1143,2015-05-21,0.9382,0.9306,0.9368
1144,2015-05-22,0.9457,0.9287,0.9435
1145,2015-05-25,0.9457,0.9403,0.9451
1146,2015-05-26,0.9537,0.9449,0.9534
1147,2015-05-27,0.9543,0.9467,0.9494
1148,2015-05-28,0.9513,0.9418,0.944
1149,2015-05-29,0.9479,0.9348,0.9403
1150,2015-01-06,0.9484,0.9389,0.946
1151,2015-02-06,0.9465,0.931,0.9331
1152,2015-03-06,0.9423,0.9303,0.9338
1153,2015-04-06,0.9372,0.9278,0.9336
1154,2015-05-06,0.9503,0.9299,0.9397
1155,2015-08-06,0.9438,0.9257,0.9274
1156,2015-09-06,0.9333,0.9247,0.9308
1157,2015-10-06,0.9325,0.9234,0.9315
1158,2015-11-06,0.9408,0.9299,0.9331
1159,2015-12-06,0.9391,0.9242,0.9288
1160,2015-06-15,0.9385,0.9275,0.9295
1161,2015-06-16,0.9335,0.9272,0.9322
1162,2015-06-17,0.9326,0.9197,0.922
1163,2015-06-18,0.9246,0.9151,0.9217
1164,2015-06-19,0.9249,0.9163,0.9175
1165,2015-06-22,0.9226,0.9157,0.9214
1166,2015-06-23,0.9388,0.921,0.9341
1167,2015-06-24,0.937,0.9281,0.9337
1168,2015-06-25,0.9416,0.9325,0.9368
1169,2015-06-26,0.9374,0.93,0.9333
1170,2015-06-29,0.9433,0.9244,0.9249
1171,2015-06-30,0.9382,0.9246,0.9355
1172,2015-01-07,0.949,0.9342,0.9484
1173,2015-02-07,0.9504,0.9419,0.9435
1174,2015-03-07,0.9442,0.94,0.9404
1175,2015-06-07,0.9472,0.9405,0.9425
1176,2015-07-07,0.9516,0.9422,0.9466
1177,2015-08-07,0.951,0.9409,0.9453
1178,2015-09-07,0.9515,0.9425,0.9478
1179,2015-10-07,0.9491,0.933,0.9387
1180,2015-07-13,0.9503,0.9368,0.9502
1181,2015-07-14,0.9533,0.9404,0.9448
1182,2015-07-15,0.9548,0.9445,0.9519
1183,2015-07-16,0.9584,0.9515,0.9578
1184,2015-07-17,0.962,0.9557,0.9615
1185,2015-07-20,0.9652,0.9571,0.9646
1186,2015-07-21,0.9649,0.956,0.9584
1187,2015-07-22,0.9632,0.9561,0.96
1188,2015-07-23,0.9603,0.9526,0.96
1189,2015-07-24,0.9636,0.9574,0.9629
1190,2015-07-27,0.9638,0.9531,0.9628
1191,2015-07-28,0.9675,0.9605,0.9625
1192,2015-07-29,0.969,0.9599,0.968
1193,2015-07-30,0.9719,0.9668,0.9692
1194,2015-07-31,0.9696,0.9549,0.9663
1195,2015-03-08,0.9703,0.9644,0.9692
1196,2015-04-08,0.979,0.9668,0.9785
1197,2015-05-08,0.9822,0.9761,0.9791
1198,2015-06-08,0.9848,0.9769,0.9809
1199,2015-07-08,0.9884,0.9793,0.9839
1200,2015-10-08,0.9891,0.9804,0.9837
1201,2015-11-08,0.9903,0.9802,0.9881
1202,2015-12-08,0.989,0.9678,0.9754
1203,2015-08-13,0.9794,0.973,0.9764
1204,2015-08-14,0.9787,0.9728,0.9757
1205,2015-08-17,0.9799,0.9742,0.9788
1206,2015-08-18,0.9796,0.9752,0.9772
1207,2015-08-19,0.9779,0.9644,0.9656
1208,2015-08-20,0.9672,0.9585,0.9586
1209,2015-08-21,0.9595,0.9462,0.9466
1210,2015-08-24,0.949,0.9259,0.9303
1211,2015-08-25,0.9506,0.9302,0.9392
1212,2015-08-26,0.9552,0.9384,0.9548
1213,2015-08-27,0.9672,0.9513,0.9663
1214,2015-08-28,0.9667,0.9579,0.9637
1215,2015-08-31,0.969,0.9587,0.9673
1216,2015-01-09,0.9674,0.9569,0.9588
1217,2015-02-09,0.97,0.9582,0.9692
1218,2015-03-09,0.9771,0.9682,0.9733
1219,2015-04-09,0.977,0.9688,0.9714
1220,2015-07-09,0.9764,0.9708,0.9751
1221,2015-08-09,0.9822,0.97,0.9791
1222,2015-09-09,0.9824,0.9716,0.9755
1223,2015-10-09,0.9793,0.9701,0.9732
1224,2015-11-09,0.9797,0.9683,0.9692
1225,2015-09-14,0.972,0.9668,0.9685
1226,2015-09-15,0.9764,0.9671,0.974
1227,2015-09-16,0.9763,0.967,0.9712
1228,2015-09-17,0.9725,0.9592,0.9596
1229,2015-09-18,0.9706,0.9528,0.969
1230,2015-09-21,0.974,0.9643,0.9718
1231,2015-09-22,0.9754,0.9708,0.9751
1232,2015-09-23,0.9802,0.9736,0.9797
1233,2015-09-24,0.9804,0.9668,0.9754
1234,2015-09-25,0.9844,0.9743,0.9795
1235,2015-09-28,0.9816,0.9723,0.9737
1236,2015-09-29,0.975,0.9687,0.9718
1237,2015-09-30,0.9776,0.9708,0.9733
1238,2015-01-10,0.9789,0.9722,0.9772
1239,2015-02-10,0.9795,0.9645,0.9715
1240,2015-05-10,0.9768,0.9687,0.9756
1241,2015-06-10,0.9768,0.9665,0.9668
1242,2015-07-10,0.974,0.9648,0.9736
1243,2015-08-10,0.9739,0.9623,0.9661
1244,2015-09-10,0.9676,0.9587,0.9616
1245,2015-12-10,0.9631,0.9596,0.9629
1246,2015-10-13,0.9646,0.9555,0.9578
1247,2015-10-14,0.9586,0.9484,0.9497
1248,2015-10-15,0.9553,0.9476,0.9506
1249,2015-10-16,0.9554,0.9498,0.9537
1250,2015-10-19,0.9578,0.9518,0.9564
1251,2015-10-20,0.9571,0.9494,0.9562
1252,2015-10-21,0.9612,0.9528,0.9596
1253,2015-10-22,0.9739,0.958,0.9732
1254,2015-10-23,0.9801,0.9712,0.9786
1255,2015-10-26,0.9839,0.9757,0.9836
1256,2015-10-27,0.9874,0.9806,0.9863
1257,2015-10-28,0.9958,0.9821,0.9942
1258,2015-10-29,0.9956,0.9886,0.9895
1259,2015-10-30,0.9911,0.9846,0.9879
1260,2015-02-11,0.9892,0.9836,0.987
1261,2015-03-11,0.9926,0.9844,0.9909
1262,2015-04-11,0.9952,0.9885,0.9934
1263,2015-05-11,0.9979,0.9922,0.9953
1264,2015-06-11,1.0077,0.9944,1.0054
1265,2015-09-11,1.0064,0.9998,1.0036
1266,2015-10-11,1.0087,1.002,1.0064
1267,2015-11-11,1.0072,1.0029,1.0046
1268,2015-12-11,1.0085,0.999,1.0001
1269,2015-11-13,1.0095,0.9999,1.0061
1270,2015-11-16,1.0103,1.0044,1.0098
1271,2015-11-17,1.0171,1.0093,1.0147
1272,2015-11-18,1.0221,1.0128,1.0198
1273,2015-11-19,1.0202,1.0122,1.0128
1274,2015-11-20,1.0198,1.0123,1.0182
1275,2015-11-23,1.0226,1.0176,1.0181
1276,2015-11-24,1.0194,1.0144,1.0167
1277,2015-11-25,1.0261,1.0144,1.0218
1278,2015-11-26,1.0253,1.0213,1.0237
1279,2015-11-27,1.0328,1.0226,1.0302
1280,2015-11-30,1.032,1.0258,1.029
1281,2015-01-12,1.0302,1.0254,1.0259
1282,2015-02-12,1.0308,1.018,1.0183
1283,2015-03-12,1.0266,0.9876,0.9933
1284,2015-04-12,1.0034,0.9912,0.9964
1285,2015-07-12,1.0032,0.9963,1.0001
1286,2015-08-12,1.0011,0.9918,0.9924
1287,2015-09-12,0.9945,0.982,0.9832
1288,2015-10-12,0.9908,0.983,0.9877
1289,2015-11-12,0.9899,0.9803,0.9826
1290,2015-12-14,0.9872,0.9786,0.9853
1291,2015-12-15,0.9925,0.9799,0.9914
1292,2015-12-16,0.9921,0.9811,0.9901
1293,2015-12-17,0.9991,0.989,0.9962
1294,2015-12-18,0.9976,0.9915,0.9922
1295,2015-12-21,0.9969,0.9898,0.9924
1296,2015-12-22,0.9938,0.9857,0.9871
1297,2015-12-23,0.9946,0.9869,0.9907
1298,2015-12-24,0.9917,0.9853,0.9873
1299,2015-12-25,0.9885,0.9861,0.9882
1300,2015-12-28,0.9902,0.9858,0.9882
1301,2015-12-29,0.9944,0.9862,0.9932
1302,2015-12-30,0.9932,0.9857,0.9888
1303,2015-12-31,1.0029,0.9873,1.0021
1304,2016-01-01,1.0083,1.0,1.0014
1305,2016-04-01,1.0063,0.9924,1.0021
1306,2016-05-01,1.0125,1.0008,1.0087
1307,2016-06-01,1.0121,1.0057,1.0075
1308,2016-07-01,1.0081,0.9923,0.9933
1309,2016-08-01,1.0052,0.9932,0.9948
1310,2016-11-01,1.0023,0.9881,1.0015
1311,2016-12-01,1.0047,0.9966,1.0022
1312,2016-01-13,1.0107,1.0022,1.0061
1313,2016-01-14,1.0092,1.001,1.0051
1314,2016-01-15,1.0061,0.9959,1.0012
1315,2016-01-18,1.0073,1.0005,1.0053
1316,2016-01-19,1.0082,1.0002,1.0035
1317,2016-01-20,1.0058,0.9991,1.0043
1318,2016-01-21,1.0147,1.0013,1.0075
1319,2016-01-22,1.0166,1.0069,1.0161
1320,2016-01-25,1.0184,1.0125,1.0128
1321,2016-01-26,1.0199,1.0118,1.0168
1322,2016-01-27,1.0189,1.013,1.0151
1323,2016-01-28,1.0178,1.0111,1.0138
1324,2016-01-29,1.0257,1.0133,1.0231
1325,2016-01-02,1.025,1.0156,1.0198
1326,2016-02-02,1.0224,1.017,1.0186
1327,2016-03-02,1.0196,0.9988,1.0043
1328,2016-04-02,1.0074,0.9922,0.9933
1329,2016-05-02,0.9985,0.9884,0.991
1330,2016-08-02,0.9973,0.9841,0.987
1331,2016-09-02,0.9875,0.9695,0.9728
1332,2016-10-02,0.982,0.971,0.9737
1333,2016-11-02,0.9762,0.9661,0.9725
1334,2016-12-02,0.9791,0.9715,0.9771
1335,2016-02-15,0.9889,0.9754,0.9871
1336,2016-02-16,0.9896,0.9847,0.9887
1337,2016-02-17,0.9942,0.9853,0.9925
1338,2016-02-18,0.9969,0.9905,0.993
1339,2016-02-19,0.9968,0.9888,0.9904
1340,2016-02-22,1.0004,0.9876,0.9997
1341,2016-02-23,1.0002,0.9896,0.9913
1342,2016-02-24,0.9953,0.9853,0.9888
1343,2016-02-25,0.9952,0.9878,0.9904
1344,2016-02-26,0.9989,0.9871,0.9968
1345,2016-02-29,1.0038,0.9949,0.9984
1346,2016-01-03,1.0009,0.996,0.9974
1347,2016-02-03,1.0009,0.9955,0.9968
1348,2016-03-03,0.9983,0.9892,0.9922
1349,2016-04-03,0.9989,0.9879,0.9927
