,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff
59,ICICIBANK,2021-01-11,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
60,ICICIBANK,2021-01-11,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
61,ICICIBANK,2021-01-11,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
62,ICICIBANK,2021-01-11,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.15,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
63,ICICIBANK,2021-01-11,2021-12-30,PE,510,0.0,0.0,0.0,4.1,0.0,0.25,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
64,ICICIBANK,2021-01-11,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.3,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
65,ICICIBANK,2021-01-11,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.4,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
66,ICICIBANK,2021-01-11,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.55,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
67,ICICIBANK,2021-01-11,2021-12-30,PE,550,0.0,0.0,0.0,8.75,0.0,0.75,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
68,ICICIBANK,2021-01-11,2021-12-30,PE,560,0.0,0.0,0.0,10.35,0.0,1.0,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
69,ICICIBANK,2021-01-11,2021-12-30,PE,570,0.0,0.0,0.0,12.15,0.0,1.3,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
70,ICICIBANK,2021-01-11,2021-12-30,PE,580,0.0,0.0,0.0,14.2,0.0,1.65,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
71,ICICIBANK,2021-01-11,2021-12-30,PE,590,0.0,0.0,0.0,16.45,0.0,2.1,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
72,ICICIBANK,2021-01-11,2021-12-30,PE,600,0.0,0.0,0.0,18.95,0.0,2.65,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
73,ICICIBANK,2021-01-11,2021-12-30,PE,610,0.0,0.0,0.0,21.65,0.0,3.3,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
74,ICICIBANK,2021-01-11,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,4.1,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
75,ICICIBANK,2021-01-11,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,5.0,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
76,ICICIBANK,2021-01-11,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.1,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
77,ICICIBANK,2021-01-11,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,7.3,0,0.0,0.0,1375,0,-,810.7,0.9671232876712329
78,ICICIBANK,2021-01-11,2021-12-30,PE,660,0.0,0.0,0.0,39.1,0.0,8.75,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
79,ICICIBANK,2021-01-11,2021-12-30,PE,670,0.0,0.0,0.0,43.4,0.0,10.35,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
80,ICICIBANK,2021-01-11,2021-12-30,PE,680,0.0,0.0,0.0,47.95,0.0,12.15,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
81,ICICIBANK,2021-01-11,2021-12-30,PE,690,0.0,0.0,0.0,52.75,0.0,14.2,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
82,ICICIBANK,2021-01-11,2021-12-30,PE,700,6.05,6.05,4.75,4.75,4.75,16.45,3,29.1,0.23,24750,2750,-,810.7,0.9671232876712329
83,ICICIBANK,2021-01-11,2021-12-30,PE,710,0.0,0.0,0.0,63.15,0.0,19.0,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
84,ICICIBANK,2021-01-11,2021-12-30,PE,720,0.0,0.0,0.0,10.0,10.0,21.75,0,0.0,0.0,1375,0,-,810.7,0.9671232876712329
85,ICICIBANK,2021-01-11,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,24.75,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
86,ICICIBANK,2021-01-11,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,28.05,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
87,ICICIBANK,2021-01-11,2021-12-30,PE,750,11.4,13.6,11.4,13.0,13.0,13.0,5,52.46,0.89,24750,2750,-,810.7,0.9671232876712329
88,ICICIBANK,2021-01-11,2021-12-30,PE,760,0.0,0.0,0.0,93.4,0.0,35.45,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
89,ICICIBANK,2021-01-11,2021-12-30,PE,770,0.0,0.0,0.0,100.1,0.0,39.55,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
90,ICICIBANK,2021-01-11,2021-12-30,PE,780,23.9,25.9,23.9,25.75,25.75,43.95,17,188.23,5.91,23375,23375,-,810.7,0.9671232876712329
91,ICICIBANK,2021-01-11,2021-12-30,PE,790,27.8,30.35,26.1,26.1,26.1,48.6,25,281.36,9.8,31625,31625,-,810.7,0.9671232876712329
92,ICICIBANK,2021-01-11,2021-12-30,PE,800,34.8,37.5,28.4,29.65,28.4,29.65,88,1007.88,39.88,107250,92125,-,810.7,0.9671232876712329
93,ICICIBANK,2021-01-11,2021-12-30,PE,810,0.0,0.0,0.0,128.95,0.0,58.8,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
94,ICICIBANK,2021-01-11,2021-12-30,PE,820,0.0,0.0,0.0,136.65,0.0,64.25,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
95,ICICIBANK,2021-01-11,2021-12-30,PE,830,0.0,0.0,0.0,144.45,0.0,70.0,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
96,ICICIBANK,2021-01-11,2021-12-30,PE,840,0.0,0.0,0.0,152.4,0.0,76.05,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
97,ICICIBANK,2021-01-11,2021-12-30,PE,850,0.0,0.0,0.0,160.5,0.0,82.3,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
98,ICICIBANK,2021-01-11,2021-12-30,PE,860,0.0,0.0,0.0,168.75,0.0,88.8,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
99,ICICIBANK,2021-01-11,2021-12-30,PE,870,0.0,0.0,0.0,177.15,0.0,95.5,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
100,ICICIBANK,2021-01-11,2021-12-30,PE,880,0.0,0.0,0.0,185.65,0.0,102.45,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
101,ICICIBANK,2021-01-11,2021-12-30,PE,890,0.0,0.0,0.0,194.25,0.0,109.6,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
102,ICICIBANK,2021-01-11,2021-12-30,PE,900,0.0,0.0,0.0,202.95,0.0,117.0,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
103,ICICIBANK,2021-01-11,2021-12-30,PE,910,0.0,0.0,0.0,211.75,0.0,124.6,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
104,ICICIBANK,2021-01-11,2021-12-30,PE,920,0.0,0.0,0.0,220.65,0.0,132.35,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
105,ICICIBANK,2021-01-11,2021-12-30,PE,930,0.0,0.0,0.0,229.6,0.0,140.2,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
106,ICICIBANK,2021-01-11,2021-12-30,PE,940,0.0,0.0,0.0,238.65,0.0,148.3,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
107,ICICIBANK,2021-01-11,2021-12-30,PE,950,0.0,0.0,0.0,247.8,0.0,156.55,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
108,ICICIBANK,2021-01-11,2021-12-30,PE,960,0.0,0.0,0.0,257.0,0.0,164.9,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
109,ICICIBANK,2021-01-11,2021-12-30,PE,970,0.0,0.0,0.0,266.25,0.0,173.4,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
110,ICICIBANK,2021-01-11,2021-12-30,PE,980,0.0,0.0,0.0,275.55,0.0,182.05,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
111,ICICIBANK,2021-01-11,2021-12-30,PE,450,0.0,0.0,0.0,0.95,0.0,0.05,0,0.0,0.0,0,0,-,810.7,0.9671232876712329
112,ICICIBANK,2021-02-11,2021-12-30,CE,440,0.0,0.0,0.0,265.8,0.0,363.65,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
113,ICICIBANK,2021-02-11,2021-12-30,CE,990,0.0,0.0,0.0,5.2,0.0,10.05,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
114,ICICIBANK,2021-02-11,2021-12-30,CE,460,0.0,0.0,0.0,246.5,0.0,343.8,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
115,ICICIBANK,2021-02-11,2021-12-30,CE,470,0.0,0.0,0.0,236.95,0.0,333.9,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
116,ICICIBANK,2021-02-11,2021-12-30,CE,480,0.0,0.0,0.0,227.5,0.0,323.95,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
117,ICICIBANK,2021-02-11,2021-12-30,CE,490,0.0,0.0,0.0,218.15,0.0,314.05,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
118,ICICIBANK,2021-02-11,2021-12-30,CE,500,0.0,0.0,0.0,208.95,0.0,304.15,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
119,ICICIBANK,2021-02-11,2021-12-30,CE,510,0.0,0.0,0.0,199.8,0.0,294.3,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
120,ICICIBANK,2021-02-11,2021-12-30,CE,520,0.0,0.0,0.0,190.85,0.0,284.45,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
121,ICICIBANK,2021-02-11,2021-12-30,CE,530,0.0,0.0,0.0,182.0,0.0,274.6,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
122,ICICIBANK,2021-02-11,2021-12-30,CE,540,0.0,0.0,0.0,173.35,0.0,264.8,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
123,ICICIBANK,2021-02-11,2021-12-30,CE,550,0.0,0.0,0.0,164.85,0.0,255.05,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
124,ICICIBANK,2021-02-11,2021-12-30,CE,560,0.0,0.0,0.0,156.55,0.0,245.35,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
125,ICICIBANK,2021-02-11,2021-12-30,CE,570,0.0,0.0,0.0,148.45,0.0,235.7,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
126,ICICIBANK,2021-02-11,2021-12-30,CE,580,0.0,0.0,0.0,140.6,0.0,226.15,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
127,ICICIBANK,2021-02-11,2021-12-30,CE,590,0.0,0.0,0.0,132.95,0.0,216.65,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
128,ICICIBANK,2021-02-11,2021-12-30,CE,600,0.0,0.0,0.0,125.55,0.0,207.25,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
129,ICICIBANK,2021-02-11,2021-12-30,CE,610,0.0,0.0,0.0,118.35,0.0,198.0,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
130,ICICIBANK,2021-02-11,2021-12-30,CE,620,0.0,0.0,0.0,111.4,0.0,188.85,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
131,ICICIBANK,2021-02-11,2021-12-30,CE,630,0.0,0.0,0.0,104.7,0.0,179.8,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
132,ICICIBANK,2021-02-11,2021-12-30,CE,640,0.0,0.0,0.0,98.3,0.0,170.95,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
133,ICICIBANK,2021-02-11,2021-12-30,CE,650,0.0,0.0,0.0,92.15,0.0,162.25,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
134,ICICIBANK,2021-02-11,2021-12-30,CE,660,0.0,0.0,0.0,86.3,0.0,153.75,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
135,ICICIBANK,2021-02-11,2021-12-30,CE,670,0.0,0.0,0.0,80.65,0.0,145.45,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
136,ICICIBANK,2021-02-11,2021-12-30,CE,680,0.0,0.0,0.0,75.3,0.0,137.35,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
137,ICICIBANK,2021-02-11,2021-12-30,CE,690,0.0,0.0,0.0,70.2,0.0,129.5,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
138,ICICIBANK,2021-02-11,2021-12-30,CE,700,0.0,0.0,0.0,90.0,90.0,121.85,0,0.0,0.0,1375,0,800.95,806.6,0.8821917808219178
139,ICICIBANK,2021-02-11,2021-12-30,CE,710,0.0,0.0,0.0,60.8,0.0,114.5,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
140,ICICIBANK,2021-02-11,2021-12-30,CE,720,0.0,0.0,0.0,56.45,0.0,107.35,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
141,ICICIBANK,2021-02-11,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,100.45,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
142,ICICIBANK,2021-02-11,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,93.85,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
143,ICICIBANK,2021-02-11,2021-12-30,CE,750,58.75,71.0,58.75,71.0,71.0,71.0,2,22.41,1.78,6875,0,800.95,806.6,0.8821917808219178
144,ICICIBANK,2021-02-11,2021-12-30,CE,760,0.0,0.0,0.0,41.5,0.0,81.5,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
145,ICICIBANK,2021-02-11,2021-12-30,CE,770,0.0,0.0,0.0,38.3,0.0,75.75,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
146,ICICIBANK,2021-02-11,2021-12-30,CE,780,0.0,0.0,0.0,50.0,50.0,70.25,0,0.0,0.0,1375,0,800.95,806.6,0.8821917808219178
147,ICICIBANK,2021-02-11,2021-12-30,CE,790,0.0,0.0,0.0,32.55,0.0,65.05,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
148,ICICIBANK,2021-02-11,2021-12-30,CE,800,39.45,40.5,35.0,35.35,35.35,35.35,34,391.21,17.21,114125,16500,800.95,806.6,0.8821917808219178
149,ICICIBANK,2021-02-11,2021-12-30,CE,810,33.0,33.0,30.3,30.3,30.3,30.3,7,81.01,3.04,89375,1375,800.95,806.6,0.8821917808219178
150,ICICIBANK,2021-02-11,2021-12-30,CE,820,27.9,27.9,26.65,26.65,26.65,26.65,9,104.9,3.43,6875,5500,800.95,806.6,0.8821917808219178
151,ICICIBANK,2021-02-11,2021-12-30,CE,830,0.0,0.0,0.0,23.25,0.0,47.05,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
152,ICICIBANK,2021-02-11,2021-12-30,CE,840,0.0,0.0,0.0,21.3,0.0,43.2,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
153,ICICIBANK,2021-02-11,2021-12-30,CE,850,21.3,21.3,18.05,18.05,18.05,39.6,36,430.55,9.8,158125,16500,800.95,806.6,0.8821917808219178
154,ICICIBANK,2021-02-11,2021-12-30,CE,860,0.0,0.0,0.0,19.75,19.75,36.25,0,0.0,0.0,6875,0,800.95,806.6,0.8821917808219178
155,ICICIBANK,2021-02-11,2021-12-30,CE,870,0.0,0.0,0.0,20.0,20.0,33.1,0,0.0,0.0,9625,0,800.95,806.6,0.8821917808219178
156,ICICIBANK,2021-02-11,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,30.2,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
157,ICICIBANK,2021-02-11,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,27.5,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
158,ICICIBANK,2021-02-11,2021-12-30,CE,900,11.85,11.85,9.4,10.15,10.5,10.15,13,162.82,1.95,35750,11000,800.95,806.6,0.8821917808219178
159,ICICIBANK,2021-02-11,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,22.8,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
160,ICICIBANK,2021-02-11,2021-12-30,CE,920,0.0,0.0,0.0,10.25,0.0,20.7,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
161,ICICIBANK,2021-02-11,2021-12-30,CE,930,0.0,0.0,0.0,9.35,0.0,18.7,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
162,ICICIBANK,2021-02-11,2021-12-30,CE,940,0.0,0.0,0.0,8.5,0.0,16.9,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
163,ICICIBANK,2021-02-11,2021-12-30,CE,950,0.0,0.0,0.0,4.95,4.95,15.3,0,0.0,0.0,1375,0,800.95,806.6,0.8821917808219178
164,ICICIBANK,2021-02-11,2021-12-30,CE,960,0.0,0.0,0.0,7.0,0.0,13.8,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
165,ICICIBANK,2021-02-11,2021-12-30,CE,970,0.0,0.0,0.0,6.35,0.0,12.4,0,0.0,0.0,0,0,800.95,806.6,0.8821917808219178
