,Date,Expiry,Option Type,Settle Price,Strike Price,Underlying Value,time_diff,futures_price
1844,2021-11-26,2021-12-30,CE,0.75,960,-,0.09315068493150686,724.25
1845,2021-11-26,2021-12-30,CE,0.6,970,-,0.09315068493150686,724.25
1846,2021-11-26,2021-12-30,CE,0.5,980,-,0.09315068493150686,724.25
1933,2021-11-29,2021-12-30,CE,20.05,730,718.4,0.08493150684931507,720.9
1934,2021-11-29,2021-12-30,CE,15.85,740,718.4,0.08493150684931507,720.9
1935,2021-11-29,2021-12-30,CE,12.5,750,718.4,0.08493150684931507,720.9
1936,2021-11-29,2021-12-30,CE,9.8,760,718.4,0.08493150684931507,720.9
1937,2021-11-29,2021-12-30,CE,7.55,770,718.4,0.08493150684931507,720.9
1938,2021-11-29,2021-12-30,CE,6.05,780,718.4,0.08493150684931507,720.9
1939,2021-11-29,2021-12-30,CE,4.85,790,718.4,0.08493150684931507,720.9
1940,2021-11-29,2021-12-30,CE,4.05,800,718.4,0.08493150684931507,720.9
1941,2021-11-29,2021-12-30,CE,3.2,810,718.4,0.08493150684931507,720.9
1942,2021-11-29,2021-12-30,CE,2.6,820,718.4,0.08493150684931507,720.9
1943,2021-11-29,2021-12-30,CE,2.15,830,718.4,0.08493150684931507,720.9
1944,2021-11-29,2021-12-30,CE,1.8,840,718.4,0.08493150684931507,720.9
1945,2021-11-29,2021-12-30,CE,1.55,850,718.4,0.08493150684931507,720.9
1946,2021-11-29,2021-12-30,CE,1.3,860,718.4,0.08493150684931507,720.9
1947,2021-11-29,2021-12-30,CE,3.15,870,718.4,0.08493150684931507,720.9
1948,2021-11-29,2021-12-30,CE,1.1,880,718.4,0.08493150684931507,720.9
1949,2021-11-29,2021-12-30,CE,2.15,890,718.4,0.08493150684931507,720.9
1950,2021-11-29,2021-12-30,CE,0.9,900,718.4,0.08493150684931507,720.9
1951,2021-11-29,2021-12-30,CE,1.4,910,718.4,0.08493150684931507,720.9
1952,2021-11-29,2021-12-30,CE,1.15,920,718.4,0.08493150684931507,720.9
1953,2021-11-29,2021-12-30,CE,0.9,930,718.4,0.08493150684931507,720.9
1954,2021-11-29,2021-12-30,CE,0.75,940,718.4,0.08493150684931507,720.9
1955,2021-11-29,2021-12-30,CE,0.45,950,718.4,0.08493150684931507,720.9
1956,2021-11-29,2021-12-30,CE,0.5,960,718.4,0.08493150684931507,720.9
1957,2021-11-29,2021-12-30,CE,0.4,970,718.4,0.08493150684931507,720.9
1958,2021-11-29,2021-12-30,CE,0.3,980,718.4,0.08493150684931507,720.9
1959,2021-11-29,2021-12-30,CE,0.25,990,718.4,0.08493150684931507,720.9
