,Max,Min,Std,rsquared_lst,lambda
85,0.00019870426298950958,-0.00020244336173566406,0.00012174275445719355,0.9963892417377423,0.2
86,0.00014604899953147427,-0.00017597699328910678,0.00011469177946295167,0.9966053749279388,0.25
87,0.00024083913913608423,-0.00023924199563899774,0.0001534087579626113,0.9937443588502737,0.3
88,0.00021418464968242512,-0.00021022630615787768,0.0001456130989117478,0.9946701964748348,0.3
89,0.0002583222734996709,-0.0002553847061844746,0.00016636946832549265,0.9925490159680016,0.35000000000000003
90,0.0001637312277800486,-0.00021327787943344577,0.00014889200396452836,0.9942357903743387,0.35000000000000003
91,0.00018885729105719978,-0.0002805425838027179,0.00015633865912814877,0.9942188135657399,0.3
92,0.00019839372620075908,-0.00024338736836415978,0.00015997214506236686,0.9931797128988636,0.35000000000000003
93,0.00015629310420583846,-0.00026227280088412033,0.00014375664750544416,0.9945119236944534,0.3
94,0.000157111440474568,-0.00021889961214501333,0.00013588449429122515,0.9955014360390178,0.3
95,0.0001502539042019333,-0.00019015881403407035,0.00012536079120644919,0.9959263686936758,0.3
96,0.00015061579405145804,-0.0002107132463798969,0.0001391251078869254,0.9949766550260042,0.3
97,0.00011851727637407147,-0.00021110430429039685,0.00011556538387793269,0.9965586119821452,0.3
98,0.0001510205552384264,-0.00021243224392124456,0.0001145997410972926,0.9965128161850795,0.3
99,0.0001628780127888689,-0.00019571905526487993,0.0001152416882977867,0.996540008238307,0.3
100,0.0001792282982199158,-0.00017977795740685767,0.00012283992588701394,0.99593385011838,0.35000000000000003
101,0.0001497925964194808,-0.00019982136418023565,0.00011803003003161669,0.9961756138943999,0.35000000000000003
102,0.00014847048702180433,-0.0002197392608939263,0.0001230062715785371,0.9957952028206916,0.35000000000000003
103,0.00015059667078705027,-0.00022047686642547026,0.00012575969160180672,0.9954307756314154,0.35000000000000003
104,0.0001816218349599899,-0.00022027109873902669,0.00012916900656399384,0.9950875374860372,0.35000000000000003
105,0.00019603447295329923,-0.0002693988018611787,0.0001509145885371472,0.9928889652552308,0.4
106,0.00014090659015623778,-0.0002492173174227681,0.00015562330657822374,0.9919100192928516,0.45
107,0.00025059057989162796,-0.0003477044225341924,0.0002151066462723806,0.9863641753321577,0.45
108,0.00025750791696124535,-0.00036794452921442254,0.00021634507867320776,0.9863054388501338,0.45
109,0.00023029188880240026,-0.00034411735123245774,0.0002036589201475179,0.9890742382659451,0.4
110,0.0002020051886349964,-0.000361022537530932,0.00021060312033464312,0.9890482069378403,0.4
111,0.00021002062451347912,-0.00034402754250812545,0.0001821264007483053,0.9930590101620174,0.3
112,0.0002402553171171485,-0.0003265923080394261,0.0001855779787896563,0.993489893102923,0.3
113,0.0002447848977745167,-0.00020825553122540662,0.00015220169530621907,0.9964827385216487,0.3
114,0.00013139102289029016,-9.732374391421134e-05,7.429258678888412e-05,0.9993049348642348,0.2
115,7.30446546376353e-05,-0.0001395780855623606,6.562440146636174e-05,0.9993354491276527,0.25
116,8.402034520472394e-05,-0.0001467395761349877,6.855001753175479e-05,0.9989103669360366,0.05
117,0.00013750498428436418,-0.0001691197449264362,0.00012452984613696105,0.9921580607918646,0.05
118,0.00017546171863504646,-0.0001609511544996122,0.00010783149648539191,0.9963911482110529,0.05
119,0.0003487781170593467,-0.0002178407982658028,0.0002014599220575632,0.9877827882445702,0.05
120,0.0001675613612083229,-9.439888874523614e-05,8.70205978675432e-05,0.9981119207246966,0.05
121,0.00016143494967885662,-0.0002075121056851082,0.00013242091866972114,0.9970793775532806,0.05
122,0.00018463502288450315,-0.00024123996825698487,0.00014515299994689567,0.9955320289788558,0.1
123,0.00014806021874821072,-0.000393930081332268,0.0001739297893355733,0.9966227301929483,0.05
124,0.00035527465004240796,-0.0004021478798057771,0.0002520353705221828,0.9939491409449719,0.05
125,0.00027286086381870557,-0.0004673310880692304,0.00023318568886147986,0.9955176120803606,0.05
126,0.00029584751236971796,-0.00028565231208365835,0.00022404196297912864,0.9948323399573685,0.05
127,0.00029994601933867795,-0.0002873396382228623,0.0001747982312338393,0.9961417605676334,0.05
128,0.00021981692389090243,-0.00015336737731531415,0.00012929935642288072,0.9977475629517122,0.05
129,0.00021324818471423097,-0.00032686335234305766,0.0001940598564344393,0.995779327894796,0.05
130,0.00024433505597964023,-0.00032101161658243133,0.0001874480271991212,0.9961886345521715,0.05
131,0.00012420187965716482,-0.00025812654849947155,0.0001160080922229164,0.998219695005521,0.05
132,0.00016766925789939028,-0.00021367511952298003,0.00012400289783087834,0.9983641304332008,0.05
133,0.00011012675707641837,-6.546096445427235e-05,5.9680389737558745e-05,0.9995705561223741,0.05
134,0.00011195604728943959,-0.00010245283624233173,8.041681012152815e-05,0.9989977129639188,0.05
135,0.0001506490110100272,-0.00017906061481581022,0.00010287975515120471,0.9984867302194432,0.05
136,0.00015182903253946507,-0.00017885969390489791,9.78868216387197e-05,0.9984983769208994,0.05
137,0.00011516568874803818,-0.00018265450862331098,0.00011260420037342827,0.9981823199551378,0.05
138,0.0002064981796014607,-0.0002482761181931926,0.00016101307199818633,0.9968852153971735,0.05
139,0.00020643505125429035,-0.00030138713346177567,0.0001527150101579367,0.997575496504318,0.05
140,0.00017510295077635034,-0.00018561320029633274,0.00012404048919104286,0.9984624479235723,0.05
141,0.00017536162251259634,-0.0001856123734477952,0.00012420023398463414,0.9984578972044649,0.05
142,8.695210039874352e-05,-0.00017865698430738573,8.464669962044613e-05,0.9993277899595752,0.05
143,0.00014840930441918122,-0.00020540103699877906,0.00011884285622036311,0.998733330102628,0.05
144,0.00015550915914460664,-0.00012019140466460344,0.00011034058676887588,0.9986337762316294,0.1
145,0.0001624591032152174,-0.00014587800368150074,0.0001042977151902112,0.9986142189426599,0.05
146,0.00015209491360851238,-0.00013560010858417338,0.00010224616596224012,0.9988285037125384,0.05
147,0.00014873615884802675,-0.00015437728680126658,0.0001007087456911716,0.998753726897539,0.05
148,0.00021495502272184932,-0.0002401025953895847,0.00015434575381059466,0.9965879300120574,0.05
149,0.00020915957636219278,-0.00021587206350128993,0.00013702855265767725,0.9975886631004567,0.05
150,0.00025150553429445326,-0.00021948336662196404,0.000151475751539034,0.9967503583347349,0.05
151,0.0003102809996912339,-0.00026265544230114936,0.00017796418553023762,0.9954031715921157,0.05
152,0.0003198575436942075,-0.0003164148298081893,0.0002044288430476886,0.9948797805857807,0.05
153,0.0002973581145371898,-0.00027929833078372233,0.00018667478682322285,0.9951618061361936,0.05
154,0.00026480130950299816,-0.00020424729276698195,0.00016714229987204007,0.9964925234931048,0.05
155,0.00023505614626167202,-0.00021347577104137774,0.00016478580497591798,0.9968988538226895,0.05
156,0.00024852267459360335,-0.00019811963547097366,0.00016162981099308583,0.9967140816599691,0.05
157,0.000292772988893237,-0.0002856718465519782,0.00019139320539457983,0.9957520805963186,0.05
158,0.0002877761611975718,-0.00023780968973664916,0.00017687009479344274,0.9966035043106967,0.05
159,0.0002144918737650857,-0.0002249984559588589,0.00018286542978188802,0.9969759995238355,0.05
160,0.00014923713774876897,-0.00016865760242218766,0.00013868483464548156,0.9980640792645447,0.05
161,0.00024212328058597537,-0.0002461930445500412,0.0001643018055150342,0.9975313608922476,0.05
162,0.00018298769524168878,-0.00021539978298309656,0.00015143339741997583,0.9979154445505133,0.1
163,0.00014896538085360043,-0.00018576159080026895,0.00012424247960111153,0.9985358910564507,0.05
164,0.00013670458060043326,-0.0001915174404607898,0.00013002207425240255,0.9983104982649254,0.05
165,0.00011708884742599873,-0.0001321924174353872,0.0001123558968931863,0.9986169465755443,0.05
166,0.0001376797771604041,-0.00018284096426473368,0.00012609629533451164,0.9983909685962691,0.05
167,0.00016614754552006462,-0.00019157245531944804,0.00014356355352566045,0.9982316814663036,0.05
168,0.00016769233524465289,-0.00017036026295898232,0.00012568147486184434,0.9986580038958679,0.05
169,0.00013944528500645786,-0.0002018653551491825,0.00012978236049860213,0.9985099447010303,0.05
170,0.00012876941957273846,-0.00016682804629598175,0.00012183962181217091,0.9986450291919725,0.05
171,0.000184513616648385,-0.0002085850765959395,0.0001446988123382951,0.99798445692856,0.05
172,0.00018518865217547224,-0.0002088500150189002,0.00014507860135120387,0.9979728511356089,0.05
173,0.00016736924555976924,-0.00018792926386677206,0.00012919434441027456,0.9985818396230304,0.05
174,0.0001711036984374508,-0.00019947205544582243,0.00014082530149161853,0.9982476680047225,0.05
175,0.00017422201638837669,-0.00022774740283976105,0.00015757196674997596,0.9979072587389529,0.05
176,0.00018865903627161493,-0.00020760486790099512,0.00016685688082238408,0.9975134779183931,0.1
177,0.00018514398239980563,-0.00022954494053037486,0.00017194956186208666,0.997571876579355,0.1
178,0.00017416275297425874,-0.00020733554539767267,0.00016864366825888492,0.9977114771330895,0.1
179,0.00017727290521052375,-0.00021281599216014992,0.0001744973978232643,0.9977194695063225,0.1
180,0.0001865458851386813,-0.00027014603709678677,0.00017925721766125357,0.9979687321575598,0.05
181,0.0002778381433588108,-0.000248970368563522,0.0001861495289330406,0.9979612379197795,0.05
182,0.0002160064400529623,-0.00024384975326910202,0.00018939863885317988,0.9977868028759642,0.05
183,0.00020691729291820535,-0.00026454524501463156,0.00019504754308623313,0.9975052235752931,0.1
184,0.0003026325828904674,-0.0003068668863503562,0.00021330182091184194,0.99679606058461,0.1
185,0.0002022350485927256,-0.00022146209159120116,0.0001653380145281543,0.9974723104229978,0.1
186,0.00021706109353160537,-0.0002872792823713074,0.00019185754670648244,0.9969662326868777,0.1
187,0.00018278086043934261,-0.00020656662421786234,0.00016494523620388542,0.9977952441620515,0.1
188,0.00017741129126024827,-0.0002249251802704036,0.00018170416950184087,0.9975861261315291,0.15000000000000002
189,0.0002178591921785768,-0.00031220809515677527,0.00019419297532065658,0.9971964005676293,0.1
190,0.0001950512887295315,-0.00030071711577447664,0.00018713714620567098,0.997156597990328,0.1
191,0.0002047509582045427,-0.00023895315758499375,0.00017140535233367042,0.9975358123330177,0.1
192,0.00019718334828098573,-0.00021181607177941496,0.00016001272830550698,0.9978821742929554,0.1
193,0.00023691829108464253,-0.00032374505715995153,0.00020429601368881047,0.996749787068709,0.1
194,0.0002067204942568998,-0.0003060250152536353,0.0001975491870462069,0.996637764373878,0.1
195,0.00022242015341051007,-0.00031697243870727927,0.00020617983508387078,0.996353870537895,0.1
196,0.00021563499039407375,-0.00030773764632481397,0.00019903768956235163,0.9963785450608511,0.1
197,0.00018516274973606403,-0.00023364120170819413,0.00019251048786508892,0.9967037648707464,0.15000000000000002
198,0.00021023932755003145,-0.00028937052123011913,0.00021422261559676944,0.9961893466649641,0.15000000000000002
199,0.00020530255839326965,-0.0002626986569838215,0.0002082449250620247,0.9963593685972116,0.15000000000000002
200,0.00021988676233600582,-0.00023507370464907404,0.00020220676823100992,0.9966720857729634,0.15000000000000002
201,0.0002201227086205868,-0.00023511222728182703,0.00020239220094390507,0.9966656596232325,0.15000000000000002
202,0.00019890305617789334,-0.00026981292295649175,0.00019818584116482833,0.9968408914870445,0.15000000000000002
203,0.00021176545097413308,-0.0002764716017686474,0.00020795036626591103,0.9961247822769643,0.15000000000000002
204,0.00021207967436451952,-0.00026412805678813125,0.00020041438997625395,0.9965613014482159,0.15000000000000002
205,0.00018933123934199766,-0.00022611286556254752,0.00018271864652708977,0.9966764865655946,0.15000000000000002
206,0.00020543017710309168,-0.00025804172306077,0.00017578735276277036,0.9970759667270283,0.1
207,0.00019598280635037095,-0.00023470276955664306,0.00016977255878638706,0.9971498437576268,0.15000000000000002
208,0.00025685695653995854,-0.00025129874069261906,0.00016794472955492643,0.9972215778393151,0.1
209,0.00023480469546719113,-0.00023897822236399954,0.00018235097194908243,0.9968932316831035,0.15000000000000002
210,0.0001625726622416679,-0.00020871915845760078,0.00016039563710477868,0.9975496395263943,0.15000000000000002
211,0.00019178335257328486,-0.00024422597385094654,0.00016074016325048286,0.9976073183656666,0.1
212,0.00018943790041285125,-0.00021413423483026238,0.00017680583668910834,0.9969643044061224,0.15000000000000002
213,0.00021791916066943653,-0.00028014473975398373,0.00019544267026932088,0.9962636214792183,0.15000000000000002
214,0.00015400671766316494,-0.00022111466438209503,0.00016419296281122546,0.9972714230472901,0.15000000000000002
215,0.00019383752275842821,-0.0002582698650561916,0.0001840188840655524,0.9962271213068103,0.15000000000000002
216,0.00020034966469770037,-0.00021984836404857246,0.0001715125786807841,0.9967854936001612,0.15000000000000002
217,0.0001989723694966381,-0.00023736563955732335,0.00016809194268520693,0.9971117013964087,0.15000000000000002
218,0.00022001479678003576,-0.0002798399232619923,0.00018015803972522602,0.9963756753087166,0.15000000000000002
219,0.00024133326898261075,-0.00028935017033271436,0.00018751156170491372,0.9962845828061815,0.15000000000000002
220,0.00026673272463591333,-0.00031998329300012896,0.0001946303233690563,0.9957612266766017,0.15000000000000002
221,0.00022939283333686493,-0.0003118900815434998,0.00021380066191769185,0.9950079205810373,0.2
222,0.000248117791595219,-0.0002799897941579187,0.00020375356383586421,0.9957156803970567,0.2
223,0.0002502670720715078,-0.00028809189574975874,0.00020042939029878612,0.9954122523827322,0.2
224,0.00029258945506378635,-0.0002507800293544901,0.000200167808524839,0.9957163505765206,0.2
225,0.00023247126689134034,-0.0002748105807033555,0.00018083842613195235,0.9963608380437451,0.2
226,0.00028952457909931515,-0.0002880779061867752,0.00019353975301571402,0.9960239193180307,0.2
227,0.00026727516649031674,-0.0002898927924615165,0.00021210133488486977,0.9954886507338536,0.2
228,0.00027033944855925276,-0.00029736755159412,0.00021517451995789542,0.9958705234666716,0.2
229,0.0002715961438087035,-0.00027607503638251525,0.00019612365252951228,0.9967124653072669,0.15000000000000002
230,0.00028559313992410377,-0.0002799218706726232,0.0001862500107465968,0.9972828299458341,0.15000000000000002
231,0.00021427702812930457,-0.0002747231087471191,0.00018397213833108795,0.9974792389251863,0.2
232,0.0002538770218378718,-0.00026340014146121905,0.0001746731035411359,0.997609836232912,0.2
233,0.0002959805123148888,-0.0003110336611231437,0.000200796593646562,0.9967228111841988,0.2
234,0.0002560993723266648,-0.0002905845118770104,0.00017921077699164563,0.9974997143446431,0.2
235,0.00024494354490127,-0.0002552215730855876,0.00016772982125257835,0.9976229394629769,0.2
236,0.00024713465948374754,-0.0002417874054174646,0.00016137893117532706,0.9976593761450628,0.2
237,0.00018022611626833515,-0.00023384073191505452,0.0001393334590681747,0.9983112627763991,0.2
238,0.00024217496341677426,-0.0002638365652916112,0.00016818849294595732,0.9977354052170174,0.2
239,0.00024127861779551412,-0.00025997366146380835,0.00017329562161366886,0.9976724329480144,0.2
240,0.00026431145877623807,-0.0002827421199414074,0.00018143206273453513,0.9978510011644337,0.2
241,0.0003196849153742449,-0.0003010398919690816,0.00021771495072054207,0.9970226199934976,0.2
242,0.00030275026309160846,-0.0002853925893579988,0.0002005204106110491,0.9973927836004138,0.2
243,0.00024540107662641454,-0.0002802574577679207,0.00019181770037373933,0.9974303194963161,0.2
244,0.00020930271730641497,-0.00026225469502550217,0.00017332298493484379,0.9976806478407624,0.2
245,0.00017301531997157213,-0.0002080701129464884,0.00014161249678621397,0.9984432171213755,0.2
246,0.00015470630678991086,-0.0002135592067961465,0.00012717013084305865,0.9989154949785345,0.2
247,0.0001555091463507842,-0.00021372646506413653,0.00012745004762724187,0.9989105193839491,0.2
248,0.0001833914598885723,-0.00020411484140886622,0.00013645358441716752,0.998662111627023,0.2
249,0.00015782639299775914,-0.0002289984201671747,0.0001490560592082211,0.9984673078004694,0.2
250,0.0002101262457717499,-0.0002538272286318152,0.00016852386447106446,0.9979603305944033,0.2
251,0.00017277373130384754,-0.0002410320545275736,0.0001502701627068311,0.9983876697718205,0.2
252,0.00013431568921077166,-0.00021796839817209753,0.00013437307658408176,0.9986837765670857,0.2
253,0.00016147200847282592,-0.0002174599567112245,0.00013510531770614893,0.9986803434154736,0.2
254,0.0001544337966314117,-0.00017328819972927713,0.00012312032045265283,0.9989434735988605,0.2
255,0.0002015022990759967,-0.00021302529232627813,0.00014834059956979806,0.9984376715576956,0.2
256,0.0001656807603499658,-0.00020978008971227115,0.00013425563940393887,0.9987643322161964,0.2
257,0.00018276326734979406,-0.00018132393256766344,0.00013227248246906585,0.9987346226119314,0.2
258,0.00013732887268109051,-0.0001975918109862534,0.00012462404396822976,0.9988886926941538,0.2
259,0.00019135633857766824,-0.00019045887857780785,0.0001396511762043452,0.9986013403042525,0.2
260,0.0001848836470254708,-0.00018448478575735193,0.0001311041932031498,0.9987325564635291,0.2
261,0.00020087475900483964,-0.00020528881058529038,0.0001435412715550232,0.9984517943582202,0.2
262,0.00022142354919153914,-0.00018615933119027505,0.00014078108778744396,0.9985519173526993,0.2
263,0.00018133730356914785,-0.00018806213052987956,0.00013431344750772464,0.9986784964267628,0.2
264,0.00020674550127674227,-0.00019529013013994383,0.00014698378260884074,0.9985158264629068,0.2
265,0.00021719720765183683,-0.00019004365215506518,0.00013611822346661965,0.9987246248170536,0.2
266,0.0002165959486830557,-0.00017966913451733426,0.00012593222730065658,0.9989626305395173,0.2
267,0.0002805846865411867,-0.00026713848306081324,0.0001695053203477917,0.9983522267857587,0.15000000000000002
268,0.00017230111579008946,-0.00021131633945105713,0.00012873918569222709,0.9989516004011773,0.2
269,0.00022070144539816606,-0.0002552955481806259,0.00015187651367651816,0.9986742428106883,0.2
270,0.00021974735913001453,-0.00024258411683362405,0.00015213659283151983,0.9986698003576645,0.2
271,0.00024945199409051556,-0.00026117997967846883,0.00016055715152721024,0.9984934377182231,0.2
272,0.0002505611979945971,-0.00026143760523478655,0.00016112202071935078,0.9984825864167568,0.2
273,0.00021338655106449512,-0.0002376081305224785,0.00015302560222397709,0.9985300444070182,0.2
274,0.0002523358389321219,-0.00026753040454771063,0.00018097155459455462,0.9979283515362481,0.2
275,0.000275389463467347,-0.00027939524302132094,0.0001861442118715462,0.9978577772115214,0.2
276,0.0002560833384018194,-0.00027616002926798833,0.00017985263345027185,0.9980242410357295,0.2
277,0.00025477823623815685,-0.00025099737578831906,0.0001607268792732159,0.9984989894444267,0.2
278,0.0003156619635182878,-0.0002786852744989226,0.00019080720613121806,0.9979673102145906,0.2
279,0.00031664418817210207,-0.00034780402726667086,0.00021795923067903337,0.9975206894559734,0.2
280,0.00032239648052046887,-0.0003347101167238244,0.0002177702487768281,0.9977087501845411,0.2
281,0.00028209727456426697,-0.0003499968714869685,0.0002079736129560274,0.9977801522358348,0.2
282,0.00028689174129989566,-0.0003309259379792092,0.0001965187888788841,0.9978794759581611,0.2
283,0.00026591403820731005,-0.0003150364174106385,0.0001910786948174161,0.9978780295071701,0.2
284,0.00029006984957195923,-0.00034673712010798927,0.00020969309197272365,0.9974701197589013,0.2
285,0.0003038574944401284,-0.000401275798822813,0.0002259751785699444,0.9973224909256316,0.2
286,0.00031258209911502657,-0.0004472963288778605,0.00025444460858755214,0.9968770697121634,0.2
287,0.0002588414170927307,-0.00042950032737546894,0.00022914399815301745,0.9973437294832348,0.2
288,0.00031582966171496895,-0.0004244952977993464,0.00024183580778771498,0.9972562802967585,0.2
289,0.00024745319124493256,-0.0003436521533995802,0.0002007543270141136,0.9976542275741951,0.2
290,0.00022824217655295154,-0.0003117757339960482,0.00018346116652767376,0.9980002359956447,0.2
291,0.00019055069578890506,-0.0002901240776722533,0.0001597546792773286,0.9986405818006108,0.2
292,0.0002753260885852535,-0.0003188686234662265,0.00019549564752879283,0.9982474301916872,0.15000000000000002
293,0.00027342458469476697,-0.0002746759512059875,0.00018690957136460629,0.998485752298878,0.15000000000000002
294,0.0002737402125070742,-0.00027480515526542154,0.000187098038573497,0.9984826235440263,0.15000000000000002
295,0.00019311230451211827,-0.0002871013905505742,0.00016236418762777244,0.9986718272876552,0.15000000000000002
