Date,0,1,2,3,4,5,6,7
2019-09-26,0.016343384246047886,0.01639224433138765,0.01645891228407252,0.01655033782204502,0.016674993171766107,0.017075142374040765,0.018323684691849647,0.020068944030724165
2019-09-27,0.016072436150588006,0.016127316384250846,0.01620217513724706,0.016304795045776015,0.01644465120698159,0.01689317767791769,0.018288897866293424,0.020037799743268567
2019-09-30,0.015935472272650957,0.01600587392161412,0.01609806552533426,0.016219218000084572,0.016377320157807806,0.0168501305597182,0.018157620437589526,0.01992257816609238
2019-10-01,0.0153531725558868,0.015454589426768434,0.01558218512182019,0.015743069077983226,0.015944298658795965,0.016506646244081356,0.017894103871621426,0.0198235593792074
2019-10-02,0.014732732832028313,0.01487402569856325,0.015044961356392697,0.015251967570376623,0.01550041363945046,0.01615083628465165,0.017589905080891692,0.019620396285882878
2019-10-03,0.013863743198784133,0.01402096806671218,0.01421108874774199,0.01444119948238998,0.014717189249385169,0.01543872443109923,0.017028896245338872,0.019122201817334893
2019-10-04,0.014007991775430793,0.01412661424618783,0.014275764435045394,0.014463688654745545,0.01469853386090755,0.015353644222696312,0.016961715734546544,0.01894065814539663
2019-10-07,0.014530069661927136,0.014618322948565993,0.01473382867995261,0.014885525660559238,0.015083347138327893,0.015674102516195915,0.017301397399620905,0.019249214304217943
2019-10-08,0.014060341496812194,0.014178024637876704,0.014326008695735356,0.014512489364897355,0.014745573471257602,0.015396044591068473,0.016994857137918276,0.019035221928617903
2019-10-09,0.014542604067248782,0.01466260099061631,0.014813461144794619,0.015003516249551123,0.015240993444832677,0.015903296219595693,0.01752818224196308,0.019507650286513335
2019-10-10,0.015378502463394124,0.01549786248505405,0.015647902689561757,0.015836896461234748,0.01607300545941843,0.01673125380368338,0.018344535194651936,0.02025846033359978
2019-10-11,0.015870893975133797,0.016030656355942915,0.01622366277735655,0.016457007164047716,0.016736506304686736,0.017465269959699763,0.01905937780204587,0.02087224514218715
2019-10-14,0.015910071995352583,0.016068118653814065,0.016259058093057666,0.016489913957018,0.016766450061812682,0.017487598176372278,0.0190658448620362,0.02088256696423226
2019-10-15,0.01625244018909624,0.016412778999210686,0.01660647093281279,0.016840631199198212,0.01712109228381966,0.017852301636612288,0.019451500801378557,0.021267003474804015
2019-10-16,0.015896041579653106,0.01606230246020585,0.01626314603126878,0.016505949509404823,0.01679675991136942,0.017554941102531633,0.01921309780579871,0.021095584770340778
2019-10-17,0.015934163141739142,0.01610238075967902,0.016305568585683647,0.01655117855933405,0.016845311298355245,0.017611949060342004,0.019287339887385988,0.021159327828357173
2019-10-18,0.01576313207996752,0.01597667098669621,0.01622495289422985,0.016513564411404474,0.016845697912340123,0.017659236896230057,0.019264731726753012,0.02120962458373652
2019-10-21,0.01628285859478372,0.016496016249729146,0.016743842362944787,0.017031908495651064,0.01736339488656448,0.018175263305470334,0.01977705562102353,0.02171119051617003
2019-10-22,0.016085818847843675,0.01628950435398437,0.016526397839220094,0.016801867910461395,0.017119015425141576,0.01789654633106373,0.01943498049530227,0.02137581810636522
2019-10-23,0.016084436772605158,0.016289200881207933,0.0165273134708591,0.01680415271337662,0.01712280997179747,0.017903713992342852,0.019447012281777386,0.02136039083766924
2019-10-24,0.01604764025506705,0.01625488295844294,0.01649591970429751,0.0167762173911587,0.017098937680811072,0.017890212173975677,0.019456339654706077,0.021442408494239132
2019-10-25,0.016404276175908398,0.016606815471976198,0.016842359300922684,0.017116238659751714,0.01743152727292519,0.01820437468192914,0.019732906147982582,0.021650600335810642
2019-10-28,0.016652658986635004,0.016904348938702657,0.017186563868966775,0.0175027511880922,0.017853346540867333,0.018664866258299207,0.020130603097492615,0.022138554868894066
2019-10-29,0.016603617676928004,0.016849910971297156,0.01712622633151126,0.01743600536555153,0.017779762680204196,0.018576691974951848,0.020022203413073595,0.022091236095905423
2019-10-30,0.016168586863647416,0.016398819531590874,0.016657316905874752,0.016947386034366893,0.017269624420176165,0.018018296157407965,0.019384326025000363,0.021455670217627842
2019-10-31,0.015379312304082635,0.015570829303141511,0.015793813167245273,0.016053450152025004,0.016352848893786406,0.017089289781967103,0.0185601509949732,0.02067757982603624
2019-11-01,0.015697825908336738,0.01588248077658655,0.016097556434498363,0.016348098588738223,0.01663716730277411,0.017348986964797725,0.01877507873364254,0.020910493739016593
2019-11-04,0.016101062218810653,0.016339724573797666,0.01660771615672313,0.01690848030856048,0.01724265664535823,0.018019337860976203,0.019437886041312157,0.021610105642378943
2019-11-05,0.016441022175565777,0.016800158740033915,0.017177096300013683,0.01757241312281228,0.01798299098420452,0.018846445733500285,0.02020251586070084,0.022401679279479277
2019-11-06,0.016305403571923855,0.016610333242298502,0.016940803196022782,0.01729860993498496,0.01768207615025645,0.018526027688860164,0.019940625443451925,0.022104094776442373
2019-11-07,0.017111880807327024,0.01752057130247186,0.01793746641944315,0.018362698763115557,0.01879266914938874,0.019663810550780106,0.020966440689859027,0.02318786849298377
2019-11-08,0.01697117032791922,0.017451608393716588,0.01792881366583886,0.018403169161823805,0.018871103678917422,0.019787329935938493,0.021095442993615862,0.023318517952533577
2019-11-11,0.017023766753987195,0.01749744411714608,0.017968267777593486,0.01843664388888971,0.018899075505927666,0.019805854664307735,0.021104444266035437,0.02333133191487581
2019-11-12,0.016835698086542786,0.017302926047291823,0.017768080671194994,0.018231625930114594,0.018690165783472656,0.019592257211462547,0.02089290888515479,0.023167455191457166
2019-11-13,0.01658602196606761,0.017009930232690724,0.017442221791267566,0.01788301315123092,0.01832854994750146,0.019230627473364258,0.020577484499524342,0.022861169488739293
2019-11-14,0.016093962743609278,0.016424226317614886,0.016781890075532047,0.017168810739896012,0.01758306479756051,0.01849302231690402,0.02001067802141271,0.02224878761166062
2019-11-15,0.01623913109835344,0.01660391460907563,0.016986907304813934,0.017388730832916026,0.017806256454923158,0.0186850785310833,0.0200682270262669,0.022336681313274116
2019-11-18,0.01615751228785319,0.016506575005598944,0.01687368071832236,0.01725958308857514,0.017661465318293094,0.018510910161408385,0.01986147938924493,0.022192355014302972
2019-11-19,0.016165106497070054,0.016447214414359167,0.016753456250311664,0.017085673394383535,0.017442531167231046,0.018231421796605078,0.019569079986919244,0.021785863431071542
2019-11-20,0.015952796061231726,0.016186687317412768,0.016449372798187763,0.016744256096941232,0.017072003407100904,0.017834263317480573,0.019229241503222652,0.021408191970932758
2019-11-21,0.01624797784047523,0.01648070034882614,0.016742041703703976,0.017035374816070297,0.017361344953591824,0.018119224279940963,0.019504983145388073,0.02165258863695731
2019-11-22,0.01634930670879976,0.01656672091700183,0.01681103028723439,0.017085457125040032,0.017390696604562755,0.0181016646736979,0.019407989255334195,0.021523168112074772
2019-11-25,0.01623125717411873,0.01644770056235706,0.016690805180164615,0.016963729200557123,0.017267100592862003,0.017972819848224585,0.019265131252994235,0.02129614238184329
2019-11-26,0.01619244314421181,0.016405442647013286,0.016644623553664823,0.016913069316037616,0.017211366330655474,0.017904839116035187,0.019172564080259257,0.021134336358018868
2019-11-27,0.01654879724794322,0.01675478987175724,0.01698612405069555,0.01724579170356617,0.017534372847505683,0.01820543709885745,0.019433087201793313,0.021345720803578473
2019-11-28,0.016563969873519064,0.016768899757525612,0.016999056309937716,0.01725742342781329,0.01754458782675074,0.018212491259549518,0.019435027274260976,0.021349401295554415
2019-11-29,0.016440703241991882,0.016723923008142162,0.01702217489402356,0.017336172105526765,0.017663742785233087,0.018358370145889223,0.019471440052658044,0.021465321782159666
2019-12-02,0.01630467077760785,0.016698802240645044,0.017101288912255007,0.017512334516585338,0.017928544877962964,0.018773940826396093,0.020045321574494925,0.022260860332153173
2019-12-03,0.015604815852568909,0.01588794646835443,0.01619510808720384,0.0165280858497723,0.016885465152654235,0.017674269740164193,0.01900650299531566,0.02115785491674484
2019-12-04,0.015982853185309606,0.016324690748883902,0.01668357871096849,0.017060098736856925,0.017451318440069634,0.018274730024293275,0.019570573706902877,0.021695689262194687
2019-12-05,0.01623516508503649,0.016589522077442596,0.01696112694842814,0.017350473494170345,0.017754400273765427,0.018602112794175032,0.019926807501895093,0.022019676284212447
2019-12-06,0.016573304846800113,0.01692625965860937,0.017296204940316386,0.01768358424721174,0.018085194854445076,0.018926960475784484,0.02023817843400895,0.02227408606179346
2019-12-09,0.016566356229763535,0.01689192317673655,0.017233676651791867,0.01759215788034104,0.017964559965637943,0.018748074835346004,0.01998002875920745,0.021991192877576525
2019-12-10,0.016808770986294942,0.017132120273548386,0.017471167767190186,0.017826354349662177,0.018194784534295676,0.01896777768783993,0.02017486470403452,0.022074872954760058
2019-12-11,0.016458924577993875,0.016733217543225907,0.017030317796587084,0.017351791614782106,0.0176960722259027,0.018452773990942223,0.019716972119605294,0.0216075735893109
2019-12-12,0.016976440417510695,0.017414430113481302,0.0178481294993381,0.018277773354683727,0.018700009857909334,0.019521417923463978,0.02067821935005664,0.02256381275114807
2019-12-13,0.016387552309246933,0.0167396875628512,0.017108265240252725,0.017493598654723684,0.017892348698010575,0.01872520218011034,0.020011302617050968,0.021912277909183642
2019-12-16,0.016624158372789927,0.01707960307280063,0.017530327637899974,0.01797655413823488,0.018414778622707302,0.019266249266125482,0.02046226390102914,0.022395807097082242
2019-12-17,0.01661595286971671,0.017080729190830878,0.01754021751384202,0.017994604230454212,0.01844027976077946,0.019304330367383424,0.020512307226116702,0.022435931270661
2019-12-18,0.016773027878457032,0.017294628372194646,0.01780795103624286,0.01831300493188806,0.018805570836737825,0.0197510600510065,0.02104433933178615,0.022956758300304858
2019-12-19,0.016718229241804234,0.017247806315900747,0.017769054701994504,0.018281990080722392,0.01878233416192865,0.019743064644683304,0.021058138618656096,0.02300777304112421
2019-12-20,0.01674185802135029,0.0172729908709829,0.017794894787165595,0.01830751071442624,0.018806484893133267,0.019760993049507937,0.021056615134390118,0.02291989749667689
2019-12-23,0.01691680925344575,0.017408331883251107,0.01789402000972287,0.018374050134028947,0.018844587632376196,0.019755861213762382,0.021026910079520268,0.023035801075910946
2019-12-24,0.016583536953630445,0.017096254470191568,0.0176014582582655,0.01809921051750657,0.018585408726861298,0.019521232958954776,0.020809082952851728,0.02275449297311244
2019-12-25,0.01660149241968229,0.01711186412178697,0.01761485426148714,0.018110533117616387,0.01859482397760974,0.019527376740464904,0.02081193889957615,0.02275873686374473
2019-12-26,0.01664623417984079,0.017138426245472918,0.017624304893257427,0.01810400667726549,0.018573657955741764,0.019481309153366884,0.020741553009303748,0.02270367703333237
2019-12-27,0.01616263979875914,0.016698526118256014,0.017227165932587156,0.017748676109001577,0.0182588123704611,0.019243192025477356,0.020605394502477385,0.022702533001688015
2019-12-30,0.015964026774029846,0.01654927217438873,0.01712528210214647,0.01769207137263907,0.01824490989436057,0.019306310530107756,0.020758802200402597,0.02291017245689926
2019-12-31,0.015888117974293473,0.01655183503092645,0.017201768868093256,0.01783765367794095,0.018453887428588923,0.019623425264036314,0.02118256566119167,0.02327443422384634
2020-01-01,0.01590555038479103,0.01656704031690187,0.017214871741269983,0.017848786460061133,0.01846320689458205,0.019629630951463334,0.02118562983293565,0.023278738135022972
2020-01-02,0.01588414272511282,0.016464605245276806,0.01703563059867584,0.017597209852137974,0.0181446317071842,0.01919449629107941,0.020627741686510756,0.02273240913730777
2020-01-03,0.015429704576084568,0.01589513965806686,0.016367960517039537,0.016847991973576407,0.01733080659494047,0.0182996976084567,0.019717024973204617,0.02192992508232461
2020-01-06,0.015588761573265098,0.01608052366141231,0.01656977858646388,0.017056987486686017,0.017538553260030034,0.018484667066692603,0.0198450068954079,0.0222051121867078
2020-01-07,0.015557998043088238,0.01602034784004803,0.01649131282657112,0.016970934429326123,0.017455032034494982,0.018432697412954814,0.01988405613164971,0.022291093764444325
2020-01-08,0.015987477512298717,0.016509518388383257,0.017028788479660585,0.01754576800952125,0.018056630571109764,0.019059870580686415,0.02050106236288396,0.022995008332794643
2020-01-09,0.015914640205837556,0.016385056384320692,0.016863781575346605,0.017350781210989007,0.01784172434368709,0.018831024097694507,0.02029221677449326,0.02266684917205221
2020-01-10,0.015795661392621597,0.01623288081923957,0.016678288770399858,0.01713193159573764,0.017589863186912236,0.018514886619474813,0.019888787004410984,0.022171911827263316
2020-01-13,0.016036171197550714,0.016480889858320302,0.01693350054195108,0.017393977017154755,0.017858231477459442,0.018793931677909843,0.020176578214321523,0.022427691512317903
2020-01-14,0.01585265978351807,0.01623524257540503,0.01663627715165275,0.01705625921982549,0.01749173506145833,0.01840476697277009,0.019828241543582967,0.022050649794484026
2020-01-15,0.015718815074744916,0.01608759369276859,0.016474228840727474,0.016879216529762302,0.01729924795975952,0.01818030668949914,0.019555510925459048,0.02171608647130324
2020-01-16,0.015815690295153777,0.016237282695136315,0.01666665545289966,0.017103834152391896,0.017544994507261512,0.018435589730897393,0.019756493638625007,0.021939418519687292
2020-01-17,0.01578766570637949,0.016196558919064463,0.016624758860103773,0.017072689887691075,0.017536543355207775,0.01850669601880222,0.020010067404772153,0.0222790372375735
