Date,Open,High,Low,Close,Adj Close,Volume,mvAverageStrategy_T1,mvAverageStrategy_T2,trading_signal,liquidatePosition,deltacal,Stock_BUY_Sell,Position,Realised_PNL,MTM,AvgPrc
2008-10-17,91.989998,98.589996,91.650002,93.209999,71.927963,476649000,99.4869986,113.85666573333333,-1.0,1.0,95.64539694000001,-1.0,-3.0,-1403.1599850000011,1.1100010000000111,93.57999933333333
2008-10-20,95.349998,99.099998,94.089996,98.809998,76.249367,321294200,97.6789985,112.84799900000002,-1.0,-1.0,95.07419897999999,3.0,0.0,-1408.469981000001,0.0,0.0
2008-10-21,96.970001,98.639999,95.220001,95.860001,73.972923,356502000,95.9659988,111.8076657,-1.0,1.0,100.78619796,-1.0,-1.0,-1408.469981000001,1.1099999999999994,96.970001
2008-10-22,93.199997,95.860001,87.529999,90.639999,69.944778,516168000,95.37499849999999,110.86833236666666,-1.0,1.0,97.77720101999999,-1.0,-2.0,-1408.469981000001,8.889999999999986,95.084999
2008-10-23,90.290001,92.449997,85.809998,91.690002,70.75502,634666400,94.9579987,109.95633236666666,-1.0,1.0,92.45279898000001,-1.0,-3.0,-1408.469981000001,5.389992999999947,93.48666633333333
2008-10-24,84.059998,89.919998,84.0,87.040001,67.166718,545812600,94.2709984,108.85366563333332,-1.0,1.0,93.52380204,-1.0,-4.0,-1408.469981000001,16.359992999999974,91.12999925
2008-10-27,85.970001,89.510002,83.699997,83.949997,64.782234,397288600,94.3699989,107.7263323,-1.0,1.0,88.78080102,-1.0,-5.0,-1408.469981000001,30.740013000000033,90.09799960000001
2008-10-28,87.339996,94.239998,84.529999,93.760002,72.352364,639939500,94.223999,106.42466579999999,-1.0,-1.0,85.62899694,5.0,0.0,-1394.679963000001,0.0,0.0
2008-10-29,93.769997,97.169998,92.099998,93.080002,71.827667,531270100,92.48399889999999,105.21999916666665,-1.0,1.0,95.63520204,-1.0,-1.0,-1394.679963000001,0.6899950000000104,93.769997
2008-10-30,95.779999,96.540001,92.900002,96.300003,74.312469,414582100,91.8749993,104.27533263333333,-1.0,-1.0,94.94160203999999,0.0,-1.0,-1394.679963000001,-2.530006,93.769997
2008-10-31,95.080002,98.57,94.480003,96.830002,74.721428,411394000,92.1809998,103.49099933333333,-1.0,1.0,98.22600306000001,-1.0,-2.0,-1394.679963000001,-4.81000499999999,94.4249995
2008-11-03,96.779999,97.690002,95.949997,97.110001,74.937515,205419400,92.4340004,102.6986661,-1.0,1.0,98.76660204,-1.0,-3.0,-1394.679963000001,-5.700004999999976,95.20999933333333
2008-11-04,99.059998,100.860001,96.709999,100.410004,77.484039,346793400,92.7960007,101.7889994,-1.0,-1.0,99.05220102,3.0,0.0,-1406.229959000001,0.0,0.0
2008-11-05,99.199997,100.709999,95.0,96.190002,74.227577,387844100,92.626001,100.98233283333333,-1.0,1.0,102.41820408000001,-1.0,-1.0,-1406.229959000001,3.0099949999999893,99.199997
2008-11-06,94.459999,95.440002,90.059998,90.860001,70.114525,477721900,93.0810013,100.37766620000001,-1.0,1.0,98.11380204000001,-1.0,-2.0,-1406.229959000001,11.939993999999984,96.82999799999999
2008-11-07,91.650002,94.0,90.5,93.860001,72.429543,380391000,93.6360016,99.61966626666667,-1.0,1.0,92.67720102,-1.0,-3.0,-1406.229959000001,3.729994999999974,95.10333266666665
2008-11-10,95.209999,95.529999,90.919998,92.629997,71.480392,301773000,93.5530015,98.62199960000001,-1.0,1.0,95.73720102,-1.0,-4.0,-1406.229959000001,10.00000899999992,95.12999924999998
2008-11-11,90.760002,92.139999,88.650002,89.769997,69.273392,418498200,94.2350015,97.72233303333333,-1.0,1.0,94.48259694000001,-1.0,-5.0,-1406.229959000001,22.430013999999915,94.25599979999998
2008-11-12,88.230003,88.949997,85.120003,85.82,66.225266,454330600,95.1030015,97.09733303333333,-1.0,1.0,91.56539694,-1.0,-6.0,-1406.229959000001,44.59000199999991,93.25166699999998
2008-11-13,86.129997,91.730003,82.089996,91.169998,70.353737,753141900,94.704001,96.223333,-1.0,1.0,87.5364,-1.0,-7.0,-1406.229959000001,7.450012999999785,92.23428557142856
2008-11-14,89.410004,92.059998,86.519997,86.620003,66.842621,540352300,93.97800079999999,95.21533306666666,-1.0,1.0,92.99339796000001,-1.0,-8.0,-1406.229959000001,42.08997899999986,91.88125037499998
2008-11-17,86.379997,88.559998,85.160004,85.470001,65.955193,415254900,93.4650003,94.52599973333332,-1.0,1.0,88.35240306,-1.0,-9.0,-1406.229959000001,52.19999099999984,91.26999999999998
2008-11-18,85.150002,87.220001,82.910004,87.080002,67.197586,523811800,92.4440004,93.73533330000001,-1.0,1.0,87.17940102,-1.0,-10.0,-1406.229959000001,35.779981999999904,90.65800019999998
2008-11-19,85.910004,86.870003,80.919998,81.5,62.89164,558327600,91.28000039999999,93.09366663333334,-1.0,1.0,88.82160203999999,-1.0,-11.0,-1406.229959000001,95.99000599999977,90.22636418181816
2008-11-20,80.129997,82.510002,75.050003,75.449997,58.222988,814180400,89.9470002,92.66200006666668,-1.0,1.0,83.13,-1.0,-12.0,-1406.229959000001,167.22003899999982,89.38500024999998
2008-11-21,77.459999,80.900002,74.339996,79.519997,61.363701,718536500,88.478,92.12833333333333,-1.0,-1.0,76.95899693999999,12.0,0.0,-1263.1299440000012,0.0,0.0
2008-11-24,81.919998,86.989998,80.360001,85.029999,65.615662,523305300,86.93699960000001,91.61999999999999,-1.0,-1.0,81.11039694,-0.0,0.0,-1263.1299440000012,0.0,0.0
2008-11-25,87.300003,87.510002,83.82,85.660004,66.101791,454112400,85.5029992,91.32066656666666,-1.0,-1.0,86.73059898000001,0.0,0.0,-1263.1299440000012,0.0,0.0
2008-11-26,84.300003,89.190002,84.239998,88.970001,68.656067,370134200,84.7429994,90.7766666,-1.0,1.0,87.37320408000001,-1.0,-1.0,-1263.1299440000012,-4.6699979999999925,84.300003
2008-11-28,88.629997,90.129997,88.480003,90.089996,69.520317,118308100,84.3320001,90.30366679999999,-1.0,1.0,90.74940102,-1.0,-2.0,-1263.1299440000012,-7.249991999999992,86.465
2008-12-01,87.510002,87.550003,81.860001,82.110001,63.362354,369927100,84.64700020000001,90.26866693333334,-1.0,1.0,91.89179592,-1.0,-3.0,-1263.1299440000012,14.109999000000016,86.813334
2008-12-02,83.470001,85.489998,82.040001,85.269997,65.800842,469508400,84.539,90.14600023333334,-1.0,1.0,83.75220102,-1.0,-4.0,-1263.1299440000012,2.830014999999946,85.97750074999999
2008-12-03,83.400002,87.830002,83.139999,87.32,67.382767,519863500,84.0879998,89.77600029999999,-1.0,1.0,86.97539694000001,-1.0,-5.0,-1263.1299440000012,-9.289995000000033,85.46200099999999
2008-12-04,86.059998,88.050003,83.739998,85.300003,65.824005,444173800,84.06799939999999,89.32466693333332,-1.0,1.0,89.0664,-1.0,-6.0,-1263.1299440000012,1.5699849999998605,85.56166716666665
2008-12-05,83.650002,88.419998,82.239998,87.93,67.853523,471905300,84.0919992,89.04000023333333,-1.0,1.0,87.00600306000001,-1.0,-7.0,-1263.1299440000012,-18.489995000000135,85.28857214285712
2008-12-08,90.339996,92.379997,88.080002,91.0,70.222588,412859300,84.47199950000001,88.86200036666668,-1.0,-1.0,89.68860000000001,7.0,0.0,-1298.4899110000013,1.1368683772161603e-13,0.0
2008-12-09,90.370003,92.129997,88.980003,89.5,69.065041,370790000,85.7199998,88.73666696666668,-1.0,1.0,92.82000000000001,-1.0,-1.0,-1298.4899110000013,0.8700030000001107,90.37000300000011
2008-12-10,90.32,91.360001,89.0,90.110001,69.535774,396187400,86.8680001,88.86866693333333,-1.0,1.0,91.29,-1.0,-2.0,-1298.4899110000013,0.47000100000011,90.34500150000005
2008-12-11,89.540001,91.0,87.370003,87.940002,67.861221,365061000,87.31500020000001,89.05366703333333,-1.0,1.0,91.91220102,-1.0,-3.0,-1298.4899110000013,6.409998000000087,90.07666800000004
2008-12-12,85.550003,89.07,85.199997,88.989998,68.671471,415060400,87.7599999,88.93200033333332,-1.0,1.0,89.69880204,-1.0,-4.0,-1298.4899110000013,-0.17998499999987416,88.94500175000003
2008-12-15,89.019997,89.150002,86.290001,87.75,67.714592,256694200,87.657,88.760667,-1.0,1.0,90.76979796,-1.0,-5.0,-1298.4899110000013,6.050004000000115,88.96000080000002
2008-12-16,91.879997,92.019997,88.18,91.879997,70.901642,377699500,87.5470002,88.51700016666668,-1.0,-1.0,89.505,5.0,0.0,-1313.089892000001,5.684341886080802e-14,0.0
2008-12-17,90.839996,92.43,90.059998,90.989998,70.214836,281819800,88.1110001,88.21433343333334,-1.0,1.0,93.71759694,-1.0,-1.0,-1313.089892000001,-0.1500019999999438,90.83999600000006
2008-12-18,91.400002,91.669998,88.209999,89.290001,68.902992,374673300,88.7720001,88.03999996666667,1.0,1.0,89.17019804,1.0,0.0,-1313.649898000001,0.0,0.0
2008-12-19,89.099998,90.620003,88.089996,88.190002,68.606598,301451300,89.1389999,87.72599976666667,1.0,1.0,87.50420098000001,1.0,1.0,-1313.649898000001,-0.9099959999999925,89.099998
2008-12-22,88.580002,88.669998,85.489998,87.059998,67.727486,243759500,89.5379997,87.49599973333333,1.0,1.0,86.42620196,1.0,2.0,-1313.649898000001,-3.5600040000000206,88.84
2008-12-23,87.529999,87.93,85.800003,86.160004,67.027382,221625200,89.5639999,87.40699976666666,1.0,1.0,85.31879803999999,1.0,3.0,-1313.649898000001,-6.729987000000051,88.40333300000002
2008-12-24,86.449997,86.870003,86.0,86.660004,67.416336,62061600,89.1699997,87.180333,1.0,1.0,84.43680392,1.0,4.0,-1313.649898000001,-5.019980000000032,87.91499900000001
2008-12-26,87.239998,87.300003,86.5,87.160004,67.805336,74767700,88.8360001,86.96466656666666,1.0,1.0,84.92680392,1.0,5.0,-1313.649898000001,-3.0999740000000315,87.77999880000002
2008-12-29,87.239998,87.330002,85.599998,86.910004,67.610809,127795900,88.49100039999999,86.86100013333333,1.0,1.0,85.41680391999999,1.0,6.0,-1313.649898000001,-4.679968000000031,87.68999866666667
2008-12-30,87.510002,89.050003,86.879997,88.970001,69.213402,168256300,88.4130006,86.90566693333334,1.0,1.0,85.17180392,1.0,7.0,-1313.649898000001,9.140012999999954,87.66428485714286
2008-12-31,89.080002,90.970001,88.870003,90.239998,70.201385,193987200,88.2050012,86.76366713333333,1.0,1.0,87.19060098,1.0,8.0,-1313.649898000001,19.18998799999997,87.8412495
2009-01-02,90.440002,93.440002,89.849998,92.959999,72.317398,227566300,88.3270013,86.8420004,1.0,1.0,88.43519804,1.0,9.0,-1313.649898000001,43.46999299999993,88.12999977777778
2009-01-05,92.629997,93.660004,91.889999,92.849998,72.231842,240349700,88.1630014,87.0010003,1.0,1.0,91.10079902,1.0,10.0,-1313.649898000001,42.69998499999997,88.57999950000001
2009-01-06,93.639999,94.449997,92.68,93.470001,72.714119,328260900,88.3600015,87.1970002,1.0,1.0,90.99299804,1.0,11.0,-1313.649898000001,48.73001699999986,89.03999945454547
2009-01-07,92.0,92.260002,90.199997,90.669998,70.535881,280899200,88.71600120000001,87.57533346666668,1.0,1.0,91.60060098,1.0,12.0,-1313.649898000001,16.599981999999954,89.28666616666668
2009-01-08,90.160004,91.089996,89.669998,91.040001,70.823723,263834400,89.24400109999999,88.17600026666666,1.0,1.0,88.85659804000001,1.0,13.0,-1313.649898000001,21.92001499999992,89.353846
2009-01-09,91.160004,91.32,85.360001,89.089996,69.306732,330953600,89.60500110000001,88.54766696666667,1.0,1.0,89.21920098,1.0,14.0,-1313.649898000001,-5.500058000000308,89.4828572857143
2009-01-12,88.839996,88.910004,86.410004,86.949997,67.64196,277858500,90.0930008,88.74800036666667,1.0,1.0,87.30819608,1.0,15.0,-1313.649898000001,-37.35004300000014,89.43999986666668
2009-01-13,86.730003,87.879997,86.199997,87.110001,67.766411,356432300,90.336,88.86233343333333,1.0,1.0,85.21099706,1.0,16.0,-1313.649898000001,-34.56998500000009,89.2706250625
2009-01-14,85.540001,85.75,83.160004,84.370003,65.634865,435491600,90.3149993,88.79499996666667,1.0,1.0,85.36780098,1.0,17.0,-1313.649898000001,-79.57995100000016,89.05117658823531
2009-01-15,84.120003,85.25,81.720001,84.400002,65.658195,532647300,90.33499900000001,88.6956668,1.0,1.0,82.68260294,1.0,18.0,-1313.649898000001,-78.78996900000016,88.77722250000001
2009-01-16,85.860001,85.989998,83.050003,85.059998,66.171669,399237200,89.8749992,88.77100019999999,1.0,1.0,82.71200196,1.0,19.0,-1313.649898000001,-67.71004400000015,88.6236845263158
2009-01-20,84.230003,85.059998,80.050003,80.57,62.678684,419855200,89.29099959999999,88.74200036666667,1.0,1.0,83.35879804,-1.0,18.0,-1318.0435795263168,-144.9663214736845,88.6236845263158
2009-01-21,81.940002,84.239998,80.470001,84.050003,65.385941,364360700,88.50099949999999,88.66666696666667,-1.0,1.0,82.1814,-1.0,17.0,-1324.7272620526326,-77.75258594736829,88.62368452631578
2009-01-22,82.419998,84.040001,81.169998,82.75,64.374596,427940300,87.27299969999999,88.5090002,-1.0,1.0,85.73100306,-1.0,16.0,-1330.9309485789483,-93.97895242105255,88.62368452631578
2009-01-23,80.900002,83.989998,80.57,83.110001,64.654655,386800600,86.3309999,88.37966696666668,-1.0,1.0,84.405,-1.0,15.0,-1338.6546311052641,-82.70525289473676,88.62368452631578
2009-01-26,83.589996,85.360001,82.809998,83.68,65.098076,317978800,85.5390001,88.10466696666667,-1.0,1.0,84.77220102,-1.0,14.0,-1343.6883196315798,-69.21158336842086,88.62368452631577
2009-01-27,84.129997,85.150002,83.300003,84.529999,65.759338,273789700,84.7460001,87.89166700000001,-1.0,1.0,85.35360000000001,-1.0,13.0,-1348.1820071578957,-53.21791184210497,88.62368452631577
2009-01-28,86.400002,87.949997,86.07,87.389999,67.984238,330007000,84.2050005,87.67733363333333,-1.0,-1.0,86.22059898,0.0,13.0,-1348.1820071578957,-16.037911842104904,88.62368452631577
2009-01-29,86.110001,87.489998,84.470001,84.550003,65.774872,294392500,83.9630007,87.56366686666667,-1.0,1.0,89.13779898,-1.0,12.0,-1350.6956906842115,-48.884178315789086,88.62368452631576
2009-01-30,84.980003,85.400002,82.209999,82.830002,64.436859,383383600,83.9910005,87.51033356666667,-1.0,1.0,86.24100306000001,-1.0,11.0,-1354.3393722105272,-63.73050778947345,88.62368452631576
2009-02-02,81.57,83.18,81.309998,82.580002,64.242386,288233300,84.0090005,87.403667,-1.0,1.0,84.48660204,-1.0,10.0,-1361.393056736843,-60.43682526315774,88.62368452631577
2009-02-03,83.099998,84.360001,82.220001,83.739998,65.144775,278385800,83.8520005,87.1020005,-1.0,1.0,84.23160204,-1.0,9.0,-1366.9167432631587,-43.95317873684189,88.62368452631577
2009-02-04,84.300003,85.370003,83.040001,83.330002,64.825813,322989300,83.6040009,86.8216673,-1.0,1.0,85.41479796,-1.0,8.0,-1371.2404247894744,-42.34946021052622,88.62368452631577
2009-02-05,82.699997,85.290001,77.730003,84.57,65.790459,417679400,83.92100070000001,86.6366672,-1.0,1.0,84.99660204,-1.0,7.0,-1377.1641123157901,-28.375791684210412,88.62368452631577
2009-02-06,84.860001,87.339996,84.68,86.980003,67.665291,366101700,83.8490006,86.47466720000001,-1.0,1.0,86.2614,-1.0,6.0,-1380.927795842106,-9.86208915789473,88.62368452631578
2009-02-09,86.959999,87.739998,86.32,87.099998,67.758644,240075200,84.0310006,86.39166726666666,-1.0,1.0,88.71960306,-1.0,5.0,-1382.5914813684217,-7.618432631578855,88.62368452631577
2009-02-10,86.269997,87.029999,82.449997,83.110001,64.654655,536212800,84.41800079999999,86.41900056666667,-1.0,1.0,88.84199796,-1.0,4.0,-1384.9451688947374,-22.054734105263094,88.62368452631577
2009-02-11,83.449997,84.050003,82.400002,83.599998,65.035843,324442500,84.76000059999998,86.43366703333335,-1.0,1.0,84.77220102,-1.0,3.0,-1390.1188564210531,-15.071059578947342,88.62368452631578
2009-02-12,82.169998,83.82,81.050003,83.660004,65.082542,469302200,84.6180008,86.29866693333334,-1.0,1.0,85.27199796000001,-1.0,2.0,-1396.572542947369,-9.92736105263154,88.62368452631577
2009-02-13,83.550003,84.239998,82.739998,82.760002,64.382385,293998400,84.23900069999999,86.1883334,-1.0,1.0,85.33320408,-1.0,1.0,-1401.6462244736847,-5.86368252631577,88.62368452631577
2009-02-17,80.160004,82.959999,79.169998,79.220001,61.628468,478910100,84.15000079999999,86.0113335,-1.0,1.0,84.41520204,-1.0,0.0,-1410.1099050000005,0.0,0.0
2009-02-18,79.790001,79.940002,78.279999,79.029999,61.480663,362964800,84.1430008,85.7620003,-1.0,1.0,80.80440102,-1.0,-1.0,-1410.1099050000005,0.7600020000000001,79.790001
2009-02-19,79.839996,80.150002,78.019997,78.18,60.819405,316867500,83.80700069999999,85.30400036666667,-1.0,1.0,80.61059898,-1.0,-2.0,-1410.1099050000005,3.2699969999999894,79.8149985
2009-02-20,76.730003,78.339996,75.769997,77.419998,60.22818,477176600,83.3360008,84.84333373333332,-1.0,1.0,79.74360000000001,-1.0,-3.0,-1410.1099050000005,4.100006000000008,78.78666666666668
2009-02-23,78.269997,78.269997,74.589996,74.650002,58.073296,379641400,82.82100059999999,84.33366703333333,-1.0,1.0,78.96839796,-1.0,-4.0,-1410.1099050000005,16.029989,78.65749925
2009-02-24,75.290001,77.949997,74.699997,77.480003,60.27486,426260900,82.1060004,83.89200036666668,-1.0,1.0,76.14300204,-1.0,-5.0,-1410.1099050000005,2.5199830000000247,77.9839996
2009-02-25,77.139999,78.419998,75.629997,76.870003,59.800335,461985800,80.8730003,83.34566706666668,-1.0,1.0,79.02960306,-1.0,-6.0,-1410.1099050000005,5.839979000000028,77.84333283333333
2009-02-26,77.82,79.669998,75.529999,75.620003,58.827877,363353900,79.9110008,82.95866729999999,-1.0,1.0,78.40740306,-1.0,-7.0,-1410.1099050000005,15.539976000000024,77.83999957142858
2009-02-27,74.010002,75.690002,73.809998,73.93,57.513172,470510900,79.287001,82.62266749999999,-1.0,1.0,77.13240306,-1.0,-8.0,-1410.1099050000005,27.449998999999934,77.361249875
2009-03-02,72.519997,73.919998,70.370003,70.599998,54.922611,426452600,78.4890015,82.23966756666667,-1.0,1.0,75.4086,-1.0,-9.0,-1410.1099050000005,56.010013999999956,76.82333288888888
2009-03-03,71.610001,71.699997,69.639999,70.07,54.510323,443761000,77.51600110000001,81.89166746666666,-1.0,1.0,72.01199796,-1.0,-10.0,-1410.1099050000005,62.31999700000006,76.3019997
2009-03-04,71.230003,72.870003,70.07,71.730003,55.801712,462753100,76.3000007,81.43166733333334,-1.0,1.0,71.47139999999999,-1.0,-11.0,-1410.1099050000005,45.219967,75.8409090909091
2009-03-05,70.099998,71.730003,68.169998,68.800003,53.522331,485549400,75.3850006,80.93200073333333,-1.0,1.0,73.16460306,-1.0,-12.0,-1410.1099050000005,78.74996199999998,75.36249983333333
2009-03-06,69.400002,70.449997,67.099998,68.919998,53.615688,490470000,74.655001,80.63733416666666,-1.0,1.0,70.17600306,-1.0,-13.0,-1410.1099050000005,77.7900259999999,74.90384615384616
2009-03-09,67.949997,70.0,67.730003,68.110001,52.98555,379905300,73.7170013,80.12900083333334,-1.0,1.0,70.29839796,-1.0,-14.0,-1410.1099050000005,88.15998300000001,74.40714264285714
2009-03-10,69.510002,72.370003,69.370003,72.169998,56.14399,406227900,72.8670013,79.66800076666667,-1.0,-1.0,69.47220102,14.0,0.0,-1341.5499360000006,0.0,0.0
2009-03-11,73.0,73.75,71.830002,72.639999,56.509617,356648300,72.21300120000001,79.16800076666667,-1.0,1.0,73.61339796000001,-1.0,-1.0,-1341.5499360000006,0.3600009999999969,73.0
2009-03-12,72.620003,75.75,71.970001,75.5,58.734539,409702700,71.6820007,78.78433403333334,-1.0,1.0,74.09279898,-1.0,-2.0,-1341.5499360000006,-5.379997000000003,72.8100015
2009-03-13,76.010002,76.980003,74.730003,76.089996,59.193489,337474700,71.2590003,78.3880007,-1.0,1.0,77.01,-1.0,-3.0,-1341.5499360000006,-6.639983000000029,73.87666833333333
2009-03-16,76.959999,77.970001,75.809998,75.860001,59.014599,360644900,71.247,77.99166740000001,-1.0,1.0,77.61179592,-1.0,-4.0,-1341.5499360000006,-4.850000000000023,74.64750099999999
2009-03-17,76.07,78.360001,75.449997,78.18,60.819405,356814300,71.46299959999999,77.70966716666666,-1.0,1.0,77.37720102,-1.0,-5.0,-1341.5499360000006,-16.239996000000076,74.9320008
2009-03-18,77.809998,80.900002,77.07,79.93,62.180805,473273200,71.9889999,77.4773338,-1.0,1.0,79.74360000000001,-1.0,-6.0,-1341.5499360000006,-27.109998000000076,75.411667
2009-03-19,80.93,81.0,78.690002,78.940002,61.410625,428520400,72.79999990000002,77.33066706666666,-1.0,1.0,81.52860000000001,-1.0,-7.0,-1341.5499360000006,-19.180012000000033,76.20000028571428
2009-03-20,78.760002,78.910004,76.529999,76.709999,60.102974,371078200,73.6199996,77.20366713333333,-1.0,1.0,80.51880204000001,-1.0,-8.0,-1341.5499360000006,-1.519988000000012,76.5200005
2009-03-23,78.739998,82.290001,78.309998,82.220001,64.42009,419933300,74.63399949999999,77.0573338,-1.0,-1.0,78.24419898,8.0,0.0,-1359.3099160000006,0.0,0.0
2009-03-24,81.239998,82.360001,80.510002,80.599998,63.15081,330271000,75.4129996,76.79533376666667,-1.0,1.0,83.86440102,-1.0,-1.0,-1359.3099160000006,0.6400000000000006,81.239998
2009-03-25,81.230003,82.699997,79.059998,81.449997,63.816795,441775100,76.82399960000001,76.63666703333334,1.0,1.0,78.98799804,1.0,0.0,-1359.2999210000007,0.0,0.0
2009-03-26,82.25,83.300003,81.32,83.110001,65.117424,422025200,77.66699960000001,76.42000036666667,1.0,1.0,79.82099706,1.0,1.0,-1359.2999210000007,0.8600009999999969,82.25
2009-03-27,82.050003,82.529999,81.309998,81.610001,63.942158,322332300,78.54799940000001,76.3646669,1.0,1.0,81.44780098,1.0,2.0,-1359.2999210000007,-1.08000100000001,82.1500015
2009-03-30,79.800003,79.870003,77.959999,78.790001,61.732666,324108500,79.3089995,76.34833366666666,1.0,-1.0,79.97780098,-2.0,0.0,-1363.9999180000007,0.0,0.0
2009-03-31,79.559998,81.080002,79.050003,79.519997,62.304623,364238300,79.86099999999999,76.28000023333334,1.0,1.0,77.21420098,1.0,1.0,-1363.9999180000007,-0.04000099999998952,79.559998
2009-04-01,78.529999,81.419998,78.330002,81.059998,63.511208,377018300,80.154,76.14766686666667,1.0,1.0,77.92959706,1.0,2.0,-1363.9999180000007,4.029999000000004,79.04499849999999
2009-04-02,83.080002,84.610001,81.129997,83.43,65.368149,476230700,80.2879997,76.15766673333333,1.0,1.0,79.43879804,1.0,3.0,-1363.9999180000007,9.120001000000059,80.38999966666665
2009-04-03,83.489998,84.279999,82.669998,84.260002,66.018463,284646300,80.40099949999998,76.22533336666667,1.0,1.0,81.76140000000001,1.0,4.0,-1363.9999180000007,12.380011000000025,81.16499925
2009-04-06,83.339996,84.279999,82.290001,83.599998,65.50135,264866600,80.8499993,76.40033336666667,1.0,1.0,82.57480196,1.0,5.0,-1363.9999180000007,9.999997000000064,81.59999859999999
2009-04-07,82.25,82.650002,81.510002,81.650002,63.973503,258947800,81.6049996,76.62833350000001,1.0,1.0,81.92799803999999,1.0,6.0,-1363.9999180000007,-0.349980999999957,81.70833216666666
2009-04-08,82.059998,82.940002,81.540001,82.529999,64.663002,230402800,81.7429993,76.9266667,1.0,1.0,80.01700196,1.0,7.0,-1363.9999180000007,5.400002000000086,81.75857014285714
2009-04-09,84.669998,85.82,84.330002,85.809998,67.232903,269653500,81.84799969999999,77.06566666666666,1.0,1.0,80.87939902000001,1.0,8.0,-1363.9999180000007,29.499995000000013,82.12249862499999
2009-04-13,84.919998,86.540001,84.580002,85.830002,67.248589,224847500,81.9559999,77.2543332,1.0,1.0,84.09379804,1.0,9.0,-1363.9999180000007,30.570031000000085,82.43333188888887
2009-04-14,85.029999,85.760002,84.080002,84.349998,66.088974,276598800,82.2259996,77.5939997,1.0,1.0,84.11340195999999,1.0,10.0,-1363.9999180000007,16.56999400000018,82.69299859999998
2009-04-15,83.839996,85.419998,83.610001,85.25,66.794121,250726100,82.6479997,77.99066643333335,1.0,1.0,82.66299803999999,1.0,11.0,-1363.9999180000007,26.980018000000086,82.79727109090908
2009-04-16,85.93,87.150002,84.769997,86.5,67.773514,335202900,83.2039994,78.44899976666666,1.0,1.0,83.545,1.0,12.0,-1363.9999180000007,41.30001800000014,83.05833183333333
2009-04-17,86.830002,87.650002,86.139999,87.080002,68.227959,262649000,83.7769997,78.95499976666666,1.0,1.0,84.77,1.0,13.0,-1363.9999180000007,48.51004200000011,83.34846030769229
2009-04-20,85.540001,87.050003,83.339996,83.43,65.368149,293690100,84.3209999,79.447333,1.0,1.0,85.33840196,1.0,14.0,-1363.9999180000007,-1.0499849999998787,83.50499892857142
2009-04-21,82.82,85.129997,82.75,85.059998,66.645294,114090900,84.6860001,80.0566663,1.0,1.0,81.76140000000001,1.0,15.0,-1363.9999180000007,24.009985000000142,83.45933233333332
2009-04-22,84.290001,86.339996,84.07,84.540001,66.237823,340395200,84.6029999,80.54033303333334,1.0,1.0,83.35879804,1.0,16.0,-1363.9999180000007,16.460030000000188,83.51124912499999
2009-04-23,84.709999,85.419998,83.629997,85.370003,66.888153,324903700,84.74899989999999,81.10533293333333,1.0,1.0,82.84920098,1.0,17.0,-1363.9999180000007,30.40006600000015,83.5817638235294
2009-04-24,86.029999,87.309998,85.690002,86.660004,67.89888,287703000,85.0379998,81.51766636666667,1.0,1.0,83.66260294,1.0,18.0,-1363.9999180000007,52.96008800000004,83.71777688888888
2009-04-27,85.68,87.010002,85.540001,85.839996,67.256378,289581600,85.3220002,81.94199983333333,1.0,1.0,84.92680392,1.0,19.0,-1363.9999180000007,38.35994000000005,83.82105178947369
2009-04-28,84.970001,86.589996,84.760002,85.57,67.04483,247926300,85.4070008,82.31399996666667,1.0,1.0,84.12319608,-1.0,18.0,-1362.8509687894743,31.4810677894734,83.82105178947369
2009-04-29,86.519997,88.360001,86.300003,87.389999,68.47084,311505700,85.40800019999999,82.63899996666666,1.0,1.0,83.8586,1.0,19.0,-1362.8509687894743,65.11105178947355,83.96310153739613
2009-04-30,88.550003,89.019997,86.919998,87.419998,68.494339,301419800,85.53000039999999,82.96266659999999,1.0,1.0,85.64219902,-1.0,18.0,-1358.2640673268704,62.22413632686971,83.96310153739613
2009-05-01,87.440002,88.209999,86.720001,87.889999,68.86261,236110300,85.7440003,83.26966656666667,1.0,1.0,85.67159804,1.0,19.0,-1358.2640673268704,71.13415132686964,84.1460962985858
2009-05-04,88.550003,90.940002,88.379997,90.879997,71.205284,287120000,85.8360001,83.51933316666667,1.0,1.0,86.13219902,-1.0,18.0,-1353.8601606254563,121.21021262545537,84.14609629858582
2009-05-05,90.57,90.93,89.839996,90.57,70.962395,243036300,85.9169998,83.81766640000001,1.0,1.0,89.06239706,1.0,19.0,-1353.8601606254563,115.6302666254553,84.48419649339708
2009-05-06,91.68,92.199997,90.610001,92.139999,72.19252,291941000,86.66199950000001,84.28999966666666,1.0,1.0,88.75859999999999,-1.0,18.0,-1346.6643571188533,137.80444511885253,84.48419649339708
2009-05-07,93.010002,93.150002,90.279999,90.860001,71.189636,317728000,87.2129997,84.56833296666666,1.0,1.0,90.29719902000001,1.0,19.0,-1346.6643571188533,112.6144801188525,84.93292309900777
2009-05-08,92.029999,93.220001,91.440002,92.980003,72.85067,299081700,87.9729995,84.95299966666667,1.0,1.0,89.04280098,-1.0,18.0,-1339.5672812178611,144.84743821786014,84.93292309900777
2009-05-11,91.699997,92.110001,91.040001,91.239998,71.48735,247923600,88.5219993,85.26666646666666,1.0,1.0,91.12040293999999,1.0,19.0,-1339.5672812178611,113.06734921786028,85.28908488327052
