Date,FB,GOOG,NVDA,MA,ADBE,NFLX,QCOM,CRM,GILD,CL
2014-02-04,0.020657131867595213,0.004173123153995872,0.005810278794701862,-0.010688718954607657,0.028059925354340542,0.003783623588553553,-0.011047355245174861,0.042585904083885406,0.040466885815450215,0.0029915185014859347
2014-02-05,-0.008924324673960538,0.00442825370984945,-0.008986000291482665,-0.003829580194366633,0.021433334781197688,-0.0036708154775790813,-0.001930867482839771,0.010990846353428285,-0.047183774492171815,0.0011599312635512948
2014-02-06,-0.0004823730496752443,0.014660578429673388,0.012953478518902495,0.02828139321171741,0.0055737729932441304,0.008629675100635836,0.012021611379871677,0.001135805510482868,-0.021112976113029425,0.002979214160637067
2014-02-07,0.03474903237957516,0.015069439779070493,0.014705758157006033,0.018825399172480717,0.025105981605746175,0.05410503355616836,0.015974705567399772,-0.002431143014977155,0.0294117991613565,0.004290216487293108
2014-02-10,-0.011971400208598437,-0.0038303486868142,0.003150704983820418,0.0005237356342062682,0.014312940456326029,0.001069841716585751,0.003762873434402625,-0.008285919217788096,0.0283174561266748,0.01084456699047287
2014-02-11,0.020456321835837787,0.014706833274120257,0.020728669512528164,-0.002095411290341964,0.002979028614656043,0.008247408482426666,0.012451809351539556,0.003112690430197018,0.01012587120362829,0.01430437115791805
2014-02-12,-0.006168103859532814,-0.002932399764205562,0.035692415980533854,-0.002887384274558591,0.018289794382036817,-0.01165927521299115,0.010579215513193407,0.004082965896930135,0.0024447935702425205,-0.0076922461713004875
2014-02-13,0.04468588082518199,0.01113188537151344,0.03149114614620596,0.007371407823106413,0.029167969660448545,0.01776510716108226,0.0002618051631144702,0.026838021115230593,0.006707414035710624,0.006298605738958463
2014-02-14,-0.0035646143864113133,0.0024168591960991304,0.031681993590907176,0.011237212599071178,0.01939133956757111,-0.002382309290626994,-0.0020933323821679117,-0.005227337644088115,-0.01623254701562138,0.0059378807313645865
2014-02-18,0.003130223957824141,0.006717639804562525,-0.0005582423046331941,0.0012917878758083035,0.004682577427083556,0.00307686157421605,-0.008914591762718471,0.014808922236848598,0.032015979297540076,-0.0046267060814281225
2014-02-19,0.011292637033782249,-0.007052678136586499,0.01340777717318442,-0.010839712991964734,-0.009758312883831222,-0.019732197335665558,0.0022486941308554886,-0.011140735753530251,-0.013244766139729691,-0.013784298623712776
2014-02-20,0.023067877624776356,0.0014720585554219845,0.03528106929861852,-0.01030663030777168,0.007207023217531194,0.01569254952002397,0.0023753915668820458,-0.00015871368070163872,0.0013305184167025086,0.005363276143400375
2014-02-21,-0.014936104503096237,-0.0002656902237191394,-0.007454303853536071,-0.002108945704652476,-0.003796759980797648,-0.006253612593666524,-0.004476663872095998,0.009204917417946934,-0.002656959869094755,-0.004849603652984924
2014-02-24,0.03192888990134635,0.007243738512918041,0.014484736982517621,0.003434450517388443,0.008062084616268894,0.03417163151124036,-0.0023805447626692455,0.005032232962043803,0.01186582605852693,0.006335439621328431
2014-02-25,-0.013139309426603019,0.006177273365744362,-0.004515351523347255,0.010268610788445098,-0.01105125118415351,0.013489972709894937,-0.0068935607400846255,-0.0039117509090421665,0.004547316097985865,0.0019367783249426562
2014-02-26,-0.008446619195120353,0.00013930011884188964,-0.0016010710657663463,0.008079268909952919,-0.0027937426178233915,-0.009359299466578985,0.0018688783125369035,0.0012567048577827311,-0.0016674735373978233,-0.0019330344656880438
2014-02-27,-0.00462026689220707,-0.0007866799835233307,-0.01122364621238825,0.005170699622860209,0.03096429495090902,0.007665111740486008,0.0018652652069657272,0.03890805580374068,-0.0019093558543795686,0.002743799263251745
2014-02-28,-0.006962624600159506,-0.002919961987732811,-0.006486606731087474,-0.0005144818283706609,-0.018449670327655876,-0.014594323233165452,0.0013301865573820404,-0.05813956837582579,-0.010280920622469103,0.011429846586346049
2014-03-03,-0.015337356652133205,-0.010660977156791263,-0.004896308550993211,-0.012738160032387702,-0.011219534808127318,-8.976261563231613e-05,-0.01748085206083705,-0.01410930364740004,-0.016185598937955015,-0.00970882048883881
2014-03-04,0.020620075866124354,0.01016051415877417,0.010388060645094788,0.023068078177282514,0.010904772430206267,0.021073216194389843,0.03368187426014746,0.02569520203657305,0.01829376979973829,0.012696960621410902
2014-03-05,0.0402615773284567,0.0027574342357330472,0.00865798749615454,-0.003821782893743242,0.004373222426104828,-0.003252964502038047,0.007357640771642693,0.009671802969766441,-0.0008439974771919934,-0.0061897168583578965
2014-03-06,-0.01019985133500545,0.0011081476916070532,-0.01394866598838218,-0.00728907219940178,0.00029022703372372227,-0.006593109208130943,0.004304573790498756,-0.008479913833848607,-0.035598093037319534,0.006387803046178586
2014-03-07,-0.014680877186558305,-0.003952083921052396,-0.0010881777887873367,0.003993116710472311,-0.005803852822200972,-0.004750221294092971,-0.0027275389583122367,-0.03801073383562803,-0.004254533246047076,0.0017453722182136922
2014-03-10,0.031948361461896946,-0.0026506904403070797,-0.014705801955233633,-0.007056487166477887,-0.007005191930166577,-0.01877914644163281,0.003646335799204925,-0.01580511808761198,0.008168276886939774,-0.0012671692146982716
2014-03-11,-0.0267943959167537,-0.009557834969202483,0.009950267527741863,0.006589899303966584,-0.008377420446126882,-0.005614251248046376,-0.004671016925216986,0.02074275181979801,-0.004861056966565469,0.0038065429258704597
2014-03-12,0.011126944312057407,0.006091727778799516,0.0027367686132295788,0.005648108163506249,0.008744572805930328,-0.0020572229528803554,0.00338936107194443,0.008194034681236806,-0.0015032233094799397,-0.0011061195353974096
2014-03-13,-0.028922058433974107,-0.01510808240392092,-0.03165951951974344,-0.021955278631074937,-0.014398997394840851,-0.01493429756799991,-0.017409291438469587,-0.03998698091950681,-0.02144992099344112,0.00015830281340600827
2014-03-14,-0.01612669738228556,-0.013674614775455063,0.004509629429793716,-0.0036540208580138067,0.0016398420892802523,-0.012951636403690792,-0.011767788163516757,-0.015238765745879679,-0.037943769639630864,0.009489266005573871
2014-03-17,0.015061970240404898,0.01645632265362229,0.0,0.019517346514258627,0.014585439677482936,-0.0041697105207486596,0.030505580706826185,0.0027510290204930676,0.0053294161429107145,0.008929836084708098
2014-03-18,0.006546473547010434,0.016072415290194098,0.023569068706579488,0.014005054813026385,0.005134201019834084,-0.005843150141416897,0.0055829726074847486,0.022462300756960873,0.030748782515738204,-0.0009317214123915063
2014-03-19,-0.013730373523851647,-0.009915242269857849,0.017544039221059737,-0.007729290870526095,-0.012988900076638887,-0.0003807344795101475,-0.008263300924619355,-0.0201241110421696,-0.015815509651327053,-0.014765344040369777
2014-03-20,-0.018610736852626708,-0.0017428227844091815,0.000538649799644908,0.001276916873525602,0.012716259726124779,0.00995028607279047,0.016794461096885538,0.011808978660023506,-0.013195983574511905,0.0031553160904391753
2014-03-21,0.004031605765940416,-0.011794571256859454,-0.001615511854239804,-0.030863301172015523,-0.019710885037641845,-0.043085749559997555,0.0011523082643414284,-0.03535183001264752,-0.045809485535410976,-0.0020445604587416844
2014-03-24,-0.04669838621961542,-0.02122498245259352,-0.004854161309096772,0.01842335497633063,-0.02829909954053178,-0.06672582662247983,-0.0057549098914790875,-0.01174817084492985,0.0008325822621864098,-0.0023637361973787296
2014-03-25,0.012324507555897535,0.0006823034938425732,0.0,-0.02726447676001853,0.008736966791667689,-0.02127209735663327,0.010548189764121307,0.005145509446181196,0.012477474961774204,0.007265735917494354
2014-03-26,-0.0693481282528392,-0.023085851136770752,-0.022764591218475072,-0.020855670327869835,-0.029022885633969042,0.0038830931677373837,-0.0031824075693764886,-0.0254192833648631,-0.003423316495620332,0.007840936079828165
2014-03-27,0.009604269529999598,-0.012308639850538206,-0.013311174764171763,-0.005019548089337689,0.009859111711645996,-0.021757812446764335,0.009449615167907544,0.013765661090985537,-0.018823683694487392,-0.0032674821979798985
2014-03-28,-0.015745495816784527,0.00273968939666025,0.0061834120346557775,-0.001636030522143339,0.005423810332278567,-0.014580705456698206,0.0029095638358724862,-0.003930698872698146,-0.0400503676863696,0.0006244211479624617
2014-03-31,0.003832750597679402,-0.005393039989262882,0.0005588471800255235,0.02021287906017455,0.013255250412425923,-0.019059816327754553,-0.0052975985794302405,0.024035877176464382,0.03369780226352859,0.012012449765360866
2014-04-01,0.039508585443295496,0.018295437425847938,0.04131747017587628,0.0014727020536124957,0.0028902106416246465,0.03596283215135121,0.015723830528796112,0.029952690136665572,0.03923227654465644,-0.01001999066236936
2014-04-02,0.001596970465092662,-0.000282079015144987,-0.0064342209490484414,-0.0014705363916485137,-0.006825374581514221,-0.0049631230940635485,0.0004991259082682831,-0.01105438298665773,0.004345302432404496,0.0012457308531674816
2014-04-03,-0.05149871618896196,0.004832424881207942,0.010793147074761977,-0.0022758777227441795,-0.04627370859279756,-0.022569482642722738,0.00511617964158706,-0.04144453627124267,0.0005411536047421617,-0.00031121848029336263
2014-04-04,-0.04605818795023797,-0.046687947722337864,-0.030966496424069456,-0.03153107452928694,-0.018094492462934042,-0.04900052970615609,-0.0250774048831518,-0.023860814334501268,-0.024324390114525474,-0.0009332529038423854
2014-04-07,0.003524242518756937,-0.009187282894776105,0.0033057920711205835,-0.010267681656499383,-0.01386168425230494,0.002045603338196589,-0.005730354095693224,-0.008086723542417129,0.00041575876533239686,0.01089997150375055
2014-04-08,0.02177344771128542,0.03112508044834761,0.03569489501089684,0.0026637320220674887,0.02232509420983586,0.032218922546633166,0.010373732424850068,0.022975687154401125,-0.030735371919365817,0.010936806557361844
2014-04-09,0.07252107441649214,0.016651686758934803,-0.0010605893040356307,0.028523644655793046,0.026528621768753258,0.011866246643579714,0.013183169613778967,0.03151606062888268,0.009141401431082885,0.0015234713992160476
2014-04-10,-0.05207498811001465,-0.04110685221245591,-0.02441604323922064,-0.032490621382674334,-0.031043136376090463,-0.051836930213299826,-0.023270578408625675,-0.042142256255081945,-0.07317757690417404,0.0031947690579969823
2014-04-11,-0.01064910530324803,-0.019132995076854398,-0.014145655922836009,-0.03498660444957857,-0.016100205747977547,-0.02395967819651179,-0.0007683388064469998,-0.03079743957236214,0.008399358353074371,-0.009554190485637992
2014-04-14,0.0061507025091360745,0.0036185277479290345,0.011037473299830625,0.03640076706597295,0.01471073371319731,0.014906241589196956,0.014485031971587459,0.017212026967969418,0.011510094388745618,0.008421481525500152
2014-04-15,0.00339617532708969,0.007361291376232426,0.007096265461407958,0.013627372951286132,0.011728314511508797,-0.01601423874443153,0.0044228164354180866,0.02696171059597785,0.020661813785111338,0.007743932451426794
2014-04-16,0.010661720536273345,0.03746915705007048,0.0021678801420372817,0.024670679943301854,0.014973438995921962,0.01575377467604122,0.008680317328724207,0.013579576429770812,0.016283074666758157,0.012204149410799614
2014-04-17,-0.013060994274121884,-0.03672691742403955,0.0037859092734582322,0.002705318792334488,0.01586294393205967,0.043239556458695594,0.014218167508709634,0.0021436036596289565,0.010392234997037342,0.0017957493920757184
2014-04-21,0.039022787671317616,-0.013952533120655475,0.008081477596440845,0.0024281104900276684,0.004059995823132878,0.007953942590584129,-0.004795945277002001,0.0001782912032535222,0.022857187849392835,-0.0014938636585736242
2014-04-22,0.029229213778083185,0.01170970165436791,0.008551666272355707,0.0029607400833140396,0.002799382529280914,0.07004500618053422,-0.003953930014548246,0.017287492606517185,0.017597934564201223,-0.007181313189081107
2014-04-23,-0.026495291151645284,-0.014715501898759475,0.011659024802449736,-0.01569849144314961,-0.0013958430924226883,-0.05202464627991066,0.0012404492056221628,-0.025227792487960476,0.01372484540437613,-0.007383729107785397
2014-04-24,-0.007985685684366306,-0.003378031898033651,0.00890481567139867,0.01349559350354923,-0.018170495108490337,-0.02667606467067607,-0.0351878373032094,-0.016355137623912497,0.0029787358218233972,0.008501540064347779
2014-04-25,-0.05191391330478323,-0.017099494526239045,-0.027518056024018245,-0.04963018437654565,-0.025466633648598025,-0.06391143835834912,-0.003338810458907271,-0.03526402925851224,-0.00242973346787434,-0.0028602844579314057
2014-04-28,-0.02720498561308482,0.0018791933258226479,-0.004271159576416772,0.008208378073807143,-0.019639653830312742,-0.02443494323316453,0.005669162005174533,-0.0695075420828668,0.0024356514517227534,0.02445676046329126
2014-04-29,0.035803387212025584,0.020400277545457257,0.002144847957017859,0.01108883350880907,0.008443680606774473,0.01801341815321722,0.006021714564607539,0.03317722812906321,0.029157527467801536,-0.012083892666980622
2014-04-30,0.028030906459951987,-0.001970850708609473,-0.011770986225167257,0.021102540418408422,0.012805759009208106,0.006784036239851687,0.0024202760817197966,0.01753355464490114,0.029512223419515315,0.0038783307516356835
2014-05-01,0.022917410079581257,0.008905225833952146,0.005414158743008102,0.009109746704260901,0.014589099463673039,0.04496339257596227,0.0035570269802140952,0.008325271877491325,0.006752286823644038,-0.0043090498806124256
2014-05-02,-0.011283768179698783,-0.006436451045940594,-0.007539199458958978,-0.005928442579011817,-0.016456283380505532,0.01227267598373838,0.0,0.0069123806259090426,-0.016578212334854125,0.0013429601407708436
2014-05-05,0.012570329932830804,-0.00022733799038110458,0.010851929927295334,0.01409571213144778,-0.001949362311647218,0.010949630913915653,0.007216063873723755,0.02307404521085621,0.027281292742163732,-0.0029806689480570414
2014-05-06,-0.043939927928269285,-0.02400485994720314,-0.020397068771964788,-0.013499345751125102,-0.03255208406092913,-0.0528195661289802,-0.0031421108030198486,-0.034855595403478046,-0.01891523339082246,-0.0028399253436439675
2014-05-07,-0.01947718116221253,-0.010055489254117478,0.0010958190466374695,0.0008135618650313425,-0.01362714632079054,-0.017321221107285067,0.0002519292761899994,-0.026071813556335366,0.005745573790150615,0.007794633167451659
2014-05-08,-0.010977540944683617,0.002039350799361239,0.01258900376546035,0.005008363247203773,0.0076752644506463685,0.0034941004409549947,0.0021431003015757177,-0.005552226404966776,-0.000507767199831699,-0.0019334548469502888
2014-05-09,0.00845671901211964,0.01512725436536555,-0.024324693856512702,0.0018858152679024354,0.008632334220157967,0.021420167258694223,0.0,0.0025921684838015047,0.013082643843515873,0.008196823094487549
2014-05-12,0.04524807960587851,0.021571916476031072,0.029362982184863995,0.00860453606985967,0.018627296652278247,0.051438094993496275,0.0059120029221930714,0.0626491965464393,0.0073969129416651125,-0.006799598715643618
2014-05-13,0.0,0.005982025857319551,-0.016146319653888797,-0.0025327105995046617,0.001812201136226932,0.004892165809705862,0.0050016253593039295,-0.021523517112304713,-0.0006221446233063421,0.001041740874130781
2014-05-14,-0.01002845178766032,-0.01208050347218037,-0.009846627319838985,-0.009755755275791311,0.0011511214149544369,0.01365443867910221,0.0004979210821629554,-0.007651065809512914,0.00834380279956326,-0.004460136480031296
2014-05-15,-0.022117193709530025,-0.01266506519632904,-0.005525167651061924,-0.013764829148009361,-0.011169518614412621,-0.021854048732986686,-0.00783484651477806,-0.008866670965676393,-0.01074483574609475,-0.008214157166263392
2014-05-16,0.0017265589084907162,0.0012501138767704312,-0.00222207822754783,0.009167790210391713,0.023920242665436575,0.01653159674218485,-0.004512646855021063,0.007390141611182122,0.008738998772190198,0.007679420274844029
2014-05-19,0.02051014507618376,0.015807755981880778,0.03229412492565498,0.001491880416561564,0.009085032103116175,0.041785796002749453,0.004910563309750371,0.02760618390420122,0.015470541507772717,-0.0028389444419644194
2014-05-20,-0.010977836872692825,0.0017207264152627744,-0.011650095421138817,-0.002843491120754882,-0.00787784039319106,0.019670755320814415,0.0006267388707223986,-0.006387378461615634,-0.011090763802480197,-0.0025478852592200063
2014-05-21,0.03295765471166878,0.01730940677244508,0.0,0.02688404168202796,0.012315704869645838,0.05093225865619999,-0.0023787151471694745,-0.05104936271691285,0.008257311892148067,0.0037562809436060274
2014-05-22,0.0004959295497515281,0.01135556189732334,0.004386060052705032,0.0015865998113078206,0.010885229580408717,0.0030721986158390724,-0.001381223687789701,0.061366844298251344,0.01332350934571469,-0.002993540464273914
2014-05-23,0.013714441673487343,0.014016801612250829,0.00927952641288532,0.009241012202181764,0.01821063338229134,0.026927040885941222,0.004022254552682014,0.0026281094132791782,-0.02364301187139639,0.001801543807802064
2014-05-27,0.03471884467957609,0.023973265248111053,0.01784718071867286,0.007586607718455429,0.014774446394310248,-0.00879831198773151,0.007260878053875652,0.01778694562167238,0.015072749592347945,-0.0002997394863371028
2014-05-28,0.00047257056574045997,-0.007544821710763205,0.008501992136782821,-0.001298325871221473,-0.0062835810284963545,0.0060930989850549455,-0.002983005728228849,-0.018763805119778376,-0.003651286338338111,-0.008844202009115842
2014-05-29,0.005038631994625398,-0.0028486377740720714,-0.0015809477685010398,-0.0018198744185305982,0.009407782924181207,0.034792142255998026,-0.0003736958758487896,0.019872541624647466,0.002687794755871664,0.012098917250098262
2014-05-30,-0.008303346056560579,-0.00033918952498823707,0.0026385930990382445,-0.004427442164043782,-0.013903683348289064,0.0063342809683317736,0.0032419181997629387,-0.03253677220802387,-0.010599636087895936,0.022115963986083065
2014-06-02,-0.0034754724906387313,-0.010645026378091615,-0.003157305987122938,0.007848326120901472,0.0015494030477622989,0.010123742800310032,0.0056232348950024935,-0.004750142407871971,0.004186730451431808,-0.002777581771878923
2014-06-03,-0.003329151760844251,-0.016229501676105818,-0.004224376102939131,-0.00908530153482956,-0.008508710658278629,-0.010638256815463487,-0.0009939763765963727,-0.02730050164214759,0.012262320894485867,-0.014220866566837964
2014-06-04,0.007475763141213454,-0.0005138226145071645,0.0010601769624587476,-0.00039262298096909287,0.0012482732973320143,0.013506706479155861,-0.0059700266981977945,0.0023552292460817803,0.005693257384152162,0.006990222046922456
2014-06-05,-0.0023681958559765848,0.016964750840405385,0.0042375926553333,0.00681314156605306,0.02025873599583372,0.012145232979650533,-0.003253471254395457,0.005874275285945529,-0.002649484454843032,0.0036916962362372185
2014-06-06,-0.010919427784531255,0.004387061130908032,0.003691891624131083,0.008199027083159782,0.021994843662091146,0.004155513192788174,0.009038583756311613,0.008370650459735174,-0.0049517568995830485,0.0008829439028350539
2014-06-09,0.006080017089843626,0.010407533415460524,0.001051231219519444,-0.007873974509169268,0.0002988587949774857,-0.016367146759374118,-0.00534953301731822,-0.0017374547087540826,-0.04102456165540602,0.006174829217768796
2014-06-10,0.04596048864281288,-0.0027930576517674055,0.005249063004490573,0.006505366210331598,0.0004482112529522464,0.012290494824719111,-0.00963135617662747,0.026107180675308594,0.006708075097773936,0.0036529681548080895
2014-06-11,0.00015207749340140353,-0.0030505830118338073,0.013055074677794432,-0.006334051491420634,0.0074671446660150576,0.003992619782178464,0.0003788907470139158,0.004711647069912228,0.01609238139662783,-0.0010191857392455317
2014-06-12,-0.022651229726664224,-0.013402745492946289,0.006185236332824751,-0.014960219855236212,-0.013341262052967595,-0.0175581382279012,0.0016415555617204092,-0.005064724269524312,-0.0029693267153136915,-0.011367157121127125
2014-06-13,0.003266434616303382,0.0007436239986637894,0.0010249452132387038,0.0029052911032971807,0.003906282238090197,0.01245121011555339,-0.002899069102652585,0.023944201279074484,0.0017372101517136862,0.00029522720375929623
2014-06-16,-0.004806163699127897,-0.013556533549026306,-0.0030707669267755477,-0.010929699661378245,0.011972509060334202,0.005961963925045666,-0.00581481745743484,0.0055238304082989576,0.0006197368993703378,0.0033889839017713363
2014-06-17,0.0032715232354809665,-0.002333390456477069,0.00667366822071358,-0.0017308309492614082,-0.0011831089589645627,0.031120716684329697,0.00648466717605789,0.05878042572048958,-0.012133417215618336,-0.002937201365543207
2014-06-18,0.01863349254362978,0.019078781788342436,-0.001019833249926494,0.0018673097084720425,0.08202547883373956,0.01133781525229538,0.0003786289343516991,-0.0010377269734989092,-0.004010546230398981,0.012373043487854396
2014-06-19,-0.019207350084429642,0.0027648898036736202,-0.022971203447471056,-0.011315463842409335,-0.0017789392385764158,-0.01624770378919249,0.007071655023092482,0.0020776099388715163,0.0039009563951517556,0.010184701493860748
2014-06-20,0.0024868459934177523,0.002631088714841079,-0.010971620245462388,-0.00619374791589522,-0.004660676519724238,-0.0027413118840736717,0.001379139399039886,-0.00639258361703543,0.0177988243528735,-0.015123252127015485
2014-06-23,0.013488414675690397,0.0154397298965816,-0.011622199247171672,0.004471248919858617,0.003856201307578022,-0.0014994209057745955,-0.005383895905126335,0.00852028678086958,-0.004926269304855735,-0.00804319379659868
2014-06-24,0.005354114416637135,-0.0005841315127901314,-0.015499552492902913,-0.019422688890596285,-0.00699687392647852,-0.0071896438605276725,-0.008183497859374445,-0.009310360612540425,0.00012389121796507752,0.0017690105086698438
2014-06-25,0.02617165533711674,0.02484855409073594,0.01031508621634214,0.004676413298023707,0.0008290299843227711,0.017989747209954166,-0.009266325789232255,-0.0008701572895439824,0.012251068554148814,0.0
2014-06-26,-0.004596755290120602,-0.00457965418898898,-0.01343377994126671,-0.003696355948098473,0.005659801475662141,-0.010355458914918403,0.009224727293467128,-0.004180485614086238,0.004645600795831539,-0.0007357317449007139
2014-06-27,0.007001359152881692,0.0021528272526403214,0.0010893754816831969,0.008657485220834094,-0.011667789868561762,0.005618593140091388,0.0027927748601770386,0.0036733060328133504,0.009248019866601398,0.007805542872752369
2014-06-30,-0.004585762804601767,-0.003395498073180736,0.008705194109661862,0.0009535899333505959,0.005000008477105133,-0.0033478265885625857,0.002658973354508154,0.012199385672867047,-0.00036175951269223905,-0.0036531785438309594
2014-07-01,0.011442957833111445,0.012845891747727878,0.0113266876563054,0.028038699787958477,0.008982884472031438,0.07376310386633023,0.006691845834142285,0.01928372755811303,0.028705542360582648,0.004399952832807363
2014-07-02,-0.023655607818168,-0.0005748752117442635,-0.0037332413655803975,0.008870621765101783,-0.0034241883671434215,-0.013443328202723093,0.005518413499885799,-0.004898664050506096,0.02122194989043802,-0.00014600750061755097
2014-07-03,-0.0024077658399211943,0.004112727320881637,0.00910101337509639,0.0070865533391659685,0.011132456498244236,0.012019558084862103,0.010228419848124615,-0.0025462829106677187,0.009184732309183374,0.005111591329020948
2014-07-07,-0.015085231349963202,-0.004241266420109913,-0.007957980910938023,-0.005872061584803467,-0.012097314032081585,-0.024833256091801648,-0.0020992193517118674,-0.024166068916052663,-0.007849843513925703,0.0005814667129142581
2014-07-08,-0.03875023064048466,-0.019167043763760105,-0.008021284085087621,-0.006432640962799052,-0.021188785209975802,-0.033802257924486656,-0.0021034019565547846,-0.042727603006971315,-0.0011467206399849994,0.009294006057667614
2014-07-09,0.03521355892725775,0.008737643498315295,0.03018890079247738,0.012419276069989271,0.006044423796246923,-0.004606239456172001,0.001487938970646585,-0.005283310598506508,0.01802332884673974,0.0021584164275085804
2014-07-10,-0.0015391484106854758,-0.00864464127644371,-0.00523310505444019,-0.015137233859035648,0.0018163651526097446,-0.010045105566797385,-0.004209291056321951,-0.0054944916748072,0.00293190970178947,-0.0033022698778403248
2014-07-11,0.02266060627515598,0.014148215202561154,0.0021043589210723024,0.00476968320638238,0.007810393470344623,0.0032151229818182525,-0.01031964794976048,-0.0016574613969140284,-0.002360979937162111,0.001440623672259278
2014-07-14,0.023515304101656476,0.009824158665937333,0.012598170800146358,0.019781224588316215,0.008580059491537728,0.028684475263449416,-0.00100508359267093,0.00959233474535548,0.012622264903233482,0.003883801523914432
2014-07-15,-0.010751153763308152,-0.00015382565985710972,0.004147523678602827,0.012802271430056633,-0.008095449507758534,-0.007711372424630603,-0.0010057389981582565,-0.01808876068061227,-0.009460184210570932,-0.0018625323009229255
2014-07-16,0.007295005307750957,-0.0036252971411341317,-0.001032469238699374,-0.00012790666890760694,0.0012449348008141126,-0.010354300585395326,0.002265547098816434,0.003907686600553184,-0.022471838833756586,0.0021640829668205797
