,Date,Expiry,Option Type,Settle Price,Strike Price,Underlying Value,time_diff,futures_price
1186,2021-11-16,2021-12-30,PE,0.4,540,0.0,0.12222222222222222,769.5
1187,2021-11-16,2021-12-30,PE,0.55,550,0.0,0.12222222222222222,769.5
1188,2021-11-16,2021-12-30,PE,0.75,560,0.0,0.12222222222222222,769.5
1189,2021-11-16,2021-12-30,PE,1.05,570,0.0,0.12222222222222222,769.5
1190,2021-11-16,2021-12-30,PE,1.4,580,0.0,0.12222222222222222,769.5
1191,2021-11-16,2021-12-30,PE,1.85,590,0.0,0.12222222222222222,769.5
1192,2021-11-16,2021-12-30,PE,2.4,600,0.0,0.12222222222222222,769.5
1193,2021-11-16,2021-12-30,PE,3.15,610,0.0,0.12222222222222222,769.5
1194,2021-11-16,2021-12-30,PE,4.0,620,0.0,0.12222222222222222,769.5
1195,2021-11-16,2021-12-30,PE,5.05,630,0.0,0.12222222222222222,769.5
1196,2021-11-16,2021-12-30,PE,6.25,640,0.0,0.12222222222222222,769.5
1197,2021-11-16,2021-12-30,PE,7.7,650,0.0,0.12222222222222222,769.5
1198,2021-11-16,2021-12-30,PE,9.4,660,0.0,0.12222222222222222,769.5
1199,2021-11-16,2021-12-30,PE,11.35,670,0.0,0.12222222222222222,769.5
1200,2021-11-16,2021-12-30,PE,13.6,680,0.0,0.12222222222222222,769.5
1201,2021-11-16,2021-12-30,PE,16.1,690,0.0,0.12222222222222222,769.5
1202,2021-11-16,2021-12-30,PE,4.55,700,0.0,0.12222222222222222,769.5
1203,2021-11-16,2021-12-30,PE,22.05,710,0.0,0.12222222222222222,769.5
1204,2021-11-16,2021-12-30,PE,7.6,720,0.0,0.12222222222222222,769.5
1205,2021-11-16,2021-12-30,PE,9.75,730,0.0,0.12222222222222222,769.5
1206,2021-11-16,2021-12-30,PE,13.25,740,0.0,0.12222222222222222,769.5
1207,2021-11-16,2021-12-30,PE,15.85,750,0.0,0.12222222222222222,769.5
1208,2021-11-16,2021-12-30,PE,42.9,760,0.0,0.12222222222222222,769.5
1231,2021-11-16,2021-12-30,PE,0.05,450,0.0,0.12222222222222222,769.5
1288,2021-11-17,2021-12-30,PE,0.0,440,0.0,0.11944444444444445,766.55
1290,2021-11-17,2021-12-30,PE,0.05,460,0.0,0.11944444444444445,766.55
1291,2021-11-17,2021-12-30,PE,0.05,470,0.0,0.11944444444444445,766.55
1292,2021-11-17,2021-12-30,PE,0.05,480,0.0,0.11944444444444445,766.55
1293,2021-11-17,2021-12-30,PE,0.05,490,0.0,0.11944444444444445,766.55
1294,2021-11-17,2021-12-30,PE,0.1,500,0.0,0.11944444444444445,766.55
1295,2021-11-17,2021-12-30,PE,0.15,510,0.0,0.11944444444444445,766.55
1296,2021-11-17,2021-12-30,PE,0.2,520,0.0,0.11944444444444445,766.55
1297,2021-11-17,2021-12-30,PE,0.25,530,0.0,0.11944444444444445,766.55
1298,2021-11-17,2021-12-30,PE,0.4,540,0.0,0.11944444444444445,766.55
1299,2021-11-17,2021-12-30,PE,0.55,550,0.0,0.11944444444444445,766.55
1300,2021-11-17,2021-12-30,PE,0.75,560,0.0,0.11944444444444445,766.55
1301,2021-11-17,2021-12-30,PE,1.0,570,0.0,0.11944444444444445,766.55
1302,2021-11-17,2021-12-30,PE,1.35,580,0.0,0.11944444444444445,766.55
1303,2021-11-17,2021-12-30,PE,1.85,590,0.0,0.11944444444444445,766.55
1304,2021-11-17,2021-12-30,PE,2.4,600,0.0,0.11944444444444445,766.55
1305,2021-11-17,2021-12-30,PE,3.1,610,0.0,0.11944444444444445,766.55
1306,2021-11-17,2021-12-30,PE,3.95,620,0.0,0.11944444444444445,766.55
1307,2021-11-17,2021-12-30,PE,5.0,630,0.0,0.11944444444444445,766.55
1308,2021-11-17,2021-12-30,PE,6.25,640,0.0,0.11944444444444445,766.55
1309,2021-11-17,2021-12-30,PE,7.75,650,0.0,0.11944444444444445,766.55
1310,2021-11-17,2021-12-30,PE,9.45,660,0.0,0.11944444444444445,766.55
1311,2021-11-17,2021-12-30,PE,11.4,670,0.0,0.11944444444444445,766.55
1312,2021-11-17,2021-12-30,PE,13.7,680,0.0,0.11944444444444445,766.55
1313,2021-11-17,2021-12-30,PE,16.25,690,0.0,0.11944444444444445,766.55
1314,2021-11-17,2021-12-30,PE,4.5,700,0.0,0.11944444444444445,766.55
1315,2021-11-17,2021-12-30,PE,22.3,710,0.0,0.11944444444444445,766.55
1316,2021-11-17,2021-12-30,PE,7.35,720,0.0,0.11944444444444445,766.55
1317,2021-11-17,2021-12-30,PE,9.75,730,0.0,0.11944444444444445,766.55
1318,2021-11-17,2021-12-30,PE,12.5,740,0.0,0.11944444444444445,766.55
1319,2021-11-17,2021-12-30,PE,16.1,750,0.0,0.11944444444444445,766.55
1320,2021-11-17,2021-12-30,PE,43.55,760,0.0,0.11944444444444445,766.55
1343,2021-11-17,2021-12-30,PE,0.05,450,0.0,0.11944444444444445,766.55
1400,2021-11-18,2021-12-30,PE,0.0,440,0.0,0.11666666666666667,767.7
1402,2021-11-18,2021-12-30,PE,0.05,460,0.0,0.11666666666666667,767.7
1403,2021-11-18,2021-12-30,PE,0.05,470,0.0,0.11666666666666667,767.7
1404,2021-11-18,2021-12-30,PE,0.05,480,0.0,0.11666666666666667,767.7
1405,2021-11-18,2021-12-30,PE,0.05,490,0.0,0.11666666666666667,767.7
1406,2021-11-18,2021-12-30,PE,0.1,500,0.0,0.11666666666666667,767.7
1407,2021-11-18,2021-12-30,PE,0.1,510,0.0,0.11666666666666667,767.7
1408,2021-11-18,2021-12-30,PE,0.15,520,0.0,0.11666666666666667,767.7
1409,2021-11-18,2021-12-30,PE,0.25,530,0.0,0.11666666666666667,767.7
1410,2021-11-18,2021-12-30,PE,0.35,540,0.0,0.11666666666666667,767.7
1411,2021-11-18,2021-12-30,PE,0.45,550,0.0,0.11666666666666667,767.7
1412,2021-11-18,2021-12-30,PE,0.65,560,0.0,0.11666666666666667,767.7
1413,2021-11-18,2021-12-30,PE,0.9,570,0.0,0.11666666666666667,767.7
1414,2021-11-18,2021-12-30,PE,1.25,580,0.0,0.11666666666666667,767.7
1415,2021-11-18,2021-12-30,PE,1.65,590,0.0,0.11666666666666667,767.7
1416,2021-11-18,2021-12-30,PE,2.15,600,0.0,0.11666666666666667,767.7
1417,2021-11-18,2021-12-30,PE,2.85,610,0.0,0.11666666666666667,767.7
1418,2021-11-18,2021-12-30,PE,3.65,620,0.0,0.11666666666666667,767.7
1419,2021-11-18,2021-12-30,PE,4.65,630,0.0,0.11666666666666667,767.7
1420,2021-11-18,2021-12-30,PE,5.8,640,0.0,0.11666666666666667,767.7
1421,2021-11-18,2021-12-30,PE,7.2,650,0.0,0.11666666666666667,767.7
1422,2021-11-18,2021-12-30,PE,8.85,660,0.0,0.11666666666666667,767.7
1423,2021-11-18,2021-12-30,PE,10.75,670,0.0,0.11666666666666667,767.7
1424,2021-11-18,2021-12-30,PE,12.95,680,0.0,0.11666666666666667,767.7
1425,2021-11-18,2021-12-30,PE,15.45,690,0.0,0.11666666666666667,767.7
1426,2021-11-18,2021-12-30,PE,4.45,700,0.0,0.11666666666666667,767.7
1427,2021-11-18,2021-12-30,PE,21.35,710,0.0,0.11666666666666667,767.7
1428,2021-11-18,2021-12-30,PE,7.15,720,0.0,0.11666666666666667,767.7
1429,2021-11-18,2021-12-30,PE,9.55,730,0.0,0.11666666666666667,767.7
1430,2021-11-18,2021-12-30,PE,12.15,740,0.0,0.11666666666666667,767.7
1431,2021-11-18,2021-12-30,PE,16.0,750,0.0,0.11666666666666667,767.7
1432,2021-11-18,2021-12-30,PE,21.0,760,0.0,0.11666666666666667,767.7
1455,2021-11-18,2021-12-30,PE,0.0,450,0.0,0.11666666666666667,767.7
1512,2021-11-23,2021-12-30,PE,0.0,440,0.0,0.10277777777777777,754.5
1514,2021-11-23,2021-12-30,PE,0.0,460,0.0,0.10277777777777777,754.5
1515,2021-11-23,2021-12-30,PE,0.05,470,0.0,0.10277777777777777,754.5
1516,2021-11-23,2021-12-30,PE,0.05,480,0.0,0.10277777777777777,754.5
1517,2021-11-23,2021-12-30,PE,0.05,490,0.0,0.10277777777777777,754.5
1518,2021-11-23,2021-12-30,PE,0.05,500,0.0,0.10277777777777777,754.5
1519,2021-11-23,2021-12-30,PE,0.1,510,0.0,0.10277777777777777,754.5
1520,2021-11-23,2021-12-30,PE,0.1,520,0.0,0.10277777777777777,754.5
1521,2021-11-23,2021-12-30,PE,0.2,530,0.0,0.10277777777777777,754.5
1522,2021-11-23,2021-12-30,PE,0.25,540,0.0,0.10277777777777777,754.5
1523,2021-11-23,2021-12-30,PE,0.4,550,0.0,0.10277777777777777,754.5
1524,2021-11-23,2021-12-30,PE,0.55,560,0.0,0.10277777777777777,754.5
1525,2021-11-23,2021-12-30,PE,0.75,570,0.0,0.10277777777777777,754.5
1526,2021-11-23,2021-12-30,PE,1.1,580,0.0,0.10277777777777777,754.5
1527,2021-11-23,2021-12-30,PE,1.45,590,0.0,0.10277777777777777,754.5
1528,2021-11-23,2021-12-30,PE,2.0,600,0.0,0.10277777777777777,754.5
1529,2021-11-23,2021-12-30,PE,2.65,610,0.0,0.10277777777777777,754.5
1530,2021-11-23,2021-12-30,PE,3.45,620,0.0,0.10277777777777777,754.5
1531,2021-11-23,2021-12-30,PE,4.45,630,0.0,0.10277777777777777,754.5
1532,2021-11-23,2021-12-30,PE,5.65,640,0.0,0.10277777777777777,754.5
1533,2021-11-23,2021-12-30,PE,1.9,650,0.0,0.10277777777777777,754.5
1534,2021-11-23,2021-12-30,PE,2.0,660,0.0,0.10277777777777777,754.5
1535,2021-11-23,2021-12-30,PE,10.85,670,0.0,0.10277777777777777,754.5
1536,2021-11-23,2021-12-30,PE,2.95,680,0.0,0.10277777777777777,754.5
1537,2021-11-23,2021-12-30,PE,15.8,690,0.0,0.10277777777777777,754.5
1538,2021-11-23,2021-12-30,PE,5.9,700,0.0,0.10277777777777777,754.5
1539,2021-11-23,2021-12-30,PE,7.55,710,0.0,0.10277777777777777,754.5
1540,2021-11-23,2021-12-30,PE,9.9,720,0.0,0.10277777777777777,754.5
1541,2021-11-23,2021-12-30,PE,12.5,730,0.0,0.10277777777777777,754.5
1542,2021-11-23,2021-12-30,PE,16.4,740,0.0,0.10277777777777777,754.5
1543,2021-11-23,2021-12-30,PE,20.55,750,0.0,0.10277777777777777,754.5
1567,2021-11-23,2021-12-30,PE,0.0,450,0.0,0.10277777777777777,754.5
1624,2021-11-24,2021-12-30,PE,0.0,440,760.2,0.1,761.8
1626,2021-11-24,2021-12-30,PE,0.0,460,760.2,0.1,761.8
1627,2021-11-24,2021-12-30,PE,0.0,470,760.2,0.1,761.8
1628,2021-11-24,2021-12-30,PE,0.05,480,760.2,0.1,761.8
1629,2021-11-24,2021-12-30,PE,0.05,490,760.2,0.1,761.8
1630,2021-11-24,2021-12-30,PE,0.05,500,760.2,0.1,761.8
1631,2021-11-24,2021-12-30,PE,0.05,510,760.2,0.1,761.8
1632,2021-11-24,2021-12-30,PE,0.1,520,760.2,0.1,761.8
1633,2021-11-24,2021-12-30,PE,0.15,530,760.2,0.1,761.8
1634,2021-11-24,2021-12-30,PE,0.2,540,760.2,0.1,761.8
1635,2021-11-24,2021-12-30,PE,0.3,550,760.2,0.1,761.8
1636,2021-11-24,2021-12-30,PE,0.4,560,760.2,0.1,761.8
1637,2021-11-24,2021-12-30,PE,0.55,570,760.2,0.1,761.8
1638,2021-11-24,2021-12-30,PE,0.8,580,760.2,0.1,761.8
1639,2021-11-24,2021-12-30,PE,1.1,590,760.2,0.1,761.8
1640,2021-11-24,2021-12-30,PE,0.8,600,760.2,0.1,761.8
1641,2021-11-24,2021-12-30,PE,2.05,610,760.2,0.1,761.8
1642,2021-11-24,2021-12-30,PE,2.7,620,760.2,0.1,761.8
1643,2021-11-24,2021-12-30,PE,3.55,630,760.2,0.1,761.8
1644,2021-11-24,2021-12-30,PE,4.6,640,760.2,0.1,761.8
1645,2021-11-24,2021-12-30,PE,1.25,650,760.2,0.1,761.8
1646,2021-11-24,2021-12-30,PE,1.95,660,760.2,0.1,761.8
1647,2021-11-24,2021-12-30,PE,9.05,670,760.2,0.1,761.8
1648,2021-11-24,2021-12-30,PE,2.15,680,760.2,0.1,761.8
1649,2021-11-24,2021-12-30,PE,2.45,690,760.2,0.1,761.8
1650,2021-11-24,2021-12-30,PE,4.15,700,760.2,0.1,761.8
1651,2021-11-24,2021-12-30,PE,5.55,710,760.2,0.1,761.8
1652,2021-11-24,2021-12-30,PE,7.25,720,760.2,0.1,761.8
1653,2021-11-24,2021-12-30,PE,9.55,730,760.2,0.1,761.8
1654,2021-11-24,2021-12-30,PE,12.45,740,760.2,0.1,761.8
1655,2021-11-24,2021-12-30,PE,16.25,750,760.2,0.1,761.8
1656,2021-11-24,2021-12-30,PE,20.75,760,760.2,0.1,761.8
1679,2021-11-24,2021-12-30,PE,0.0,450,760.2,0.1,761.8
1736,2021-11-25,2021-12-30,PE,0.0,440,0.0,0.09722222222222222,752.6
1738,2021-11-25,2021-12-30,PE,0.0,460,0.0,0.09722222222222222,752.6
1739,2021-11-25,2021-12-30,PE,0.0,470,0.0,0.09722222222222222,752.6
1740,2021-11-25,2021-12-30,PE,0.05,480,0.0,0.09722222222222222,752.6
1741,2021-11-25,2021-12-30,PE,0.05,490,0.0,0.09722222222222222,752.6
1742,2021-11-25,2021-12-30,PE,0.05,500,0.0,0.09722222222222222,752.6
1743,2021-11-25,2021-12-30,PE,0.05,510,0.0,0.09722222222222222,752.6
1744,2021-11-25,2021-12-30,PE,0.1,520,0.0,0.09722222222222222,752.6
1745,2021-11-25,2021-12-30,PE,0.15,530,0.0,0.09722222222222222,752.6
1746,2021-11-25,2021-12-30,PE,0.2,540,0.0,0.09722222222222222,752.6
1747,2021-11-25,2021-12-30,PE,0.3,550,0.0,0.09722222222222222,752.6
1748,2021-11-25,2021-12-30,PE,0.45,560,0.0,0.09722222222222222,752.6
1749,2021-11-25,2021-12-30,PE,0.65,570,0.0,0.09722222222222222,752.6
1750,2021-11-25,2021-12-30,PE,0.9,580,0.0,0.09722222222222222,752.6
1751,2021-11-25,2021-12-30,PE,1.25,590,0.0,0.09722222222222222,752.6
1752,2021-11-25,2021-12-30,PE,1.75,600,0.0,0.09722222222222222,752.6
1753,2021-11-25,2021-12-30,PE,2.35,610,0.0,0.09722222222222222,752.6
1754,2021-11-25,2021-12-30,PE,3.1,620,0.0,0.09722222222222222,752.6
1755,2021-11-25,2021-12-30,PE,4.05,630,0.0,0.09722222222222222,752.6
1756,2021-11-25,2021-12-30,PE,5.2,640,0.0,0.09722222222222222,752.6
1757,2021-11-25,2021-12-30,PE,1.45,650,0.0,0.09722222222222222,752.6
1758,2021-11-25,2021-12-30,PE,1.8,660,0.0,0.09722222222222222,752.6
1759,2021-11-25,2021-12-30,PE,2.4,670,0.0,0.09722222222222222,752.6
1760,2021-11-25,2021-12-30,PE,3.05,680,0.0,0.09722222222222222,752.6
1761,2021-11-25,2021-12-30,PE,4.2,690,0.0,0.09722222222222222,752.6
1762,2021-11-25,2021-12-30,PE,5.8,700,0.0,0.09722222222222222,752.6
1763,2021-11-25,2021-12-30,PE,7.5,710,0.0,0.09722222222222222,752.6
1764,2021-11-25,2021-12-30,PE,9.85,720,0.0,0.09722222222222222,752.6
1765,2021-11-25,2021-12-30,PE,12.6,730,0.0,0.09722222222222222,752.6
1766,2021-11-25,2021-12-30,PE,16.15,740,0.0,0.09722222222222222,752.6
1767,2021-11-25,2021-12-30,PE,20.75,750,0.0,0.09722222222222222,752.6
1791,2021-11-25,2021-12-30,PE,0.0,450,0.0,0.09722222222222222,752.6
1848,2021-11-26,2021-12-30,PE,0.0,440,0.0,0.09444444444444444,724.25
1850,2021-11-26,2021-12-30,PE,0.05,460,0.0,0.09444444444444444,724.25
1851,2021-11-26,2021-12-30,PE,0.05,470,0.0,0.09444444444444444,724.25
1852,2021-11-26,2021-12-30,PE,0.05,480,0.0,0.09444444444444444,724.25
1853,2021-11-26,2021-12-30,PE,0.05,490,0.0,0.09444444444444444,724.25
1854,2021-11-26,2021-12-30,PE,0.1,500,0.0,0.09444444444444444,724.25
1855,2021-11-26,2021-12-30,PE,0.15,510,0.0,0.09444444444444444,724.25
1856,2021-11-26,2021-12-30,PE,0.2,520,0.0,0.09444444444444444,724.25
1857,2021-11-26,2021-12-30,PE,0.3,530,0.0,0.09444444444444444,724.25
1858,2021-11-26,2021-12-30,PE,0.45,540,0.0,0.09444444444444444,724.25
1859,2021-11-26,2021-12-30,PE,0.65,550,0.0,0.09444444444444444,724.25
1860,2021-11-26,2021-12-30,PE,0.9,560,0.0,0.09444444444444444,724.25
1861,2021-11-26,2021-12-30,PE,1.25,570,0.0,0.09444444444444444,724.25
1862,2021-11-26,2021-12-30,PE,1.75,580,0.0,0.09444444444444444,724.25
1863,2021-11-26,2021-12-30,PE,2.4,590,0.0,0.09444444444444444,724.25
1864,2021-11-26,2021-12-30,PE,2.2,600,0.0,0.09444444444444444,724.25
1865,2021-11-26,2021-12-30,PE,4.2,610,0.0,0.09444444444444444,724.25
1866,2021-11-26,2021-12-30,PE,3.0,620,0.0,0.09444444444444444,724.25
1867,2021-11-26,2021-12-30,PE,3.75,630,0.0,0.09444444444444444,724.25
1868,2021-11-26,2021-12-30,PE,4.55,640,0.0,0.09444444444444444,724.25
1869,2021-11-26,2021-12-30,PE,5.55,650,0.0,0.09444444444444444,724.25
1870,2021-11-26,2021-12-30,PE,6.6,660,0.0,0.09444444444444444,724.25
1871,2021-11-26,2021-12-30,PE,8.1,670,0.0,0.09444444444444444,724.25
1872,2021-11-26,2021-12-30,PE,10.05,680,0.0,0.09444444444444444,724.25
1873,2021-11-26,2021-12-30,PE,12.6,690,0.0,0.09444444444444444,724.25
1874,2021-11-26,2021-12-30,PE,15.55,700,0.0,0.09444444444444444,724.25
1875,2021-11-26,2021-12-30,PE,19.1,710,0.0,0.09444444444444444,724.25
1876,2021-11-26,2021-12-30,PE,23.3,720,0.0,0.09444444444444444,724.25
1903,2021-11-26,2021-12-30,PE,0.0,450,0.0,0.09444444444444444,724.25
1960,2021-11-29,2021-12-30,PE,0.0,440,718.4,0.08611111111111111,720.9
1962,2021-11-29,2021-12-30,PE,0.0,460,718.4,0.08611111111111111,720.9
1963,2021-11-29,2021-12-30,PE,0.05,470,718.4,0.08611111111111111,720.9
1964,2021-11-29,2021-12-30,PE,0.05,480,718.4,0.08611111111111111,720.9
1965,2021-11-29,2021-12-30,PE,0.05,490,718.4,0.08611111111111111,720.9
1966,2021-11-29,2021-12-30,PE,0.05,500,718.4,0.08611111111111111,720.9
1967,2021-11-29,2021-12-30,PE,0.1,510,718.4,0.08611111111111111,720.9
1968,2021-11-29,2021-12-30,PE,0.15,520,718.4,0.08611111111111111,720.9
1969,2021-11-29,2021-12-30,PE,0.25,530,718.4,0.08611111111111111,720.9
1970,2021-11-29,2021-12-30,PE,0.35,540,718.4,0.08611111111111111,720.9
1971,2021-11-29,2021-12-30,PE,0.5,550,718.4,0.08611111111111111,720.9
1972,2021-11-29,2021-12-30,PE,0.75,560,718.4,0.08611111111111111,720.9
1973,2021-11-29,2021-12-30,PE,1.1,570,718.4,0.08611111111111111,720.9
1974,2021-11-29,2021-12-30,PE,1.5,580,718.4,0.08611111111111111,720.9
1975,2021-11-29,2021-12-30,PE,2.1,590,718.4,0.08611111111111111,720.9
1976,2021-11-29,2021-12-30,PE,2.0,600,718.4,0.08611111111111111,720.9
1977,2021-11-29,2021-12-30,PE,3.8,610,718.4,0.08611111111111111,720.9
1978,2021-11-29,2021-12-30,PE,2.75,620,718.4,0.08611111111111111,720.9
1979,2021-11-29,2021-12-30,PE,3.25,630,718.4,0.08611111111111111,720.9
1980,2021-11-29,2021-12-30,PE,4.0,640,718.4,0.08611111111111111,720.9
1981,2021-11-29,2021-12-30,PE,4.9,650,718.4,0.08611111111111111,720.9
1982,2021-11-29,2021-12-30,PE,6.2,660,718.4,0.08611111111111111,720.9
1983,2021-11-29,2021-12-30,PE,7.7,670,718.4,0.08611111111111111,720.9
1984,2021-11-29,2021-12-30,PE,9.85,680,718.4,0.08611111111111111,720.9
1985,2021-11-29,2021-12-30,PE,12.4,690,718.4,0.08611111111111111,720.9
1986,2021-11-29,2021-12-30,PE,15.45,700,718.4,0.08611111111111111,720.9
1987,2021-11-29,2021-12-30,PE,19.1,710,718.4,0.08611111111111111,720.9
1988,2021-11-29,2021-12-30,PE,23.55,720,718.4,0.08611111111111111,720.9
2015,2021-11-29,2021-12-30,PE,0.0,450,718.4,0.08611111111111111,720.9
