,Datetime,Open,High,Low,Close,Adj Close,Volume
19,2022-01-10 09:35:00+05:30,1823.0,1823.949951171875,1819.0,1821.9000244140625,1821.9000244140625,16060
20,2022-01-10 09:36:00+05:30,1821.9000244140625,1824.800048828125,1821.3499755859375,1824.25,1824.25,13589
21,2022-01-10 09:37:00+05:30,1824.0999755859375,1826.9000244140625,1824.0,1826.8499755859375,1826.8499755859375,42037
22,2022-01-10 09:38:00+05:30,1827.0,1827.0999755859375,1825.5,1826.0,1826.0,43037
23,2022-01-10 09:39:00+05:30,1826.300048828125,1827.199951171875,1825.9000244140625,1827.0,1827.0,21521
24,2022-01-10 09:40:00+05:30,1827.1500244140625,1827.1500244140625,1824.9000244140625,1825.699951171875,1825.699951171875,78846
25,2022-01-10 09:41:00+05:30,1825.75,1827.0,1825.0999755859375,1825.75,1825.75,9531
26,2022-01-10 09:42:00+05:30,1825.699951171875,1826.5999755859375,1824.0,1826.449951171875,1826.449951171875,21674
27,2022-01-10 09:43:00+05:30,1826.449951171875,1827.0,1825.4000244140625,1826.0,1826.0,7280
28,2022-01-10 09:44:00+05:30,1826.5999755859375,1830.8499755859375,1825.5,1830.0,1830.0,36902
29,2022-01-10 09:45:00+05:30,1830.800048828125,1830.949951171875,1828.300048828125,1830.0999755859375,1830.0999755859375,23848
30,2022-01-10 09:46:00+05:30,1830.0999755859375,1831.699951171875,1829.0,1830.0,1830.0,15797
31,2022-01-10 09:47:00+05:30,1833.0,1834.0999755859375,1831.1500244140625,1833.699951171875,1833.699951171875,24775
32,2022-01-10 09:48:00+05:30,1834.5,1835.0,1833.0,1833.699951171875,1833.699951171875,17037
33,2022-01-10 09:49:00+05:30,1833.5999755859375,1834.5,1833.5,1834.25,1834.25,12919
34,2022-01-10 09:50:00+05:30,1834.25,1834.699951171875,1833.0,1833.199951171875,1833.199951171875,13922
35,2022-01-10 09:51:00+05:30,1833.1500244140625,1834.1500244140625,1830.25,1834.1500244140625,1834.1500244140625,73067
36,2022-01-10 09:52:00+05:30,1834.1500244140625,1834.6500244140625,1832.800048828125,1833.050048828125,1833.050048828125,10780
37,2022-01-10 09:53:00+05:30,1833.25,1834.699951171875,1832.300048828125,1834.550048828125,1834.550048828125,15301
38,2022-01-10 09:54:00+05:30,1834.4000244140625,1834.9000244140625,1832.8499755859375,1833.949951171875,1833.949951171875,11810
39,2022-01-10 09:55:00+05:30,1833.800048828125,1839.0,1833.1500244140625,1838.5,1838.5,37417
40,2022-01-10 09:56:00+05:30,1839.0,1839.800048828125,1837.199951171875,1837.699951171875,1837.699951171875,21118
41,2022-01-10 09:57:00+05:30,1837.8499755859375,1840.0,1837.8499755859375,1839.9000244140625,1839.9000244140625,21087
42,2022-01-10 09:58:00+05:30,1840.0,1842.5,1839.800048828125,1842.3499755859375,1842.3499755859375,36587
43,2022-01-10 09:59:00+05:30,1842.449951171875,1844.0,1841.5999755859375,1844.0,1844.0,24690
44,2022-01-10 10:00:00+05:30,1844.4000244140625,1846.75,1843.3499755859375,1846.75,1846.75,38962
45,2022-01-10 10:01:00+05:30,1846.449951171875,1847.800048828125,1844.5,1844.5,1844.5,28369
46,2022-01-10 10:02:00+05:30,1844.8499755859375,1845.5,1841.75,1843.0,1843.0,30586
47,2022-01-10 10:03:00+05:30,1842.9000244140625,1843.949951171875,1841.5,1843.449951171875,1843.449951171875,19228
48,2022-01-10 10:04:00+05:30,1843.550048828125,1843.6500244140625,1841.699951171875,1842.6500244140625,1842.6500244140625,13315
49,2022-01-10 10:05:00+05:30,1842.6500244140625,1842.699951171875,1841.5,1842.3499755859375,1842.3499755859375,14821
50,2022-01-10 10:06:00+05:30,1843.0,1843.4000244140625,1841.6500244140625,1842.800048828125,1842.800048828125,14583
51,2022-01-10 10:07:00+05:30,1842.5999755859375,1843.449951171875,1839.75,1840.1500244140625,1840.1500244140625,16725
52,2022-01-10 10:08:00+05:30,1840.050048828125,1850.0,1840.050048828125,1850.0,1850.0,77579
53,2022-01-10 10:09:00+05:30,1849.5999755859375,1849.5999755859375,1846.550048828125,1848.0,1848.0,25528
54,2022-01-10 10:10:00+05:30,1848.8499755859375,1851.25,1848.8499755859375,1849.949951171875,1849.949951171875,37367
55,2022-01-10 10:11:00+05:30,1850.0999755859375,1850.300048828125,1847.0,1847.8499755859375,1847.8499755859375,65189
56,2022-01-10 10:12:00+05:30,1847.050048828125,1847.800048828125,1845.75,1846.550048828125,1846.550048828125,12857
57,2022-01-10 10:13:00+05:30,1846.550048828125,1847.8499755859375,1845.0999755859375,1847.25,1847.25,15536
58,2022-01-10 10:14:00+05:30,1847.0,1851.0,1846.550048828125,1850.8499755859375,1850.8499755859375,24265
59,2022-01-10 10:15:00+05:30,1851.0,1851.9000244140625,1849.4000244140625,1850.75,1850.75,20337
60,2022-01-10 10:16:00+05:30,1850.5,1850.949951171875,1849.0,1850.050048828125,1850.050048828125,12885
61,2022-01-10 10:17:00+05:30,1850.0,1854.0,1850.0,1854.0,1854.0,43048
62,2022-01-10 10:18:00+05:30,1853.3499755859375,1854.800048828125,1853.25,1854.699951171875,1854.699951171875,30809
63,2022-01-10 10:19:00+05:30,1854.5999755859375,1859.4000244140625,1854.5999755859375,1857.0,1857.0,69774
64,2022-01-10 10:20:00+05:30,1857.5999755859375,1860.6500244140625,1857.5999755859375,1860.5999755859375,1860.5999755859375,73142
65,2022-01-10 10:21:00+05:30,1860.0,1861.0,1858.9000244140625,1860.800048828125,1860.800048828125,48553
66,2022-01-10 10:22:00+05:30,1860.5999755859375,1863.699951171875,1860.5999755859375,1863.1500244140625,1863.1500244140625,50413
67,2022-01-10 10:23:00+05:30,1863.9000244140625,1863.9000244140625,1860.4000244140625,1861.4000244140625,1861.4000244140625,32941
68,2022-01-10 10:24:00+05:30,1861.550048828125,1863.0,1859.050048828125,1861.5,1861.5,25971
69,2022-01-10 10:25:00+05:30,1861.8499755859375,1862.199951171875,1858.0,1860.800048828125,1860.800048828125,37873
70,2022-01-10 10:26:00+05:30,1861.0,1863.0,1860.0999755859375,1861.5,1861.5,24603
71,2022-01-10 10:27:00+05:30,1861.699951171875,1861.800048828125,1859.300048828125,1860.050048828125,1860.050048828125,29872
72,2022-01-10 10:28:00+05:30,1859.9000244140625,1861.0,1859.8499755859375,1860.0,1860.0,12804
73,2022-01-10 10:29:00+05:30,1860.050048828125,1863.0,1860.050048828125,1862.1500244140625,1862.1500244140625,21537
74,2022-01-10 10:30:00+05:30,1862.0,1862.449951171875,1859.1500244140625,1859.4000244140625,1859.4000244140625,16997
75,2022-01-10 10:31:00+05:30,1860.0,1860.5,1858.8499755859375,1858.8499755859375,1858.8499755859375,25779
76,2022-01-10 10:32:00+05:30,1859.699951171875,1860.5,1859.449951171875,1860.3499755859375,1860.3499755859375,16959
77,2022-01-10 10:33:00+05:30,1860.449951171875,1860.449951171875,1857.0,1857.0,1857.0,19743
78,2022-01-10 10:34:00+05:30,1857.0999755859375,1860.949951171875,1855.8499755859375,1857.050048828125,1857.050048828125,30203
79,2022-01-10 10:35:00+05:30,1857.449951171875,1857.9000244140625,1855.0,1855.199951171875,1855.199951171875,16758
80,2022-01-10 10:36:00+05:30,1855.199951171875,1857.25,1855.1500244140625,1857.0999755859375,1857.0999755859375,17260
81,2022-01-10 10:37:00+05:30,1857.25,1859.5,1855.300048828125,1856.0,1856.0,17063
82,2022-01-10 10:38:00+05:30,1855.0,1856.0,1854.449951171875,1854.9000244140625,1854.9000244140625,12078
83,2022-01-10 10:39:00+05:30,1854.9000244140625,1858.0,1854.9000244140625,1856.949951171875,1856.949951171875,17829
84,2022-01-10 10:40:00+05:30,1856.6500244140625,1857.8499755859375,1855.1500244140625,1856.0,1856.0,9698
85,2022-01-10 10:41:00+05:30,1855.9000244140625,1856.0,1852.25,1853.300048828125,1853.300048828125,88905
86,2022-01-10 10:42:00+05:30,1852.75,1853.5,1848.449951171875,1849.0,1849.0,120033
87,2022-01-10 10:43:00+05:30,1850.050048828125,1852.0,1848.5999755859375,1848.5999755859375,1848.5999755859375,48788
88,2022-01-10 10:44:00+05:30,1848.5999755859375,1850.3499755859375,1848.25,1848.800048828125,1848.800048828125,39035
89,2022-01-10 10:45:00+05:30,1849.550048828125,1851.8499755859375,1849.0,1851.8499755859375,1851.8499755859375,13392
90,2022-01-10 10:46:00+05:30,1851.0999755859375,1853.6500244140625,1851.0999755859375,1853.550048828125,1853.550048828125,37602
91,2022-01-10 10:47:00+05:30,1853.449951171875,1855.0,1852.6500244140625,1854.0999755859375,1854.0999755859375,48427
92,2022-01-10 10:48:00+05:30,1854.75,1854.949951171875,1853.0,1853.800048828125,1853.800048828125,49692
93,2022-01-10 10:49:00+05:30,1853.800048828125,1854.0,1852.25,1853.9000244140625,1853.9000244140625,51061
94,2022-01-10 10:50:00+05:30,1853.0,1855.449951171875,1852.1500244140625,1855.449951171875,1855.449951171875,54486
95,2022-01-10 10:51:00+05:30,1856.0,1858.25,1856.0,1857.9000244140625,1857.9000244140625,56760
96,2022-01-10 10:52:00+05:30,1857.9000244140625,1858.949951171875,1856.800048828125,1857.949951171875,1857.949951171875,63192
97,2022-01-10 10:53:00+05:30,1857.949951171875,1860.0,1857.5999755859375,1859.449951171875,1859.449951171875,53737
98,2022-01-10 10:54:00+05:30,1858.25,1859.1500244140625,1856.3499755859375,1857.9000244140625,1857.9000244140625,80472
99,2022-01-10 10:55:00+05:30,1857.0999755859375,1861.0999755859375,1856.3499755859375,1861.0999755859375,1861.0999755859375,64356
100,2022-01-10 10:56:00+05:30,1861.800048828125,1861.949951171875,1856.449951171875,1857.75,1857.75,61177
101,2022-01-10 10:57:00+05:30,1856.800048828125,1858.550048828125,1856.25,1856.449951171875,1856.449951171875,68625
102,2022-01-10 10:58:00+05:30,1856.4000244140625,1858.3499755859375,1855.5999755859375,1857.0999755859375,1857.0999755859375,56881
103,2022-01-10 10:59:00+05:30,1857.300048828125,1859.550048828125,1856.5999755859375,1859.0,1859.0,49645
104,2022-01-10 11:00:00+05:30,1859.0,1859.949951171875,1858.0,1858.0,1858.0,13580
105,2022-01-10 11:01:00+05:30,1858.050048828125,1859.8499755859375,1858.050048828125,1859.3499755859375,1859.3499755859375,9604
106,2022-01-10 11:02:00+05:30,1859.3499755859375,1861.0,1859.050048828125,1860.949951171875,1860.949951171875,10571
107,2022-01-10 11:03:00+05:30,1860.949951171875,1861.5,1860.0999755859375,1860.5,1860.5,13021
108,2022-01-10 11:04:00+05:30,1860.949951171875,1861.5999755859375,1860.4000244140625,1861.5999755859375,1861.5999755859375,10677
109,2022-01-10 11:05:00+05:30,1861.300048828125,1862.0,1861.0,1862.0,1862.0,14416
110,2022-01-10 11:06:00+05:30,1861.6500244140625,1863.0,1861.6500244140625,1862.5,1862.5,16489
111,2022-01-10 11:07:00+05:30,1862.5,1863.0,1862.0,1862.050048828125,1862.050048828125,11117
112,2022-01-10 11:08:00+05:30,1862.050048828125,1863.0,1862.050048828125,1863.0,1863.0,11495
113,2022-01-10 11:09:00+05:30,1863.0,1863.4000244140625,1862.1500244140625,1863.0,1863.0,11686
114,2022-01-10 11:10:00+05:30,1863.1500244140625,1863.5,1862.5999755859375,1863.0,1863.0,10136
115,2022-01-10 11:11:00+05:30,1863.4000244140625,1866.25,1863.050048828125,1864.25,1864.25,102825
116,2022-01-10 11:12:00+05:30,1864.300048828125,1864.5,1862.199951171875,1862.5,1862.5,23110
117,2022-01-10 11:13:00+05:30,1861.9000244140625,1862.449951171875,1860.0999755859375,1861.050048828125,1861.050048828125,16395
118,2022-01-10 11:14:00+05:30,1861.0,1861.949951171875,1858.949951171875,1859.699951171875,1859.699951171875,18836
119,2022-01-10 11:15:00+05:30,1859.3499755859375,1860.5999755859375,1859.0,1859.949951171875,1859.949951171875,8080
120,2022-01-10 11:16:00+05:30,1859.949951171875,1861.550048828125,1859.949951171875,1861.0,1861.0,7940
121,2022-01-10 11:17:00+05:30,1861.0,1862.300048828125,1860.800048828125,1861.449951171875,1861.449951171875,8158
122,2022-01-10 11:18:00+05:30,1862.449951171875,1862.449951171875,1861.25,1861.949951171875,1861.949951171875,7225
123,2022-01-10 11:19:00+05:30,1861.949951171875,1861.949951171875,1859.699951171875,1859.699951171875,1859.699951171875,11165
124,2022-01-10 11:20:00+05:30,1860.199951171875,1860.199951171875,1858.25,1858.949951171875,1858.949951171875,10953
125,2022-01-10 11:21:00+05:30,1859.699951171875,1859.8499755859375,1858.6500244140625,1859.550048828125,1859.550048828125,10213
126,2022-01-10 11:22:00+05:30,1859.699951171875,1860.199951171875,1858.550048828125,1858.550048828125,1858.550048828125,13335
127,2022-01-10 11:23:00+05:30,1858.5999755859375,1859.949951171875,1858.5999755859375,1859.199951171875,1859.199951171875,8044
128,2022-01-10 11:24:00+05:30,1859.050048828125,1860.449951171875,1858.1500244140625,1860.0,1860.0,15147
129,2022-01-10 11:25:00+05:30,1861.0,1862.550048828125,1860.3499755859375,1862.0,1862.0,9824
130,2022-01-10 11:26:00+05:30,1862.0,1862.25,1861.449951171875,1861.949951171875,1861.949951171875,7543
131,2022-01-10 11:27:00+05:30,1861.8499755859375,1861.8499755859375,1859.5999755859375,1859.699951171875,1859.699951171875,10144
132,2022-01-10 11:28:00+05:30,1859.699951171875,1860.800048828125,1859.0999755859375,1860.699951171875,1860.699951171875,10882
133,2022-01-10 11:29:00+05:30,1860.4000244140625,1860.800048828125,1859.8499755859375,1860.800048828125,1860.800048828125,6307
134,2022-01-10 11:30:00+05:30,1860.25,1860.800048828125,1860.050048828125,1860.449951171875,1860.449951171875,12500
135,2022-01-10 11:31:00+05:30,1860.449951171875,1862.4000244140625,1860.449951171875,1862.0,1862.0,13321
136,2022-01-10 11:32:00+05:30,1862.0,1862.5,1860.5,1861.699951171875,1861.699951171875,9832
137,2022-01-10 11:33:00+05:30,1862.0999755859375,1863.0,1861.699951171875,1862.800048828125,1862.800048828125,10794
138,2022-01-10 11:34:00+05:30,1862.800048828125,1863.0,1860.699951171875,1862.25,1862.25,10613
139,2022-01-10 11:35:00+05:30,1862.25,1864.6500244140625,1862.1500244140625,1863.5,1863.5,17280
140,2022-01-10 11:36:00+05:30,1863.550048828125,1864.449951171875,1862.449951171875,1864.1500244140625,1864.1500244140625,14352
141,2022-01-10 11:37:00+05:30,1864.25,1864.8499755859375,1863.1500244140625,1864.1500244140625,1864.1500244140625,8664
142,2022-01-10 11:38:00+05:30,1864.800048828125,1864.9000244140625,1863.0999755859375,1864.6500244140625,1864.6500244140625,12376
143,2022-01-10 11:39:00+05:30,1864.800048828125,1865.0,1863.25,1864.800048828125,1864.800048828125,13297
144,2022-01-10 11:40:00+05:30,1864.0,1864.75,1862.0,1863.199951171875,1863.199951171875,21817
145,2022-01-10 11:41:00+05:30,1862.6500244140625,1862.9000244140625,1860.0999755859375,1861.1500244140625,1861.1500244140625,14873
146,2022-01-10 11:42:00+05:30,1861.0999755859375,1862.0,1860.9000244140625,1861.050048828125,1861.050048828125,7290
147,2022-01-10 11:43:00+05:30,1861.3499755859375,1864.0,1861.0,1863.9000244140625,1863.9000244140625,9937
148,2022-01-10 11:44:00+05:30,1863.1500244140625,1864.199951171875,1860.0999755859375,1861.25,1861.25,19071
149,2022-01-10 11:45:00+05:30,1861.449951171875,1862.800048828125,1860.0,1860.550048828125,1860.550048828125,20376
150,2022-01-10 11:46:00+05:30,1861.5999755859375,1864.0,1861.0999755859375,1863.550048828125,1863.550048828125,11689
151,2022-01-10 11:47:00+05:30,1863.5999755859375,1866.0,1863.1500244140625,1865.5,1865.5,39383
152,2022-01-10 11:48:00+05:30,1865.8499755859375,1866.0,1864.3499755859375,1865.5,1865.5,17264
153,2022-01-10 11:49:00+05:30,1865.5,1866.800048828125,1865.1500244140625,1865.1500244140625,1865.1500244140625,22377
154,2022-01-10 11:50:00+05:30,1865.5999755859375,1865.699951171875,1863.4000244140625,1865.3499755859375,1865.3499755859375,13851
155,2022-01-10 11:51:00+05:30,1864.4000244140625,1864.8499755859375,1863.1500244140625,1863.5,1863.5,9135
156,2022-01-10 11:52:00+05:30,1864.0,1865.5,1863.550048828125,1864.0999755859375,1864.0999755859375,11581
157,2022-01-10 11:53:00+05:30,1864.949951171875,1865.6500244140625,1864.4000244140625,1865.25,1865.25,11720
158,2022-01-10 11:54:00+05:30,1865.6500244140625,1866.0,1864.0999755859375,1864.5,1864.5,12478
159,2022-01-10 11:55:00+05:30,1864.6500244140625,1865.5,1864.5999755859375,1865.0999755859375,1865.0999755859375,58320
160,2022-01-10 11:56:00+05:30,1865.300048828125,1866.449951171875,1864.449951171875,1865.699951171875,1865.699951171875,24418
161,2022-01-10 11:57:00+05:30,1866.5,1866.699951171875,1865.550048828125,1866.0,1866.0,12177
162,2022-01-10 11:58:00+05:30,1866.5,1866.5,1864.6500244140625,1865.449951171875,1865.449951171875,13224
163,2022-01-10 11:59:00+05:30,1865.4000244140625,1866.4000244140625,1864.4000244140625,1865.6500244140625,1865.6500244140625,13509
164,2022-01-10 12:00:00+05:30,1866.5,1867.9000244140625,1865.550048828125,1867.9000244140625,1867.9000244140625,15657
165,2022-01-10 12:01:00+05:30,1867.9000244140625,1868.0,1866.0,1867.5999755859375,1867.5999755859375,23539
166,2022-01-10 12:02:00+05:30,1867.5,1867.5,1866.1500244140625,1866.5,1866.5,12988
167,2022-01-10 12:03:00+05:30,1867.0,1867.5,1866.5,1867.0999755859375,1867.0999755859375,7022
168,2022-01-10 12:04:00+05:30,1867.3499755859375,1867.949951171875,1866.449951171875,1866.5,1866.5,8306
169,2022-01-10 12:05:00+05:30,1867.0,1867.699951171875,1866.5,1867.0,1867.0,9819
170,2022-01-10 12:06:00+05:30,1867.0,1867.949951171875,1866.949951171875,1867.300048828125,1867.300048828125,11199
171,2022-01-10 12:07:00+05:30,1867.0,1868.0,1867.0,1868.0,1868.0,9399
172,2022-01-10 12:08:00+05:30,1867.9000244140625,1868.5,1867.3499755859375,1868.5,1868.5,10056
173,2022-01-10 12:09:00+05:30,1868.5,1869.300048828125,1867.5999755859375,1869.0,1869.0,23066
174,2022-01-10 12:10:00+05:30,1868.4000244140625,1869.0999755859375,1868.0,1868.300048828125,1868.300048828125,11061
175,2022-01-10 12:11:00+05:30,1868.0,1868.6500244140625,1867.300048828125,1867.449951171875,1867.449951171875,9473
176,2022-01-10 12:12:00+05:30,1868.3499755859375,1868.75,1867.5,1867.550048828125,1867.550048828125,10135
177,2022-01-10 12:13:00+05:30,1867.5999755859375,1868.0,1866.6500244140625,1866.8499755859375,1866.8499755859375,11912
178,2022-01-10 12:14:00+05:30,1867.0,1867.199951171875,1866.3499755859375,1866.3499755859375,1866.3499755859375,9515
179,2022-01-10 12:15:00+05:30,1866.550048828125,1867.0999755859375,1866.25,1866.699951171875,1866.699951171875,6862
180,2022-01-10 12:16:00+05:30,1866.800048828125,1868.5,1866.800048828125,1868.0,1868.0,12347
181,2022-01-10 12:17:00+05:30,1868.050048828125,1868.949951171875,1867.300048828125,1868.5,1868.5,11238
182,2022-01-10 12:18:00+05:30,1868.699951171875,1869.0,1867.1500244140625,1867.5,1867.5,9070
183,2022-01-10 12:19:00+05:30,1867.5,1869.0,1867.5,1868.5,1868.5,11662
184,2022-01-10 12:20:00+05:30,1868.5,1869.0,1867.9000244140625,1869.0,1869.0,11148
185,2022-01-10 12:21:00+05:30,1868.949951171875,1869.5,1868.699951171875,1868.75,1868.75,12393
186,2022-01-10 12:22:00+05:30,1868.5,1868.75,1866.699951171875,1867.949951171875,1867.949951171875,10628
187,2022-01-10 12:23:00+05:30,1868.0,1868.0,1867.0,1868.0,1868.0,7194
188,2022-01-10 12:24:00+05:30,1867.4000244140625,1868.949951171875,1867.4000244140625,1868.6500244140625,1868.6500244140625,9703
189,2022-01-10 12:25:00+05:30,1868.5,1868.5,1867.0,1867.5,1867.5,56963
190,2022-01-10 12:26:00+05:30,1868.449951171875,1869.0,1867.6500244140625,1868.6500244140625,1868.6500244140625,10031
191,2022-01-10 12:27:00+05:30,1869.0,1869.0,1866.25,1866.800048828125,1866.800048828125,13575
192,2022-01-10 12:28:00+05:30,1866.199951171875,1867.300048828125,1864.3499755859375,1864.550048828125,1864.550048828125,21724
193,2022-01-10 12:29:00+05:30,1865.449951171875,1866.800048828125,1864.4000244140625,1865.6500244140625,1865.6500244140625,10216
194,2022-01-10 12:30:00+05:30,1866.0,1867.449951171875,1866.0,1866.5,1866.5,7893
195,2022-01-10 12:31:00+05:30,1866.4000244140625,1867.199951171875,1866.0999755859375,1866.800048828125,1866.800048828125,7845
196,2022-01-10 12:32:00+05:30,1866.800048828125,1867.050048828125,1866.050048828125,1866.5999755859375,1866.5999755859375,5970
197,2022-01-10 12:33:00+05:30,1866.4000244140625,1867.0,1865.5,1865.949951171875,1865.949951171875,10342
198,2022-01-10 12:34:00+05:30,1865.449951171875,1866.699951171875,1865.4000244140625,1866.699951171875,1866.699951171875,7235
199,2022-01-10 12:35:00+05:30,1866.699951171875,1866.949951171875,1866.050048828125,1866.5999755859375,1866.5999755859375,8360
200,2022-01-10 12:36:00+05:30,1866.949951171875,1867.0,1866.0,1867.0,1867.0,5449
201,2022-01-10 12:37:00+05:30,1866.949951171875,1867.0,1866.4000244140625,1866.550048828125,1866.550048828125,7711
202,2022-01-10 12:38:00+05:30,1866.5999755859375,1867.449951171875,1866.5,1866.75,1866.75,7671
203,2022-01-10 12:39:00+05:30,1866.6500244140625,1867.4000244140625,1866.25,1867.1500244140625,1867.1500244140625,6782
204,2022-01-10 12:40:00+05:30,1867.1500244140625,1867.449951171875,1866.550048828125,1867.300048828125,1867.300048828125,7922
205,2022-01-10 12:41:00+05:30,1867.25,1867.949951171875,1866.6500244140625,1867.0,1867.0,12207
206,2022-01-10 12:42:00+05:30,1867.699951171875,1867.699951171875,1866.0999755859375,1866.1500244140625,1866.1500244140625,7900
207,2022-01-10 12:43:00+05:30,1866.6500244140625,1867.0,1866.0999755859375,1866.949951171875,1866.949951171875,7278
208,2022-01-10 12:44:00+05:30,1866.3499755859375,1867.0,1866.0999755859375,1866.0999755859375,1866.0999755859375,7113
209,2022-01-10 12:45:00+05:30,1866.4000244140625,1867.199951171875,1866.0999755859375,1867.199951171875,1867.199951171875,8376
210,2022-01-10 12:46:00+05:30,1867.199951171875,1868.5,1867.0,1868.5,1868.5,10998
211,2022-01-10 12:47:00+05:30,1867.9000244140625,1868.550048828125,1866.800048828125,1867.6500244140625,1867.6500244140625,13185
212,2022-01-10 12:48:00+05:30,1867.550048828125,1868.8499755859375,1866.550048828125,1868.699951171875,1868.699951171875,10290
213,2022-01-10 12:49:00+05:30,1868.699951171875,1869.0,1867.199951171875,1869.0,1869.0,9645
214,2022-01-10 12:50:00+05:30,1869.0,1869.5,1868.449951171875,1868.6500244140625,1868.6500244140625,9918
215,2022-01-10 12:51:00+05:30,1868.449951171875,1869.3499755859375,1867.1500244140625,1869.300048828125,1869.300048828125,18304
216,2022-01-10 12:52:00+05:30,1869.300048828125,1869.5,1868.050048828125,1868.050048828125,1868.050048828125,8088
217,2022-01-10 12:53:00+05:30,1868.9000244140625,1869.8499755859375,1868.5,1868.800048828125,1868.800048828125,13899
218,2022-01-10 12:54:00+05:30,1868.800048828125,1869.050048828125,1867.300048828125,1868.800048828125,1868.800048828125,6338
219,2022-01-10 12:55:00+05:30,1868.800048828125,1869.25,1867.0999755859375,1868.0,1868.0,9530
220,2022-01-10 12:56:00+05:30,1867.4000244140625,1868.199951171875,1867.1500244140625,1867.699951171875,1867.699951171875,5986
221,2022-01-10 12:57:00+05:30,1868.25,1868.25,1866.5999755859375,1867.0,1867.0,65227
222,2022-01-10 12:58:00+05:30,1866.6500244140625,1867.0,1866.0,1866.449951171875,1866.449951171875,7045
223,2022-01-10 12:59:00+05:30,1866.75,1867.1500244140625,1863.0,1863.449951171875,1863.449951171875,33763
224,2022-01-10 13:00:00+05:30,1862.5999755859375,1867.75,1862.5999755859375,1866.699951171875,1866.699951171875,19610
225,2022-01-10 13:01:00+05:30,1866.5999755859375,1869.1500244140625,1864.300048828125,1864.949951171875,1864.949951171875,29649
226,2022-01-10 13:02:00+05:30,1864.550048828125,1865.6500244140625,1864.300048828125,1865.550048828125,1865.550048828125,5144
227,2022-01-10 13:03:00+05:30,1865.300048828125,1867.699951171875,1865.0999755859375,1867.5,1867.5,8556
228,2022-01-10 13:04:00+05:30,1867.5,1867.75,1866.0,1866.199951171875,1866.199951171875,7548
229,2022-01-10 13:05:00+05:30,1866.699951171875,1867.949951171875,1866.050048828125,1866.8499755859375,1866.8499755859375,7255
230,2022-01-10 13:06:00+05:30,1866.949951171875,1867.800048828125,1865.449951171875,1866.0,1866.0,11473
231,2022-01-10 13:07:00+05:30,1866.5999755859375,1867.0999755859375,1865.75,1867.0,1867.0,6346
232,2022-01-10 13:08:00+05:30,1866.949951171875,1867.3499755859375,1865.5,1866.0,1866.0,6507
233,2022-01-10 13:09:00+05:30,1866.0,1866.050048828125,1863.550048828125,1865.3499755859375,1865.3499755859375,13661
234,2022-01-10 13:10:00+05:30,1864.449951171875,1866.949951171875,1864.449951171875,1866.4000244140625,1866.4000244140625,14312
235,2022-01-10 13:11:00+05:30,1866.4000244140625,1867.300048828125,1866.199951171875,1867.0999755859375,1867.0999755859375,5981
236,2022-01-10 13:12:00+05:30,1867.199951171875,1867.5,1866.199951171875,1866.9000244140625,1866.9000244140625,7562
237,2022-01-10 13:13:00+05:30,1866.8499755859375,1867.1500244140625,1865.6500244140625,1866.75,1866.75,5875
