,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,Future_Prices
10339,NIFTY,OPTIDX,2022-01-27,19100.0,PE,0.0,0.0,0.0,1824.7,1711.3,0,0.0,100,0,02-DEC-2021,17485.05
10340,NIFTY,OPTIDX,2022-01-27,19150.0,PE,0.0,0.0,0.0,1488.2,1753.9,0,0.0,0,0,02-DEC-2021,17485.05
10341,NIFTY,OPTIDX,2022-01-27,19200.0,PE,0.0,0.0,0.0,1289.75,1796.8,0,0.0,50,0,02-DEC-2021,17485.05
10342,NIFTY,OPTIDX,2022-01-27,19250.0,PE,0.0,0.0,0.0,1560.8,1840.05,0,0.0,0,0,02-DEC-2021,17485.05
10343,NIFTY,OPTIDX,2022-01-27,19300.0,PE,0.0,0.0,0.0,1519.0,1883.6,0,0.0,50,0,02-DEC-2021,17485.05
10344,NIFTY,OPTIDX,2022-01-27,19350.0,PE,0.0,0.0,0.0,1635.7,1927.45,0,0.0,0,0,02-DEC-2021,17485.05
10345,NIFTY,OPTIDX,2022-01-27,19400.0,PE,0.0,0.0,0.0,2262.05,1971.55,0,0.0,100,0,02-DEC-2021,17485.05
10346,NIFTY,OPTIDX,2022-01-27,19450.0,PE,0.0,0.0,0.0,1649.7,2016.0,0,0.0,0,0,02-DEC-2021,17485.05
10347,NIFTY,OPTIDX,2022-01-27,19500.0,PE,2006.0,2006.0,2006.0,2006.0,2060.65,1,10.75,3500,0,02-DEC-2021,17485.05
10348,NIFTY,OPTIDX,2022-01-27,19550.0,PE,0.0,0.0,0.0,1604.8,2105.6,0,0.0,0,0,02-DEC-2021,17485.05
10349,NIFTY,OPTIDX,2022-01-27,19600.0,PE,0.0,0.0,0.0,1599.65,2150.75,0,0.0,0,0,02-DEC-2021,17485.05
10350,NIFTY,OPTIDX,2022-02-24,15500.0,CE,0.0,0.0,0.0,1788.75,2143.75,0,0.0,0,0,02-DEC-2021,17512.7
10351,NIFTY,OPTIDX,2022-02-24,15550.0,CE,0.0,0.0,0.0,1787.6,2100.8,0,0.0,0,0,02-DEC-2021,17512.7
10352,NIFTY,OPTIDX,2022-02-24,15600.0,CE,0.0,0.0,0.0,1747.6,2058.15,0,0.0,0,0,02-DEC-2021,17512.7
10353,NIFTY,OPTIDX,2022-02-24,15650.0,CE,0.0,0.0,0.0,1708.05,2015.9,0,0.0,0,0,02-DEC-2021,17512.7
10354,NIFTY,OPTIDX,2022-02-24,15700.0,CE,0.0,0.0,0.0,1668.9,1973.95,0,0.0,0,0,02-DEC-2021,17512.7
10355,NIFTY,OPTIDX,2022-02-24,15750.0,CE,0.0,0.0,0.0,1630.2,1932.35,0,0.0,0,0,02-DEC-2021,17512.7
10356,NIFTY,OPTIDX,2022-02-24,15800.0,CE,0.0,0.0,0.0,1591.9,1891.15,0,0.0,0,0,02-DEC-2021,17512.7
10357,NIFTY,OPTIDX,2022-02-24,15850.0,CE,0.0,0.0,0.0,1554.1,1850.3,0,0.0,0,0,02-DEC-2021,17512.7
10358,NIFTY,OPTIDX,2022-02-24,15900.0,CE,0.0,0.0,0.0,1516.7,1809.85,0,0.0,0,0,02-DEC-2021,17512.7
10359,NIFTY,OPTIDX,2022-02-24,15950.0,CE,1650.0,1650.0,1650.0,1650.0,1769.8,1,8.8,0,-50,02-DEC-2021,17512.7
10360,NIFTY,OPTIDX,2022-02-24,16000.0,CE,1467.0,1545.7,1467.0,1545.7,1730.15,3,26.26,350,100,02-DEC-2021,17512.7
10361,NIFTY,OPTIDX,2022-02-24,16050.0,CE,0.0,0.0,0.0,1826.3,1690.95,0,0.0,0,0,02-DEC-2021,17512.7
10362,NIFTY,OPTIDX,2022-02-24,16100.0,CE,0.0,0.0,0.0,1786.8,1652.1,0,0.0,0,0,02-DEC-2021,17512.7
10363,NIFTY,OPTIDX,2022-02-24,16150.0,CE,0.0,0.0,0.0,1747.7,1613.75,0,0.0,0,0,02-DEC-2021,17512.7
10364,NIFTY,OPTIDX,2022-02-24,16200.0,CE,0.0,0.0,0.0,1709.05,1575.8,0,0.0,0,0,02-DEC-2021,17512.7
10365,NIFTY,OPTIDX,2022-02-24,16250.0,CE,0.0,0.0,0.0,1670.8,1538.3,0,0.0,0,0,02-DEC-2021,17512.7
10366,NIFTY,OPTIDX,2022-02-24,16300.0,CE,0.0,0.0,0.0,1632.95,1501.85,0,0.0,0,0,02-DEC-2021,17512.7
10367,NIFTY,OPTIDX,2022-02-24,16350.0,CE,0.0,0.0,0.0,1595.55,1465.25,0,0.0,0,0,02-DEC-2021,17512.7
10368,NIFTY,OPTIDX,2022-02-24,16400.0,CE,0.0,0.0,0.0,1559.2,1429.05,0,0.0,0,0,02-DEC-2021,17512.7
10369,NIFTY,OPTIDX,2022-02-24,16450.0,CE,0.0,0.0,0.0,1522.65,1393.35,0,0.0,0,0,02-DEC-2021,17512.7
10370,NIFTY,OPTIDX,2022-02-24,16500.0,CE,1077.6,1175.0,1077.6,1175.0,1357.5,9,79.4,1200,250,02-DEC-2021,17512.7
10371,NIFTY,OPTIDX,2022-02-24,16550.0,CE,0.0,0.0,0.0,1450.85,1322.85,0,0.0,0,0,02-DEC-2021,17512.7
10372,NIFTY,OPTIDX,2022-02-24,16600.0,CE,0.0,0.0,0.0,1414.95,1288.7,0,0.0,0,0,02-DEC-2021,17512.7
10373,NIFTY,OPTIDX,2022-02-24,16650.0,CE,0.0,0.0,0.0,1380.3,1255.05,0,0.0,0,0,02-DEC-2021,17512.7
10374,NIFTY,OPTIDX,2022-02-24,16700.0,CE,0.0,0.0,0.0,1346.1,1221.9,0,0.0,0,0,02-DEC-2021,17512.7
10375,NIFTY,OPTIDX,2022-02-24,16750.0,CE,0.0,0.0,0.0,1312.4,1189.25,0,0.0,0,0,02-DEC-2021,17512.7
10376,NIFTY,OPTIDX,2022-02-24,16800.0,CE,0.0,0.0,0.0,1279.2,1157.15,0,0.0,0,0,02-DEC-2021,17512.7
10377,NIFTY,OPTIDX,2022-02-24,16850.0,CE,0.0,0.0,0.0,1246.45,1125.55,0,0.0,0,0,02-DEC-2021,17512.7
10378,NIFTY,OPTIDX,2022-02-24,16900.0,CE,0.0,0.0,0.0,1214.25,1094.5,0,0.0,0,0,02-DEC-2021,17512.7
10379,NIFTY,OPTIDX,2022-02-24,16950.0,CE,0.0,0.0,0.0,1182.5,1063.95,0,0.0,0,0,02-DEC-2021,17512.7
10380,NIFTY,OPTIDX,2022-02-24,17000.0,CE,732.15,864.3,732.15,854.75,854.75,64,570.04,15800,700,02-DEC-2021,17512.7
10381,NIFTY,OPTIDX,2022-02-24,17050.0,CE,0.0,0.0,0.0,1120.6,1004.45,0,0.0,0,0,02-DEC-2021,17512.7
10382,NIFTY,OPTIDX,2022-02-24,17100.0,CE,725.0,725.0,725.0,725.0,975.5,2,17.82,50,0,02-DEC-2021,17512.7
10383,NIFTY,OPTIDX,2022-02-24,17150.0,CE,0.0,0.0,0.0,1060.65,947.1,0,0.0,0,0,02-DEC-2021,17512.7
10384,NIFTY,OPTIDX,2022-02-24,17200.0,CE,630.0,631.75,630.0,631.75,919.2,3,26.74,250,150,02-DEC-2021,17512.7
10385,NIFTY,OPTIDX,2022-02-24,17250.0,CE,0.0,0.0,0.0,1002.8,891.9,0,0.0,0,0,02-DEC-2021,17512.7
10386,NIFTY,OPTIDX,2022-02-24,17300.0,CE,570.0,570.0,570.0,570.0,865.1,1,8.93,50,50,02-DEC-2021,17512.7
10387,NIFTY,OPTIDX,2022-02-24,17350.0,CE,0.0,0.0,0.0,947.0,838.85,0,0.0,0,0,02-DEC-2021,17512.7
10388,NIFTY,OPTIDX,2022-02-24,17400.0,CE,0.0,0.0,0.0,919.9,813.1,0,0.0,0,0,02-DEC-2021,17512.7
10389,NIFTY,OPTIDX,2022-02-24,17450.0,CE,0.0,0.0,0.0,893.25,787.95,0,0.0,0,0,02-DEC-2021,17512.7
10390,NIFTY,OPTIDX,2022-02-24,17500.0,CE,432.85,538.0,430.0,530.7,530.7,186,1674.12,18900,2600,02-DEC-2021,17512.7
10391,NIFTY,OPTIDX,2022-02-24,17550.0,CE,0.0,0.0,0.0,841.6,739.1,0,0.0,0,0,02-DEC-2021,17512.7
10392,NIFTY,OPTIDX,2022-02-24,17600.0,CE,0.0,0.0,0.0,412.85,715.5,0,0.0,50,0,02-DEC-2021,17512.7
10393,NIFTY,OPTIDX,2022-02-24,17650.0,CE,0.0,0.0,0.0,791.95,692.45,0,0.0,0,0,02-DEC-2021,17512.7
10394,NIFTY,OPTIDX,2022-02-24,17700.0,CE,0.0,0.0,0.0,767.9,669.95,0,0.0,0,0,02-DEC-2021,17512.7
10395,NIFTY,OPTIDX,2022-02-24,17750.0,CE,0.0,0.0,0.0,744.4,647.9,0,0.0,0,0,02-DEC-2021,17512.7
10396,NIFTY,OPTIDX,2022-02-24,17800.0,CE,0.0,0.0,0.0,721.35,626.45,0,0.0,0,0,02-DEC-2021,17512.7
10397,NIFTY,OPTIDX,2022-02-24,17850.0,CE,185.0,379.1,185.0,308.95,308.95,10,90.73,900,0,02-DEC-2021,17512.7
10398,NIFTY,OPTIDX,2022-02-24,17900.0,CE,0.0,0.0,0.0,676.85,585.0,0,0.0,0,0,02-DEC-2021,17512.7
10399,NIFTY,OPTIDX,2022-02-24,17950.0,CE,0.0,0.0,0.0,655.35,565.1,0,0.0,0,0,02-DEC-2021,17512.7
10400,NIFTY,OPTIDX,2022-02-24,18000.0,CE,235.0,292.1,228.1,288.85,288.85,350,3195.75,37300,6550,02-DEC-2021,17512.7
10401,NIFTY,OPTIDX,2022-02-24,18050.0,CE,0.0,0.0,0.0,613.8,526.7,0,0.0,0,0,02-DEC-2021,17512.7
10402,NIFTY,OPTIDX,2022-02-24,18100.0,CE,0.0,0.0,0.0,593.8,508.25,0,0.0,0,0,02-DEC-2021,17512.7
10403,NIFTY,OPTIDX,2022-02-24,18150.0,CE,0.0,0.0,0.0,574.25,490.3,0,0.0,0,0,02-DEC-2021,17512.7
10404,NIFTY,OPTIDX,2022-02-24,18200.0,CE,188.25,216.1,187.0,213.2,213.2,33,303.62,2200,1100,02-DEC-2021,17512.7
10405,NIFTY,OPTIDX,2022-02-24,18250.0,CE,0.0,0.0,0.0,536.6,455.8,0,0.0,0,0,02-DEC-2021,17512.7
10406,NIFTY,OPTIDX,2022-02-24,18300.0,CE,0.0,0.0,0.0,518.45,439.25,0,0.0,0,0,02-DEC-2021,17512.7
10407,NIFTY,OPTIDX,2022-02-24,18350.0,CE,0.0,0.0,0.0,500.8,423.2,0,0.0,0,0,02-DEC-2021,17512.7
10408,NIFTY,OPTIDX,2022-02-24,18400.0,CE,0.0,0.0,0.0,483.6,407.55,0,0.0,0,0,02-DEC-2021,17512.7
10409,NIFTY,OPTIDX,2022-02-24,18450.0,CE,0.0,0.0,0.0,466.85,392.4,0,0.0,0,0,02-DEC-2021,17512.7
10410,NIFTY,OPTIDX,2022-02-24,18500.0,CE,103.25,139.0,103.25,135.0,135.0,450,4189.55,36200,8000,02-DEC-2021,17512.7
10411,NIFTY,OPTIDX,2022-02-24,18550.0,CE,0.0,0.0,0.0,434.7,363.4,0,0.0,0,0,02-DEC-2021,17512.7
10412,NIFTY,OPTIDX,2022-02-24,18600.0,CE,0.0,0.0,0.0,419.25,349.55,0,0.0,0,0,02-DEC-2021,17512.7
10413,NIFTY,OPTIDX,2022-02-24,18650.0,CE,0.0,0.0,0.0,404.3,336.1,0,0.0,0,0,02-DEC-2021,17512.7
10414,NIFTY,OPTIDX,2022-02-24,18700.0,CE,0.0,0.0,0.0,389.7,323.05,0,0.0,0,0,02-DEC-2021,17512.7
10415,NIFTY,OPTIDX,2022-02-24,18750.0,CE,0.0,0.0,0.0,375.55,311.25,0,0.0,0,0,02-DEC-2021,17512.7
10416,NIFTY,OPTIDX,2022-02-24,18800.0,CE,0.0,0.0,0.0,361.8,299.1,0,0.0,0,0,02-DEC-2021,17512.7
10417,NIFTY,OPTIDX,2022-02-24,18850.0,CE,0.0,0.0,0.0,348.45,287.3,0,0.0,0,0,02-DEC-2021,17512.7
10418,NIFTY,OPTIDX,2022-02-24,18900.0,CE,0.0,0.0,0.0,335.5,275.95,0,0.0,0,0,02-DEC-2021,17512.7
10419,NIFTY,OPTIDX,2022-02-24,18950.0,CE,0.0,0.0,0.0,323.75,264.2,0,0.0,0,0,02-DEC-2021,17512.7
10420,NIFTY,OPTIDX,2022-02-24,19000.0,CE,48.3,69.6,48.3,65.25,65.25,204,1944.0,12700,4150,02-DEC-2021,17512.7
10421,NIFTY,OPTIDX,2022-02-24,19050.0,CE,0.0,0.0,0.0,299.9,243.15,0,0.0,0,0,02-DEC-2021,17512.7
10422,NIFTY,OPTIDX,2022-02-24,15500.0,PE,99.65,104.25,77.0,84.4,84.4,158,1232.15,4200,4200,02-DEC-2021,17512.7
10423,NIFTY,OPTIDX,2022-02-24,15550.0,PE,0.0,0.0,0.0,163.35,107.7,0,0.0,0,0,02-DEC-2021,17512.7
10424,NIFTY,OPTIDX,2022-02-24,15600.0,PE,0.0,0.0,0.0,172.95,114.65,0,0.0,0,0,02-DEC-2021,17512.7
10425,NIFTY,OPTIDX,2022-02-24,15650.0,PE,0.0,0.0,0.0,182.9,121.9,0,0.0,0,0,02-DEC-2021,17512.7
10426,NIFTY,OPTIDX,2022-02-24,15700.0,PE,0.0,0.0,0.0,193.3,129.5,0,0.0,0,0,02-DEC-2021,17512.7
10427,NIFTY,OPTIDX,2022-02-24,15750.0,PE,0.0,0.0,0.0,204.1,137.45,0,0.0,0,0,02-DEC-2021,17512.7
10428,NIFTY,OPTIDX,2022-02-24,15800.0,PE,0.0,0.0,0.0,215.35,145.8,0,0.0,0,0,02-DEC-2021,17512.7
10429,NIFTY,OPTIDX,2022-02-24,15850.0,PE,0.0,0.0,0.0,227.0,154.5,0,0.0,0,0,02-DEC-2021,17512.7
10430,NIFTY,OPTIDX,2022-02-24,15900.0,PE,0.0,0.0,0.0,239.15,163.6,0,0.0,0,0,02-DEC-2021,17512.7
10431,NIFTY,OPTIDX,2022-02-24,15950.0,PE,0.0,0.0,0.0,252.4,173.1,0,0.0,0,0,02-DEC-2021,17512.7
10432,NIFTY,OPTIDX,2022-02-24,16000.0,PE,158.5,161.0,126.75,128.85,128.85,355,2865.26,33800,8250,02-DEC-2021,17512.7
10433,NIFTY,OPTIDX,2022-02-24,16050.0,PE,0.0,0.0,0.0,164.95,193.3,0,0.0,100,0,02-DEC-2021,17512.7
10434,NIFTY,OPTIDX,2022-02-24,16100.0,PE,164.0,172.0,140.0,140.0,140.0,24,195.15,3700,-350,02-DEC-2021,17512.7
10435,NIFTY,OPTIDX,2022-02-24,16150.0,PE,0.0,0.0,0.0,203.2,215.2,0,0.0,0,0,02-DEC-2021,17512.7
10436,NIFTY,OPTIDX,2022-02-24,16200.0,PE,186.55,186.55,163.0,164.0,164.0,7,57.32,1250,50,02-DEC-2021,17512.7
10437,NIFTY,OPTIDX,2022-02-24,16250.0,PE,0.0,0.0,0.0,225.3,238.85,0,0.0,0,0,02-DEC-2021,17512.7
10438,NIFTY,OPTIDX,2022-02-24,16300.0,PE,0.0,0.0,0.0,221.0,252.0,0,0.0,2400,0,02-DEC-2021,17512.7
10439,NIFTY,OPTIDX,2022-02-24,16350.0,PE,0.0,0.0,0.0,249.05,264.9,0,0.0,0,0,02-DEC-2021,17512.7
10440,NIFTY,OPTIDX,2022-02-24,16400.0,PE,0.0,0.0,0.0,262.25,278.25,0,0.0,0,0,02-DEC-2021,17512.7
10441,NIFTY,OPTIDX,2022-02-24,16450.0,PE,0.0,0.0,0.0,275.15,292.1,0,0.0,0,0,02-DEC-2021,17512.7
10442,NIFTY,OPTIDX,2022-02-24,16500.0,PE,271.75,271.75,198.4,213.75,213.75,570,4770.31,40600,4950,02-DEC-2021,17512.7
10443,NIFTY,OPTIDX,2022-02-24,16550.0,PE,0.0,0.0,0.0,302.4,320.65,0,0.0,0,0,02-DEC-2021,17512.7
10444,NIFTY,OPTIDX,2022-02-24,16600.0,PE,276.0,276.0,250.0,250.0,336.05,3,25.3,250,50,02-DEC-2021,17512.7
10445,NIFTY,OPTIDX,2022-02-24,16650.0,PE,0.0,0.0,0.0,330.85,351.95,0,0.0,0,0,02-DEC-2021,17512.7
10446,NIFTY,OPTIDX,2022-02-24,16700.0,PE,285.45,285.45,250.0,250.0,250.0,2,16.96,150,100,02-DEC-2021,17512.7
10447,NIFTY,OPTIDX,2022-02-24,16750.0,PE,0.0,0.0,0.0,362.0,385.3,0,0.0,0,0,02-DEC-2021,17512.7
10448,NIFTY,OPTIDX,2022-02-24,16800.0,PE,330.0,331.4,309.95,331.4,402.7,10,85.6,550,200,02-DEC-2021,17512.7
10449,NIFTY,OPTIDX,2022-02-24,16850.0,PE,0.0,0.0,0.0,395.1,420.65,0,0.0,0,0,02-DEC-2021,17512.7
10450,NIFTY,OPTIDX,2022-02-24,16900.0,PE,375.0,375.0,375.0,375.0,439.15,1,8.63,100,50,02-DEC-2021,17512.7
10451,NIFTY,OPTIDX,2022-02-24,16950.0,PE,0.0,0.0,0.0,430.15,458.15,0,0.0,0,0,02-DEC-2021,17512.7
10452,NIFTY,OPTIDX,2022-02-24,17000.0,PE,423.85,427.6,335.0,340.05,340.05,559,4853.4,32200,8650,02-DEC-2021,17512.7
10453,NIFTY,OPTIDX,2022-02-24,17050.0,PE,0.0,0.0,0.0,467.25,497.75,0,0.0,0,0,02-DEC-2021,17512.7
10454,NIFTY,OPTIDX,2022-02-24,17100.0,PE,469.5,469.5,356.9,359.15,359.15,10,87.54,350,200,02-DEC-2021,17512.7
10455,NIFTY,OPTIDX,2022-02-24,17150.0,PE,0.0,0.0,0.0,506.35,539.45,0,0.0,0,0,02-DEC-2021,17512.7
10456,NIFTY,OPTIDX,2022-02-24,17200.0,PE,490.0,490.0,405.0,417.1,417.1,91,801.86,4400,4050,02-DEC-2021,17512.7
10457,NIFTY,OPTIDX,2022-02-24,17250.0,PE,0.0,0.0,0.0,547.5,583.35,0,0.0,0,0,02-DEC-2021,17512.7
10458,NIFTY,OPTIDX,2022-02-24,17300.0,PE,416.4,416.4,416.4,416.4,416.4,1,8.85,50,50,02-DEC-2021,17512.7
10459,NIFTY,OPTIDX,2022-02-24,17350.0,PE,0.0,0.0,0.0,590.75,629.4,0,0.0,0,0,02-DEC-2021,17512.7
10460,NIFTY,OPTIDX,2022-02-24,17400.0,PE,558.0,558.0,450.0,450.0,450.0,4,35.75,200,200,02-DEC-2021,17512.7
10461,NIFTY,OPTIDX,2022-02-24,17450.0,PE,0.0,0.0,0.0,636.0,677.55,0,0.0,0,0,02-DEC-2021,17512.7
10462,NIFTY,OPTIDX,2022-02-24,17500.0,PE,611.1,611.1,500.0,507.85,507.85,146,1317.59,7500,2750,02-DEC-2021,17512.7
10463,NIFTY,OPTIDX,2022-02-24,17550.0,PE,0.0,0.0,0.0,683.35,727.85,0,0.0,0,0,02-DEC-2021,17512.7
10464,NIFTY,OPTIDX,2022-02-24,17600.0,PE,0.0,0.0,0.0,707.8,753.8,0,0.0,0,0,02-DEC-2021,17512.7
10465,NIFTY,OPTIDX,2022-02-24,17650.0,PE,0.0,0.0,0.0,732.7,780.3,0,0.0,0,0,02-DEC-2021,17512.7
10466,NIFTY,OPTIDX,2022-02-24,17700.0,PE,0.0,0.0,0.0,758.2,807.3,0,0.0,0,0,02-DEC-2021,17512.7
10467,NIFTY,OPTIDX,2022-02-24,17750.0,PE,0.0,0.0,0.0,784.2,834.85,0,0.0,0,0,02-DEC-2021,17512.7
10468,NIFTY,OPTIDX,2022-02-24,17800.0,PE,0.0,0.0,0.0,810.7,862.9,0,0.0,0,0,02-DEC-2021,17512.7
10469,NIFTY,OPTIDX,2022-02-24,17850.0,PE,0.0,0.0,0.0,837.7,891.5,0,0.0,0,0,02-DEC-2021,17512.7
10470,NIFTY,OPTIDX,2022-02-24,17900.0,PE,0.0,0.0,0.0,865.2,920.55,0,0.0,0,0,02-DEC-2021,17512.7
10471,NIFTY,OPTIDX,2022-02-24,17950.0,PE,0.0,0.0,0.0,893.2,950.15,0,0.0,0,0,02-DEC-2021,17512.7
10472,NIFTY,OPTIDX,2022-02-24,18000.0,PE,876.15,877.2,751.05,760.35,760.35,18,169.25,1850,200,02-DEC-2021,17512.7
10473,NIFTY,OPTIDX,2022-02-24,18050.0,PE,0.0,0.0,0.0,950.7,1010.9,0,0.0,0,0,02-DEC-2021,17512.7
10474,NIFTY,OPTIDX,2022-02-24,18100.0,PE,0.0,0.0,0.0,980.15,1041.95,0,0.0,0,0,02-DEC-2021,17512.7
10475,NIFTY,OPTIDX,2022-02-24,18150.0,PE,0.0,0.0,0.0,1010.15,1073.55,0,0.0,0,0,02-DEC-2021,17512.7
10476,NIFTY,OPTIDX,2022-02-24,18200.0,PE,0.0,0.0,0.0,1040.55,1105.6,0,0.0,0,0,02-DEC-2021,17512.7
10477,NIFTY,OPTIDX,2022-02-24,18250.0,PE,0.0,0.0,0.0,1071.5,1138.15,0,0.0,0,0,02-DEC-2021,17512.7
10478,NIFTY,OPTIDX,2022-02-24,18300.0,PE,0.0,0.0,0.0,1102.9,1171.15,0,0.0,0,0,02-DEC-2021,17512.7
10479,NIFTY,OPTIDX,2022-02-24,18350.0,PE,0.0,0.0,0.0,1134.75,1204.65,0,0.0,0,0,02-DEC-2021,17512.7
10480,NIFTY,OPTIDX,2022-02-24,18400.0,PE,0.0,0.0,0.0,1167.05,1238.55,0,0.0,0,0,02-DEC-2021,17512.7
10481,NIFTY,OPTIDX,2022-02-24,18450.0,PE,0.0,0.0,0.0,1199.8,1272.95,0,0.0,0,0,02-DEC-2021,17512.7
10482,NIFTY,OPTIDX,2022-02-24,18500.0,PE,1245.0,1255.0,1100.0,1100.0,1100.0,10,98.46,450,450,02-DEC-2021,17512.7
10483,NIFTY,OPTIDX,2022-02-24,18550.0,PE,0.0,0.0,0.0,1266.65,1343.05,0,0.0,0,0,02-DEC-2021,17512.7
10484,NIFTY,OPTIDX,2022-02-24,18600.0,PE,0.0,0.0,0.0,1300.75,1378.7,0,0.0,0,0,02-DEC-2021,17512.7
10485,NIFTY,OPTIDX,2022-02-24,18650.0,PE,0.0,0.0,0.0,1335.25,1414.8,0,0.0,0,0,02-DEC-2021,17512.7
10486,NIFTY,OPTIDX,2022-02-24,18700.0,PE,0.0,0.0,0.0,1370.2,1451.35,0,0.0,0,0,02-DEC-2021,17512.7
10487,NIFTY,OPTIDX,2022-02-24,18750.0,PE,0.0,0.0,0.0,1405.55,1489.05,0,0.0,0,0,02-DEC-2021,17512.7
10488,NIFTY,OPTIDX,2022-02-24,18800.0,PE,0.0,0.0,0.0,1441.3,1526.45,0,0.0,0,0,02-DEC-2021,17512.7
10489,NIFTY,OPTIDX,2022-02-24,18850.0,PE,0.0,0.0,0.0,1477.5,1564.25,0,0.0,0,0,02-DEC-2021,17512.7
10490,NIFTY,OPTIDX,2022-02-24,18900.0,PE,0.0,0.0,0.0,1514.05,1602.4,0,0.0,0,0,02-DEC-2021,17512.7
10491,NIFTY,OPTIDX,2022-02-24,18950.0,PE,0.0,0.0,0.0,1551.8,1640.2,0,0.0,0,0,02-DEC-2021,17512.7
10492,NIFTY,OPTIDX,2022-02-24,19000.0,PE,1570.0,1586.25,1570.0,1586.2,1679.05,6,61.73,400,300,02-DEC-2021,17512.7
10493,NIFTY,OPTIDX,2022-02-24,19050.0,PE,0.0,0.0,0.0,1626.95,1718.25,0,0.0,0,0,02-DEC-2021,17512.7
15329,NIFTY,OPTIDX,2021-12-30,9000.0,CE,0.0,0.0,0.0,8320.0,8221.8,0,0.0,7375,0,03-DEC-2021,17239.0
15330,NIFTY,OPTIDX,2021-12-30,10000.0,CE,7342.0,7342.0,7191.2,7191.2,7191.2,7,60.36,516850,-300,03-DEC-2021,17239.0
15331,NIFTY,OPTIDX,2021-12-30,10500.0,CE,0.0,0.0,0.0,6654.0,6725.95,0,0.0,1500,0,03-DEC-2021,17239.0
15332,NIFTY,OPTIDX,2021-12-30,10600.0,CE,0.0,0.0,0.0,5350.0,6626.25,0,0.0,63750,0,03-DEC-2021,17239.0
15333,NIFTY,OPTIDX,2021-12-30,10700.0,CE,0.0,0.0,0.0,5660.0,6526.5,0,0.0,69900,0,03-DEC-2021,17239.0
15334,NIFTY,OPTIDX,2021-12-30,10800.0,CE,0.0,0.0,0.0,2341.3,6426.8,0,0.0,35625,0,03-DEC-2021,17239.0
15335,NIFTY,OPTIDX,2021-12-30,11000.0,CE,6360.0,6360.0,6235.0,6242.5,6242.5,6,51.81,24650,-250,03-DEC-2021,17239.0
15336,NIFTY,OPTIDX,2021-12-30,11500.0,CE,5750.0,5750.0,5750.0,5750.0,5728.75,1,8.62,54200,-50,03-DEC-2021,17239.0
15337,NIFTY,OPTIDX,2021-12-30,11600.0,CE,0.0,0.0,0.0,2650.0,5629.0,0,0.0,5250,0,03-DEC-2021,17239.0
15338,NIFTY,OPTIDX,2021-12-30,11700.0,CE,0.0,0.0,0.0,5069.9,5529.3,0,0.0,45950,0,03-DEC-2021,17239.0
15339,NIFTY,OPTIDX,2021-12-30,11800.0,CE,0.0,0.0,0.0,2261.15,5429.6,0,0.0,12975,0,03-DEC-2021,17239.0
15340,NIFTY,OPTIDX,2021-12-30,11900.0,CE,0.0,0.0,0.0,1048.1,5329.85,0,0.0,29400,0,03-DEC-2021,17239.0
15341,NIFTY,OPTIDX,2021-12-30,12000.0,CE,5425.0,5425.0,5355.0,5355.0,5230.15,3,26.1,68225,0,03-DEC-2021,17239.0
15342,NIFTY,OPTIDX,2021-12-30,12500.0,CE,0.0,0.0,0.0,4950.0,4731.55,0,0.0,16300,0,03-DEC-2021,17239.0
15343,NIFTY,OPTIDX,2021-12-30,13000.0,CE,4360.0,4395.0,4213.95,4213.95,4213.95,10,86.49,122375,-50,03-DEC-2021,17239.0
15344,NIFTY,OPTIDX,2021-12-30,13500.0,CE,3900.05,3920.0,3750.0,3750.0,3734.3,9,78.12,10700,-200,03-DEC-2021,17239.0
15345,NIFTY,OPTIDX,2021-12-30,14000.0,CE,3463.95,3484.15,3275.0,3283.85,3283.85,16,138.94,101075,-200,03-DEC-2021,17239.0
15346,NIFTY,OPTIDX,2021-12-30,14500.0,CE,2895.0,2895.0,2740.0,2744.5,2744.5,34,293.94,288275,-550,03-DEC-2021,17239.0
15347,NIFTY,OPTIDX,2021-12-30,15000.0,CE,2507.35,2515.45,2236.85,2247.45,2247.45,306,2657.78,699275,-3450,03-DEC-2021,17239.0
15348,NIFTY,OPTIDX,2021-12-30,15500.0,CE,2006.25,2006.25,1741.9,1752.95,1752.95,265,2296.95,498825,2650,03-DEC-2021,17239.0
15349,NIFTY,OPTIDX,2021-12-30,15550.0,CE,0.0,0.0,0.0,1666.15,1706.9,0,0.0,200,0,03-DEC-2021,17239.0
15350,NIFTY,OPTIDX,2021-12-30,15600.0,CE,0.0,0.0,0.0,1666.4,1659.45,0,0.0,300,0,03-DEC-2021,17239.0
15351,NIFTY,OPTIDX,2021-12-30,15650.0,CE,0.0,0.0,0.0,1473.15,1612.25,0,0.0,0,0,03-DEC-2021,17239.0
15352,NIFTY,OPTIDX,2021-12-30,15700.0,CE,0.0,0.0,0.0,1621.35,1565.35,0,0.0,250,0,03-DEC-2021,17239.0
15353,NIFTY,OPTIDX,2021-12-30,15750.0,CE,0.0,0.0,0.0,1478.3,1518.75,0,0.0,50,0,03-DEC-2021,17239.0
15354,NIFTY,OPTIDX,2021-12-30,15800.0,CE,0.0,0.0,0.0,1530.35,1472.55,0,0.0,300,0,03-DEC-2021,17239.0
