Date,Open,High,Low,Close,Adj Close,Volume
24-07-2020,2154.5,2163,2125.100098,2157.399902,2039.32312,3665100
27-07-2020,2165,2215,2163.5,2206.800049,2086.019043,4248480
28-07-2020,2215,2320,2215,2309.75,2183.334717,8092319
29-07-2020,2292,2342,2246.050049,2276.050049,2151.479004,6090431
30-07-2020,2285.899902,2358,2272.25,2279.5,2154.740234,7098496
31-07-2020,2303.149902,2334.800049,2257.449951,2281.399902,2156.536133,4723290
03-08-2020,2290.449951,2303.850098,2230.699951,2254.149902,2130.7771,4012337
04-08-2020,2259.949951,2269.649902,2225.050049,2249.699951,2126.571289,2927928
05-08-2020,2260,2300,2253,2259.5,2135.834717,3800641
06-08-2020,2275,2319.5,2265.350098,2308.100098,2181.774902,4748047
07-08-2020,2308,2328,2287,2295.350098,2169.722412,3165491
10-08-2020,2318,2325,2276.050049,2282.800049,2157.859863,2929353
11-08-2020,2283,2312,2275.600098,2279.899902,2155.118164,2774423
12-08-2020,2288.350098,2296.399902,2246.550049,2257.350098,2133.80249,3415751
13-08-2020,2273,2300,2250.5,2254.449951,2131.061279,2695682
14-08-2020,2277,2281.300049,2233.100098,2242.149902,2119.434326,2270405
17-08-2020,2263,2270,2238.25,2253.399902,2130.068848,2625630
18-08-2020,2262.800049,2289,2248.300049,2269.75,2145.523438,3493374
19-08-2020,2276.350098,2284.600098,2252.5,2256.600098,2133.09375,2843005
20-08-2020,2257,2276.550049,2240.050049,2252.850098,2129.548584,2895164
21-08-2020,2260,2271,2241.050049,2248.600098,2125.531738,1975294
24-08-2020,2250.600098,2259.949951,2230,2248.100098,2125.058594,2167966
25-08-2020,2245,2250,2233.550049,2242.649902,2119.906982,1663419
26-08-2020,2242,2259.899902,2216.449951,2253.5,2130.163574,2618149
27-08-2020,2266,2287.350098,2241.75,2248.399902,2125.342285,3579393
28-08-2020,2268.399902,2279.949951,2235.100098,2238.550049,2116.031494,2941136
31-08-2020,2240,2276.199951,2228,2257.25,2133.707764,6018154
01-09-2020,2269,2278,2241.300049,2246.350098,2123.404541,3610908
02-09-2020,2247,2268.75,2241.649902,2265.149902,2141.175293,2084137
03-09-2020,2268,2324,2268,2299.5,2173.645264,4654146
04-09-2020,2275,2324.25,2262.949951,2288.800049,2163.530762,5231303
07-09-2020,2289,2343.5,2283.350098,2327.050049,2199.687988,4620401
08-09-2020,2335.949951,2390.449951,2327.050049,2348.199951,2219.680176,7453998
09-09-2020,2325,2359,2320,2327.649902,2200.255127,3866535
10-09-2020,2335,2348.5,2324.300049,2331.149902,2203.563232,2308813
11-09-2020,2330.949951,2383,2330.149902,2374.100098,2244.162598,4145424
14-09-2020,2384.100098,2505.75,2381.850098,2491.399902,2355.042725,7512131
15-09-2020,2491.399902,2538,2464.600098,2491.399902,2355.042725,7318770
16-09-2020,2488.949951,2507.600098,2477.300049,2503,2366.007568,3074003
17-09-2020,2480,2495.75,2450.600098,2460.949951,2326.259033,4828176
18-09-2020,2485,2500.399902,2436.399902,2449.899902,2315.813965,4183256
21-09-2020,2465,2504.899902,2452.149902,2465.300049,2330.371094,4598809
22-09-2020,2485,2555,2458,2522.949951,2384.865723,7499613
23-09-2020,2510,2519.850098,2409,2467.449951,2332.403076,7502280
24-09-2020,2450,2450,2302.600098,2332.25,2204.603027,8424708
25-09-2020,2368,2440,2352.100098,2422.300049,2289.725098,8228267
28-09-2020,2440,2444,2366,2426.300049,2293.506104,4347166
29-09-2020,2434.850098,2511.050049,2426.300049,2488.399902,2352.206787,6995811
30-09-2020,2489,2505,2460,2492.300049,2355.893311,3917166
01-10-2020,2510,2540,2492.300049,2523.449951,2385.338623,2610337
05-10-2020,2620,2728.100098,2603.050049,2705.800049,2557.708496,17412105
06-10-2020,2736,2736,2650.100098,2714.300049,2565.743408,9846367
07-10-2020,2742,2770,2703,2735.949951,2586.208008,9656101
08-10-2020,2800,2885,2800,2825.699951,2671.046387,19839329
09-10-2020,2810,2829.850098,2780,2812.949951,2658.993652,7739245
12-10-2020,2815.5,2854,2800.75,2830,2675.110596,4623203
13-10-2020,2845,2854.899902,2812.199951,2826.550049,2671.849609,4209878
14-10-2020,2842,2842,2787.550049,2809.600098,2667.150635,4395936
15-10-2020,2811,2827.75,2727,2740.600098,2601.648682,6629355
16-10-2020,2750.100098,2771.649902,2731.300049,2763.300049,2623.197998,5273773
19-10-2020,2774,2774,2706.600098,2711.550049,2574.072021,3331194
20-10-2020,2725,2759.899902,2717.949951,2739,2600.129639,3406273
21-10-2020,2739,2749,2663.050049,2675.399902,2539.75415,4570143
22-10-2020,2661,2686.649902,2638.100098,2671.149902,2535.719971,5262294
23-10-2020,2687.800049,2702,2670.100098,2686.800049,2550.577148,3499091
26-10-2020,2689.949951,2709.949951,2670.5,2688.199951,2551.905518,2672752
27-10-2020,2699.75,2718.149902,2624.100098,2630.149902,2496.798584,3537502
28-10-2020,2650,2655.949951,2606,2622.199951,2489.251953,3569445
29-10-2020,2608,2655,2600.25,2632.649902,2499.171875,3105968
30-10-2020,2636.100098,2674.350098,2621.600098,2664.850098,2529.739258,3427003
02-11-2020,2660,2664.850098,2600.050049,2604.600098,2472.544189,2571196
03-11-2020,2604,2665,2601.050049,2633.600098,2500.073486,2879269
04-11-2020,2610,2721.850098,2610,2653.149902,2518.632324,4893928
05-11-2020,2685,2710,2667,2685.699951,2549.532227,2816502
06-11-2020,2699,2713.25,2681.300049,2707.449951,2570.179443,3884421
09-11-2020,2731.100098,2744,2695.100098,2726.600098,2588.358643,3646592
10-11-2020,2697.199951,2713.149902,2638.350098,2649.600098,2515.262695,4760020
11-11-2020,2667.949951,2692.800049,2643.399902,2687.800049,2551.525879,3242441
12-11-2020,2686,2713,2661.75,2671.050049,2535.625244,2437505
13-11-2020,2655.75,2664.899902,2636,2656.850098,2522.145264,2548093
14-11-2020,2677.949951,2689,2660.050049,2670.350098,2534.960449,298819
17-11-2020,2695,2695,2650.050049,2666.050049,2530.878662,2827273
18-11-2020,2661,2664.199951,2607.050049,2626.649902,2493.476074,2893762
19-11-2020,2637,2676.149902,2630.850098,2636.899902,2503.206543,4167501
20-11-2020,2655,2676,2627.550049,2660.25,2525.372803,2711471
23-11-2020,2690,2730,2665,2724.25,2586.127441,3706418
24-11-2020,2734.399902,2743,2705,2722.050049,2584.039307,3120516
25-11-2020,2729,2732.949951,2688.199951,2701.300049,2564.341553,3302249
26-11-2020,2686,2730.949951,2680,2720.600098,2582.663086,2341099
27-11-2020,2705,2717.699951,2669.050049,2679.649902,2543.789307,6086808
01-12-2020,2679,2735.899902,2624.449951,2726.800049,2588.548828,3605017
02-12-2020,2719,2754.699951,2702.449951,2749.550049,2610.14502,2509032
