,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
554,64265,HDFCBANK,OPTSTK,2021-12-30,1640.0,PE,0.0,0.0,0.0,121.95,92.15,0,0.0,0,0,2021-10-13,1647.5,78.0,41.5191650390625,-0.4523449260130224,-0.8028733353375773,0.001252627165233578,3.016636779540838,20.05,-101.9
548,64030,HDFCBANK,OPTSTK,2021-10-28,1640.0,CE,39.0,45.55,37.0,39.8,39.8,10472,96782.27,2943050,-258500,2021-10-13,1638.1,15.0,30.76171875,0.5050231298466707,-1.358327797284892,0.003905039520976321,1.3246930137330757,68.65,28.85000000000001
549,64077,HDFCBANK,OPTSTK,2021-10-28,1640.0,PE,44.45,46.8,37.7,41.0,41.0,1363,12607.61,538450,135850,2021-10-13,1638.1,15.0,30.21240234375,-0.4953338049483339,-1.3340864400444947,0.003976083443958151,1.3247074081023638,20.05,-20.95
550,64124,HDFCBANK,OPTSTK,2021-11-25,1640.0,CE,62.45,69.8,61.0,64.3,64.3,140,1312.77,103950,27500,2021-10-13,1642.9,43.0,27.9541015625,0.5264652381474363,-0.729623901911435,0.002525274400526562,2.2446672243817853,68.65,4.3500000000000085
551,64171,HDFCBANK,OPTSTK,2021-11-25,1640.0,PE,60.45,60.45,60.1,60.1,69.9,3,28.05,1650,1650,2021-10-13,1642.9,43.0,27.40478515625,-0.47376310534007254,-0.7153134362003406,0.0025759900443632776,2.244752336589641,20.05,-40.05
552,64218,HDFCBANK,OPTSTK,2021-12-30,1640.0,CE,0.0,0.0,0.0,92.6,105.1,0,0.0,0,0,2021-10-13,1647.5,78.0,29.327392578125,0.5404001438340318,-0.5682646879281021,0.0017769523328571269,3.022747115367717,68.65,-23.94999999999999
564,66512,HDFCBANK,OPTSTK,2021-12-30,1700.0,PE,0.0,0.0,0.0,158.7,101.0,0,0.0,0,0,2021-10-14,1698.25,77.0,50.811767578125,-0.45530199458679194,-1.0202740229456888,0.0010002483349559502,3.0922403809718837,57.4,-101.29999999999998
562,66464,HDFCBANK,OPTSTK,2021-12-30,1700.0,CE,0.0,0.0,0.0,69.9,102.1,0,0.0,0,0,2021-10-14,1698.25,77.0,22.735595703125,0.5168900088751774,-0.4589937635780538,0.002247572567731076,3.109003191031614,25.1,-44.800000000000004
561,66319,HDFCBANK,OPTSTK,2021-10-28,1680.0,PE,61.7,63.6,38.0,38.9,38.9,2031,19248.23,373450,317900,2021-10-14,1689.0,14.0,32.8369140625,-0.4541296816367456,-1.5373689905763208,0.003648522300936996,1.3109128237265208,43.45,4.550000000000004
560,66271,HDFCBANK,OPTSTK,2021-10-28,1680.0,CE,28.95,50.4,27.1,48.0,48.0,15110,142839.25,1053800,30250,2021-10-14,1689.0,14.0,32.958984375,0.5457957472374007,-1.543117548830896,0.003635088010157723,1.3109412254838355,31.0,-17.0
106,66416,HDFCBANK,OPTSTK,2021-11-25,1700.0,PE,75.0,75.0,70.0,73.3,73.3,40,389.67,20350,19800,2021-10-14,1693.45,42.0,30.487060546875,-0.4942631861980116,-0.8316718812278222,0.002277713076188927,2.291478311453609,57.4,-15.899999999999999
104,66368,HDFCBANK,OPTSTK,2021-11-25,1700.0,CE,46.25,71.75,46.25,68.0,68.0,1070,10349.41,303050,58850,2021-10-14,1693.45,42.0,31.036376953125,0.5063720019268418,-0.8466364993495685,0.0022373455000773224,2.291422934216007,25.1,-42.9
