"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2420","0","0","0","41.6","0","38.3","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","1320","0","0","0","699.7","0","687.55","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2380","0","0","0","48.15","0","44.5","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2400","0","0","0","44.75","0","41.3","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2300","0","0","0","64.1","0","59.65","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2320","0","0","0","59.75","0","55.55","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2340","0","0","0","55.7","0","51.55","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2240","0","0","0","78.65","0","73.55","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2260","0","0","0","73.45","0","68.7","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2280","0","0","0","68.65","0","64.05","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2180","0","0","0","96","0","90.2","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2200","0","0","0","89.9","0","84.35","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2220","0","0","0","84.1","0","78.8","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2100","0","0","0","123.9","0","117.1","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2120","0","0","0","116.4","0","109.85","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2140","0","0","0","109.25","0","102.95","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2160","0","0","0","102.45","0","96.4","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2040","0","0","0","148.65","0","141.15","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2060","0","0","0","140","0","132.75","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2080","0","0","0","131.75","0","124.75","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","1980","0","0","0","176.95","0","168.75","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2000","0","0","0","167.1","0","159.15","0","0","0","0","0","-"
"KOTAKBANK","01-Oct-2021","30-Dec-2021","CE","2020","0","0","0","157.7","0","149.95","0","0","0","0","0","-"
