,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
75,15481,BANKNIFTY,OPTIDX,2021-11-25,36800.0,PE,0.0,0.0,0.0,2939.65,2241.45,0,0.0,0,0,2021-09-13,36841.85,73.0,45.14265060424805,-0.45756430188885977,-20.20851625586378,5.333352846848533e-05,65.35822185590642,546.95,-2392.7
73,15294,BANKNIFTY,OPTIDX,2021-10-28,36700.0,PE,963.6,1000.0,853.35,894.65,894.65,35,329.27,1925,-250,2021-09-13,36703.8,45.0,17.441511154174805,-0.4871119160461333,-9.95854328424808,0.00017738969863158224,51.3871124846769,499.6,-395.04999999999995
70,14968,BANKNIFTY,OPTIDX,2021-09-30,36600.0,CE,669.95,669.95,489.65,533.85,533.85,9537,88561.07,67175,16900,2021-09-13,36576.55,17.0,17.317533493041992,0.5006135088155471,-16.03974424663855,0.0002918386101198571,31.491280476219508,569.85,36.0
71,15085,BANKNIFTY,OPTIDX,2021-09-30,36600.0,PE,528.95,666.0,522.45,555.75,555.75,5244,48755.76,44800,-4875,2021-09-13,36576.55,17.0,17.26818084716797,-0.4994272895988615,-15.994035560333518,0.0002926727324924147,31.491285264164002,454.6,-101.14999999999998
72,15191,BANKNIFTY,OPTIDX,2021-10-28,36700.0,CE,900.1,960.85,867.7,925.0,925.0,37,347.89,2325,300,2021-09-13,36703.8,45.0,17.957687377929688,0.5132300383344589,-10.252975457384142,0.00017228596705189144,51.38566964355726,513.3,-411.70000000000005
87,17616,BANKNIFTY,OPTIDX,2021-11-25,37000.0,PE,1180.0,1180.0,1072.0,1115.15,1115.15,150,1428.8,8175,2375,2021-09-14,36984.55,72.0,16.89934730529785,-0.48725043808672797,-7.68662693307832,0.00014364090172175334,65.49804902916453,519.8,-595.3500000000001
86,17523,BANKNIFTY,OPTIDX,2021-11-25,37000.0,CE,1144.7,1162.3,1075.9,1104.9,1104.9,93,886.43,7975,1125,2021-09-14,36984.55,72.0,16.979217529296875,0.5128307221954764,-7.722905304218063,0.00014296428195504144,65.49762154165971,494.0,-610.9000000000001
84,17325,BANKNIFTY,OPTIDX,2021-10-28,36800.0,CE,813.55,977.9,813.55,893.95,893.95,52,490.33,1700,150,2021-09-14,36849.2,44.0,17.041921615600586,0.5208014032376352,-9.871042636062933,0.00018272275453348343,50.971467394753965,605.4,-288.55000000000007
78,17219,BANKNIFTY,OPTIDX,2021-09-30,36700.0,PE,525.35,556.8,472.4,499.6,499.6,8897,82741.39,109575,23800,2021-09-14,36714.45,16.0,16.529083251953125,-0.48856050094592796,-15.83364290773183,0.00031385721651181153,30.653640333473916,391.45,-108.15000000000003
76,17102,BANKNIFTY,OPTIDX,2021-09-30,36700.0,CE,507.95,609.4,480.25,513.3,513.3,13169,122630.9,104725,10025,2021-09-14,36714.45,16.0,16.506195068359375,0.5114362341366544,-15.811721427667766,0.00031429249790019257,30.653647529906458,661.85,148.55000000000007
85,17428,BANKNIFTY,OPTIDX,2021-10-28,36800.0,PE,796.4,896.45,796.4,847.2,847.2,51,480.02,1500,75,2021-09-14,36849.2,44.0,17.08984375,-0.47919067859739267,-9.898789888441568,0.0001822101873263933,50.97141453869981,432.5,-414.70000000000005
97,19564,BANKNIFTY,OPTIDX,2021-10-28,37100.0,PE,942.05,942.05,841.0,875.7,875.7,70,664.74,875,-400,2021-09-15,37094.35,43.0,17.185211181640625,-0.48926555062733273,-10.146232175679108,0.00018226462175115096,50.774817829448445,291.7,-584.0
99,19751,BANKNIFTY,OPTIDX,2021-11-25,37200.0,PE,0.0,0.0,0.0,3177.1,2236.85,0,0.0,0,0,2021-09-15,37228.45,71.0,48.831939697265625,-0.4557149858362645,-22.387035126846975,4.944946302520139e-05,65.09999413744931,324.5,-2852.6
88,19238,BANKNIFTY,OPTIDX,2021-09-30,37000.0,CE,332.55,548.0,320.0,494.0,494.0,57115,534574.55,837125,24925,2021-09-15,36968.25,15.0,17.042160034179688,0.49697815498028597,-16.983573731113715,0.0003123524219176169,29.89686817349126,1036.2,542.2
90,19355,BANKNIFTY,OPTIDX,2021-09-30,37000.0,PE,668.1,719.1,489.55,519.8,519.8,23702,222592.51,512700,57400,2021-09-15,36968.25,15.0,16.841888427734375,-0.5032207036668226,-16.78392514503106,0.00031606545925597204,29.896751573402184,262.9,-256.9
98,19658,BANKNIFTY,OPTIDX,2021-11-25,37200.0,CE,0.0,0.0,0.0,1945.4,2163.8,0,0.0,0,0,2021-09-15,37228.45,71.0,29.51335906982422,0.5282839052242037,-13.580155862567882,8.211838916726372e-05,65.3392969577734,894.8,-1050.6000000000001
96,19461,BANKNIFTY,OPTIDX,2021-10-28,37100.0,CE,723.0,942.55,720.95,894.45,894.45,29,274.99,1350,50,2021-09-15,37094.35,43.0,17.66657829284668,0.5110919501596161,-10.430177843746817,0.00017729404886558707,50.77357254434641,964.7,70.25
108,21604,BANKNIFTY,OPTIDX,2021-10-28,37900.0,CE,553.0,1003.95,553.0,942.65,942.65,76,736.94,900,475,2021-09-16,37912.45,42.0,18.25737953186035,0.514466210034231,-11.144065013471714,0.00016979539540134758,51.27249830667452,485.1,-457.54999999999995
100,21379,BANKNIFTY,OPTIDX,2021-09-30,37800.0,CE,206.2,619.95,194.1,565.25,565.25,6990,66831.39,35825,4975,2021-09-16,37780.2,14.0,19.478797912597656,0.5021303502498742,-20.534769509964175,0.00027679604696813695,29.517917320100143,529.3,-35.950000000000045
109,21708,BANKNIFTY,OPTIDX,2021-10-28,37900.0,PE,1055.15,1101.8,915.55,942.9,942.9,39,379.09,250,175,2021-09-16,37912.45,42.0,18.505096435546875,-0.485394588552346,-11.295124434670512,0.00016752031208607378,51.27184588402193,525.95,-416.94999999999993
110,21803,BANKNIFTY,OPTIDX,2021-11-25,38000.0,CE,850.0,1265.0,850.0,1219.3,1219.3,317,3097.76,13300,3550,2021-09-16,38031.15,70.0,18.12744140625,0.5199445459002185,-8.59245774194041,0.00013197398454802724,66.36039013519606,438.85,-780.4499999999999
111,21897,BANKNIFTY,OPTIDX,2021-11-25,38000.0,PE,1400.0,1400.0,1150.0,1166.0,1166.0,89,872.85,1925,775,2021-09-16,38031.15,70.0,17.793655395507812,-0.48026951939428814,-8.434467657120937,0.00013445323948772377,66.3621636898196,579.7,-586.3
102,21497,BANKNIFTY,OPTIDX,2021-09-30,37800.0,PE,900.0,942.1,550.15,575.2,575.2,2089,20067.73,15600,13600,2021-09-16,37780.2,14.0,19.145965576171875,-0.4980949209231653,-20.183951533510218,0.00028160865738726456,29.51800162231801,481.9,-93.30000000000007
116,23973,BANKNIFTY,OPTIDX,2021-11-25,38100.0,CE,1151.0,1151.0,1151.0,1151.0,2213.75,2,19.62,50,50,2021-09-17,38104.35,69.0,17.38739013671875,0.5156781302830492,-8.321133841429933,0.00013838450178343703,66.0430611545497,184.9,-966.1
115,23870,BANKNIFTY,OPTIDX,2021-10-28,38000.0,PE,840.3,1113.25,798.0,951.85,951.85,6655,64777.85,59425,43275,2021-09-17,37966.6,41.0,18.41449737548828,-0.4933735865532723,-11.398386293441462,0.00017023273600963175,50.757164694940045,967.8,15.949999999999932
112,23519,BANKNIFTY,OPTIDX,2021-09-30,37900.0,CE,617.7,733.5,339.0,485.1,485.1,20155,193622.85,44450,20275,2021-09-17,37850.05,13.0,17.87567138671875,0.4911342878669862,-19.587703561521337,0.00031235520208016754,28.490135088181322,240.35,-244.75000000000003
113,23644,BANKNIFTY,OPTIDX,2021-09-30,37900.0,PE,635.0,762.0,415.0,525.95,525.95,16622,159797.3,29950,26225,2021-09-17,37850.05,13.0,17.55523681640625,-0.5092709018623711,-19.23613529418649,0.000318049255445549,28.489477121803525,898.2,372.25
117,24075,BANKNIFTY,OPTIDX,2021-11-25,38100.0,PE,0.0,0.0,0.0,3745.15,2228.35,0,0.0,0,0,2021-09-17,38104.35,69.0,56.844353675842285,-0.4506424741320547,-27.01656089154145,4.203675108903962e-05,65.58761181969717,1027.5,-2717.65
114,23758,BANKNIFTY,OPTIDX,2021-10-28,38000.0,CE,1000.05,1142.0,748.3,905.15,905.15,8803,85656.03,106375,11325,2021-09-17,37966.6,41.0,18.152475357055664,0.5063692295377277,-11.236315335307644,0.0001726917750801655,50.75769774490274,210.7,-694.45
118,25709,BANKNIFTY,OPTIDX,2021-09-30,37200.0,CE,651.95,933.3,493.55,539.15,539.15,7847,74189.89,83600,42950,2021-09-20,37224.25,10.0,21.445274353027344,0.5144014569955444,-26.3395349921288,0.0003017281554693991,24.564418769872773,566.8,27.649999999999977
119,25835,BANKNIFTY,OPTIDX,2021-09-30,37200.0,PE,324.0,553.8,259.1,506.0,506.0,17110,160860.88,85450,18000,2021-09-20,37224.25,10.0,21.083831787109375,-0.4855923261708264,-25.89558908140626,0.00030690054329048246,24.56440493633495,406.6,-99.39999999999998
120,25951,BANKNIFTY,OPTIDX,2021-10-28,37400.0,CE,1078.9,1260.0,920.2,954.1,954.1,176,1693.21,1925,650,2021-09-20,37355.8,38.0,20.290374755859375,0.5058531603595573,-12.836398862306787,0.00016310596484027167,48.080251117766835,469.85,-484.25
121,26064,BANKNIFTY,OPTIDX,2021-10-28,37400.0,PE,857.25,1015.8,705.45,983.9,983.9,186,1780.12,1975,-375,2021-09-20,37355.8,38.0,19.990921020507812,-0.49444748065630745,-12.647090242930835,0.0001655509921126786,48.080769138986255,489.55,-494.34999999999997
122,26168,BANKNIFTY,OPTIDX,2021-11-25,37500.0,CE,1336.7,1515.2,1218.95,1240.95,1240.95,110,1069.04,4975,525,2021-09-20,37485.2,66.0,19.632577896118164,0.5147629082476491,-9.451513066192216,0.00012739426454723985,63.547422622683364,418.25,-822.7
123,26271,BANKNIFTY,OPTIDX,2021-11-25,37500.0,PE,1088.0,1281.8,953.35,1232.25,1232.25,204,1968.25,4325,2150,2021-09-20,37485.2,66.0,19.26279067993164,-0.48558672891305993,-9.273787616575573,0.0001298440132699687,63.549461016741944,537.05,-695.2
129,28481,BANKNIFTY,OPTIDX,2021-11-25,37600.0,PE,0.0,0.0,0.0,3423.9,2176.1,0,0.0,0,0,2021-09-21,37626.2,65.0,54.396629333496094,-0.453108803860852,-26.322397373143804,4.5869457388916636e-05,62.906685587622725,773.0,-2650.9
128,28378,BANKNIFTY,OPTIDX,2021-11-25,37600.0,CE,0.0,0.0,0.0,1796.0,2066.2,0,0.0,0,0,2021-09-21,37626.2,65.0,28.171539306640625,0.5260327819700704,-13.697835185342958,8.899649888299037e-05,63.20984290960742,273.7,-1522.3
125,28046,BANKNIFTY,OPTIDX,2021-09-30,37400.0,PE,546.25,1063.1,445.5,489.55,489.55,5693,54219.55,33525,-10350,2021-09-21,37370.5,9.0,20.267963409423828,-0.5035426950137538,-26.35932464829583,0.0003354123881992801,23.409744436814776,641.65,152.09999999999997
127,28274,BANKNIFTY,OPTIDX,2021-10-28,37500.0,PE,1000.0,1436.75,918.6,956.6,956.6,3226,31153.94,63800,4875,2021-09-21,37501.75,37.0,20.105361938476562,-0.4869428097299913,-12.934912940933742,0.0001660961286371197,47.60837236146893,709.95,-246.64999999999998
126,28161,BANKNIFTY,OPTIDX,2021-10-28,37500.0,CE,945.95,994.05,708.1,954.4,954.4,8536,81828.2,82625,28375,2021-09-21,37501.75,37.0,20.021438598632812,0.5130051383448551,-12.880975260501584,0.00016679306078402672,47.60857540687446,306.4,-648.0
124,27920,BANKNIFTY,OPTIDX,2021-09-30,37400.0,CE,450.45,497.0,285.0,469.85,469.85,17409,164473.12,83075,9625,2021-09-21,37370.5,9.0,20.686626434326172,0.49678860889310933,-26.90400236525138,0.0003286265077875988,23.409909011116103,347.35,-122.5
133,30480,BANKNIFTY,OPTIDX,2021-10-28,37200.0,PE,889.85,1018.0,852.0,966.65,966.65,317,3021.0,5525,1050,2021-09-22,37231.85,36.0,21.074771881103516,-0.4816457403546376,-13.639546541957005,0.00016172151267136327,46.59824346195875,179.55,-787.0999999999999
132,30367,BANKNIFTY,OPTIDX,2021-10-28,37200.0,CE,1137.75,1137.75,977.25,1008.1,1008.1,427,4084.25,7500,1500,2021-09-22,37231.85,36.0,21.280288696289062,0.5184331025433594,-13.772430905619261,0.00016015820728724166,46.597818260684974,843.8,-164.30000000000007
131,30252,BANKNIFTY,OPTIDX,2021-09-30,37100.0,PE,333.85,553.4,333.8,485.35,485.35,25900,243208.07,77025,31525,2021-09-22,37100.3,8.0,22.157669067382812,-0.4933585777095239,-30.341004260229408,0.00032775537700286994,21.90916683011057,157.7,-327.65000000000003
130,30126,BANKNIFTY,OPTIDX,2021-09-30,37100.0,CE,659.0,667.45,444.9,483.4,483.4,32796,308529.2,144275,90225,2021-09-22,37100.3,8.0,22.05657958984375,0.5066120242941253,-30.202617097029314,0.00032925794500913915,21.909193652808455,915.25,431.85
134,30584,BANKNIFTY,OPTIDX,2021-11-25,37300.0,CE,0.0,0.0,0.0,1907.2,2030.55,0,0.0,0,0,2021-09-22,37340.05,64.0,30.289649963378906,0.5286506328580433,-14.722816884553389,8.401860594349499e-05,62.216650357507454,769.8,-1137.4
136,30687,BANKNIFTY,OPTIDX,2021-11-25,37300.0,PE,0.0,0.0,0.0,3237.9,2137.55,0,0.0,0,0,2021-09-22,37340.05,64.0,52.36053466796875,-0.4544121708891554,-25.349808970311965,4.84105052784278e-05,61.96987041434671,204.0,-3033.9
147,32908,BANKNIFTY,OPTIDX,2021-11-25,38100.0,PE,0.0,0.0,0.0,3745.15,2155.0,0,0.0,0,0,2021-09-23,38114.3,63.0,59.56125259399414,-0.4501661591821158,-29.62846022879859,4.196897871479737e-05,62.67809735762774,496.9,-3248.25
146,32805,BANKNIFTY,OPTIDX,2021-11-25,38100.0,CE,1442.75,1686.0,1442.75,1547.05,1547.05,7,69.38,225,175,2021-09-23,38114.3,63.0,24.3912935256958,0.5216800305103211,-12.210802934943855,0.00010313866872757786,63.07829341572551,259.05,-1288.0
145,32701,BANKNIFTY,OPTIDX,2021-10-28,38000.0,PE,1226.0,1226.0,925.65,954.7,954.7,4458,43475.09,91900,26775,2021-09-23,37990.95,35.0,20.246505737304688,-0.489011025389309,-13.569537633768633,0.0001674277499807697,46.91513916960246,437.1,-517.6
143,32473,BANKNIFTY,OPTIDX,2021-09-30,37900.0,PE,799.95,799.95,411.0,431.3,431.3,18981,182046.19,99050,81100,2021-09-23,37861.05,7.0,19.664764404296875,-0.5096298761639794,-29.372402462573064,0.000386811633291091,20.911190493905437,386.6,-44.69999999999999
142,32347,BANKNIFTY,OPTIDX,2021-09-30,37900.0,CE,217.0,432.0,193.7,401.6,401.6,75487,722376.17,263525,180875,2021-09-23,37861.05,7.0,20.107269287109375,0.4908237278714021,-30.034157928982427,0.0003783091308505831,20.911751118552907,349.65,-51.950000000000045
144,32588,BANKNIFTY,OPTIDX,2021-10-28,38000.0,CE,700.0,979.0,681.9,942.25,942.25,11772,114383.29,150875,-12400,2021-09-23,37990.95,35.0,20.17366886138916,0.5109385312409086,-13.520768181193601,0.00016803283077306672,46.91530227776224,301.0,-641.25
