,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff
58,BANKNIFTY,2021-10-01,2021-12-30,CE,38700,0.0,0.0,0.0,2092.55,0.0,1977.05,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
59,BANKNIFTY,2021-10-01,2021-12-30,CE,38000,0.0,0.0,0.0,2391.85,0.0,2267.4,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
60,BANKNIFTY,2021-10-01,2021-12-30,CE,38100,0.0,0.0,0.0,2347.25,0.0,2224.1,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
61,BANKNIFTY,2021-10-01,2021-12-30,CE,38200,0.0,0.0,0.0,2303.3,0.0,2181.4,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
62,BANKNIFTY,2021-10-01,2021-12-30,CE,38300,0.0,0.0,0.0,2259.9,0.0,2139.3,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
63,BANKNIFTY,2021-10-01,2021-12-30,CE,37700,0.0,0.0,0.0,2529.35,0.0,2401.1,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
64,BANKNIFTY,2021-10-01,2021-12-30,CE,37800,0.0,0.0,0.0,2482.9,0.0,2355.9,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
65,BANKNIFTY,2021-10-01,2021-12-30,CE,37900,0.0,0.0,0.0,2437.05,0.0,2311.35,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
206,BANKNIFTY,2021-10-04,2021-12-30,CE,45000,0.0,0.0,0.0,731.6,0.0,501.55,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
207,BANKNIFTY,2021-10-04,2021-12-30,CE,43500,0.0,0.0,0.0,1509.2,0.0,727.4,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
208,BANKNIFTY,2021-10-04,2021-12-30,CE,42000,300.05,302.05,300.05,302.05,302.05,302.05,2,21.15,0.15,75,50,-,37994.85,0.23835616438356164
209,BANKNIFTY,2021-10-04,2021-12-30,CE,41400,0.0,0.0,0.0,1198.5,0.0,1184.55,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
210,BANKNIFTY,2021-10-04,2021-12-30,CE,41000,0.0,0.0,0.0,500.0,500.0,1294.5,0,0.0,0.0,50,0,-,37994.85,0.23835616438356164
211,BANKNIFTY,2021-10-04,2021-12-30,CE,41100,0.0,0.0,0.0,1279.1,0.0,1266.25,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
212,BANKNIFTY,2021-10-04,2021-12-30,CE,41200,0.0,0.0,0.0,1251.75,0.0,1238.5,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
213,BANKNIFTY,2021-10-04,2021-12-30,CE,41300,0.0,0.0,0.0,1224.9,0.0,1211.3,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
214,BANKNIFTY,2021-10-04,2021-12-30,CE,40600,0.0,0.0,0.0,1423.25,0.0,1412.55,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
215,BANKNIFTY,2021-10-04,2021-12-30,CE,40700,0.0,0.0,0.0,1393.4,0.0,1382.25,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
216,BANKNIFTY,2021-10-04,2021-12-30,CE,40800,0.0,0.0,0.0,1364.1,0.0,1352.45,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
217,BANKNIFTY,2021-10-04,2021-12-30,CE,40900,0.0,0.0,0.0,1335.3,0.0,1323.2,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
218,BANKNIFTY,2021-10-04,2021-12-30,CE,40300,0.0,0.0,0.0,1515.8,0.0,1506.6,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
219,BANKNIFTY,2021-10-04,2021-12-30,CE,40400,0.0,0.0,0.0,1484.45,0.0,1474.7,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
220,BANKNIFTY,2021-10-04,2021-12-30,CE,40500,559.95,629.15,559.95,563.65,564.0,563.65,28,287.61,4.11,650,500,-,37994.85,0.23835616438356164
221,BANKNIFTY,2021-10-04,2021-12-30,CE,39900,0.0,0.0,0.0,1646.6,0.0,1639.65,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
222,BANKNIFTY,2021-10-04,2021-12-30,CE,40000,537.1,728.3,536.95,662.6,641.5,662.6,32,325.36,5.36,775,675,-,37994.85,0.23835616438356164
223,BANKNIFTY,2021-10-04,2021-12-30,CE,40100,0.0,0.0,0.0,1580.15,0.0,1572.05,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
224,BANKNIFTY,2021-10-04,2021-12-30,CE,40200,0.0,0.0,0.0,1547.7,0.0,1539.05,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
225,BANKNIFTY,2021-10-04,2021-12-30,CE,39500,808.75,808.75,808.75,808.75,808.75,1781.75,1,10.08,0.2,25,25,-,37994.85,0.23835616438356164
226,BANKNIFTY,2021-10-04,2021-12-30,CE,39600,0.0,0.0,0.0,1750.45,0.0,1745.4,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
227,BANKNIFTY,2021-10-04,2021-12-30,CE,39700,0.0,0.0,0.0,1715.25,0.0,1709.55,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
228,BANKNIFTY,2021-10-04,2021-12-30,CE,39800,0.0,0.0,0.0,1680.65,0.0,1674.35,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
229,BANKNIFTY,2021-10-04,2021-12-30,CE,39100,889.75,889.75,889.75,889.75,889.75,889.75,1,10.0,0.22,125,25,-,37994.85,0.23835616438356164
230,BANKNIFTY,2021-10-04,2021-12-30,CE,39200,0.0,0.0,0.0,1896.7,0.0,1894.45,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
231,BANKNIFTY,2021-10-04,2021-12-30,CE,39300,0.0,0.0,0.0,1859.25,0.0,1856.3,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
232,BANKNIFTY,2021-10-04,2021-12-30,CE,39400,0.0,0.0,0.0,1822.4,0.0,1818.75,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
233,BANKNIFTY,2021-10-04,2021-12-30,CE,38800,0.0,0.0,0.0,2052.2,0.0,2053.05,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
234,BANKNIFTY,2021-10-04,2021-12-30,CE,38900,0.0,0.0,0.0,2012.45,0.0,2012.45,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
235,BANKNIFTY,2021-10-04,2021-12-30,CE,39000,900.0,1064.0,879.65,995.0,989.95,995.0,60,600.16,15.16,1500,700,-,37994.85,0.23835616438356164
236,BANKNIFTY,2021-10-04,2021-12-30,CE,38400,0.0,0.0,0.0,2217.15,0.0,2221.4,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
237,BANKNIFTY,2021-10-04,2021-12-30,CE,38500,1174.35,1174.35,1174.35,1174.35,1174.35,2178.4,1,9.92,0.29,25,25,-,37994.85,0.23835616438356164
238,BANKNIFTY,2021-10-04,2021-12-30,CE,38600,0.0,0.0,0.0,2133.5,0.0,2136.0,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
239,BANKNIFTY,2021-10-04,2021-12-30,CE,38700,0.0,0.0,0.0,2092.55,0.0,2094.2,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
240,BANKNIFTY,2021-10-04,2021-12-30,CE,38000,0.0,0.0,0.0,2391.85,0.0,2399.8,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
241,BANKNIFTY,2021-10-04,2021-12-30,CE,38100,0.0,0.0,0.0,2347.25,0.0,2354.25,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
242,BANKNIFTY,2021-10-04,2021-12-30,CE,38200,0.0,0.0,0.0,2303.3,0.0,2309.35,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
243,BANKNIFTY,2021-10-04,2021-12-30,CE,38300,0.0,0.0,0.0,2259.9,0.0,2265.05,0,0.0,0.0,0,0,-,37994.85,0.23835616438356164
391,BANKNIFTY,2021-10-05,2021-12-30,CE,45000,0.0,0.0,0.0,731.6,0.0,515.4,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
392,BANKNIFTY,2021-10-05,2021-12-30,CE,43500,0.0,0.0,0.0,1509.2,0.0,747.85,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
393,BANKNIFTY,2021-10-05,2021-12-30,CE,42000,305.0,306.05,270.0,303.45,304.95,303.45,61,645.02,4.52,1325,1250,-,38113.45,0.2356164383561644
394,BANKNIFTY,2021-10-05,2021-12-30,CE,41400,0.0,0.0,0.0,1198.5,0.0,1217.95,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
395,BANKNIFTY,2021-10-05,2021-12-30,CE,41500,0.0,0.0,0.0,1162.3,0.0,1191.0,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
396,BANKNIFTY,2021-10-05,2021-12-30,CE,41600,0.0,0.0,0.0,1136.5,0.0,1164.5,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
397,BANKNIFTY,2021-10-05,2021-12-30,CE,41000,406.1,410.0,395.0,410.0,410.0,1330.9,16,165.62,1.62,425,375,-,38113.45,0.2356164383561644
398,BANKNIFTY,2021-10-05,2021-12-30,CE,41100,0.0,0.0,0.0,1279.1,0.0,1301.9,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
399,BANKNIFTY,2021-10-05,2021-12-30,CE,41200,0.0,0.0,0.0,1251.75,0.0,1273.4,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
400,BANKNIFTY,2021-10-05,2021-12-30,CE,41300,0.0,0.0,0.0,1224.9,0.0,1245.45,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
401,BANKNIFTY,2021-10-05,2021-12-30,CE,40600,0.0,0.0,0.0,1423.25,0.0,1452.1,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
402,BANKNIFTY,2021-10-05,2021-12-30,CE,40700,0.0,0.0,0.0,1393.4,0.0,1421.0,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
403,BANKNIFTY,2021-10-05,2021-12-30,CE,40800,0.0,0.0,0.0,1364.1,0.0,1390.45,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
404,BANKNIFTY,2021-10-05,2021-12-30,CE,40900,0.0,0.0,0.0,1335.3,0.0,1360.4,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
405,BANKNIFTY,2021-10-05,2021-12-30,CE,40300,0.0,0.0,0.0,1515.8,0.0,1548.65,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
406,BANKNIFTY,2021-10-05,2021-12-30,CE,40400,0.0,0.0,0.0,1484.45,0.0,1515.9,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
407,BANKNIFTY,2021-10-05,2021-12-30,CE,40500,519.0,540.0,505.0,533.8,540.0,533.8,13,133.32,1.7,700,50,-,38113.45,0.2356164383561644
408,BANKNIFTY,2021-10-05,2021-12-30,CE,39900,0.0,0.0,0.0,1646.6,0.0,1685.15,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
409,BANKNIFTY,2021-10-05,2021-12-30,CE,40000,636.4,658.0,590.0,645.35,658.0,645.35,46,467.17,7.17,1325,550,-,38113.45,0.2356164383561644
410,BANKNIFTY,2021-10-05,2021-12-30,CE,40100,0.0,0.0,0.0,1580.15,0.0,1615.8,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
411,BANKNIFTY,2021-10-05,2021-12-30,CE,40200,0.0,0.0,0.0,1547.7,0.0,1581.95,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
412,BANKNIFTY,2021-10-05,2021-12-30,CE,39500,753.1,778.05,753.1,778.05,778.05,1830.85,6,60.39,1.14,150,125,-,38113.45,0.2356164383561644
413,BANKNIFTY,2021-10-05,2021-12-30,CE,39600,0.0,0.0,0.0,1750.45,0.0,1793.55,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
414,BANKNIFTY,2021-10-05,2021-12-30,CE,39700,0.0,0.0,0.0,1715.25,0.0,1756.85,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
415,BANKNIFTY,2021-10-05,2021-12-30,CE,39800,0.0,0.0,0.0,1680.65,0.0,1720.7,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
416,BANKNIFTY,2021-10-05,2021-12-30,CE,39100,905.0,905.0,872.95,872.95,872.95,1986.05,4,39.99,0.89,175,50,-,38113.45,0.2356164383561644
417,BANKNIFTY,2021-10-05,2021-12-30,CE,39200,0.0,0.0,0.0,1896.7,0.0,1946.35,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
418,BANKNIFTY,2021-10-05,2021-12-30,CE,39300,0.0,0.0,0.0,1859.25,0.0,1907.25,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
419,BANKNIFTY,2021-10-05,2021-12-30,CE,39400,0.0,0.0,0.0,1822.4,0.0,1868.75,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
420,BANKNIFTY,2021-10-05,2021-12-30,CE,38800,0.0,0.0,0.0,2052.2,0.0,2108.8,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
421,BANKNIFTY,2021-10-05,2021-12-30,CE,38900,0.0,0.0,0.0,2012.45,0.0,2067.25,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
422,BANKNIFTY,2021-10-05,2021-12-30,CE,39000,933.3,1004.55,900.0,978.75,976.8,978.75,41,409.38,9.63,1950,450,-,38113.45,0.2356164383561644
423,BANKNIFTY,2021-10-05,2021-12-30,CE,38400,0.0,0.0,0.0,2217.15,0.0,2281.2,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
424,BANKNIFTY,2021-10-05,2021-12-30,CE,38500,0.0,0.0,0.0,1174.35,1174.35,2237.15,0,0.0,0.0,25,0,-,38113.45,0.2356164383561644
425,BANKNIFTY,2021-10-05,2021-12-30,CE,38600,0.0,0.0,0.0,2133.5,0.0,2193.75,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
426,BANKNIFTY,2021-10-05,2021-12-30,CE,38700,0.0,0.0,0.0,2092.55,0.0,2150.95,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
429,BANKNIFTY,2021-10-05,2021-12-30,CE,38200,0.0,0.0,0.0,2303.3,0.0,2371.15,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
430,BANKNIFTY,2021-10-05,2021-12-30,CE,38300,0.0,0.0,0.0,2259.9,0.0,2325.85,0,0.0,0.0,0,0,-,38113.45,0.2356164383561644
579,BANKNIFTY,2021-10-06,2021-12-30,CE,45000,0.0,0.0,0.0,731.6,0.0,466.95,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
580,BANKNIFTY,2021-10-06,2021-12-30,CE,43500,0.0,0.0,0.0,1509.2,0.0,684.25,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
581,BANKNIFTY,2021-10-06,2021-12-30,CE,42000,318.15,352.6,292.0,296.0,292.0,296.0,66,698.23,5.23,1775,450,-,37871.8,0.2328767123287671
582,BANKNIFTY,2021-10-06,2021-12-30,CE,41400,0.0,0.0,0.0,1198.5,0.0,1128.8,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
583,BANKNIFTY,2021-10-06,2021-12-30,CE,41500,0.0,0.0,0.0,1162.3,0.0,1103.1,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
584,BANKNIFTY,2021-10-06,2021-12-30,CE,41600,0.0,0.0,0.0,1136.5,0.0,1079.65,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
585,BANKNIFTY,2021-10-06,2021-12-30,CE,41700,0.0,0.0,0.0,1143.7,0.0,1055.05,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
586,BANKNIFTY,2021-10-06,2021-12-30,CE,41000,450.0,510.0,417.8,420.35,417.8,420.35,23,238.3,2.55,625,200,-,37871.8,0.2328767123287671
587,BANKNIFTY,2021-10-06,2021-12-30,CE,41100,0.0,0.0,0.0,1279.1,0.0,1208.7,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
588,BANKNIFTY,2021-10-06,2021-12-30,CE,41200,0.0,0.0,0.0,1251.75,0.0,1181.6,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
589,BANKNIFTY,2021-10-06,2021-12-30,CE,41300,0.0,0.0,0.0,1224.9,0.0,1154.95,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
590,BANKNIFTY,2021-10-06,2021-12-30,CE,40700,0.0,0.0,0.0,1393.4,0.0,1322.4,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
591,BANKNIFTY,2021-10-06,2021-12-30,CE,40800,0.0,0.0,0.0,1364.1,0.0,1293.2,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
592,BANKNIFTY,2021-10-06,2021-12-30,CE,40900,0.0,0.0,0.0,1335.3,0.0,1264.55,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
593,BANKNIFTY,2021-10-06,2021-12-30,CE,40300,0.0,0.0,0.0,1515.8,0.0,1444.5,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
594,BANKNIFTY,2021-10-06,2021-12-30,CE,40400,0.0,0.0,0.0,1484.45,0.0,1413.15,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
595,BANKNIFTY,2021-10-06,2021-12-30,CE,40500,557.5,626.6,507.95,519.95,507.95,519.95,36,369.57,5.07,700,0,-,37871.8,0.2328767123287671
596,BANKNIFTY,2021-10-06,2021-12-30,CE,40600,0.0,0.0,0.0,1423.25,0.0,1352.1,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
597,BANKNIFTY,2021-10-06,2021-12-30,CE,39900,0.0,0.0,0.0,1646.6,0.0,1575.4,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
598,BANKNIFTY,2021-10-06,2021-12-30,CE,40000,672.0,777.5,606.95,617.65,607.4,617.65,160,1628.11,28.11,1850,525,-,37871.8,0.2328767123287671
599,BANKNIFTY,2021-10-06,2021-12-30,CE,40100,0.0,0.0,0.0,1580.15,0.0,1508.85,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
600,BANKNIFTY,2021-10-06,2021-12-30,CE,40200,0.0,0.0,0.0,1547.7,0.0,1476.4,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
601,BANKNIFTY,2021-10-06,2021-12-30,CE,39500,816.45,871.75,780.15,780.2,780.2,1715.4,6,60.47,1.22,250,100,-,37871.8,0.2328767123287671
602,BANKNIFTY,2021-10-06,2021-12-30,CE,39600,0.0,0.0,0.0,1750.45,0.0,1679.55,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
603,BANKNIFTY,2021-10-06,2021-12-30,CE,39700,0.0,0.0,0.0,1715.25,0.0,1644.25,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
604,BANKNIFTY,2021-10-06,2021-12-30,CE,39800,0.0,0.0,0.0,1680.65,0.0,1609.55,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
605,BANKNIFTY,2021-10-06,2021-12-30,CE,39100,0.0,0.0,0.0,872.95,872.95,1864.85,0,0.0,0.0,175,0,-,37871.8,0.2328767123287671
606,BANKNIFTY,2021-10-06,2021-12-30,CE,39200,0.0,0.0,0.0,1896.7,0.0,1826.6,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
607,BANKNIFTY,2021-10-06,2021-12-30,CE,39300,0.0,0.0,0.0,1859.25,0.0,1788.95,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
608,BANKNIFTY,2021-10-06,2021-12-30,CE,39400,0.0,0.0,0.0,1822.4,0.0,1751.9,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
609,BANKNIFTY,2021-10-06,2021-12-30,CE,38800,0.0,0.0,0.0,2052.2,0.0,1983.3,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
610,BANKNIFTY,2021-10-06,2021-12-30,CE,38900,0.0,0.0,0.0,2012.45,0.0,1943.2,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
611,BANKNIFTY,2021-10-06,2021-12-30,CE,39000,1008.35,1125.5,894.0,910.5,894.0,910.5,53,529.67,12.92,1800,-150,-,37871.8,0.2328767123287671
612,BANKNIFTY,2021-10-06,2021-12-30,CE,38400,0.0,0.0,0.0,2217.15,0.0,2149.95,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
613,BANKNIFTY,2021-10-06,2021-12-30,CE,38500,1141.0,1141.0,1109.5,1109.5,1109.5,1109.5,2,19.81,0.56,75,50,-,37871.8,0.2328767123287671
614,BANKNIFTY,2021-10-06,2021-12-30,CE,38600,0.0,0.0,0.0,2133.5,0.0,2065.4,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
615,BANKNIFTY,2021-10-06,2021-12-30,CE,38700,0.0,0.0,0.0,2092.55,0.0,2024.05,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
616,BANKNIFTY,2021-10-06,2021-12-30,CE,38000,1471.85,1623.9,1353.15,1374.35,1355.6,1374.35,189,1866.99,71.49,2025,1950,-,37871.8,0.2328767123287671
617,BANKNIFTY,2021-10-06,2021-12-30,CE,38100,0.0,0.0,0.0,2347.25,0.0,2281.6,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
618,BANKNIFTY,2021-10-06,2021-12-30,CE,38200,0.0,0.0,0.0,2303.3,0.0,2237.05,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
619,BANKNIFTY,2021-10-06,2021-12-30,CE,38300,0.0,0.0,0.0,2259.9,0.0,2193.2,0,0.0,0.0,0,0,-,37871.8,0.2328767123287671
