,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_to_expiry
1247,BANKNIFTY,2021-11-08,2021-12-30,PE,37200,0.0,0.0,0.0,2190.75,0.0,886.75,0,0.0,0.0,0,0,-,39806.0,52
1248,BANKNIFTY,2021-11-08,2021-12-30,PE,37300,470.6,470.6,368.1,368.1,368.1,919.1,7,66.03,0.76,75,75,-,39806.0,52
1249,BANKNIFTY,2021-11-08,2021-12-30,PE,37400,0.0,0.0,0.0,2290.1,0.0,952.3,0,0.0,0.0,0,0,-,39806.0,52
1250,BANKNIFTY,2021-11-08,2021-12-30,PE,37500,448.75,568.45,370.0,386.85,373.0,386.85,445,4224.83,52.95,12650,1075,-,39806.0,52
1251,BANKNIFTY,2021-11-08,2021-12-30,PE,37600,508.4,562.4,493.25,498.8,498.8,1021.0,12,114.36,1.56,575,-100,-,39806.0,52
1252,BANKNIFTY,2021-11-08,2021-12-30,PE,37700,558.15,614.0,429.95,432.4,432.4,1056.6,24,229.25,3.05,375,275,-,39806.0,52
1253,BANKNIFTY,2021-11-08,2021-12-30,PE,37800,566.15,633.4,445.8,445.8,445.8,445.8,17,162.98,2.33,250,200,-,39806.0,52
1254,BANKNIFTY,2021-11-08,2021-12-30,PE,37900,546.25,924.25,458.4,473.1,458.4,473.1,10,96.19,1.44,125,25,-,39806.0,52
1255,BANKNIFTY,2021-11-08,2021-12-30,PE,38000,510.0,718.0,470.8,488.8,475.0,488.8,1019,9833.13,152.63,27300,350,-,39806.0,52
1256,BANKNIFTY,2021-11-08,2021-12-30,PE,38100,682.0,727.55,497.7,506.35,497.7,506.35,26,251.74,4.09,250,100,-,39806.0,52
1257,BANKNIFTY,2021-11-08,2021-12-30,PE,38200,674.7,746.8,552.55,561.45,561.45,561.45,22,213.72,3.62,525,150,-,39806.0,52
1258,BANKNIFTY,2021-11-08,2021-12-30,PE,38300,719.95,809.95,565.75,582.8,565.75,582.8,33,321.71,5.74,375,150,-,39806.0,52
1259,BANKNIFTY,2021-11-08,2021-12-30,PE,38400,843.25,843.25,602.9,602.9,602.9,602.9,9,87.96,1.56,250,100,-,39806.0,52
1260,BANKNIFTY,2021-11-08,2021-12-30,PE,38500,702.4,893.4,604.25,628.85,605.0,628.85,431,4227.49,79.12,16000,1075,-,39806.0,52
1261,BANKNIFTY,2021-11-08,2021-12-30,PE,38600,897.7,897.7,666.05,666.05,666.05,1413.65,10,98.4,1.9,150,50,-,39806.0,52
1262,BANKNIFTY,2021-11-08,2021-12-30,PE,38700,681.35,1242.7,681.35,689.0,689.0,689.0,23,227.5,4.97,425,225,-,39806.0,52
1263,BANKNIFTY,2021-11-08,2021-12-30,PE,38800,800.0,993.0,727.55,747.9,754.55,747.9,48,476.12,10.52,925,625,-,39806.0,52
1264,BANKNIFTY,2021-11-08,2021-12-30,PE,38900,944.55,1038.65,760.15,770.35,760.15,770.35,9,89.48,1.96,350,50,-,39806.0,52
1265,BANKNIFTY,2021-11-09,2021-12-30,CE,39100,1488.65,1518.25,1423.6,1423.6,1423.6,2129.75,5,50.73,1.85,425,0,-,39711.2,51
1266,BANKNIFTY,2021-11-09,2021-12-30,CE,39200,1398.9,1451.3,1294.7,1310.25,1310.25,2078.8,12,121.62,4.02,650,125,-,39711.2,51
1267,BANKNIFTY,2021-11-09,2021-12-30,CE,39300,1386.15,1386.15,1289.3,1331.6,1363.8,1331.6,11,111.71,3.64,425,75,-,39711.2,51
1268,BANKNIFTY,2021-11-09,2021-12-30,CE,39400,1300.35,1341.7,1222.55,1267.3,1278.0,1267.3,46,468.02,14.92,475,-75,-,39711.2,51
1269,BANKNIFTY,2021-11-09,2021-12-30,CE,39500,1318.35,1355.55,1155.6,1230.3,1233.7,1230.3,724,7373.75,224.25,18875,3050,-,39711.2,51
1270,BANKNIFTY,2021-11-09,2021-12-30,CE,39600,1197.1,1326.85,1097.4,1202.8,1203.7,1202.8,41,418.23,12.33,650,100,-,39711.2,51
1271,BANKNIFTY,2021-11-09,2021-12-30,CE,39700,1143.1,1200.35,1077.0,1179.45,1179.45,1179.45,24,245.1,6.9,1000,175,-,39711.2,51
1272,BANKNIFTY,2021-11-09,2021-12-30,CE,39800,1088.05,1175.1,1038.55,1038.55,1038.55,1790.45,26,265.85,7.15,550,25,-,39711.2,51
1273,BANKNIFTY,2021-11-09,2021-12-30,CE,39900,901.5,1153.6,901.5,978.0,978.0,1745.35,46,470.85,12.0,625,-50,-,39711.2,51
1274,BANKNIFTY,2021-11-09,2021-12-30,CE,40000,1003.1,1095.4,927.0,990.6,1007.0,990.6,1343,13761.12,331.12,50825,9350,-,39711.2,51
1275,BANKNIFTY,2021-11-09,2021-12-30,CE,40100,945.9,1031.45,881.55,928.2,952.95,928.2,40,410.51,9.51,775,375,-,39711.2,51
1276,BANKNIFTY,2021-11-09,2021-12-30,CE,40200,910.25,950.0,884.0,884.8,884.8,1614.85,9,92.5,2.05,775,75,-,39711.2,51
1277,BANKNIFTY,2021-11-09,2021-12-30,CE,40300,875.0,910.25,826.65,826.65,826.65,1572.95,10,102.91,2.16,625,100,-,39711.2,51
1278,BANKNIFTY,2021-11-09,2021-12-30,CE,40400,837.4,854.0,780.9,823.25,837.4,823.25,15,154.59,3.09,450,75,-,39711.2,51
1279,BANKNIFTY,2021-11-09,2021-12-30,CE,40500,812.85,879.95,735.15,787.15,795.75,787.15,407,4201.11,80.24,14550,375,-,39711.2,51
1280,BANKNIFTY,2021-11-09,2021-12-30,CE,40600,776.0,789.15,720.35,762.85,764.2,762.85,15,155.1,2.85,475,100,-,39711.2,51
1281,BANKNIFTY,2021-11-09,2021-12-30,CE,40700,738.95,738.95,687.85,690.0,690.0,1413.35,14,144.96,2.51,550,0,-,39711.2,51
1282,BANKNIFTY,2021-11-09,2021-12-30,CE,40800,736.75,736.75,655.15,668.4,668.4,1375.4,8,82.99,1.39,350,50,-,39711.2,51
1283,BANKNIFTY,2021-11-09,2021-12-30,CE,40900,660.25,671.2,626.15,633.8,633.8,1338.25,8,83.09,1.29,425,100,-,39711.2,51
1284,BANKNIFTY,2021-11-09,2021-12-30,CE,41000,650.05,688.25,573.85,607.0,616.15,607.0,818,8510.3,125.8,27950,4325,-,39711.2,51
1285,BANKNIFTY,2021-11-09,2021-12-30,CE,41100,617.5,617.5,549.4,575.75,591.9,575.75,12,125.03,1.73,900,-25,-,39711.2,51
1286,BANKNIFTY,2021-11-09,2021-12-30,CE,41200,615.5,615.5,524.55,524.85,524.55,524.85,9,93.96,1.26,475,25,-,39711.2,51
1287,BANKNIFTY,2021-11-09,2021-12-30,CE,41300,513.85,524.55,513.85,514.25,514.25,514.25,3,31.36,0.39,375,0,-,39711.2,51
1288,BANKNIFTY,2021-11-09,2021-12-30,CE,41400,522.95,522.95,464.85,475.8,495.4,475.8,4,41.89,0.49,850,0,-,39711.2,51
1289,BANKNIFTY,2021-11-09,2021-12-30,CE,41500,501.3,538.0,445.95,470.05,483.85,470.05,680,7137.39,82.39,16700,2225,-,39711.2,51
1290,BANKNIFTY,2021-11-09,2021-12-30,CE,41600,472.8,472.8,472.8,472.8,472.8,1098.9,1,10.52,0.12,325,25,-,39711.2,51
1291,BANKNIFTY,2021-11-09,2021-12-30,CE,41700,426.1,460.4,426.1,445.3,445.3,1067.65,7,73.75,0.77,350,0,-,39711.2,51
1292,BANKNIFTY,2021-11-09,2021-12-30,CE,41800,434.8,434.8,396.0,396.0,396.0,396.0,3,31.66,0.31,625,25,-,39711.2,51
1293,BANKNIFTY,2021-11-09,2021-12-30,CE,41900,390.0,391.9,360.3,391.9,391.9,391.9,8,84.57,0.77,450,-25,-,39711.2,51
1294,BANKNIFTY,2021-11-09,2021-12-30,CE,42000,385.55,420.0,338.25,365.15,372.0,365.15,1003,10624.54,93.04,39325,725,-,39711.2,51
1295,BANKNIFTY,2021-11-09,2021-12-30,CE,42100,350.0,363.25,350.0,363.25,363.25,949.35,3,31.84,0.27,200,75,-,39711.2,51
1296,BANKNIFTY,2021-11-09,2021-12-30,CE,42200,0.0,0.0,0.0,315.05,315.05,921.5,0,0.0,0.0,50,0,-,39711.2,51
1297,BANKNIFTY,2021-11-09,2021-12-30,CE,42300,0.0,0.0,0.0,358.05,358.05,894.25,0,0.0,0.0,125,0,-,39711.2,51
1298,BANKNIFTY,2021-11-09,2021-12-30,CE,42400,0.0,0.0,0.0,311.9,311.9,867.7,0,0.0,0.0,175,0,-,39711.2,51
1299,BANKNIFTY,2021-11-09,2021-12-30,CE,42500,311.5,364.05,258.05,268.8,280.35,268.8,362,3872.01,25.76,11450,3325,-,39711.2,51
1300,BANKNIFTY,2021-11-09,2021-12-30,CE,42600,257.45,257.45,245.0,245.0,245.0,245.0,3,32.14,0.19,125,50,-,39711.2,51
1301,BANKNIFTY,2021-11-09,2021-12-30,CE,42700,177.6,239.4,177.6,239.4,239.4,239.4,7,75.08,0.35,175,125,-,39711.2,51
1302,BANKNIFTY,2021-11-09,2021-12-30,CE,42800,0.0,0.0,0.0,1159.8,0.0,769.65,0,0.0,0.0,0,0,-,39711.2,51
1303,BANKNIFTY,2021-11-09,2021-12-30,CE,42900,0.0,0.0,0.0,244.5,244.5,746.3,0,0.0,0.0,50,0,-,39711.2,51
1304,BANKNIFTY,2021-11-09,2021-12-30,CE,43000,237.65,255.0,180.0,205.5,208.05,205.5,629,6795.6,33.85,40575,2275,-,39711.2,51
1305,BANKNIFTY,2021-11-09,2021-12-30,CE,43100,0.0,0.0,0.0,715.7,715.7,701.3,0,0.0,0.0,25,0,-,39711.2,51
1306,BANKNIFTY,2021-11-09,2021-12-30,CE,43200,0.0,0.0,0.0,1053.95,0.0,678.05,0,0.0,0.0,0,0,-,39711.2,51
1307,BANKNIFTY,2021-11-09,2021-12-30,CE,43300,347.45,347.45,52.2,179.95,179.95,656.9,6,65.23,0.28,175,-25,-,39711.2,51
1308,BANKNIFTY,2021-11-09,2021-12-30,CE,43400,0.0,0.0,0.0,286.95,286.95,636.25,0,0.0,0.0,225,0,-,39711.2,51
1309,BANKNIFTY,2021-11-09,2021-12-30,CE,43500,5.25,246.35,5.25,157.55,161.5,157.55,162,1768.55,6.8,6475,750,-,39711.2,51
1310,BANKNIFTY,2021-11-09,2021-12-30,CE,43600,0.0,0.0,0.0,211.85,211.85,596.6,0,0.0,0.0,100,0,-,39711.2,51
1311,BANKNIFTY,2021-11-09,2021-12-30,CE,43700,0.0,0.0,0.0,238.8,238.8,577.55,0,0.0,0.0,125,0,-,39711.2,51
1312,BANKNIFTY,2021-11-09,2021-12-30,CE,43800,0.0,0.0,0.0,244.4,244.4,559.0,0,0.0,0.0,50,0,-,39711.2,51
1313,BANKNIFTY,2021-11-09,2021-12-30,CE,43900,0.0,0.0,0.0,558.05,558.05,541.0,0,0.0,0.0,25,0,-,39711.2,51
1314,BANKNIFTY,2021-11-09,2021-12-30,CE,44000,150.4,151.0,120.0,131.1,134.75,131.1,262,2891.02,9.02,14650,-550,-,39711.2,51
1315,BANKNIFTY,2021-11-09,2021-12-30,CE,44100,0.0,0.0,0.0,1001.4,0.0,506.35,0,0.0,0.0,0,0,-,39711.2,51
1316,BANKNIFTY,2021-11-09,2021-12-30,CE,44200,0.0,0.0,0.0,978.3,0.0,489.8,0,0.0,0.0,0,0,-,39711.2,51
1317,BANKNIFTY,2021-11-09,2021-12-30,CE,44300,0.0,0.0,0.0,953.9,0.0,473.65,0,0.0,0.0,0,0,-,39711.2,51
1318,BANKNIFTY,2021-11-09,2021-12-30,CE,44400,0.0,0.0,0.0,1177.25,0.0,457.95,0,0.0,0.0,0,0,-,39711.2,51
1319,BANKNIFTY,2021-11-09,2021-12-30,CE,44500,120.0,120.0,100.55,104.85,107.15,104.85,98,1093.05,2.8,2750,1475,-,39711.2,51
1320,BANKNIFTY,2021-11-09,2021-12-30,CE,44600,0.0,0.0,0.0,366.4,366.2,427.9,0,0.0,0.0,75,0,-,39711.2,51
1321,BANKNIFTY,2021-11-09,2021-12-30,CE,44700,0.0,0.0,0.0,1094.15,0.0,413.55,0,0.0,0.0,0,0,-,39711.2,51
1322,BANKNIFTY,2021-11-09,2021-12-30,CE,44800,63.65,63.65,63.65,63.65,63.65,399.55,1,11.22,0.02,125,0,-,39711.2,51
1323,BANKNIFTY,2021-11-09,2021-12-30,CE,44900,0.0,0.0,0.0,368.3,368.3,386.0,0,0.0,0.0,25,0,-,39711.2,51
1324,BANKNIFTY,2021-11-09,2021-12-30,CE,45000,105.2,105.2,85.0,89.9,91.1,89.9,344,3878.06,8.06,31950,1925,-,39711.2,51
1325,BANKNIFTY,2021-11-09,2021-12-30,CE,45100,0.0,0.0,0.0,992.65,0.0,360.05,0,0.0,0.0,0,0,-,39711.2,51
1326,BANKNIFTY,2021-11-09,2021-12-30,CE,45200,160.5,160.5,90.0,91.5,92.95,91.5,19,215.16,0.46,325,225,-,39711.2,51
1327,BANKNIFTY,2021-11-09,2021-12-30,CE,27000,0.0,0.0,0.0,7779.3,0.0,12515.2,0,0.0,0.0,0,0,-,39711.2,51
1328,BANKNIFTY,2021-11-09,2021-12-30,CE,28500,0.0,0.0,0.0,6960.4,0.0,11026.45,0,0.0,0.0,0,0,-,39711.2,51
1329,BANKNIFTY,2021-11-09,2021-12-30,CE,30000,0.0,0.0,0.0,9500.0,9500.0,9545.8,0,0.0,0.0,675,0,-,39711.2,51
1330,BANKNIFTY,2021-11-09,2021-12-30,CE,31500,0.0,0.0,0.0,5536.9,0.0,8086.25,0,0.0,0.0,0,0,-,39711.2,51
1331,BANKNIFTY,2021-11-09,2021-12-30,CE,33000,0.0,0.0,0.0,7009.6,7009.6,6671.5,0,0.0,0.0,25,0,-,39711.2,51
1332,BANKNIFTY,2021-11-09,2021-12-30,CE,33200,0.0,0.0,0.0,5079.65,0.0,6488.0,0,0.0,0.0,0,0,-,39711.2,51
1333,BANKNIFTY,2021-11-09,2021-12-30,CE,33300,0.0,0.0,0.0,5007.0,0.0,6396.8,0,0.0,0.0,0,0,-,39711.2,51
1334,BANKNIFTY,2021-11-09,2021-12-30,CE,33400,0.0,0.0,0.0,5130.05,0.0,6306.0,0,0.0,0.0,0,0,-,39711.2,51
1335,BANKNIFTY,2021-11-09,2021-12-30,CE,33500,0.0,0.0,0.0,6558.15,6558.15,6215.6,0,0.0,0.0,25,0,-,39711.2,51
1336,BANKNIFTY,2021-11-09,2021-12-30,CE,33600,0.0,0.0,0.0,4983.6,0.0,6125.6,0,0.0,0.0,0,0,-,39711.2,51
1337,BANKNIFTY,2021-11-09,2021-12-30,CE,33700,0.0,0.0,0.0,4911.3,0.0,6036.0,0,0.0,0.0,0,0,-,39711.2,51
1338,BANKNIFTY,2021-11-09,2021-12-30,CE,33800,0.0,0.0,0.0,4839.5,0.0,5946.85,0,0.0,0.0,0,0,-,39711.2,51
1339,BANKNIFTY,2021-11-09,2021-12-30,CE,33900,0.0,0.0,0.0,4768.35,0.0,5858.15,0,0.0,0.0,0,0,-,39711.2,51
1340,BANKNIFTY,2021-11-09,2021-12-30,CE,34000,0.0,0.0,0.0,7478.8,7478.8,5769.9,0,0.0,0.0,25,0,-,39711.2,51
1341,BANKNIFTY,2021-11-09,2021-12-30,CE,34100,0.0,0.0,0.0,4627.8,0.0,5682.1,0,0.0,0.0,0,0,-,39711.2,51
1342,BANKNIFTY,2021-11-09,2021-12-30,CE,34200,0.0,0.0,0.0,4558.45,0.0,5594.85,0,0.0,0.0,0,0,-,39711.2,51
1343,BANKNIFTY,2021-11-09,2021-12-30,CE,34300,0.0,0.0,0.0,4489.65,0.0,5508.05,0,0.0,0.0,0,0,-,39711.2,51
1344,BANKNIFTY,2021-11-09,2021-12-30,CE,34400,0.0,0.0,0.0,4420.1,0.0,5421.75,0,0.0,0.0,0,0,-,39711.2,51
1345,BANKNIFTY,2021-11-09,2021-12-30,CE,34500,0.0,0.0,0.0,6876.55,6876.55,5335.95,0,0.0,0.0,25,0,-,39711.2,51
1346,BANKNIFTY,2021-11-09,2021-12-30,CE,34600,0.0,0.0,0.0,4285.8,0.0,5250.7,0,0.0,0.0,0,0,-,39711.2,51
1347,BANKNIFTY,2021-11-09,2021-12-30,CE,34700,0.0,0.0,0.0,4219.6,0.0,5166.0,0,0.0,0.0,0,0,-,39711.2,51
1348,BANKNIFTY,2021-11-09,2021-12-30,CE,34800,0.0,0.0,0.0,4154.0,0.0,5081.85,0,0.0,0.0,0,0,-,39711.2,51
1349,BANKNIFTY,2021-11-09,2021-12-30,CE,34900,0.0,0.0,0.0,4089.05,0.0,4998.3,0,0.0,0.0,0,0,-,39711.2,51
1350,BANKNIFTY,2021-11-09,2021-12-30,CE,35000,4617.9,4680.0,4617.9,4676.0,4676.0,4915.3,5,49.58,5.83,475,75,-,39711.2,51
1351,BANKNIFTY,2021-11-09,2021-12-30,CE,35100,0.0,0.0,0.0,3961.05,0.0,4832.9,0,0.0,0.0,0,0,-,39711.2,51
1352,BANKNIFTY,2021-11-09,2021-12-30,CE,35200,0.0,0.0,0.0,3897.95,0.0,4751.1,0,0.0,0.0,0,0,-,39711.2,51
1353,BANKNIFTY,2021-11-09,2021-12-30,CE,35300,0.0,0.0,0.0,3835.55,0.0,4669.9,0,0.0,0.0,0,0,-,39711.2,51
1354,BANKNIFTY,2021-11-09,2021-12-30,CE,35400,0.0,0.0,0.0,3773.75,0.0,4589.3,0,0.0,0.0,0,0,-,39711.2,51
1355,BANKNIFTY,2021-11-09,2021-12-30,CE,35500,0.0,0.0,0.0,5002.85,5002.85,4509.4,0,0.0,0.0,550,0,-,39711.2,51
1356,BANKNIFTY,2021-11-09,2021-12-30,CE,35600,0.0,0.0,0.0,3652.05,0.0,4430.1,0,0.0,0.0,0,0,-,39711.2,51
1357,BANKNIFTY,2021-11-09,2021-12-30,CE,35700,0.0,0.0,0.0,3592.2,0.0,4351.5,0,0.0,0.0,0,0,-,39711.2,51
1358,BANKNIFTY,2021-11-09,2021-12-30,CE,35800,0.0,0.0,0.0,3532.95,0.0,4273.55,0,0.0,0.0,0,0,-,39711.2,51
1359,BANKNIFTY,2021-11-09,2021-12-30,CE,35900,0.0,0.0,0.0,3474.35,0.0,4196.25,0,0.0,0.0,0,0,-,39711.2,51
1360,BANKNIFTY,2021-11-09,2021-12-30,CE,36000,3850.0,3901.0,3849.0,3901.0,3901.0,4119.7,30,299.1,29.1,3500,750,-,39711.2,51
1361,BANKNIFTY,2021-11-09,2021-12-30,CE,36100,0.0,0.0,0.0,3359.1,0.0,4043.8,0,0.0,0.0,0,0,-,39711.2,51
1362,BANKNIFTY,2021-11-09,2021-12-30,CE,36200,0.0,0.0,0.0,3302.45,0.0,3968.6,0,0.0,0.0,0,0,-,39711.2,51
1363,BANKNIFTY,2021-11-09,2021-12-30,CE,36300,0.0,0.0,0.0,3246.45,0.0,3895.6,0,0.0,0.0,0,0,-,39711.2,51
1364,BANKNIFTY,2021-11-09,2021-12-30,CE,36400,0.0,0.0,0.0,3191.05,0.0,3821.8,0,0.0,0.0,0,0,-,39711.2,51
1365,BANKNIFTY,2021-11-09,2021-12-30,CE,36500,0.0,0.0,0.0,3340.0,3340.0,3748.7,0,0.0,0.0,300,0,-,39711.2,51
1366,BANKNIFTY,2021-11-09,2021-12-30,CE,36600,0.0,0.0,0.0,3082.25,0.0,3676.3,0,0.0,0.0,0,0,-,39711.2,51
1367,BANKNIFTY,2021-11-09,2021-12-30,CE,36700,0.0,0.0,0.0,3028.8,0.0,3604.75,0,0.0,0.0,0,0,-,39711.2,51
1368,BANKNIFTY,2021-11-09,2021-12-30,CE,36800,0.0,0.0,0.0,2976.0,0.0,3533.9,0,0.0,0.0,0,0,-,39711.2,51
1369,BANKNIFTY,2021-11-09,2021-12-30,CE,36900,0.0,0.0,0.0,2923.85,0.0,3462.35,0,0.0,0.0,0,0,-,39711.2,51
1370,BANKNIFTY,2021-11-09,2021-12-30,CE,37000,2939.1,3050.0,2895.0,2989.85,2989.85,2989.85,12,119.97,8.97,1475,125,-,39711.2,51
1371,BANKNIFTY,2021-11-09,2021-12-30,CE,37100,0.0,0.0,0.0,2821.45,0.0,3324.85,0,0.0,0.0,0,0,-,39711.2,51
1372,BANKNIFTY,2021-11-09,2021-12-30,CE,37200,0.0,0.0,0.0,2771.2,0.0,3257.25,0,0.0,0.0,0,0,-,39711.2,51
1373,BANKNIFTY,2021-11-09,2021-12-30,CE,37300,0.0,0.0,0.0,2721.45,0.0,3190.5,0,0.0,0.0,0,0,-,39711.2,51
1374,BANKNIFTY,2021-11-09,2021-12-30,CE,37400,0.0,0.0,0.0,2672.45,0.0,3124.5,0,0.0,0.0,0,0,-,39711.2,51
1375,BANKNIFTY,2021-11-09,2021-12-30,CE,37500,2597.3,2685.95,2585.35,2600.0,2600.0,2600.0,6,60.19,3.94,3800,-25,-,39711.2,51
1376,BANKNIFTY,2021-11-09,2021-12-30,CE,37600,0.0,0.0,0.0,2576.4,0.0,2995.0,0,0.0,0.0,0,0,-,39711.2,51
1377,BANKNIFTY,2021-11-09,2021-12-30,CE,37700,0.0,0.0,0.0,2529.35,0.0,2931.5,0,0.0,0.0,0,0,-,39711.2,51
1378,BANKNIFTY,2021-11-09,2021-12-30,CE,37800,0.0,0.0,0.0,2482.9,0.0,2868.8,0,0.0,0.0,0,0,-,39711.2,51
1379,BANKNIFTY,2021-11-09,2021-12-30,CE,37900,0.0,0.0,0.0,2437.05,0.0,2806.9,0,0.0,0.0,0,0,-,39711.2,51
1380,BANKNIFTY,2021-11-09,2021-12-30,CE,38000,2290.0,2290.0,2079.45,2157.25,2200.0,2157.25,51,511.66,27.16,3300,300,-,39711.2,51
1381,BANKNIFTY,2021-11-09,2021-12-30,CE,38100,0.0,0.0,0.0,2126.1,2126.1,2685.65,0,0.0,0.0,175,0,-,39711.2,51
1382,BANKNIFTY,2021-11-09,2021-12-30,CE,38200,1988.9,1988.9,1988.8,1988.8,1988.8,2626.25,2,20.09,0.99,600,0,-,39711.2,51
1383,BANKNIFTY,2021-11-09,2021-12-30,CE,38300,1992.6,2024.9,1903.3,1934.7,1934.7,1934.7,18,181.15,8.8,575,250,-,39711.2,51
1384,BANKNIFTY,2021-11-09,2021-12-30,CE,38400,1912.75,1976.4,1804.15,1921.45,1921.45,1921.45,14,141.03,6.63,375,200,-,39711.2,51
1385,BANKNIFTY,2021-11-09,2021-12-30,CE,38500,1899.25,1899.25,1760.0,1829.5,1836.0,1829.5,123,1239.63,55.75,7775,2225,-,39711.2,51
1386,BANKNIFTY,2021-11-09,2021-12-30,CE,38600,1762.25,1862.5,1704.05,1782.05,1782.05,1782.05,11,111.06,4.91,200,-225,-,39711.2,51
1387,BANKNIFTY,2021-11-09,2021-12-30,CE,38700,1748.9,1748.9,1637.1,1707.6,1707.6,1707.6,7,70.69,2.97,600,75,-,39711.2,51
1388,BANKNIFTY,2021-11-09,2021-12-30,CE,38800,1675.15,1699.2,1593.65,1593.65,1593.65,2287.65,13,131.42,5.32,475,200,-,39711.2,51
1389,BANKNIFTY,2021-11-09,2021-12-30,CE,38900,1578.45,1627.95,1557.6,1557.6,1557.6,2234.2,7,70.85,2.77,450,-75,-,39711.2,51
1390,BANKNIFTY,2021-11-09,2021-12-30,CE,39000,1558.0,1636.0,1436.95,1497.9,1530.0,1497.9,266,2693.89,100.39,14075,1000,-,39711.2,51
1391,BANKNIFTY,2021-11-09,2021-12-30,PE,39000,840.0,894.75,768.05,803.6,802.35,803.6,563,5606.15,116.9,44975,1650,-,39711.2,51
1392,BANKNIFTY,2021-11-09,2021-12-30,PE,39100,879.0,892.0,835.15,888.7,888.7,1650.1,7,69.94,1.52,575,75,-,39711.2,51
1393,BANKNIFTY,2021-11-09,2021-12-30,PE,39200,887.7,960.9,870.7,930.6,930.6,930.6,20,200.58,4.58,800,175,-,39711.2,51
1394,BANKNIFTY,2021-11-09,2021-12-30,PE,39300,989.85,1012.5,871.45,972.1,974.8,972.1,50,503.15,11.9,1150,200,-,39711.2,51
1395,BANKNIFTY,2021-11-09,2021-12-30,PE,39400,998.25,1070.0,967.0,986.0,996.95,986.0,24,242.36,5.96,825,200,-,39711.2,51
1396,BANKNIFTY,2021-11-09,2021-12-30,PE,39500,1062.1,1118.8,974.7,1036.65,1017.95,1036.65,596,6042.01,156.51,23175,3025,-,39711.2,51
1397,BANKNIFTY,2021-11-09,2021-12-30,PE,39600,1153.55,1169.65,1033.9,1033.9,1033.9,1033.9,21,213.71,5.81,550,0,-,39711.2,51
1398,BANKNIFTY,2021-11-09,2021-12-30,PE,39700,1167.0,1203.15,1092.4,1183.55,1183.55,1953.55,16,163.34,4.54,1425,175,-,39711.2,51
1399,BANKNIFTY,2021-11-09,2021-12-30,PE,39800,1201.2,1232.5,1157.9,1232.5,1232.5,1232.5,6,61.51,1.81,550,-50,-,39711.2,51
1400,BANKNIFTY,2021-11-09,2021-12-30,PE,39900,5.1,1370.35,5.1,1185.85,1185.85,1185.85,34,349.56,10.41,825,-350,-,39711.2,51
1401,BANKNIFTY,2021-11-09,2021-12-30,PE,40000,1278.9,1381.5,1215.0,1272.25,1267.3,1272.25,323,3334.4,104.4,32425,600,-,39711.2,51
1402,BANKNIFTY,2021-11-09,2021-12-30,PE,40100,1361.3,1392.9,1361.3,1392.9,1392.9,1392.9,2,20.74,0.69,600,0,-,39711.2,51
1403,BANKNIFTY,2021-11-09,2021-12-30,PE,40200,1400.65,1410.35,1400.65,1410.35,1410.35,2229.25,2,20.8,0.7,275,0,-,39711.2,51
1404,BANKNIFTY,2021-11-09,2021-12-30,PE,40300,1406.0,1517.15,1406.0,1460.0,1460.0,1460.0,6,62.66,2.21,575,25,-,39711.2,51
1405,BANKNIFTY,2021-11-09,2021-12-30,PE,40400,1524.0,1524.0,1501.2,1501.2,1501.2,2345.2,2,20.96,0.76,525,50,-,39711.2,51
1406,BANKNIFTY,2021-11-09,2021-12-30,PE,40500,1640.65,1643.45,1506.15,1552.8,1573.0,1552.8,80,841.92,31.92,6275,25,-,39711.2,51
1407,BANKNIFTY,2021-11-09,2021-12-30,PE,40600,1656.4,1717.4,1611.4,1653.2,1653.2,2464.35,6,63.38,2.48,300,0,-,39711.2,51
1408,BANKNIFTY,2021-11-09,2021-12-30,PE,40700,1685.65,1766.8,1667.25,1766.8,1766.8,1766.8,5,53.01,2.14,275,50,-,39711.2,51
1409,BANKNIFTY,2021-11-09,2021-12-30,PE,40800,1787.75,1843.1,1731.8,1843.05,1843.05,2586.6,8,85.17,3.57,400,0,-,39711.2,51
1410,BANKNIFTY,2021-11-09,2021-12-30,PE,40900,1735.05,1935.85,1735.05,1850.5,1850.5,2648.9,12,128.2,5.5,325,25,-,39711.2,51
1411,BANKNIFTY,2021-11-09,2021-12-30,PE,41000,1906.65,2010.0,1828.7,1877.25,1828.7,1877.25,75,804.69,35.94,16375,-225,-,39711.2,51
1412,BANKNIFTY,2021-11-09,2021-12-30,PE,41100,0.0,0.0,0.0,1694.45,1694.45,2775.7,0,0.0,0.0,950,0,-,39711.2,51
1413,BANKNIFTY,2021-11-09,2021-12-30,PE,41200,2006.6,2058.5,2006.6,2031.8,2031.8,2840.25,6,64.85,3.05,225,50,-,39711.2,51
1414,BANKNIFTY,2021-11-09,2021-12-30,PE,41300,2150.2,2150.2,2150.2,2150.2,2150.2,2905.55,1,10.86,0.54,225,0,-,39711.2,51
1415,BANKNIFTY,2021-11-09,2021-12-30,PE,41400,0.0,0.0,0.0,2023.3,2023.3,2971.6,0,0.0,0.0,400,0,-,39711.2,51
