,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
1902,99041,SBIN,OPTSTK,2021-11-25,530.0,CE,23.35,29.8,18.5,20.75,20.75,33700,279732.96,5784000,1312500,2021-11-03,530.3,22.0,39.6881103515625,0.5217420588786089,-0.4677984115251568,0.007709345432057279,0.5186220740866427,19.1,-1.6499999999999986
532,99307,SBIN,OPTSTK,2022-01-27,535.0,CE,0.0,0.0,0.0,32.1,43.1,0,0.0,0,0,2021-11-03,534.5,85.0,31.494140625,0.5278390846186443,-0.19017022279955711,0.0048990337533813995,1.0265064305409892,16.9,-15.200000000000003
1559,101562,SBIN,OPTSTK,2021-11-25,530.0,PE,18.0,18.85,16.05,17.95,17.95,1263,10372.82,2437500,190500,2021-11-04,530.9,21.0,36.2548828125,-0.4748866277060202,-0.4376647768775641,0.008623945319821667,0.5070191710154958,18.95,1.0
608,101703,SBIN,OPTSTK,2021-12-30,535.0,PE,0.0,0.0,0.0,92.55,36.8,0,0.0,0,0,2021-11-04,533.35,56.0,110.748291015625,-0.416920884345225,-0.8061819978651911,0.0016867755252376407,0.8152936982852624,22.15,-70.4
1852,101764,SBIN,OPTSTK,2022-01-27,535.0,CE,0.0,0.0,0.0,32.1,44.2,0,0.0,0,0,2021-11-04,535.45,84.0,31.1279296875,0.5319985605900501,-0.189261882156241,0.004973334787751871,1.021461964269881,13.0,-19.1
604,101633,SBIN,OPTSTK,2021-12-30,535.0,CE,0.0,0.0,0.0,15.65,35.4,0,0.0,0,0,2021-11-04,533.35,56.0,19.7296142578125,0.4994693586887675,-0.1468149000967182,0.009679015975639214,0.8334308312348914,13.0,-2.6500000000000004
1855,101825,SBIN,OPTSTK,2022-01-27,535.0,PE,0.0,0.0,0.0,60.65,44.0,0,0.0,0,0,2021-11-04,535.45,84.0,59.63134765625,-0.4419715159486968,-0.35988236836291326,0.002576892700824531,1.0139002430986073,22.15,-38.5
1554,101490,SBIN,OPTSTK,2021-11-25,530.0,CE,22.8,23.25,18.0,19.1,19.1,3071,25356.23,5914500,130500,2021-11-04,530.9,21.0,36.7431640625,0.5252432986432689,-0.4435501107280895,0.008509166027318897,0.5070087219187687,15.0,-4.100000000000001
203,104285,SBIN,OPTSTK,2022-01-27,530.0,PE,0.0,0.0,0.0,57.5,43.65,0,0.0,0,0,2021-11-08,531.0,80.0,58.7158203125,-0.4426314875021882,-0.3601776035173545,0.002704831755907593,0.9814802255348581,15.5,-42.0
1904,104093,SBIN,OPTSTK,2021-12-30,530.0,CE,31.75,33.05,25.65,28.25,28.25,49,410.37,94500,28500,2021-11-08,528.45,52.0,36.43798828125,0.5189313634973438,-0.27848442111915195,0.005482860256487639,0.7948402522346456,15.95,-12.3
1905,104163,SBIN,OPTSTK,2021-12-30,530.0,PE,32.0,32.0,32.0,32.0,36.3,1,8.43,3000,1500,2021-11-08,528.45,52.0,39.1845703125,-0.4784087017035672,-0.299374141021065,0.005096818433336314,0.7945706796804819,15.5,-16.5
185,104022,SBIN,OPTSTK,2021-11-25,525.0,PE,13.15,21.65,13.15,16.0,16.0,2561,20825.55,1036500,139500,2021-11-08,526.0,17.0,36.376953125,-0.47468712495501514,-0.48355497281648546,0.009641499538509984,0.45195838747862443,12.7,-3.3000000000000007
176,103950,SBIN,OPTSTK,2021-11-25,525.0,CE,24.0,24.0,14.1,17.2,17.2,4873,39635.27,2551500,907500,2021-11-08,526.0,17.0,36.865234375,0.5253948255152542,-0.49003922884122064,0.009513673021211979,0.4519524712936673,18.35,1.1500000000000021
194,104224,SBIN,OPTSTK,2022-01-27,530.0,CE,0.0,0.0,0.0,33.95,41.35,0,0.0,0,0,2021-11-08,531.0,80.0,33.79058837890625,0.5362590712278815,-0.20858361465826142,0.004729579165753748,0.9876530698753718,15.95,-18.000000000000004
1914,106555,SBIN,OPTSTK,2021-12-30,535.0,CE,0.0,0.0,0.0,15.65,32.8,0,0.0,0,0,2021-11-09,532.55,51.0,21.1639404296875,0.4926343162637678,-0.16475228209847984,0.009467612190966115,0.7940266525449239,11.15,-4.5
1910,106686,SBIN,OPTSTK,2022-01-27,535.0,CE,0.0,0.0,0.0,32.1,41.9,0,0.0,0,0,2021-11-09,534.45,79.0,32.65380859375,0.527579569954598,-0.20451330658465247,0.0049018789502053685,0.9895661128656177,11.15,-20.950000000000003
1908,106484,SBIN,OPTSTK,2021-11-25,530.0,PE,18.95,20.05,14.3,15.5,15.5,3265,26753.29,2745000,162000,2021-11-09,530.55,16.0,35.64453125,-0.47957809950921093,-0.4929732534940129,0.010062543337427371,0.4425684265888168,17.7,2.1999999999999993
1906,106412,SBIN,OPTSTK,2021-11-25,530.0,CE,15.25,17.8,13.85,15.95,15.95,10904,89329.49,8122500,72000,2021-11-09,530.55,16.0,35.400390625,0.520358261010895,-0.48960072309591623,0.010132022939703538,0.4425720412250202,13.0,-2.9499999999999993
1915,106625,SBIN,OPTSTK,2021-12-30,535.0,PE,0.0,0.0,0.0,92.55,35.8,0,0.0,0,0,2021-11-09,532.55,51.0,115.6158447265625,-0.4186044172649846,-0.8813719726152333,0.001697174917734549,0.7775745739640777,20.75,-71.8
1912,106747,SBIN,OPTSTK,2022-01-27,535.0,PE,0.0,0.0,0.0,60.65,43.25,0,0.0,0,0,2021-11-09,534.45,79.0,61.03515625,-0.4449801560386423,-0.3795339350403209,0.0026037494377713017,0.9824888706886975,20.75,-39.9
1768,109146,SBIN,OPTSTK,2022-01-27,530.0,CE,0.0,0.0,0.0,33.95,41.2,0,0.0,0,0,2021-11-10,529.65,78.0,34.9578857421875,0.5305740964238327,-0.21824413578198656,0.004647262163565209,0.9739171708803538,7.4,-26.550000000000004
1772,109207,SBIN,OPTSTK,2022-01-27,530.0,PE,0.0,0.0,0.0,57.5,42.45,0,0.0,0,0,2021-11-10,529.65,78.0,58.837890625,-0.4468721529949763,-0.365139166946298,0.0027446636971202075,0.9681127150982479,26.15,-31.35
28,108944,SBIN,OPTSTK,2021-11-25,525.0,PE,13.6,16.15,12.5,14.85,14.85,1882,15226.82,1350000,202500,2021-11-10,524.85,15.0,34.820556640625,-0.48753661608195337,-0.4924327330965335,0.01076286646129066,0.4242603627898478,22.3,7.450000000000001
286,109014,SBIN,OPTSTK,2021-12-30,525.0,CE,33.2,36.85,28.3,29.1,34.5,10,83.35,40500,6000,2021-11-10,527.35,50.0,35.888671875,0.5398430914124313,-0.2780557185179999,0.005666853914185778,0.7747729408501547,8.65,-20.450000000000003
293,109084,SBIN,OPTSTK,2021-12-30,525.0,PE,0.0,0.0,0.0,23.9,32.35,0,0.0,1500,0,2021-11-10,527.35,50.0,32.2265625,-0.46133054288616915,-0.24975544491942697,0.006312653592213563,0.7749987139317976,22.3,-1.5999999999999979
24,108872,SBIN,OPTSTK,2021-11-25,525.0,CE,17.5,17.5,14.35,15.0,15.0,3188,25858.31,2509500,357000,2021-11-10,524.85,15.0,35.400390625,0.5127241739276955,-0.5006224144635834,0.010586359523017137,0.42425160199506984,8.65,-6.35
1858,111606,SBIN,OPTSTK,2022-01-27,515.0,CE,0.0,0.0,0.0,39.85,39.85,0,0.0,0,0,2021-11-11,515.45,77.0,42.0379638671875,0.5402502677900661,-0.256506605902724,0.0039880902813663015,0.9396748480449734,10.8,-29.05
1916,111475,SBIN,OPTSTK,2021-12-30,515.0,CE,26.0,26.55,24.45,24.45,31.0,6,48.62,69000,0,2021-11-11,513.3,49.0,33.6761474609375,0.5139191425349784,-0.2576705708862145,0.00629506684661509,0.7498398080166279,10.8,-13.649999999999999
1861,111667,SBIN,OPTSTK,2022-01-27,515.0,PE,0.0,0.0,0.0,48.6,41.1,0,0.0,0,0,2021-11-11,515.45,77.0,51.8798828125,-0.4511294897691741,-0.31579032677633556,0.003223670329434547,0.9373905199307486,12.3,-36.3
1917,111545,SBIN,OPTSTK,2021-12-30,515.0,PE,21.0,26.0,21.0,25.25,25.25,6,48.55,48000,0,2021-11-11,513.3,49.0,32.470703125,-0.4873580272270681,-0.24847370066665966,0.006529461625897863,0.7499197837383648,12.3,-12.95
1564,111332,SBIN,OPTSTK,2021-11-25,510.0,CE,22.0,22.0,12.55,13.95,13.95,4305,33926.08,2794500,1048500,2021-11-11,510.9,14.0,33.843994140625,0.523819360080032,-0.48162843286176715,0.011759800383857228,0.3984634929345382,13.15,-0.7999999999999989
1569,111404,SBIN,OPTSTK,2021-11-25,510.0,PE,9.25,15.0,8.55,12.7,12.7,5488,42937.89,2487000,-121500,2021-11-11,510.9,14.0,32.958984375,-0.4762413148633963,-0.4690382652029534,0.012075682577274198,0.398467115256269,9.65,-3.049999999999999
544,113946,SBIN,OPTSTK,2021-12-30,515.0,CE,22.6,22.6,22.6,22.6,31.45,1,8.06,70500,1500,2021-11-12,515.5,48.0,30.029296875,0.5252601040732229,-0.2328172286988007,0.007092352447678187,0.7442882878051026,8.05,-14.55
550,114016,SBIN,OPTSTK,2021-12-30,515.0,PE,25.25,25.25,25.25,25.25,32.5,1,8.1,49500,1500,2021-11-12,515.5,48.0,34.2254638671875,-0.4721461837219374,-0.26523496627822674,0.006220103512227554,0.7439652786450947,14.7,-10.55
1918,114078,SBIN,OPTSTK,2022-01-27,520.0,CE,0.0,0.0,0.0,37.8,38.15,0,0.0,0,0,2021-11-12,517.7,76.0,41.259765625,0.5281384630182385,-0.2551817971259483,0.0040828432674339015,0.9400837008061442,6.55,-31.249999999999996
1919,114139,SBIN,OPTSTK,2022-01-27,520.0,PE,0.0,0.0,0.0,33.0,42.65,0,0.0,25500,0,2021-11-12,517.7,76.0,33.69140625,-0.48084435768464484,-0.20865227180718288,0.005006697712591481,0.941342284123026,18.2,-14.8
740,113804,SBIN,OPTSTK,2021-11-25,515.0,CE,12.3,12.8,8.5,10.8,10.8,2966,23380.14,2247000,270000,2021-11-12,513.25,13.0,30.029296875,0.4873453536558586,-0.4460848959419207,0.013708569422806917,0.38622973234333974,8.05,-2.75
746,113876,SBIN,OPTSTK,2021-11-25,515.0,PE,14.9,18.9,11.7,12.3,12.3,937,7439.37,1248000,-31500,2021-11-12,513.25,13.0,29.541015625,-0.5132342073186509,-0.43881078375819127,0.013934500039734161,0.38621151427365574,14.7,2.3999999999999986
752,116274,SBIN,OPTSTK,2021-11-25,510.0,CE,13.95,14.5,9.6,10.0,10.0,5761,45032.09,4441500,1012500,2021-11-15,508.25,10.0,32.2265625,0.4849364219882811,-0.5403999108817773,0.01470467356103262,0.33537545984420597,5.1,-4.9
1743,116486,SBIN,OPTSTK,2021-12-30,510.0,PE,17.2,21.8,17.2,20.65,20.65,28,222.58,135000,18000,2021-11-15,510.6,45.0,29.31976318359375,-0.47492493260269686,-0.23254641791264843,0.0075744303593712915,0.713824920108821,19.15,-1.5
758,116346,SBIN,OPTSTK,2021-11-25,510.0,PE,8.15,12.4,7.65,11.45,11.45,2863,22353.26,2592000,76500,2021-11-15,508.25,10.0,31.402587890625,-0.5160094448130039,-0.5265341990053805,0.015089115756862453,0.33534446322659484,19.15,7.699999999999999
1921,116609,SBIN,OPTSTK,2022-01-27,515.0,PE,0.0,0.0,0.0,48.6,41.4,0,0.0,0,0,2021-11-15,513.55,73.0,52.24609375,-0.4582836469179887,-0.32608116203300647,0.003306552725423145,0.9112231410950018,22.8,-25.8
1920,116548,SBIN,OPTSTK,2022-01-27,515.0,CE,0.0,0.0,0.0,39.85,36.9,0,0.0,0,0,2021-11-15,513.55,73.0,44.28863525390625,0.533788663658995,-0.27694009082028703,0.003908036648195925,0.9129487288998297,4.0,-35.85
1738,116416,SBIN,OPTSTK,2021-12-30,510.0,CE,25.75,25.75,21.9,22.0,22.0,71,567.78,229500,39000,2021-11-15,510.6,45.0,30.3955078125,0.525666054386281,-0.24105579409280334,0.007305669259389516,0.7137574934487633,5.1,-16.9
1776,119016,SBIN,OPTSTK,2022-01-27,500.0,CE,30.05,31.3,30.05,31.3,31.3,2,15.92,6000,3000,2021-11-16,500.35,72.0,35.15625,0.5328965028323936,-0.21570687190052762,0.0050890175023804475,0.8835353473045612,9.2,-22.1
1579,118814,SBIN,OPTSTK,2021-11-25,495.0,PE,5.3,10.0,4.8,9.4,9.4,4843,36510.43,1084500,396000,2021-11-16,495.9,9.0,31.73828125,-0.4755331576938165,-0.5467290098453553,0.016111647566153235,0.31007104952214115,7.05,-2.3500000000000005
1780,119077,SBIN,OPTSTK,2022-01-27,500.0,PE,22.25,26.9,22.25,25.35,25.35,30,236.13,72000,31500,2021-11-16,500.35,72.0,28.8238525390625,-0.4723056955056956,-0.17702931740269795,0.006213212282057024,0.8844141036123149,9.75,-15.600000000000001
624,118885,SBIN,OPTSTK,2021-12-30,500.0,CE,25.55,26.2,19.1,19.85,19.85,661,5170.66,1042500,517500,2021-11-16,498.2,44.0,30.0140380859375,0.5069795495365249,-0.23532549507117534,0.007683083199352196,0.689965259155384,9.2,-10.650000000000002
627,118955,SBIN,OPTSTK,2021-12-30,500.0,PE,16.45,21.7,16.3,21.05,21.05,556,4326.92,1120500,441000,2021-11-16,498.2,44.0,29.144287109375,-0.4940347085804609,-0.22851562720755084,0.0079126953562254,0.6899937239430978,9.75,-11.3
1574,118742,SBIN,OPTSTK,2021-11-25,495.0,CE,16.65,17.25,9.8,10.45,10.45,1489,11320.11,793500,417000,2021-11-16,495.9,9.0,32.196044921875,0.5244035994712709,-0.5546199230993452,0.015882726611333574,0.3100740677935053,11.55,1.1000000000000014
348,121292,SBIN,OPTSTK,2021-11-25,500.0,PE,10.75,14.4,7.0,9.75,9.75,8650,66003.12,5340000,-52500,2021-11-17,499.15,8.0,31.585693359375,-0.5051880204980134,-0.5819335681713012,0.0170904417829337,0.29478336868540594,6.0,-3.75
344,121220,SBIN,OPTSTK,2021-11-25,500.0,CE,7.8,13.1,6.1,9.2,9.2,16238,124359.98,6985500,-361500,2021-11-17,499.15,8.0,32.71484375,0.4956463794124003,-0.6027520676672922,0.01650097921602352,0.29479074258689303,10.6,1.4000000000000004
954,121494,SBIN,OPTSTK,2022-01-27,505.0,CE,0.0,0.0,0.0,44.25,36.3,0,0.0,0,0,2021-11-17,503.65,71.0,50.72784423828125,0.5397888458758677,-0.3150014115683666,0.003522774712185429,0.8817682106221433,8.35,-35.9
1924,121432,SBIN,OPTSTK,2021-12-30,500.0,PE,22.8,23.35,16.45,18.55,18.55,497,3861.94,1270500,150000,2021-11-17,501.15,43.0,27.9083251953125,-0.4713493543491929,-0.22211558307936596,0.00828893758924831,0.684453116091461,6.0,-12.55
1922,121362,SBIN,OPTSTK,2021-12-30,500.0,CE,19.4,24.65,17.5,20.4,20.4,904,7078.64,1387500,345000,2021-11-17,501.15,43.0,28.9306640625,0.5290115366824997,-0.23023702484734268,0.007995502264138586,0.6844082145538021,10.6,-9.799999999999999
960,121555,SBIN,OPTSTK,2022-01-27,505.0,PE,0.0,0.0,0.0,43.05,39.35,0,0.0,0,0,2021-11-17,503.65,71.0,47.8363037109375,-0.4630304049059667,-0.29724926939474056,0.0037382707300211153,0.8823716085823375,8.55,-34.5
1806,123846,SBIN,OPTSTK,2021-12-30,505.0,CE,17.9,22.0,16.0,21.35,21.35,241,1897.3,313500,45000,2021-11-18,506.2,42.0,30.33447265625,0.5296997957254355,-0.24669586386270176,0.007637787087228498,0.6831321183425081,2.7,-18.650000000000002
1302,123704,SBIN,OPTSTK,2021-11-25,505.0,CE,7.2,9.45,4.9,8.35,8.35,8945,68777.31,3303000,-196500,2021-11-18,504.3,7.0,31.18896484375,0.49580371564793363,-0.6206553752578315,0.018314434911199738,0.27859774433491263,2.7,-5.6499999999999995
1308,123776,SBIN,OPTSTK,2021-11-25,505.0,PE,11.55,16.8,7.45,8.55,8.55,1226,9481.35,702000,-15000,2021-11-18,504.3,7.0,29.388427734375,-0.5054785119552144,-0.584802183036784,0.019435745546313134,0.2785868858489,21.65,13.099999999999998
886,123978,SBIN,OPTSTK,2022-01-27,510.0,CE,34.1,34.1,29.95,29.95,29.95,2,16.26,4500,3000,2021-11-18,508.6,70.0,34.4696044921875,0.522833252323061,-0.21841636170011067,0.005187793926254768,0.8871088336666592,2.15,-27.8
890,124039,SBIN,OPTSTK,2022-01-27,510.0,PE,0.0,0.0,0.0,30.0,39.1,0,0.0,1500,0,2021-11-18,508.6,70.0,32.958984375,-0.47881678952855045,-0.20889208454852123,0.0054268084324530595,0.8873116812111409,25.65,-4.350000000000001
1809,123916,SBIN,OPTSTK,2021-12-30,505.0,PE,20.0,25.8,18.2,19.45,19.45,95,748.43,247500,4500,2021-11-18,506.2,42.0,29.3121337890625,-0.47067001020425436,-0.23839807579695896,0.007904719357633434,0.6831791404560532,21.65,2.1999999999999993
1928,126255,SBIN,OPTSTK,2021-11-25,485.0,PE,1.75,13.0,1.5,7.25,7.25,3626,26727.15,519000,-123000,2021-11-22,486.15,3.0,44.49462890625,-0.46856387370454006,-1.2998695603015331,0.02027994980233698,0.17528446811506437,2.45,-4.8
212,126457,SBIN,OPTSTK,2022-01-27,490.0,CE,0.0,0.0,0.0,51.5,35.5,0,0.0,0,0,2021-11-22,491.0,66.0,61.5234375,0.555117422394875,-0.3845141111050486,0.003076032874904492,0.8249841804737653,6.7,-44.8
221,126518,SBIN,OPTSTK,2022-01-27,490.0,PE,0.0,0.0,0.0,35.45,35.6,0,0.0,0,0,2021-11-22,491.0,66.0,43.2586669921875,-0.45895851174533026,-0.27152510442241123,0.004393631204828293,0.828534864244227,4.2,-31.250000000000004
1149,126396,SBIN,OPTSTK,2021-12-30,490.0,PE,12.15,25.5,12.15,19.95,19.95,857,6538.22,475500,166500,2021-11-22,488.05,38.0,30.1361083984375,-0.49696394817161327,-0.2491040276679202,0.008406217773652937,0.6282133662534715,4.2,-15.75
1926,126183,SBIN,OPTSTK,2021-11-25,485.0,CE,18.75,18.95,5.35,8.35,8.35,3628,26859.57,405000,193500,2021-11-22,486.15,3.0,44.189453125,0.5315423625801264,-1.2909268835955314,0.0204195737078816,0.17528076845991036,9.95,1.5999999999999996
1138,126326,SBIN,OPTSTK,2021-12-30,490.0,CE,27.6,27.6,15.5,18.25,18.25,1020,7786.96,633000,585000,2021-11-22,488.05,38.0,30.5328369140625,0.5035039489912482,-0.25238094546374545,0.00829691179000091,0.6282073267292922,6.7,-11.55
1798,128759,SBIN,OPTSTK,2021-11-25,490.0,PE,12.15,14.0,3.35,4.2,4.2,5390,40109.01,1548000,-51000,2021-11-23,492.25,2.0,36.1328125,-0.426748263570827,-1.290926875470521,0.02978856057513012,0.14290909410614203,2.7,-1.5
1796,128687,SBIN,OPTSTK,2021-11-25,490.0,CE,5.7,8.35,3.7,6.7,6.7,10126,75394.6,1111500,-867000,2021-11-23,492.25,2.0,38.0859375,0.5700879093690379,-1.3626893999402983,0.028302121261093743,0.14311732774757596,4.55,-2.1500000000000004
1531,129022,SBIN,OPTSTK,2022-01-27,495.0,PE,0.0,0.0,0.0,37.9,34.9,0,0.0,0,0,2021-11-23,496.55,65.0,46.38671875,-0.4546795798639791,-0.2963596874699339,0.0040778261806131205,0.8305558230736335,5.0,-32.9
1415,128900,SBIN,OPTSTK,2021-12-30,495.0,PE,20.95,22.15,15.65,17.0,17.0,188,1445.63,129000,73500,2021-11-23,494.25,37.0,26.4892578125,-0.49035041782396666,-0.22465814892275038,0.009567800251341515,0.627601691899367,5.0,-12.0
1408,128830,SBIN,OPTSTK,2021-12-30,495.0,CE,17.0,18.3,14.0,16.55,16.55,605,4641.9,316500,147000,2021-11-23,494.25,37.0,26.947021484375,0.5100620201722396,-0.2285346508507407,0.00940502652767402,0.6275856562759945,2.2,-14.350000000000001
1528,128961,SBIN,OPTSTK,2022-01-27,495.0,CE,0.0,0.0,0.0,49.0,36.4,0,0.0,0,0,2021-11-23,496.55,65.0,57.861328125,0.553650922641145,-0.3687034750097156,0.0032605984848955026,0.8283849214057948,2.2,-46.8
1753,131525,SBIN,OPTSTK,2022-01-27,495.0,PE,0.0,0.0,0.0,37.9,34.5,0,0.0,0,0,2021-11-24,495.6,64.0,46.2646484375,-0.45893500887059,-0.2976564226095759,0.0041331102475888745,0.8235234327025295,4.55,-33.35
1748,131464,SBIN,OPTSTK,2022-01-27,495.0,CE,0.0,0.0,0.0,49.0,36.05,0,0.0,0,0,2021-11-24,495.6,64.0,58.9599609375,0.5510643309701161,-0.378229036041148,0.0032337076671245853,0.8211219248361964,0.1,-48.9
1160,131190,SBIN,OPTSTK,2021-11-25,490.0,CE,7.75,10.05,2.25,4.55,4.55,3299,24608.65,570000,-541500,2021-11-24,491.95,1.0,34.0576171875,0.5916182075642712,-1.702983232886903,0.04428562549312006,0.10000601178358069,1.4,-3.15
1171,131262,SBIN,OPTSTK,2021-11-25,490.0,PE,2.8,4.5,1.1,2.7,2.7,5772,42587.43,1092000,-456000,2021-11-24,491.95,1.0,35.15625,-0.41097612913062836,-1.7605999053338242,0.04296714685613669,0.10015857239232422,0.75,-1.9500000000000002
1830,131333,SBIN,OPTSTK,2021-12-30,495.0,CE,17.5,19.3,14.65,15.9,15.9,715,5499.48,421500,105000,2021-11-24,493.95,36.0,26.4892578125,0.5064107479400575,-0.2276559942969789,0.0097072539243854,0.6187878764065494,0.1,-15.8
1832,131403,SBIN,OPTSTK,2021-12-30,495.0,PE,17.0,18.05,12.75,16.25,16.25,491,3753.79,186000,57000,2021-11-24,493.95,36.0,25.3753662109375,-0.4947339277899154,-0.21809206141788118,0.01013379468095267,0.6188138642633328,4.55,-11.7
841,134028,SBIN,OPTSTK,2022-01-27,495.0,PE,0.0,0.0,0.0,37.9,35.4,0,0.0,0,0,2021-11-25,495.25,63.0,46.38671875,-0.4605778780525426,-0.3007143735909242,0.004159496591958378,0.8168288702777979,32.3,-5.600000000000001
834,133967,SBIN,OPTSTK,2022-01-27,495.0,CE,0.0,0.0,0.0,49.0,34.3,0,0.0,0,0,2021-11-25,495.25,63.0,59.6923828125,0.5501472863250709,-0.38579580530908797,0.0032225047192862093,0.8143463064899756,9.0,-40.0
562,133765,SBIN,OPTSTK,2021-11-25,490.0,PE,3.35,5.95,0.05,0.75,490.55,3081,22737.66,408000,-684000,2021-11-25,490.5,1e-07,500.0,-3.389029419322594e-35,-8.532029703669354e-29,1.0355168895960877e-32,3.4128118814677426e-38,28.95,28.2
556,133693,SBIN,OPTSTK,2021-11-25,490.0,CE,2.7,6.1,0.55,1.4,490.55,2063,15270.81,337500,-232500,2021-11-25,490.5,1e-07,500.0,1.0,-8.532029703669354e-29,1.0355168895960877e-32,3.4128118814677426e-38,10.45,9.049999999999999
1824,133906,SBIN,OPTSTK,2021-12-30,495.0,PE,18.0,19.6,15.0,16.25,16.25,851,6529.77,493500,307500,2021-11-25,492.85,35.0,24.84130859375,-0.5072303950438573,-0.21603171385299302,0.010521118437654464,0.6087529532769548,32.3,16.049999999999997
1822,133836,SBIN,OPTSTK,2021-12-30,495.0,CE,15.2,17.0,14.05,14.75,14.75,1305,9988.89,846000,424500,2021-11-25,492.85,35.0,25.909423828125,0.4943598069066442,-0.22533503753954146,0.010088034378308677,0.6087921033058875,9.0,-5.75
1672,136058,SBIN,OPTSTK,2021-12-30,470.0,CE,24.65,25.5,17.3,18.8,18.8,3899,28641.82,1359000,1288500,2021-11-26,470.95,34.0,31.982421875,0.5277011714048937,-0.2690491853008071,0.008657295540234852,0.5720437517821619,15.75,-3.0500000000000007
1193,136251,SBIN,OPTSTK,2022-01-27,475.0,PE,0.0,0.0,0.0,28.7,34.0,0,0.0,0,0,2021-11-26,473.05,62.0,35.64453125,-0.48187379454073287,-0.2233516476038099,0.005734718589565702,0.7769944878394895,22.45,-6.25
574,136373,SBIN,OPTSTK,2022-02-24,475.0,PE,0.0,0.0,0.0,31.7,40.05,0,0.0,0,0,2021-11-26,475.5,90.0,33.935546875,-0.46394529130348416,-0.17686394206495956,0.004958512514274184,0.9381168863716072,22.45,-9.25
568,136312,SBIN,OPTSTK,2022-02-24,475.0,CE,0.0,0.0,0.0,51.9,40.15,0,0.0,0,0,2021-11-26,475.5,90.0,55.0537109375,0.5558820534285478,-0.28527303150037814,0.0030388505235960346,0.9327099807742739,13.5,-38.4
1182,136190,SBIN,OPTSTK,2022-01-27,475.0,CE,0.0,0.0,0.0,59.6,32.7,0,0.0,0,0,2021-11-26,473.05,62.0,78.0029296875,0.5588074550763126,-0.48395257790490154,0.0025947154931024573,0.7693316122948705,13.5,-46.1
1679,136128,SBIN,OPTSTK,2021-12-30,470.0,PE,7.8,19.35,7.8,17.6,17.6,8496,61812.82,1743000,396000,2021-11-26,470.95,34.0,31.494140625,-0.4724677394031822,-0.2649493544729156,0.008791775681624528,0.5720605721134283,19.5,1.8999999999999986
1204,138608,SBIN,OPTSTK,2022-01-27,470.0,CE,0.0,0.0,0.0,62.45,31.2,0,0.0,0,0,2021-11-29,468.05,59.0,84.716796875,0.5628091385237792,-0.5322822758636273,0.002471390155768702,0.7414032502265571,14.35,-48.1
1215,138669,SBIN,OPTSTK,2022-01-27,470.0,PE,23.5,23.5,20.5,20.5,33.1,6,44.21,7500,6000,2021-11-29,468.05,59.0,25.87890625,-0.49518724071869824,-0.16463197752614253,0.00819144880316862,0.7506721172995795,22.05,1.5500000000000007
1314,138730,SBIN,OPTSTK,2022-02-24,470.0,CE,0.0,0.0,0.0,54.6,38.7,0,0.0,0,0,2021-11-29,470.7,87.0,59.4482421875,0.5597147469746842,-0.3097101036785162,0.0028874322439202413,0.9064953993104443,14.35,-40.25
1320,138791,SBIN,OPTSTK,2022-02-24,470.0,PE,0.0,0.0,0.0,29.45,39.15,0,0.0,0,0,2021-11-29,470.7,87.0,32.562255859375,-0.464601008656835,-0.17089073102639382,0.005310360469322566,0.9131734400407494,22.05,-7.399999999999999
1686,138476,SBIN,OPTSTK,2021-12-30,465.0,CE,21.25,24.55,15.8,18.3,18.3,1536,11178.17,207000,78000,2021-11-29,465.95,31.0,32.958984375,0.5276143411997313,-0.28729221309846453,0.008892429725523518,0.5404328303761574,16.75,-1.5500000000000007
1693,138546,SBIN,OPTSTK,2021-12-30,465.0,PE,13.3,23.7,12.2,17.25,17.25,1412,10191.92,346500,141000,2021-11-29,465.95,31.0,32.7606201171875,-0.4724494923406417,-0.28556630881015965,0.008946372322348035,0.5404388281692234,19.25,2.0
1784,141148,SBIN,OPTSTK,2022-02-24,465.0,CE,0.0,0.0,0.0,57.4,38.2,0,0.0,0,0,2021-11-30,465.35,86.0,63.78173828125,0.5624680553019766,-0.330059586929529,0.0027350361638069243,0.8900705826101294,23.0,-34.4
501,141087,SBIN,OPTSTK,2022-01-27,465.0,PE,21.0,21.15,21.0,21.15,32.25,10,72.91,15000,15000,2021-11-30,463.7,58.0,27.77099609375,-0.4880087969834975,-0.1764623071348096,0.007768151853486054,0.7370865473653179,11.8,-9.349999999999998
494,141026,SBIN,OPTSTK,2022-01-27,465.0,CE,0.0,0.0,0.0,65.45,30.7,0,0.0,0,0,2021-11-30,463.7,58.0,89.98870849609375,0.5681065190722706,-0.5637075214219943,0.0023633413847241208,0.7266475269815638,23.0,-42.45
1840,140894,SBIN,OPTSTK,2021-12-30,460.0,CE,25.2,27.6,18.35,19.15,19.15,1544,11157.68,738000,241500,2021-11-30,461.7,30.0,34.7137451171875,0.5345952778584957,-0.3043668277754687,0.008649629161789659,0.5260743145079503,26.2,7.050000000000001
1842,140964,SBIN,OPTSTK,2021-12-30,460.0,PE,13.0,18.0,9.15,17.1,17.1,3233,22964.15,1458000,4500,2021-11-30,461.7,30.0,34.0576171875,-0.4654947226621022,-0.29861982390500974,0.008816439400708826,0.5260846446085677,10.05,-7.050000000000001
