,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
127,10131,KOTAKBANK,OPTSTK,2021-10-28,1780.0,PE,0.0,0.0,0.0,207.65,106.25,0,0.0,0,0,2021-09-07,1773.7,51.0,77.44216918945312,-0.44729799052611774,-1.99064792110543,0.0007701972510927507,2.621905998733398,26.1,-181.55
142,10186,KOTAKBANK,OPTSTK,2021-11-25,1780.0,CE,0.0,0.0,0.0,106.75,128.15,0,0.0,0,0,2021-09-07,1780.0,79.0,32.34291076660156,0.5299858760277731,-0.6743573548072729,0.0014853019418960573,3.2943374462627166,69.9,-36.849999999999994
148,10241,KOTAKBANK,OPTSTK,2021-11-25,1780.0,PE,0.0,0.0,0.0,172.5,128.7,0,0.0,0,0,2021-09-07,1780.0,79.0,52.337646484375,-0.4515504674982838,-1.0862649302527823,0.0009136718305239099,3.279281177291347,26.1,-146.4
118,10017,KOTAKBANK,OPTSTK,2021-09-30,1760.0,PE,33.7,45.0,29.65,35.05,35.05,1573,11310.84,379200,6000,2021-09-07,1767.25,23.0,21.839141845703125,-0.4592208876634975,-0.835846389182463,0.004096209986136859,1.760551498499387,19.15,-15.899999999999999
235,12377,KOTAKBANK,OPTSTK,2021-11-25,1840.0,PE,0.0,0.0,0.0,210.85,136.75,0,0.0,0,0,2021-09-08,1838.8,78.0,62.19291687011719,-0.4437445279678837,-1.3384898360722002,0.0007471143807051025,3.357366480548379,57.1,-153.75
234,12322,KOTAKBANK,OPTSTK,2021-11-25,1840.0,CE,0.0,0.0,0.0,85.7,127.15,0,0.0,0,0,2021-09-08,1838.8,78.0,25.45166015625,0.5212470127273053,-0.5524849298877721,0.0018413742892602817,3.3863271996160105,36.75,-48.95
233,12267,KOTAKBANK,OPTSTK,2021-10-28,1840.0,PE,0.0,0.0,0.0,249.45,113.45,0,0.0,0,0,2021-09-08,1830.05,50.0,90.64102172851562,-0.4397607393568022,-2.421293152106933,0.0006423840336474427,2.671299491039602,57.1,-192.35
232,12212,KOTAKBANK,OPTSTK,2021-10-28,1840.0,CE,72.5,74.85,71.1,74.85,74.85,5,38.24,400,400,2021-09-08,1830.05,50.0,29.438018798828125,0.5018795047142287,-0.7954545124596375,0.0020007606729752253,2.702133312352199,36.75,-38.099999999999994
217,12153,KOTAKBANK,OPTSTK,2021-09-30,1820.0,PE,63.5,64.1,38.55,44.75,44.75,1394,10414.28,135200,87200,2021-09-08,1824.05,22.0,26.1993408203125,-0.4734029249853803,-1.0614090891970192,0.0033927468480719303,1.7825639295649953,45.1,0.3500000000000014
214,12095,KOTAKBANK,OPTSTK,2021-09-30,1820.0,CE,21.5,54.8,20.0,49.1,49.1,19872,148006.34,1768000,1137600,2021-09-08,1824.05,22.0,26.3671875,0.5265915231009586,-1.0682100248753936,0.003371152637972693,1.7825655881772493,44.95,-4.149999999999999
236,14228,KOTAKBANK,OPTSTK,2021-09-30,1820.0,CE,54.9,64.0,39.65,44.95,44.95,8393,62885.35,1808000,40000,2021-09-09,1818.6,21.0,26.22222900390625,0.5076648361070607,-1.0863020936957435,0.0034870637848492315,1.7399240899171713,54.25,9.299999999999997
238,14286,KOTAKBANK,OPTSTK,2021-09-30,1820.0,PE,39.9,50.0,38.95,45.1,45.1,2415,18000.66,299200,164000,2021-09-09,1818.6,21.0,25.5126953125,-0.49281030622527283,-1.0569318498260285,0.003584122022170554,1.7399626793231706,31.85,-13.25
244,14455,KOTAKBANK,OPTSTK,2021-11-25,1840.0,CE,0.0,0.0,0.0,85.7,127.15,0,0.0,0,0,2021-09-09,1832.85,77.0,26.519775390625,0.5115432817491463,-0.578100294212641,0.0017862100140219415,3.357021090767563,44.45,-41.25
245,14510,KOTAKBANK,OPTSTK,2021-11-25,1840.0,PE,0.0,0.0,0.0,210.85,134.55,0,0.0,0,0,2021-09-09,1832.85,77.0,61.798095703125,-0.448994110982023,-1.3366609189765275,0.000760571552649762,3.330940527864454,41.45,-169.39999999999998
43,14399,KOTAKBANK,OPTSTK,2021-10-28,1820.0,PE,0.0,0.0,0.0,235.15,100.45,0,0.0,0,0,2021-09-09,1825.15,49.0,89.630126953125,-0.4314022539550846,-2.4038302504330282,0.0006557246464489745,2.6283055993621276,31.85,-203.3
40,14344,KOTAKBANK,OPTSTK,2021-10-28,1820.0,CE,80.6,80.6,80.6,80.6,80.6,1,7.6,2000,-400,2021-09-09,1825.15,49.0,29.296875,0.531879477501461,-0.7949977178019852,0.0020297802402317543,2.659320365895494,54.25,-26.349999999999994
246,16362,KOTAKBANK,OPTSTK,2021-09-30,1840.0,CE,38.05,48.0,25.0,44.45,44.45,12932,97220.05,1524800,-263200,2021-09-13,1842.4,17.0,27.28271484375,0.5205675949416024,-1.2711681636891126,0.0036726779704975097,1.584142846961974,51.65,7.199999999999996
300,16644,KOTAKBANK,OPTSTK,2021-11-25,1860.0,PE,0.0,0.0,0.0,224.45,131.9,0,0.0,0,0,2021-09-13,1852.25,73.0,66.8487548828125,-0.4461035837829492,-1.499262080069381,0.0007138624939281841,3.27444040018177,34.75,-189.7
298,16589,KOTAKBANK,OPTSTK,2021-11-25,1860.0,CE,0.0,0.0,0.0,79.5,125.45,0,0.0,0,0,2021-09-13,1852.25,73.0,25.177001953125,0.5076649576893586,-0.569764853414663,0.0019125433239968717,3.304033925620587,41.7,-37.8
253,16533,KOTAKBANK,OPTSTK,2021-10-28,1840.0,PE,0.0,0.0,0.0,249.45,96.7,0,0.0,0,0,2021-09-13,1849.4,45.0,98.83880615234375,-0.42535752959168927,-2.7950786522099813,0.0006106610283145434,2.5451246174621383,24.8,-224.64999999999998
248,16478,KOTAKBANK,OPTSTK,2021-10-28,1840.0,CE,66.9,83.0,62.7,79.95,79.95,47,359.6,8400,7600,2021-09-13,1849.4,45.0,29.0985107421875,0.5402087528984005,-0.8333273725739873,0.002100560894816185,2.577433058212268,51.65,-28.300000000000004
247,16420,KOTAKBANK,OPTSTK,2021-09-30,1840.0,PE,54.35,67.0,37.5,41.45,41.45,1131,8538.81,186800,80000,2021-09-13,1842.4,17.0,26.9012451171875,-0.4794713305338967,-1.2534008698203727,0.0037247766713080274,1.5841508223225356,24.8,-16.650000000000002
325,18778,KOTAKBANK,OPTSTK,2021-11-25,1880.0,PE,0.0,0.0,0.0,238.4,128.4,0,0.0,0,0,2021-09-14,1880.05,72.0,71.868896484375,-0.4365655733327415,-1.6414997959009177,0.0006563612617230437,3.288988452203696,41.15,-197.25
133,18668,KOTAKBANK,OPTSTK,2021-10-28,1880.0,PE,0.0,0.0,0.0,279.15,103.1,0,0.0,0,0,2021-09-14,1873.7,44.0,106.76956176757812,-0.4300302573671603,-3.100314367986145,0.0005655012368839237,2.5552944103740645,41.15,-237.99999999999997
130,18613,KOTAKBANK,OPTSTK,2021-10-28,1880.0,CE,80.0,80.0,68.0,73.1,99.45,11,85.99,2800,1600,2021-09-14,1873.7,44.0,29.327392578125,0.5071594326558142,-0.864790414534106,0.0020906758774545445,2.5948967770071967,34.05,-39.05
324,18723,KOTAKBANK,OPTSTK,2021-11-25,1880.0,CE,0.0,0.0,0.0,73.65,130.2,0,0.0,0,0,2021-09-14,1880.05,72.0,22.1099853515625,0.5196879683695637,-0.510853013992589,0.0021582567679456293,3.327131739132255,34.05,-39.60000000000001
309,18554,KOTAKBANK,OPTSTK,2021-09-30,1860.0,PE,50.0,50.25,31.25,34.75,34.75,4767,36198.68,355600,295600,2021-09-14,1867.55,16.0,24.6734619140625,-0.4584869082929219,-1.1962340697894076,0.004112769525197296,1.5514438292683956,29.65,-5.100000000000001
306,18496,KOTAKBANK,OPTSTK,2021-09-30,1860.0,CE,39.4,49.9,36.6,41.7,41.7,14206,108154.84,903200,-117600,2021-09-14,1867.55,16.0,24.2919921875,0.5418432314226146,-1.177636855873039,0.004176990693068509,1.551308723346643,42.2,0.5
220,20856,KOTAKBANK,OPTSTK,2021-11-25,1880.0,CE,0.0,0.0,0.0,73.65,131.05,0,0.0,0,0,2021-09-15,1884.05,71.0,21.633148193359375,0.5280066948480413,-0.5037843459521242,0.0022138247054312417,3.3068408021704916,51.85,-21.800000000000004
223,20911,KOTAKBANK,OPTSTK,2021-11-25,1880.0,PE,0.0,0.0,0.0,238.4,125.45,0,0.0,0,0,2021-09-15,1884.05,71.0,72.906494140625,-0.43350108996674197,-1.6783136459347092,0.0006493497952544124,3.268851979949089,25.85,-212.55
326,20630,KOTAKBANK,OPTSTK,2021-09-30,1880.0,CE,35.4,47.25,27.75,34.05,34.05,12932,99365.61,1220000,664000,2021-09-15,1872.3,15.0,24.898529052734375,0.47764142937589216,-1.2547417876010305,0.004214819356716277,1.5118264034114504,51.85,17.800000000000004
358,20746,KOTAKBANK,OPTSTK,2021-10-28,1880.0,CE,77.3,86.25,75.0,75.0,100.05,28,219.45,9200,6400,2021-09-15,1878.5,43.0,29.449462890625,0.5170070876624194,-0.8800211604358175,0.0020991275066644705,2.5698879493511244,51.85,-23.15
330,20688,KOTAKBANK,OPTSTK,2021-09-30,1880.0,PE,43.05,50.2,30.4,41.15,41.15,3718,28503.9,313200,220000,2021-09-15,1872.3,15.0,24.501800537109375,-0.5230431237004253,-1.234628149916095,0.00428264582975968,1.5116784760934368,25.85,-15.299999999999997
361,20801,KOTAKBANK,OPTSTK,2021-10-28,1880.0,PE,62.6,65.55,62.6,65.55,99.95,15,116.66,6000,6000,2021-09-15,1878.5,43.0,25.188446044921875,-0.48644059143143265,-0.752941157465854,0.0024550409921143793,2.570739752130044,25.85,-39.699999999999996
385,22942,KOTAKBANK,OPTSTK,2021-10-28,1920.0,PE,0.0,0.0,0.0,310.1,103.2,0,0.0,0,0,2021-09-16,1913.05,42.0,119.0185546875,-0.4235249997153942,-3.600569579762161,0.0005070048127332025,2.541182301315463,16.45,-293.65000000000003
376,22770,KOTAKBANK,OPTSTK,2021-09-30,1900.0,CE,29.85,45.0,27.9,42.95,42.95,18088,140118.77,1215600,-269200,2021-09-16,1907.05,14.0,26.4434814453125,0.5387992162067069,-1.400521969503863,0.004020234278716495,1.4829596181277236,111.3,68.35
378,22828,KOTAKBANK,OPTSTK,2021-09-30,1900.0,PE,50.0,51.4,34.5,36.5,36.5,1609,12494.33,288400,110000,2021-09-16,1907.05,14.0,26.85546875,-0.4614762160765952,-1.4224377564121562,0.003958826764096771,1.483059467339976,11.9,-24.6
384,22887,KOTAKBANK,OPTSTK,2021-10-28,1920.0,CE,66.05,74.75,50.3,73.1,73.1,105,833.39,33200,31200,2021-09-16,1913.05,42.0,29.510498046875,0.5055158974113131,-0.9094322247598523,0.0020829914089040983,2.5886485127592453,96.4,23.30000000000001
388,23052,KOTAKBANK,OPTSTK,2021-11-25,1920.0,PE,0.0,0.0,0.0,267.5,129.45,0,0.0,0,0,2021-09-16,1918.9,70.0,80.01708984375,-0.4311004693719769,-1.8874592323779256,0.0005844269702202757,3.3023481989772625,16.45,-251.05
386,22997,KOTAKBANK,OPTSTK,2021-11-25,1920.0,CE,0.0,0.0,0.0,63.1,130.2,0,0.0,0,0,2021-09-16,1918.9,70.0,18.98193359375,0.5138283846244419,-0.45427245517798565,0.0024995030964557715,3.3504565491609526,96.4,33.300000000000004
394,24960,KOTAKBANK,OPTSTK,2021-09-30,2000.0,CE,24.95,55.55,15.75,50.85,50.85,77635,633703.08,1334400,527200,2021-09-17,2002.7,13.0,32.848358154296875,0.5210377910136337,-1.902335484627739,0.0032088605120021343,1.5057289124769022,45.7,-5.149999999999999
396,25018,KOTAKBANK,OPTSTK,2021-09-30,2000.0,PE,94.8,96.4,45.4,49.7,49.7,3897,32088.92,374000,367600,2021-09-17,2002.7,13.0,33.87451171875,-0.478839085003614,-1.9617306765450322,0.0031116042803663395,1.5057042892204668,51.55,1.8499999999999943
402,25076,KOTAKBANK,OPTSTK,2021-10-28,2000.0,CE,49.95,94.0,49.0,89.1,89.1,1317,10924.42,112800,12800,2021-09-17,2008.2,41.0,31.707763671875,0.5365068177896128,-1.033929248905202,0.0018615235324941557,2.6738624422582338,45.7,-43.39999999999999
404,25187,KOTAKBANK,OPTSTK,2021-11-25,2020.0,CE,0.0,0.0,0.0,42.0,138.7,0,0.0,0,0,2021-09-17,2012.65,69.0,13.031005859375,0.48563723934763064,-0.3294380153003201,0.003496263671778861,3.488790243980802,38.55,-3.450000000000003
405,25242,KOTAKBANK,OPTSTK,2021-11-25,2020.0,PE,0.0,0.0,0.0,345.5,136.3,0,0.0,0,0,2021-09-17,2012.65,69.0,98.480224609375,-0.41856065916451674,-2.4392107307078055,0.0004532497841535292,3.4180576067211046,64.4,-281.1
403,25131,KOTAKBANK,OPTSTK,2021-10-28,2000.0,PE,107.9,107.9,79.0,81.55,81.55,60,500.3,14400,13600,2021-09-17,2008.2,41.0,31.955718994140625,-0.4634467945339924,-1.0420034387810257,0.001847059560021527,2.673833813462658,51.55,-30.0
226,27395,KOTAKBANK,OPTSTK,2021-11-25,2000.0,CE,0.0,0.0,0.0,100.0,141.05,0,0.0,2000,0,2021-09-20,2004.05,66.0,28.86962890625,0.5310302674706092,-0.7413017762914754,0.0016166588815061957,3.3894385961189397,52.65,-47.35
229,27450,KOTAKBANK,OPTSTK,2021-11-25,2000.0,PE,0.0,0.0,0.0,329.3,125.85,0,0.0,0,0,2021-09-20,2004.05,66.0,98.2666015625,-0.4153626111863341,-2.4737334771262733,0.0004656362549208727,3.32292776781321,36.9,-292.40000000000003
416,27340,KOTAKBANK,OPTSTK,2021-10-28,2000.0,PE,98.9,98.9,77.4,87.5,87.5,416,3466.64,68000,53600,2021-09-20,2000.1,38.0,34.027099609375,-0.47792927858775813,-1.1509413475791315,0.0018139393744421909,2.5706434994510734,36.9,-50.6
414,27285,KOTAKBANK,OPTSTK,2021-10-28,2000.0,CE,85.95,117.35,76.15,87.95,87.95,819,6872.99,169200,56400,2021-09-20,2000.1,38.0,34.160614013671875,0.5221558121189755,-1.1554436845197193,0.0018068283120073695,2.5706130454316063,52.65,-35.300000000000004
406,27169,KOTAKBANK,OPTSTK,2021-09-30,2000.0,CE,42.45,74.85,34.0,45.7,45.7,24810,203919.07,1421600,87200,2021-09-20,1994.15,10.0,36.865234375,0.4930206050882925,-2.426844735050169,0.0032780472381604875,1.31660344831331,52.65,6.949999999999996
408,27227,KOTAKBANK,OPTSTK,2021-09-30,2000.0,PE,60.0,60.0,39.5,51.55,51.55,7867,64445.8,512000,138000,2021-09-20,1994.15,10.0,36.834716796875,-0.5070053337944157,-2.424832993695723,0.00328075936211025,1.316601947596047,36.9,-14.649999999999999
424,29437,KOTAKBANK,OPTSTK,2021-09-30,2020.0,PE,54.55,63.55,44.0,49.2,49.2,1392,11544.22,112800,61200,2021-09-21,2016.7,9.0,37.59765625,-0.49927172862114017,-2.6388440841777165,0.0033506761048913833,1.2633551729756796,62.95,13.75
104,29605,KOTAKBANK,OPTSTK,2021-11-25,2020.0,CE,0.0,0.0,0.0,42.0,135.25,0,0.0,0,0,2021-09-21,2027.0,65.0,11.260986328125,0.5384607938105302,-0.2942270730524984,0.004122352561678489,3.396640257105568,27.1,-14.899999999999999
107,29660,KOTAKBANK,OPTSTK,2021-11-25,2020.0,PE,0.0,0.0,0.0,345.5,130.65,0,0.0,0,0,2021-09-21,2027.0,65.0,103.240966796875,-0.41068721483879894,-2.641883000419429,0.00044037719150328376,3.3266328349118237,62.95,-282.55
398,29495,KOTAKBANK,OPTSTK,2021-10-28,2020.0,CE,84.0,100.45,81.0,88.65,88.65,180,1518.07,38400,26000,2021-09-21,2022.7,37.0,34.015655517578125,0.5265038227466624,-1.1783743284205923,0.0018171278909689108,2.563516680078737,27.1,-61.550000000000004
400,29550,KOTAKBANK,OPTSTK,2021-10-28,2020.0,PE,92.0,95.0,84.45,85.3,85.3,98,826.45,44000,17200,2021-09-21,2022.7,37.0,33.75244140625,-0.4736246876571928,-1.1692810700305118,0.001831337742334778,2.56357156926241,62.95,-22.349999999999994
422,29379,KOTAKBANK,OPTSTK,2021-09-30,2020.0,CE,39.5,58.2,36.85,44.15,44.15,10014,82780.02,573600,24000,2021-09-21,2016.7,9.0,36.2091064453125,0.4998696670260457,-2.5413908731855974,0.0034791737203711507,1.2633572106075193,27.1,-17.049999999999997
434,31815,KOTAKBANK,OPTSTK,2021-11-25,2000.0,CE,115.0,115.0,115.0,115.0,129.65,1,8.46,2000,0,2021-09-22,1997.05,64.0,34.912109375,0.5251160793847491,-0.9081275839681299,0.0013637654122340245,3.329513249954425,51.65,-63.35
435,31871,KOTAKBANK,OPTSTK,2021-11-25,2000.0,PE,0.0,0.0,0.0,329.3,130.8,0,0.0,0,0,2021-09-22,1997.05,64.0,98.907470703125,-0.4193650392687916,-2.525035727339767,0.00047244833043860317,3.267746822377073,23.3,-306.0
433,31759,KOTAKBANK,OPTSTK,2021-10-28,2000.0,PE,99.05,99.05,76.35,86.5,86.5,225,1873.67,90000,400,2021-09-22,1991.15,36.0,32.806396484375,-0.49662061536271307,-1.1366566917732688,0.001944586016308639,2.494613568626889,23.3,-63.2
432,31703,KOTAKBANK,OPTSTK,2021-10-28,2000.0,CE,99.75,102.55,77.0,78.95,78.95,305,2545.62,215600,11600,2021-09-22,1991.15,36.0,33.33282470703125,0.5039803388200089,-1.1548800187241126,0.0019138484046141776,2.4945789046973896,51.65,-27.300000000000004
430,31586,KOTAKBANK,OPTSTK,2021-09-30,1980.0,CE,60.05,64.9,38.6,40.85,40.85,1101,8927.42,219600,33200,2021-09-22,1984.45,8.0,32.958984375,0.528064540953991,-2.408386817708865,0.004109804266051985,1.1691558406323572,63.1,22.25
431,31644,KOTAKBANK,OPTSTK,2021-09-30,1980.0,PE,27.5,40.55,24.9,36.65,36.65,3101,24954.92,272400,17200,2021-09-22,1984.45,8.0,33.172607421875,-0.4719904366903,-2.424020286271438,0.0040833778630646415,1.169167201332732,15.55,-21.099999999999998
154,34030,KOTAKBANK,OPTSTK,2021-11-25,2040.0,CE,0.0,0.0,0.0,38.65,130.45,0,0.0,0,0,2021-09-23,2040.0,63.0,11.432647705078125,0.509473488042696,-0.3067028982462413,0.004116108017120021,3.3801938252554886,29.45,-9.2
436,33918,KOTAKBANK,OPTSTK,2021-10-28,2040.0,CE,71.05,97.95,64.0,85.2,85.2,406,3449.19,126400,5600,2021-09-23,2034.8,35.0,34.881591796875,0.5121174374271835,-1.252037232783572,0.0018142789232809746,2.5125747358439594,29.45,-55.75
437,33974,KOTAKBANK,OPTSTK,2021-10-28,2040.0,PE,95.3,95.4,81.5,88.75,88.75,25,212.59,4800,4000,2021-09-23,2034.8,35.0,34.23309326171875,-0.4884614495522027,-1.2288129702881474,0.0018487275043354496,2.51268289612493,41.45,-47.3
334,33801,KOTAKBANK,OPTSTK,2021-09-30,2020.0,CE,34.35,57.2,23.7,41.75,41.75,14309,117902.77,494800,-124800,2021-09-23,2027.7,7.0,33.79058837890625,0.5416938390252509,-2.6890792234258427,0.004181456152321677,1.114130026556832,36.8,-4.950000000000003
338,33859,KOTAKBANK,OPTSTK,2021-09-30,2020.0,PE,62.95,62.95,27.9,33.9,33.9,2524,20755.28,189200,60800,2021-09-23,2027.7,7.0,33.69140625,-0.4582384457585537,-2.681138288177388,0.00419369069122115,1.1141101014293053,29.75,-4.149999999999999
160,34086,KOTAKBANK,OPTSTK,2021-11-25,2040.0,PE,0.0,0.0,0.0,361.9,133.05,0,0.0,0,0,2021-09-23,2040.0,63.0,107.940673828125,-0.4112921322898291,-2.8246291099407,0.0004252591884829357,3.2972118408231963,41.45,-320.45
304,36072,KOTAKBANK,OPTSTK,2021-09-30,2020.0,PE,32.2,37.35,23.95,29.75,29.75,3848,31557.08,178800,-10400,2021-09-24,2027.75,6.0,32.3486328125,-0.45498933767713884,-2.778128870136178,0.0047134029253438755,1.0305704922636485,20.6,-9.149999999999999
302,36014,KOTAKBANK,OPTSTK,2021-09-30,2020.0,CE,38.05,55.0,30.8,36.8,36.8,3826,31547.59,407200,-87600,2021-09-24,2027.75,6.0,31.67724609375,0.5456156975836943,-2.7199969391285577,0.004812465378784187,1.0303914416342728,34.25,-2.549999999999997
