,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff
120,BANKNIFTY,2021-10-01,2021-12-30,PE,41400,0.0,0.0,0.0,4777.95,0.0,4903.4,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
121,BANKNIFTY,2021-10-01,2021-12-30,PE,40900,0.0,0.0,0.0,4419.45,0.0,4537.15,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
122,BANKNIFTY,2021-10-01,2021-12-30,PE,41000,0.0,0.0,0.0,4490.2,0.0,4609.1,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
123,BANKNIFTY,2021-10-01,2021-12-30,PE,41100,0.0,0.0,0.0,4561.4,0.0,4681.55,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
124,BANKNIFTY,2021-10-01,2021-12-30,PE,40600,0.0,0.0,0.0,4210.3,0.0,4324.3,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
125,BANKNIFTY,2021-10-01,2021-12-30,PE,40700,0.0,0.0,0.0,4279.5,0.0,4394.75,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
126,BANKNIFTY,2021-10-01,2021-12-30,PE,40800,0.0,0.0,0.0,4349.25,0.0,4465.7,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
127,BANKNIFTY,2021-10-01,2021-12-30,PE,40300,0.0,0.0,0.0,4005.75,0.0,4115.95,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
128,BANKNIFTY,2021-10-01,2021-12-30,PE,40400,0.0,0.0,0.0,4073.4,0.0,4184.9,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
129,BANKNIFTY,2021-10-01,2021-12-30,PE,40500,0.0,0.0,0.0,9679.4,0.0,4254.35,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
130,BANKNIFTY,2021-10-01,2021-12-30,PE,39900,0.0,0.0,0.0,3740.35,0.0,3845.5,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
131,BANKNIFTY,2021-10-01,2021-12-30,PE,40000,0.0,0.0,0.0,3805.9,0.0,3912.35,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
132,BANKNIFTY,2021-10-01,2021-12-30,PE,40100,0.0,0.0,0.0,3871.95,0.0,3979.7,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
133,BANKNIFTY,2021-10-01,2021-12-30,PE,40200,0.0,0.0,0.0,3938.6,0.0,4047.55,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
134,BANKNIFTY,2021-10-01,2021-12-30,PE,39600,0.0,0.0,0.0,3547.05,0.0,3648.35,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
135,BANKNIFTY,2021-10-01,2021-12-30,PE,39700,0.0,0.0,0.0,3610.9,0.0,3713.55,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
136,BANKNIFTY,2021-10-01,2021-12-30,PE,39800,0.0,0.0,0.0,3675.35,0.0,3779.25,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
137,BANKNIFTY,2021-10-01,2021-12-30,PE,39300,0.0,0.0,0.0,3358.75,0.0,3456.2,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
138,BANKNIFTY,2021-10-01,2021-12-30,PE,39400,0.0,0.0,0.0,3420.95,0.0,3519.7,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
139,BANKNIFTY,2021-10-01,2021-12-30,PE,39500,0.0,0.0,0.0,3483.7,0.0,3583.75,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
140,BANKNIFTY,2021-10-01,2021-12-30,PE,39100,3167.25,3167.25,3167.25,3167.25,3167.25,3330.95,3,31.7,2.38,75,75,-,37605.9,0.2465753424657534
141,BANKNIFTY,2021-10-01,2021-12-30,PE,39200,0.0,0.0,0.0,3297.15,0.0,3393.3,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
142,BANKNIFTY,2021-10-01,2021-12-30,PE,38600,0.0,0.0,0.0,2939.65,0.0,3028.0,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
143,BANKNIFTY,2021-10-01,2021-12-30,PE,38700,0.0,0.0,0.0,2997.75,0.0,3087.4,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
144,BANKNIFTY,2021-10-01,2021-12-30,PE,38800,0.0,0.0,0.0,3056.45,0.0,3147.4,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
145,BANKNIFTY,2021-10-01,2021-12-30,PE,38900,0.0,0.0,0.0,3115.75,0.0,3208.0,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
146,BANKNIFTY,2021-10-01,2021-12-30,PE,39000,0.0,0.0,0.0,9378.7,0.0,3269.2,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
147,BANKNIFTY,2021-10-01,2021-12-30,PE,38300,0.0,0.0,0.0,2768.95,0.0,2853.4,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
148,BANKNIFTY,2021-10-01,2021-12-30,PE,38400,0.0,0.0,0.0,2825.25,0.0,2911.0,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
149,BANKNIFTY,2021-10-01,2021-12-30,PE,38500,0.0,0.0,0.0,2882.15,0.0,2969.2,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
150,BANKNIFTY,2021-10-01,2021-12-30,PE,38100,0.0,0.0,0.0,2658.2,0.0,2740.05,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
151,BANKNIFTY,2021-10-01,2021-12-30,PE,38200,0.0,0.0,0.0,2713.25,0.0,2796.45,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
152,BANKNIFTY,2021-10-01,2021-12-30,PE,37700,0.0,0.0,0.0,2444.1,0.0,2520.8,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
153,BANKNIFTY,2021-10-01,2021-12-30,PE,37800,0.0,0.0,0.0,2496.7,0.0,2574.7,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
154,BANKNIFTY,2021-10-01,2021-12-30,PE,37900,0.0,0.0,0.0,2549.9,0.0,2629.2,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
155,BANKNIFTY,2021-10-01,2021-12-30,PE,38000,0.0,0.0,0.0,2603.75,0.0,2684.35,0,0.0,0.0,0,0,-,37605.9,0.2465753424657534
