,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
763,152526,ICICIBANK,OPTSTK,2022-01-27,740.0,PE,54.6,54.6,31.55,31.55,48.35,2,21.53,8250,2750,2021-12-07,740.6,51.0,28.86199951171875,-0.4754982691782486,-0.3119166504044677,0.0049835770032552835,1.1023317469164864,9.75,-21.8
1047,154965,ICICIBANK,OPTSTK,2022-01-27,760.0,PE,36.0,36.0,33.1,33.1,49.75,2,21.85,2750,2750,2021-12-08,757.4,50.0,28.38134765625,-0.49206220136132706,-0.31733718964504065,0.005013340503213886,1.1181188204611496,17.75,-15.350000000000001
1044,154915,ICICIBANK,OPTSTK,2022-01-27,760.0,CE,33.45,33.45,29.9,31.75,31.75,16,174.12,42625,16500,2021-12-08,757.4,50.0,29.50286865234375,0.5092602320390864,-0.3298535507447442,0.004822418874568241,1.1180389087979081,14.5,-17.25
388,155015,ICICIBANK,OPTSTK,2022-02-24,760.0,CE,0.0,0.0,0.0,64.7,60.35,0,0.0,0,0,2021-12-08,760.85,78.0,45.8984375,0.5443333052015603,-0.41028966959967716,0.002455950164266054,1.3944960208623582,14.5,-50.2
392,155065,ICICIBANK,OPTSTK,2022-02-24,760.0,PE,0.0,0.0,0.0,66.2,60.55,0,0.0,0,0,2021-12-08,760.85,78.0,47.607421875,-0.4541758657107819,-0.42538520896669296,0.002366779660678386,1.3939022527420593,17.75,-48.45
408,154808,ICICIBANK,OPTSTK,2021-12-30,750.0,CE,16.8,22.05,15.65,18.8,18.8,14022,148147.55,3487000,-1419000,2021-12-08,754.65,22.0,22.216796875,0.5559034298805987,-0.36953640480313216,0.009596791245917965,0.7318607584531833,19.55,0.75
411,154864,ICICIBANK,OPTSTK,2021-12-30,750.0,PE,19.65,19.65,12.0,13.75,13.75,6909,72637.62,2360875,372625,2021-12-08,754.65,22.0,21.66748046875,-0.44322822901855163,-0.36028726313818354,0.009837025316111785,0.7316328080204617,12.7,-1.0500000000000007
1076,157402,ICICIBANK,OPTSTK,2022-01-27,760.0,PE,31.8,34.5,28.8,30.5,30.5,13,141.31,15125,12375,2021-12-09,759.0,49.0,27.03857421875,-0.4855439554295252,-0.30589748917870274,0.005302096731773513,1.1087106034875367,17.75,-12.75
896,157502,ICICIBANK,OPTSTK,2022-02-24,760.0,PE,0.0,0.0,0.0,66.2,59.3,0,0.0,0,0,2021-12-09,761.75,77.0,48.2177734375,-0.451798768110027,-0.43383284733241284,0.0023475024897519634,1.3855940190973606,17.75,-48.45
778,157246,ICICIBANK,OPTSTK,2021-12-30,760.0,CE,14.5,18.5,11.55,14.5,14.5,8346,88972.88,4628250,226875,2021-12-09,756.4,21.0,22.3388671875,0.47535260939866436,-0.3842436952624509,0.009824360217667702,0.7224285397091799,14.5,0.0
781,157302,ICICIBANK,OPTSTK,2021-12-30,760.0,PE,16.1,21.65,14.2,17.75,17.75,2757,29456.12,1115125,413875,2021-12-09,756.4,21.0,21.8963623046875,-0.5255716913642328,-0.3765772467380896,0.010021435941568886,0.7223229202603154,17.75,0.0
1074,157352,ICICIBANK,OPTSTK,2022-01-27,760.0,CE,32.0,34.05,30.1,31.6,31.6,38,413.82,55000,12375,2021-12-09,759.0,49.0,28.9306640625,0.516184373536769,-0.32724890610640583,0.004954509974579019,1.108525982298398,,
894,157452,ICICIBANK,OPTSTK,2022-02-24,760.0,CE,0.0,0.0,0.0,64.7,60.65,0,0.0,0,0,2021-12-09,761.75,77.0,45.83740234375,0.5462493392905843,-0.4126569673620308,0.0024708542101055052,1.3864043275658653,,
