"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"SBIN","01-Nov-2021","30-Dec-2021","CE","480","0","0","0","31.15","0","57.5","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","485","0","0","0","29.35","0","54.4","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","490","0","0","0","27.6","0","51.4","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","495","0","0","0","26","0","48.5","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","500","43.2","48","40.6","47.65","48","47.65","47","383.6","31.1","103500","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","505","0","0","0","22.95","0","43.05","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","510","37.15","42.75","36.55","42.4","42.75","42.4","105","865.15","61.9","160500","139500","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","515","31.15","37.15","31.15","37.15","37.15","38","43","354.71","22.54","61500","58500","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","520","32.1","38","32.05","37.8","37.7","37.8","41","341.1","21.3","70500","24000","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","525","0","0","0","17.85","0","33.45","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","530","33.1","33.1","33.1","33.1","33.1","33.1","1","8.45",".5","3000","1500","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","535","0","0","0","15.65","0","29.3","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","540","28.1","28.1","28.1","28.1","28.1","27.4","1","8.52",".42","4500","1500","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","545","0","0","0","13.7","0","25.55","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","550","22.6","27.8","22.6","26.45","27.8","26.45","9","77.5","3.25","21000","10500","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","555","0","0","0","11.95","0","22.2","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","560","0","0","0","11.15","0","20.65","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","565","0","0","0","10.45","0","19.2","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","570","0","0","0","9.75","0","17.85","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","575","0","0","0","9.05","0","16.55","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","580","0","0","0","20","20","15.35","0","0","0","3000","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","585","0","0","0","7.9","0","14.25","0","0","0","0","0","-"
"SBIN","01-Nov-2021","30-Dec-2021","CE","590","0","0","0","7.35","0","13.2","0","0","0","0","0","-"
"SBIN","02-Nov-2021","30-Dec-2021","CE","595","0","0","0","6.85","0","13.4","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","600","12.95","14.9","11.6","13.8","13.5","13.8","29","266.72","5.72","58500","21000","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","605","0","0","0","5.9","0","11.45","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","610","0","0","0","5.5","0","10.55","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","275","0","0","0","180.95","0","248.4","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","280","0","0","0","176.1","0","243.45","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","285","0","0","0","171.25","0","238.45","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","290","0","0","0","166.4","0","233.5","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","295","0","0","0","161.6","0","228.55","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","300","0","0","0","156.85","0","223.55","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","305","0","0","0","152.1","0","218.6","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","310","0","0","0","147.35","0","213.65","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","315","0","0","0","142.7","0","208.7","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","320","0","0","0","138.05","0","203.7","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","325","0","0","0","133.5","0","198.75","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","330","0","0","0","128.95","0","193.8","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","335","0","0","0","124.45","0","188.9","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","340","0","0","0","120.05","0","183.95","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","345","0","0","0","115.7","0","179","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","350","0","0","0","111.4","0","174.1","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","355","0","0","0","107.15","0","169.2","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","360","0","0","0","103","0","164.35","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","365","0","0","0","98.95","0","159.45","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","370","0","0","0","94.95","0","154.6","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","375","0","0","0","91","0","149.8","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","380","0","0","0","87.2","0","145","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","385","0","0","0","83.5","0","140.25","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","390","0","0","0","79.85","0","135.5","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","395","0","0","0","76.3","0","130.85","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","400","0","0","0","72.85","0","126.2","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","405","0","0","0","69.45","0","121.6","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","410","0","0","0","66.2","0","117.05","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","415","0","0","0","63.05","0","112.55","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","420","0","0","0","60","0","108.15","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","425","0","0","0","57.05","0","103.8","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","430","0","0","0","54.2","0","99.5","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","435","0","0","0","51.45","0","95.3","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","440","0","0","0","48.8","0","91.15","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","445","0","0","0","46.25","0","87.15","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","450","0","0","0","80","80","83.15","0","0","0","3000","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","455","0","0","0","41.45","0","79.3","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","460","0","0","0","40","40","75.55","0","0","0","1500","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","465","0","0","0","37.05","0","71.85","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","470","0","0","0","35","0","68.3","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","475","0","0","0","33","0","64.8","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","480","0","0","0","31.15","0","61.45","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","485","0","0","0","29.35","0","58.2","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","490","0","0","0","27.6","0","55.05","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","495","0","0","0","26","0","52.05","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","500","48.55","51.3","46","48.6","48.5","48.6","36","296.52","26.52","132000","28500","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","505","0","0","0","22.95","0","46.3","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","510","44.95","45","41","43.25","43.25","43.25","13","107.95","8.5","165000","4500","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","515","42.05","42.05","37.3","37.3","37.3","37.3","4","33.35","2.45","63000","1500","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","520","38.5","40","34.95","39.1","39","39.1","48","401.44","27.04","105000","34500","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","525","32.7","35.4","32.05","35.4","35.4","36.2","21","175.78","10.4","31500","31500","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","530","35","35","35","35","35","33.9","1","8.48",".53","4500","1500","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","535","0","0","0","15.65","0","31.75","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","540","0","0","0","28.1","28.1","29.75","0","0","0","4500","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","545","0","0","0","13.7","0","27.8","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","550","26.5","27.45","24.05","26.75","27","26.75","70","604.54","27.04","75000","54000","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","555","0","0","0","11.95","0","24.2","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","560","0","0","0","11.15","0","22.55","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","565","0","0","0","10.45","0","21","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","570","0","0","0","9.75","0","19.5","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","575","0","0","0","9.05","0","18.1","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","580","0","0","0","20","20","16.8","0","0","0","3000","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","585","0","0","0","7.9","0","15.6","0","0","0","0","0","521.7"
"SBIN","02-Nov-2021","30-Dec-2021","CE","590","0","0","0","7.35","0","14.45","0","0","0","0","0","521.7"
"SBIN","03-Nov-2021","30-Dec-2021","CE","595","0","0","0","6.85","0","14.7","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","600","14.1","16","11","11.55","11.95","11.55","230","2116.89","46.89","181500","123000","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","605","0","0","0","5.9","0","12.55","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","610","12","13.5","10.3","10.3","10.3","10.3","18","168.05","3.35","15000","15000","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","275","0","0","0","180.95","0","254.35","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","280","0","0","0","176.1","0","249.35","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","285","0","0","0","171.25","0","244.4","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","290","0","0","0","166.4","0","239.4","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","295","0","0","0","161.6","0","234.45","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","300","0","0","0","156.85","0","229.5","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","305","0","0","0","152.1","0","224.5","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","310","0","0","0","147.35","0","219.55","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","315","0","0","0","142.7","0","214.6","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","320","0","0","0","138.05","0","209.65","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","325","0","0","0","133.5","0","204.65","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","330","0","0","0","128.95","0","199.7","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","335","0","0","0","124.45","0","194.75","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","340","0","0","0","120.05","0","189.85","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","345","0","0","0","115.7","0","184.9","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","350","0","0","0","111.4","0","179.95","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","355","0","0","0","107.15","0","175.05","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","360","0","0","0","103","0","170.15","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","365","0","0","0","98.95","0","165.25","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","370","0","0","0","94.95","0","160.4","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","375","0","0","0","91","0","155.55","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","380","0","0","0","87.2","0","150.75","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","385","0","0","0","83.5","0","145.95","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","390","0","0","0","79.85","0","141.15","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","395","0","0","0","76.3","0","136.45","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","400","0","0","0","72.85","0","131.75","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","405","0","0","0","69.45","0","127.1","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","410","0","0","0","66.2","0","122.5","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","415","0","0","0","63.05","0","117.95","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","420","0","0","0","60","0","113.45","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","425","0","0","0","57.05","0","109","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","430","0","0","0","54.2","0","104.65","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","435","0","0","0","51.45","0","100.35","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","440","0","0","0","48.8","0","96.15","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","445","0","0","0","46.25","0","92","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","450","85","85","85","85","85","87.9","1","8.03","1.28","4500","1500","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","455","0","0","0","41.45","0","83.95","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","460","0","0","0","40","40","80.05","0","0","0","1500","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","465","0","0","0","37.05","0","76.3","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","470","0","0","0","35","0","72.6","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","475","0","0","0","33","0","69","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","480","0","0","0","31.15","0","65.5","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","485","0","0","0","29.35","0","62.1","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","490","0","0","0","27.6","0","58.85","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","495","0","0","0","26","0","55.7","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","500","50.5","60","44.8","50.2","50.2","50.2","36","297.73","27.73","133500","1500","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","505","0","0","0","22.95","0","49.7","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","510","45.5","50.65","38.7","43.3","43.3","43.3","15","124.79","10.04","159000","-6000","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","515","37.3","40.3","37.3","40.05","39.9","40.05","9","74.81","5.28","61500","-1500","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","520","39.9","46.75","34","37.4","37.2","37.4","84","705.01","49.81","88500","-16500","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","525","35.4","41.05","35.4","41","41","39.05","5","42.29","2.92","31500","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","530","35.1","42.85","30.15","34.3","35","34.3","75","636.71","40.46","46500","42000","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","535","0","0","0","15.65","0","34.35","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","540","26","37.4","26","28.55","28","28.55","28","240.07","13.27","22500","18000","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","545","32.1","32.1","32.1","32.1","32.1","30.15","1","8.66",".48","1500","1500","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","550","26.95","32.3","23","24.5","25.8","24.5","579","5007.8","231.05","415500","340500","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","555","20.2","22.25","20.2","21.25","22.25","21.25","2","17.29",".64","1500","1500","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","560","0","0","0","11.15","0","24.55","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","565","0","0","0","10.45","0","22.85","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","570","21.4","21.4","17.15","17.15","17.15","17.15","2","17.68",".58","3000","3000","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","575","0","0","0","9.05","0","19.8","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","580","12","20.15","12","14.3","14.05","14.3","7","62.57","1.67","12000","9000","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","585","0","0","0","7.9","0","17.05","0","0","0","0","0","-"
"SBIN","03-Nov-2021","30-Dec-2021","CE","590","0","0","0","7.35","0","15.85","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","595","0","0","0","6.85","0","15.1","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","600","11.5","11.5","10","10.4","10.35","10.4","28","256.42","4.42","187500","6000","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","605","0","0","0","5.9","0","12.95","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","610","11","11","8","8.6","8.2","8.6","4","37.14",".54","16500","1500","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","615","0","0","0","5.1","0","11","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","620","0","0","0","4.75","0","10.15","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","275","0","0","0","180.95","0","257.1","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","280","0","0","0","176.1","0","252.15","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","285","0","0","0","171.25","0","247.15","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","290","0","0","0","166.4","0","242.2","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","295","0","0","0","161.6","0","237.2","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","300","0","0","0","156.85","0","232.25","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","305","0","0","0","152.1","0","227.3","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","310","0","0","0","147.35","0","222.3","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","315","0","0","0","142.7","0","217.35","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","320","0","0","0","138.05","0","212.4","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","325","0","0","0","133.5","0","207.45","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","330","0","0","0","128.95","0","202.45","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","335","0","0","0","124.45","0","197.5","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","340","0","0","0","120.05","0","192.55","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","345","0","0","0","115.7","0","187.65","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","350","0","0","0","111.4","0","182.7","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","355","0","0","0","107.15","0","177.8","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","360","0","0","0","103","0","172.85","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","365","0","0","0","98.95","0","167.95","0","0","0","0","0","-"
"SBIN","04-Nov-2021","30-Dec-2021","CE","370","0","0","0","94.95","0","163.1","0","0","0","0","0","-"
