"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","740","0","0","0","57.3","0","33.7","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","690","0","0","0","36.55","0","18.75","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","700","0","0","0","40.25","0","21.3","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","710","0","0","0","44.2","0","24.05","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","650","0","0","0","23.9","0","10.7","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","660","0","0","0","26.75","0","12.4","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","670","0","0","0","29.8","0","14.3","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","680","0","0","0","33.05","0","16.4","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","620","0","0","0","16.6","0","6.55","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","630","0","0","0","18.8","0","7.75","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","640","0","0","0","21.25","0","9.15","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","590","0","0","0","11","0","3.75","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","600","0","0","0","12.65","0","4.55","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","610","0","0","0","14.55","0","5.5","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","560","0","0","0","6.9","0","2","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","570","0","0","0","8.1","0","2.5","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","580","0","0","0","9.45","0","3.1","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","530","0","0","0","4.05","0","1","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","540","0","0","0","4.9","0","1.25","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","550","0","0","0","5.85","0","1.6","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","490","0","0","0","1.8","0","0.35","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","500","0","0","0","2.25","0","0.45","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","510","0","0","0","2.75","0","0.6","0","0","0","0","0","-"
"AXISBANK","21-Oct-2021","30-Dec-2021","PE","980","0","0","0","222.8","0","183.6","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","970","0","0","0","214.3","0","168.15","0","0","0","0","0","-"
