DATE,PNL_JPY,PNL_CHF,PNL_AUD,PNL_GBP,PNL_NZD,PNL_DKK,Portfolio_PNL
2014-02-14,0.009849379597648445,-0.00014349422159135419,0.001586460833947489,-0.0006654258361569227,-3.22484000684667e-05,0.0024200976521078065,0.013014769625886997
2014-02-17,0.009495734415232673,-3.145454345943005e-05,0.0015593593091278285,-0.0005384487796351638,-3.3072091871255115e-05,0.0019649254363735364,0.01241704374576819
2014-02-18,0.008200562138711443,0.00037234072949386704,0.001505170946008467,-0.00042228659720988865,-2.0985214605852647e-05,0.00032618852108980525,0.00996099052348784
2014-02-19,0.008347108151028753,0.00029350663904122,0.001207296369323414,-0.0004117457785510759,-1.4849596549079762e-05,0.0011606902051955804,0.01058200598948881
2014-02-20,0.008435078729588815,0.00019222836821128643,0.0012882936094175854,-0.00029581611425576535,-2.0826530354861502e-05,0.0016492207250759711,0.011248178787683031
2014-02-21,0.007760439805305651,0.0003945799622741618,0.0009460280244570767,-0.00016957901727086223,-1.646378650520304e-05,0.0009292462363231761,0.009844251224584002
2014-02-24,0.007760439805305651,0.0002481408087847388,0.0015923191086125068,-0.0003165619582102504,-2.5846020901409163e-05,0.0010975186807280733,0.010356010424319311
2014-02-25,0.008550630313864122,0.0004955985230839865,0.0014116259522284587,-0.00041127131919768,-2.7076824350332058e-05,0.0007691137518448269,0.010788620397473383
2014-02-26,0.008139819872762381,5.5835205923755414e-05,0.0008434691752799597,-0.00037965413802623166,-2.2697351072774143e-05,0.002644840321786014,0.011281613086653106
2014-02-27,0.00887240679505194,0.00032527383908710205,0.0008165669442487685,-0.0004428568726453898,-3.3480411311303984e-05,0.0019105402030476868,0.011448450497478805
2014-02-28,0.009841788649720363,0.0012258291715895684,0.00035038702470127083,-0.0006537436117673755,-3.746492016583686e-05,-0.0009756596726632173,0.009751136641414773
2014-03-01,0.010873253765099563,0.0009077703783921566,0.0005110081802762156,-0.0003575134247033311,-3.388391083965907e-05,0.001157164328450908,0.013057799316675852
2014-03-02,0.008625773851091003,0.0004321948677166754,0.0006450744916047897,-0.0003469831468631746,-3.773198896270352e-05,0.0008848535945747198,0.010203181669161307
2014-03-03,0.008361603910014347,0.00045473412450304306,0.0010299138801258855,-0.0005680821316756826,-4.26911416407773e-05,0.001189391449232453,0.01042487009055927
2014-03-04,0.006103471678926042,0.0011874251207411501,0.0021888924483054674,-0.0006314751086398342,-5.4159385095476416e-05,-0.002798866283070755,0.005995288471166595
2014-03-06,0.005492218266222366,0.0014940201858994618,0.0019434710317015925,-0.0005362901398804558,-5.221137504132418e-05,-0.0032676584980891937,0.005073549470812447
2014-03-07,0.005521266387486503,0.0015168007788446103,0.0014175602247474498,-0.00027228517982301866,-5.318422574093224e-05,-0.003300023861133416,0.004830134124381198
2014-03-09,0.006247539739902552,0.001448443427084735,0.0009304808446176744,-0.00016712261817031874,-5.318422574093224e-05,-0.002774047593261747,0.005632109574431962
2014-03-10,0.007004696981876553,0.0019380031159732627,0.0010561485554256797,-0.0001776213996659858,-6.347474525003064e-05,-0.004107606313361658,0.005650146194997819
2014-03-11,0.009690647514211474,0.0018579152568051584,0.0015324892362971268,-0.0001986224523636547,-6.725307683995232e-05,-0.003013158981621097,0.009802017496489056
2014-03-12,0.011104672634789725,0.0021208504909257892,0.001496366923376358,-0.0002826545947290079,-6.627124981607607e-05,-0.0044606746438499364,0.009912289560696853
2014-03-13,0.009891139796090362,0.002017691536937406,0.002146333762546826,-0.00024058256740027011,-7.145780520048594e-05,-0.004687857346269167,0.00905526737670467
2014-03-14,0.010863950730720268,0.0020291418303912856,0.0025824799189903577,-7.240644484908465e-05,-8.242627573617003e-05,-0.00500445567532921,0.010316284084187447
2014-03-17,0.008261349026795853,0.0011702714736624943,0.0016424830172359836,0.00012677252873279944,-7.053462929539588e-05,-0.0018117959531130184,0.009318545464018715
2014-03-18,0.008056104404540949,0.0008182948874566446,0.0016153594387342922,0.00026262460804677573,-6.491266184423762e-05,-5.370224704550605e-05,0.010633768429888918
2014-03-19,0.008466313013762964,0.0009201232099950752,0.002076335234620565,0.0003356187769338222,-6.57530790671321e-05,-0.0005436664654560019,0.011188970690789293
2014-03-20,0.00849565374690881,0.0011579648304942958,0.002648413180752515,0.00028354025151265726,-6.715449182421642e-05,-0.001975009664891137,0.010543407852952923
2014-03-21,0.008436966541037122,0.0009422617376330107,0.003004594395199004,0.0001688729792060393,-7.346623697770694e-05,-0.001571620176430009,0.01090760923966746
2014-03-24,0.009082399547212794,0.0006817095123182863,0.0036553448154325826,-3.999203580535367e-05,-7.628228336694285e-05,-2.403908013155989e-05,0.013279140475659805
2014-03-25,0.008670783911204951,0.0005009268452308373,0.0040151407483576245,-0.00014477091978702179,-9.165610638212942e-05,0.0012289147883799672,0.014179339267004229
2014-03-26,0.006762329735530572,0.00047836979295637035,0.00388551683183902,-0.0002497238550709827,-8.952044376189962e-05,0.0008605147242078171,0.011647486785700895
2014-03-27,0.005595320121931376,0.0007264414077647024,0.0040704541219128785,-0.0003338259077045272,-8.99470213762052e-05,0.00031546190886987395,0.0102839046313981
2014-03-28,0.004374708105126879,0.0008507856921938578,0.0038851741650054554,-0.00021803144961548686,-8.511121859292278e-05,-0.0005191936741891158,0.008288331619928667
2014-03-31,0.003708986260691973,0.0004999245948859878,0.003894421029509151,-0.00019701642648528082,-7.263178143706561e-05,0.0003170658294286515,0.008150749506593415
2014-04-02,0.00356458454890141,1.4947970984813731e-05,0.0037187143558648447,-9.19762485285928e-05,-6.714284472450199e-05,0.0018098152375919108,0.008948943020089885
2014-04-03,0.005412037235385103,-0.00011974110217636163,0.004364919257268596,-8.083578598714498e-06,-7.766331878203269e-05,0.002321693589544112,0.011893162082640702
2014-04-04,0.005963898105934498,0.0003510365387579734,0.004132630666061259,-0.00013375571592530826,-7.836920709784851e-05,0.001179309131606044,0.011414749519336617
2014-04-06,0.009717647915601403,0.0008690891331611932,0.005087441647105333,-0.0006584332366107932,-9.235180770413965e-05,-0.0005828312235025616,0.014340562428050437
2014-04-07,0.009157764708460234,0.0012879536493064947,0.005424379249009652,-0.0008277359786397815,-9.961684087473852e-05,-0.0023843051189030764,0.012558439668358786
2014-04-08,0.010540159103710513,0.001640370406322766,0.005649763755567729,-0.0007959064234554276,-9.3321109484057e-05,-0.003353392090124767,0.013587673642536756
2014-04-09,0.010274219877103162,0.0016860043653565298,0.005480343511839098,-0.0006050252541474277,-9.446141512387248e-05,-0.003304829598616687,0.013436251486410804
2014-04-11,0.00959519931839739,0.0012636975201206636,0.005771629301637178,-0.0005838801179222112,-9.446141512387248e-05,-0.001273525382409331,0.014678659224699814
2014-04-12,0.009389007568283292,0.0012296004255311986,0.005111965604341376,-0.0005944491488758657,-8.590317857344067e-05,-0.00108825473707591,0.013961966533630651
2014-04-14,0.00847649982800696,0.0010364494180937962,0.005205585670573888,-0.0008481483305694701,-8.249763656149688e-05,-0.0011124101895608844,0.012675478759982794
2014-04-15,0.00800695625541028,0.0008776905409948757,0.004765159013379791,-0.0008269214980342998,-7.18773477595872e-05,-0.0010640966028368762,0.011686910361154186
2014-04-16,0.007889753795632514,0.0008437247078655493,0.00479314807647263,-0.0008269214980342998,-7.426914103782156e-05,-0.001023839749908922,0.01160159619098965
2014-04-17,0.00733325951349794,0.0006626351092550257,0.004746486577292516,-0.0008269214980342998,-7.215565617051395e-05,-0.0004119921855478142,0.011431311860292852
2014-04-18,0.00733325951349794,0.0006739327493784795,0.005156916248998592,-0.0009436298670436046,-7.764365194938219e-05,-0.0007898403551204351,0.01135299463776159
2014-04-21,0.007567139066346113,0.0008547154164659284,0.004342040212221204,-0.0007841875713480914,-7.510223547117083e-05,-0.0011519242636115544,0.01075268062460243
2014-04-22,0.008210809626240077,0.0010584642764601912,0.004054029120979826,-0.0008584066801392724,-7.12960027549627e-05,-0.0018686421087514963,0.010524958232034363
2014-04-23,0.008679940191394118,0.0010357792917204706,0.004230045080041878,-0.0008690218795749127,-7.326503990299182e-05,-0.0017718465765582414,0.011231631067120322
2014-04-24,0.0077108430025013604,0.0012058780886121884,0.003988756410778174,-0.000879638862777891,-6.580187690607944e-05,-0.0023282971163914026,0.009631739645816352
2014-04-25,0.007271762609659089,0.000842382324958016,0.004090594344318815,-0.000953970235767228,-6.804471166690538e-05,-0.0011412977420326169,0.010041426589469169
2014-04-28,0.00844093250995535,0.0011932434222658862,0.004294477851301632,-0.0011240706350024892,-8.081828460535687e-05,-0.002856557023534179,0.009867207840380842
2014-04-29,0.00817684008353276,0.0013181808984199202,0.004155182356210246,-0.001198690454352351,-8.393061644407637e-05,-0.002945489016431247,0.009422093250935251
2014-04-30,0.008557971418762697,0.0014660189929866885,0.004192276149307874,-0.001113309823215931,-8.931667288084858e-05,-0.0029293162581380686,0.010084323806822414
2014-05-02,0.008734101945034333,0.001488796991331269,0.004155168591002685,-0.0011026516472643552,-9.244517967931887e-05,-0.003163812538646563,0.010019158161778051
2014-05-03,0.01008522920518086,0.001887502783726586,0.004980505487424971,-0.0015075940233068537,-0.00010427071718940643,-0.0047657193015547515,0.010575653434281405
2014-05-05,0.009436114539449895,0.0016587588451866327,0.004718687963878835,-0.001421793083512667,-8.905865121370685e-05,-0.0042135368931218295,0.010089172720667158
2014-05-06,0.010142710801862525,0.0012137261969409532,0.005231629355490626,-0.0013468190761747004,-8.635699298977077e-05,-0.0020076062980436257,0.01314728398708601
2014-05-08,0.009552490466595903,0.0005093731420182116,0.005100389241269081,-0.0010472784941993323,-7.996884106399447e-05,0.0005664481246157041,0.014601453639235573
2014-05-09,0.008757257509278749,0.0003514381489836429,0.005100389241269081,-0.0011111628895895758,-8.124151939339346e-05,0.0006306216295228759,0.013647302120071378
2014-05-11,0.00837537980895478,8.111939413055136e-05,0.0050723032213993435,-0.0009512902503159243,-8.279822187543543e-05,0.002338989272494333,0.01483370322478765
2014-05-12,0.0094315429099695,0.00012605105565952166,0.0052688501558435285,-0.0007280334763196465,-9.03058161274631e-05,0.0019954561457566394,0.01600356097478208
2014-05-13,0.010373671259852996,-8.804524559943948e-06,0.005034404894793799,-0.0008127842034034158,-8.560980187050645e-05,0.002163360683553124,0.016664238308366053
2014-05-14,0.01060994532672916,-0.00019959262966170007,0.005071828395071844,-0.0008976487662522365,-8.248805502622467e-05,0.0026668800236616585,0.017168924294522502
2014-05-15,0.01060994532672916,-0.00015478679893121106,0.0047536095488288745,-0.0009082711043559583,-8.291293987221949e-05,0.002187892006177213,0.01640547603857586
2014-05-16,0.01111242344880524,-0.00012116736172419473,0.0038113110913707035,-0.0009932640985257201,-7.242973395933575e-05,0.0024276499104701156,0.01616452325643681
2014-05-19,0.010993994949282493,-0.0002556903384947031,0.0038944944109646127,-0.001227309674363535,-7.285203226464073e-05,0.0028989141487315434,0.01623155146385577
2014-05-20,0.00989896359213617,-0.00036764221123623245,0.0036262361140594074,-0.0011098517839713802,-7.073999747271383e-05,0.003824465262528743,0.015801430976043994
2014-05-21,0.009220743922628758,-0.0005465648911427359,0.0036815893345094304,-0.0009712954966008944,-6.77869477131064e-05,0.004676394458720424,0.015993080380401876
2014-05-22,0.00930900782272173,-0.0004237752572891797,0.003746203859497937,-0.0010138349122150569,-6.76465787797167e-05,0.004136039344953579,0.015685994278889295
2014-05-23,0.009191287988930815,-0.0006473036192713865,0.003986355846502948,-0.0008861306837341215,-7.031336050610518e-05,0.00446224674195207,0.01603614291387422
2014-05-26,0.009573727384244446,-0.0008368789528786829,0.003736366864645611,-0.000514411344948915,-5.6957757725849e-05,0.005893304060170655,0.017795150253507266
2014-05-27,0.009750463170056498,-0.0007812270090158561,0.004493699330233568,-0.0005355282122754434,-5.514489646839389e-05,0.0055287881054210215,0.018401050487951393
2014-05-28,0.009809409824230033,-0.00048053916585023295,0.004530924306592032,-0.0006833957045143616,-5.793083749151379e-05,0.004505701614568121,0.017624170037534078
2014-05-29,0.008011183551126292,-0.000871495314827663,0.0038420057828998915,-0.0006410487426906816,-4.8721604705094005e-05,0.0057060900476346875,0.01599801371943743
2014-05-30,0.007630238351535697,-0.0006044551562000983,0.004054664001400821,-0.0006516283922286797,-4.455893978388584e-05,0.004738907660471914,0.015123167525195767
2014-06-01,0.006927846788372634,-0.0007160198250974943,0.004175118292140076,-0.0006093027067214221,-4.275968033488737e-05,0.005597009039968308,0.015331891908327216
2014-06-02,0.007920577287462142,-5.8521847695084325e-05,0.00484305434163368,-0.0009265328341236602,-5.782926348408907e-05,0.003574923580344002,0.01529567126413699
2014-06-03,0.007715513038373912,-0.0003053133083323118,0.004768340160075509,-0.0008521389452613308,-5.824786497438116e-05,0.0041246303764497245,0.01539278345633112
2014-06-05,0.0075691386256026396,-0.0006969694683195629,0.005020312255648,-0.000862754144696971,-5.685217081054143e-05,0.005708016540131014,0.01668089163755458
2014-06-06,0.008095829539041479,-0.0009310463457454412,0.005198073881968719,-0.0006822654302462688,-6.298800891269697e-05,0.0071508886815657684,0.01876849231767156
2014-06-08,0.008916567389520097,-0.001008889749785611,0.005301171784318723,-0.0007987195752614132,-6.746717690976289e-05,0.007696103919799418,0.020038766591681453
2014-06-10,0.010004088979349861,-0.0008533240449007949,0.005760900067711854,-0.0013290340543695744,-9.357356644177614e-05,0.006938492768890319,0.020427550150239886
2014-06-11,0.00900110905032872,-0.0010313904448700604,0.00550641038875442,-0.001478778990644033,-8.915219502377095e-05,0.007230997963825871,0.019139195772371147
2014-06-13,0.009618532504340553,-0.0006981094336510512,0.005497008772287431,-0.0015323863782572623,-9.12858222698172e-05,0.00605386285303826,0.018847622495488114
2014-06-16,0.008675756516388826,-0.0009544793470222428,0.004810755291960812,-0.0014680028860280267,-8.815243014798679e-05,0.0068777158490479825,0.017853592994199363
2014-06-17,0.009321884555659743,-0.0005431128503454112,0.0055670244807729365,-0.0015751994707598645,-0.00010222583472392647,0.005343817040031448,0.018012187920634925
2014-06-18,0.009292451709940525,-0.0003644898064999377,0.005454130783067099,-0.0017362676226317611,-9.892798616206947e-05,0.004947083901047161,0.017493980978761016
2014-06-19,0.008909862250120235,-0.0004763289886190925,0.005350761595944434,-0.0016393797365577203,-9.549365154355757e-05,0.005145631478450146,0.017195052947794442
2014-06-20,0.00932135690573145,-0.0003869575997394219,0.005716873886310047,-0.001693123924241405,-9.820682418455668e-05,0.00495511272756273,0.017815055171438842
2014-06-23,0.009203625522854579,-0.0003310505144589092,0.005132710431107752,-0.0015425120838577432,-9.076900728822677e-05,0.00490746217860095,0.0172794665269584
2014-06-24,0.009497838523164475,-0.00021917379401502332,0.005563604788594872,-0.0015317796790605756,-0.0001030145349433445,0.004216453555253383,0.017423928858993788
2014-06-25,0.00991014106069508,-0.00030877541832750925,0.005629459445589928,-0.0016927384096336292,-0.0001110482890953694,0.0048369638243765944,0.018264002213605093
2014-06-26,0.01082435308162269,4.549509662276074e-06,0.005761255557282749,-0.001725012375430133,-0.00011032746232819136,0.0035818224493744098,0.0183366407601838
2014-06-27,0.011090580745569088,0.00045356348690853403,0.005827240582659864,-0.0019833360566878294,-0.00010672491022399461,0.0022115137554886985,0.017492837603714364
2014-06-30,0.01049843824795529,0.00037463160946952335,0.006496959202106011,-0.0021454511790987446,-0.00010974442817314631,0.0026590700627833926,0.01777390351504233
2014-07-01,0.00978926697700242,0.00022815945560747264,0.0059271837448813085,-0.0022104640417716353,-0.00010945632515569868,0.003313747068900945,0.01693843687946481
2014-07-02,0.008551143969291599,-0.00027811794909250644,0.00489795620862256,-0.0021670774892971686,-0.00010599969553220608,0.004932037306326578,0.015829942350318857
2014-07-03,0.00893279745333191,-0.0003676694213707984,0.005094227584227913,-0.00217791668419182,-0.00010312522289817911,0.005408577582445625,0.01678689129154465
2014-07-04,0.009520704559771305,-0.00031174983031120987,0.005178509316264494,-0.0020695061367639843,-0.00010685550614278638,0.0049642931718770975,0.017175395574694916
2014-07-05,0.01037484366207493,-0.0002446087743134011,0.0054596854135827095,-0.002080328621697339,-0.00011231987433996003,0.004797516250510817,0.018194788055817757
2014-07-07,0.010168083499141766,-2.0654882414762786e-05,0.005619467825146759,-0.002177747673156738,-0.00011881244636048931,0.0037885262791865883,0.017258862601543124
2014-07-08,0.01105358821111348,-0.0001665516686690521,0.005412359649629475,-0.002080178180471686,-0.00011837788970487159,0.0048874570371458485,0.018988297159043193
2014-07-10,0.011172005024382111,-0.00015534518960004295,0.0053841759989127595,-0.0020260564852164617,-0.00011635049527698546,0.0048874570371458485,0.019145885890347228
2014-07-11,0.010461223591609703,-0.00012172198424270285,0.005393567902053823,-0.0019070906623047128,-0.00011577195416345403,0.004633274388935335,0.018343481281887994
2014-07-14,0.010047581091134614,-0.000547759172699293,0.005149355483181355,-0.002122985646213637,-0.00010854273776132041,0.006270531493645264,0.018688180511286984
2014-07-15,0.010077086303213299,-0.0008491855591885127,0.005121245777575216,-0.0021013221224553914,-9.803435387008961e-05,0.007616601701538556,0.019766391746813078
2014-07-16,0.011522983895854648,-0.0007378816714628372,0.0049432676733957475,-0.0019605574829468634,-8.988136227218944e-05,0.007648176276554145,0.02132610732912265
2014-07-17,0.011048567613718266,-0.0008604523801836021,0.0053546952103967985,-0.0019173415684181642,-9.329723752820924e-05,0.007624497063356177,0.021156668701341266
2014-07-18,0.010870942393815338,-0.0008048066301932095,0.0051762993172403795,-0.0018741551931338585,-9.358248729711271e-05,0.0076560710656526304,0.020930768466084167
2014-07-21,0.010693422277592849,-0.0012947618818903853,0.005401240195094955,-0.0018309983167397747,-8.9445646885017e-05,0.009597731330772009,0.022477187957944636
2014-07-22,0.010634283898642311,-0.0012725997780045825,0.006058796934597588,-0.0017555253356328394,-9.584874768425443e-05,0.009637020670089836,0.023206127642008058
2014-07-23,0.009629129594528782,-0.0013169338115815066,0.005661651318029904,-0.0015401455263915032,-7.127884707283733e-05,0.009652734987070737,0.022015157714583577
2014-07-24,0.009570200308255727,-0.0015717415329257415,0.005416771840652465,-0.0014972159072028195,-6.77602978981171e-05,0.010721269956750944,0.022571524367632458
2014-07-25,0.009511282594898283,-0.001472287591651051,0.005520121602953736,-0.0015293912596256395,-6.635588810776274e-05,0.010392089487649688,0.022355458946117252
2014-07-28,0.008745502710074364,-0.001793069336037068,0.005275587610166255,-0.0013791631110907897,-5.807695241113473e-05,0.011388222029362082,0.022179002950063708
2014-07-29,0.006777171064963421,-0.0020025646323125275,0.004722037228121477,-0.0012614067001367965,-5.556384833692403e-05,0.011771678887558432,0.019951351999857078
2014-07-30,0.006747984471285467,-0.0020025646323125275,0.00433948433995683,-0.001165239779222125,-5.7236690362829714e-05,0.011959329143112759,0.019821756852457573
2014-07-31,0.007302475807073821,-0.001683477157703198,0.004516089309478662,-0.0009198533655203653,-6.016714985653257e-05,0.010755758988603526,0.019910826432075913
2014-08-01,0.0074194269800262015,-0.0017717830746765836,0.004748875399298346,-0.0010792688416539596,-6.184469247736843e-05,0.010920337366776427,0.020175743137293062
2014-08-04,0.007331679394060691,-0.002025438582876992,0.004440880760459723,-0.0011645054919621526,-5.0789574121671446e-05,0.012377480500014542,0.02090930700557414
2014-08-05,0.008793711540337581,-0.001871430246434914,0.00496193344433471,-0.0010364777978568837,-5.315261160907444e-05,0.01217447357287812,0.022969057901649537
2014-08-07,0.008793711540337581,-0.0020146585811116205,0.0040733747210554005,-0.0009619460032349506,-5.273500391577516e-05,0.01276815538535976,0.022605902058490394
2014-08-08,0.00897001457447037,-0.0016295953788180778,0.0041104581969474505,-0.0007386140712605609,-4.981249345180864e-05,0.011270370973973997,0.02193282180186137
2014-08-09,0.0085289978216048,-0.0017621274036461014,0.003971343571539908,-0.0007916010446259912,-4.911789409281221e-05,0.012115784437115007,0.02201327948789481
2014-08-10,0.00832349209942924,-0.0018724245718931044,0.004045434961920903,-0.0008870576508654583,-4.467433819011518e-05,0.012615798819796095,0.02218056932019756
2014-08-12,0.00785408627675606,-0.001861407007687211,0.004434703188374082,-0.00041967477430163885,-4.91058996778913e-05,0.012787481501824988,0.02274608328528839
2014-08-13,0.00776621017938759,-0.0017512192250616024,0.004583575383766935,-0.00040913043734553604,-5.591009465389561e-05,0.012771880140211989,0.022905405946305482
2014-08-14,0.008029761274335792,-0.001321012816172804,0.004620848924999968,-0.0004302155923733949,-5.423682639000092e-05,0.011609537029292804,0.022454681993692365
2014-08-15,0.007414268022603044,-0.001753078082799985,0.004648814505146214,-0.0005673148531866612,-5.312244998075295e-05,0.012821924151363694,0.02251149129314555
2014-08-18,0.006390546186338956,-0.0020509132889537677,0.004406378342211086,-0.0001445536150404837,-4.17078396972352e-05,0.01424154626940484,0.022801296054263395
2014-08-19,0.0039419690682913735,-0.0025128366649739206,0.004238943861339196,-6.056336307511901e-05,-3.258390630509854e-05,0.016224109790008087,0.021799038785284518
2014-08-20,0.003681745382117118,-0.0023048321935570035,0.0044153848217882855,-8.139145483904181e-06,-3.890786645134938e-05,0.015519815331840972,0.02126506633025412
2014-08-21,0.003392858529525826,-0.0025571519404416023,0.004564229317451791,2.328930769515615e-05,-3.945990244493522e-05,0.016783398753911116,0.02216716406569735
2014-08-22,0.0031042495863647145,-0.002732236926622805,0.004349946392539134,2.347422696492175e-06,-2.6482693041731037e-05,0.01840661512747926,0.023104438909415066
2014-08-25,0.003075416429573162,-0.0029616343121796726,0.004442913659871719,0.00014898922285784465,-2.4291129491022846e-05,0.01920750637390989,0.02388890024454192
2014-08-26,0.0035943633770542916,-0.0026673698823394447,0.004777907270400829,1.3137143543861364e-05,-3.249853681442477e-05,0.018285098672312695,0.02397063804415781
2014-08-27,0.0040564488547839795,-0.002700162431333571,0.004992650373396865,-2.8753568898334217e-05,-3.4285742942712865e-05,0.018577814890774348,0.024863712375780576
2014-08-28,0.0029862277915953172,-0.0030389076826410843,0.00479615861260322,-7.067207415024316e-05,-3.015692649978121e-05,0.020055807945843263,0.024698457666750693
2014-08-29,0.0022368537972811387,-0.003191372916605184,0.004721451408462053,-0.00011261840911519634,-3.3177129776672215e-05,0.020201572613759537,0.023822709364005677
2014-09-01,0.00010933432101994752,-0.0031261301505768686,0.004096245668094686,0.00042255266198399884,-2.107405162023792e-05,0.019910140894503065,0.02139106934340459
2014-09-04,0.0009657687955161294,-0.0029846785330006178,0.004875215323144922,0.00045376890064059613,-2.2985450425139496e-05,0.019372933230088468,0.022660022265964357
2014-09-05,-0.00040844933865397196,-0.0045319541795135814,0.0048939078351073395,0.0009529820723221336,-1.9294884592739145e-05,0.026142432075568853,0.027029623580238034
2014-09-06,0.0001045327013847977,-0.00444611199667617,0.005211739951893342,0.0009736195595149986,-2.3249934958481702e-05,0.025930578952190107,0.027751109233348593
2014-09-07,-0.002578961985369899,-0.004918649657533291,0.004161425182390505,0.0018504263674301662,-1.2723235111767994e-05,0.02777005691240616,0.026271573584211873
