DATE,FX_JPY,FX_GBP,FX_CAD,FX_AUD,FX_NZD,FX_CHF,FX_DKK,FX_NOK,FX_SEK,PNL_FX_NZD,PNL_FX_CHF,PNL_FX_GBP,PNL_FX_SEK,PNL_FX_CAD,PNL_FX_AUD,PNL_Portfolio
2011-02-05,0.005795528884797174,-0.038978899129104794,-0.006369852926118691,0.003468440053030042,0.004813694547903258,0.023605750788486368,-0.01547299344373021,-0.011952669198341703,-0.032263367953379474,0.00526934036136617,0.025840180375446276,-0.016913615328572235,0.003067219829033434,0.010117716113087039,-0.003259592046675385,-0.011962030503279722
2011-02-06,0.007620790505629471,-0.038978899129104794,-0.0028248311495562284,0.003772576306071418,0.005121742295304155,0.024129310997910602,-0.015655172671654505,-0.007539729207376111,-0.035395455651834995,0.00560654672385016,0.02641329878079381,-0.016913615328572235,0.003364981721370783,0.004486891608034386,-0.003545415095758579,-0.015048358123236684
2011-02-08,0.007985177727784287,-0.0364011643135741,0.0016160247244849657,0.002657749104287732,-0.0015762329144887177,0.03229257630403315,-0.018661677655164355,-0.008733253043257894,-0.03914100587625857,-0.0017254330603189226,0.035349267386618234,-0.015795091818081405,0.003721064382536021,-0.002566853518238345,-0.002497715892430298,-0.017758122790562388
2011-02-09,0.007985177727784287,-0.038490188899786504,0.0002092723129094587,0.004889891961430526,0.001989105792688517,0.026583036181537456,-0.026374229742305078,-0.011660014728657075,-0.03931189824513759,0.0021773868973481644,0.029099284153799546,-0.016701555547241575,0.0037373108098530216,-0.00033240294193686844,-0.004595452913380016,-0.03737853607612002
2011-02-11,0.018548558009474525,-0.03816812770816014,0.0017186303326317542,0.01278622725197509,0.01233819445503015,0.038380906300560125,-0.01672307123491934,0.00015087212999442823,-0.03536516362419506,0.013506080492081369,0.04201389528619901,-0.016561807652120477,0.0033621019132871045,-0.002729829716728444,-0.012016319734605797,0.014017664159552919
2011-02-12,0.02095153770429603,-0.03253387142998887,-0.006218675002442997,0.015096391976764045,0.017383294592623666,0.04261163584343486,-0.013056392406797235,0.004305093299356133,-0.032161374795667386,0.01902873040632138,0.04664508941711962,-0.014117006862956413,0.003057523524660862,0.009877588855510211,-0.014187380628927352,0.05200350665205468
2011-02-14,0.019633067130161885,-0.0344547934725693,-0.0044969816664089945,0.01429470844133962,0.022479126658336956,0.03932351418293345,-0.008476156488296471,0.0009886272162051846,-0.031744823837600245,0.024606914337892815,0.04304572680564911,-0.014950528004658467,0.003017922781172686,0.007142893940285535,-0.013433969517284471,0.049520121416299134
2011-02-15,0.025033931268424015,-0.039907880882352864,-0.003789267582898659,0.020813613265329156,0.02891121141051267,0.036333823461284,-0.008240951769727944,-0.00012625735036198016,-0.032299993858419085,0.03164783549628464,0.0397730434580006,-0.017316716503124607,0.0030707017873446716,0.006018778474945555,-0.019560346214712733,0.039299916981513104
2011-02-16,0.023959560968794258,-0.03797270913586048,-0.008739762632403614,0.013938364162100814,0.02515181291427193,0.028371875369049504,-0.014228217524738462,-0.01702273210009153,-0.042005436003800134,0.027532586796233816,0.031057447979307845,-0.01647701216959575,0.0039933805554405915,0.013882021804278367,-0.013099082086414688,0.002004832619669555
2011-02-17,0.01953795485024734,-0.04280129436038971,-0.009348961535845635,0.00541022129062485,0.019642378952007933,0.018261389648807635,-0.017485546514966477,-0.02081292650038502,-0.04460749271928788,0.02150165100320878,0.01998994256355759,-0.018572218419480174,0.004240753364303766,0.014849658205451288,-0.005084451228807746,-0.027719240597598234
2011-02-18,0.017977517927909137,-0.047653307946027734,-0.006809085481796928,0.0026779808534664884,0.016075557976064858,0.012891272769793183,-0.023565073297746708,-0.02698446728164594,-0.046700817512689174,0.017597208470914966,0.014111511073098743,-0.02067759063855374,0.004439761952750132,0.010815382190706503,-0.002516729410814677,-0.06058954168418671
2011-02-21,0.01749663309982541,-0.046028084477800935,-0.01065991645058495,0.00795449023956496,0.013181422408661936,0.01522030092986082,-0.022426225738002903,-0.025449642639771675,-0.04054856090253567,0.014429125160929241,0.016660996081853275,-0.019972378198522794,0.003854878083985022,0.016931946418104044,-0.007475520038926947,-0.04877508084302759
2011-02-22,0.013046308346397417,-0.040511290708532544,-0.00282675266625132,0.01855305690959641,0.03655447465430828,0.006876405703836297,-0.02035294536811516,-0.02518542323197548,-0.03718784394958574,0.040014580644379176,0.007527299822573069,-0.01757854641401255,0.0035353808234153267,0.004489943697408031,-0.017435906580309708,-0.05529705485238674
2011-02-23,0.00990507359950854,-0.04502960602239414,-0.004038017428540597,0.015157132019464448,0.03745013072237802,0.0005924564014613276,-0.027566948590614038,-0.03293381191932809,-0.045670042188017734,0.04099501607135036,0.0006485360459628135,-0.019539121208563128,0.004341768013627622,0.006413886548957694,-0.014244463281956917,-0.0869627241071201
2011-02-24,0.0023908329014112883,-0.040490782874396,-0.011011236225913046,0.0086428004900998,0.03521299425705371,-0.006481498582461609,-0.031126389407994504,-0.03580890509364387,-0.04698375326541726,0.03854612087176772,-0.0070950123118175374,-0.01756964771175165,0.004466660141196053,0.017489974019825938,-0.008122384503638823,-0.09268483584393554
2011-02-25,-0.00017358277815882062,-0.03936120404593069,-0.016303318456729277,-0.00013355379215573837,0.029607613091134355,-0.004538493401114452,-0.027646776607461288,-0.032444958062460616,-0.04089201704229384,0.032410155881781776,-0.004968089732387196,-0.017079504013114043,0.003887529835773359,0.02589578594037471,0.0001255120088738093,-0.06525085519202777
2011-02-28,0.0010507071336922635,-0.047904079610082806,-0.022237429363215933,-0.0010494911013354535,0.028555377089631073,-0.003784345588143112,-0.03144632287523719,-0.03987759425354498,-0.05641049290071298,0.03125831926705122,-0.004142557187731484,-0.0207864047804587,0.005362843167540201,0.035321380256567066,0.0009862972387200734,-0.0835188776559499
2011-03-01,0.002028941420803898,-0.048554380374186135,-0.018943892928469097,0.004145578675582184,0.035477354367488334,-0.004322616661455614,-0.029354156464691195,-0.03841210474430512,-0.054465798122929954,0.03883550429358353,-0.004731778930768108,-0.021068581476508783,0.005177964564895461,0.030090008819678667,-0.003895957569740855,-0.08214751629224197
2011-03-02,0.0021511012058026413,-0.051970681008641995,-0.02068784040487459,0.0007000983350876622,0.04085731401779091,-0.009492801926427652,-0.035783836458778806,-0.04853059999735676,-0.058237179805692096,0.044724710234207446,-0.010391354049493593,-0.022550973131197638,0.005536502975917422,0.03286005165851023,-0.0006579427437267738,-0.10252342324403824
2011-03-03,0.009235503306694204,-0.04903238522019948,-0.02181824837938906,0.0029372348004120807,0.04383018655588089,-0.0008310435894852697,-0.04318490756856763,-0.046060751974136616,-0.05754023842796563,0.047978983453719884,-0.0009097069796497101,-0.0212759960077372,0.005470246024178055,0.03465556359744538,-0.0027603726886608103,-0.08445822416085955
2011-03-05,0.007658790147203498,-0.04854410397019926,-0.020377919161281954,0.0037489231121005107,0.047535262509938,-0.008452340283345294,-0.044477574959627564,-0.04485584602873505,-0.05302910304641861,0.05203476764865688,-0.009252406308670424,-0.02106412236791725,0.005041380571763749,0.032367780455947966,-0.003523186150824477,-0.09521065046917007
2011-03-06,0.006686972848855555,-0.044477079405371045,-0.020480651850823706,0.005573740630348545,0.04938096203005615,-0.00618084217626047,-0.04290185603786956,-0.047657922439203304,-0.05128002485789629,0.054055173987183076,-0.0067658969264657535,-0.01929937039804965,0.004875098883189956,0.032530958507368174,-0.005238124445323432,-0.08786280590332723
2011-03-08,0.01191557207064553,-0.04188472684542277,-0.02243277349882533,0.007597622435651208,0.04591743955400607,0.0031004010786500613,-0.03835069764632015,-0.042110072231159146,-0.05002162899801876,0.05026380779351814,0.0033938731212743967,-0.018174503996621044,0.004755465472946881,0.03563166002776055,-0.007140140606799942,-0.05865183598476901
2011-03-10,0.012762312121449848,-0.044470376489896046,-0.02541815542182313,0.00668871514419489,0.049836688241427396,-0.0028876228734457943,-0.0385744279766953,-0.04422382055180385,-0.05698123812877465,0.054554037489097,-0.0031609541494650472,-0.019296461887638706,0.005417102880393694,0.04037356649504823,-0.006285962090493142,-0.07106578079377757
2011-03-11,0.01566296476829543,-0.03572118660007095,-0.017674221503392706,0.016695790854292958,0.051457195018091983,-0.00030586727964188043,-0.030555630423360958,-0.028947463900036552,-0.04404024777914639,0.05632793520511754,-0.00033481950003251944,-0.015500037782817316,0.004186826417469357,0.02807329427621603,-0.0156904735989501,-0.04678648436518279
2011-03-14,0.001924714587528964,-0.037006120747196,-0.020543073962409175,0.0038855426557341533,0.04160280466656985,-0.0026663823011011667,-0.03812213798986863,-0.03930850919866813,-0.054644983207396525,0.04554076616080191,-0.002918771795386288,-0.016057592828562377,0.005194999365630991,0.03263010823837869,-0.003651579310585046,-0.07400408286675655
2011-03-15,-0.0006412678171632269,-0.04247411688743419,-0.01992655115106501,0.007940692696285612,0.046207676918500806,-0.008474082881871237,-0.04446010052132543,-0.038718928694130184,-0.054076702729409565,0.05058151791074501,-0.00927620697795544,-0.018430250481816894,0.005140973972093252,0.031650838723874614,-0.007462553298360757,-0.09352549497815664
2011-03-16,-0.011789130122688118,-0.036652642113824796,-0.007501001756938908,0.02682195279321642,0.05648418142833378,-0.017020166828214833,-0.04481653987973455,-0.02788061068680936,-0.04437409170156381,0.06183075681623624,-0.01863123036424547,-0.01590421236463732,0.004218564353202559,0.011914404809769831,-0.025206900700126822,-0.11587002654612355
2011-03-17,-0.025788139042410507,-0.03327643632604349,-0.0019223426637245966,0.03405612185475626,0.06153357769617129,-0.0260763588631302,-0.03779781075763877,-0.026626459623430576,-0.03153034170156399,0.06735810951588714,-0.02854464670900466,-0.01443921855412732,0.0029975323538132593,0.003053401321699307,-0.03200547284690515,-0.12361126586440097
2011-03-18,-0.034583213800545964,-0.04032658854523907,-0.008579595034109877,0.037696420949600795,0.07587754158141957,-0.03675682572065064,-0.04655666278894699,-0.028725854503729886,-0.04177377757210177,0.08305981785869004,-0.0402360854844625,-0.017498400965831634,0.003971357208829823,0.013627615570908955,-0.03542657564691139,-0.146315392044206
2011-03-21,-0.013160980310876758,-0.04629721949569898,-0.009087312337115572,0.02201168415909005,0.057716605539498644,-0.033974410584312165,-0.05793098126986451,-0.04484918382980296,-0.06421836749074017,0.06317983745412394,-0.037190297631892855,-0.02008916051577344,0.006105123632485559,0.014434061119510322,-0.02068627668978168,-0.19521965580604797
2011-03-22,-0.007576468024949712,-0.051005011703491254,-0.015690990077641742,0.011654150048941658,0.05142913661129278,-0.03008983788730879,-0.06112580869213324,-0.04955701104176302,-0.0648242541580446,0.05629722089743736,-0.03293802622262846,-0.022131952596322304,0.0061627241781814866,0.024923178757846023,-0.010952409218405122,-0.18423617598314065
2011-03-23,-0.008316934518840857,-0.05426712228904007,-0.012725148392225383,0.007729424276575747,0.04554332142588957,-0.03119542108244422,-0.05893186397954009,-0.04430335514719708,-0.05718226309231378,0.0498542770821726,-0.03414825967117846,-0.02354743853450876,0.005436213958790373,0.020212309518407138,-0.007264006156109201,-0.18106980710392148
2011-03-24,-0.008934447177850302,-0.04624879468308363,-0.011807436553742723,0.005001600473787282,0.0448772468255344,-0.025772067457651704,-0.051260349474095634,-0.03681426551159428,-0.052384847047094674,0.049125154421728524,-0.028211552249323354,-0.020068148155977912,0.004980132323318158,0.018754638836983036,-0.00470043503008286,-0.1463517393437907
2011-03-25,-0.008316552961340262,-0.03926827520256415,-0.018327403953905752,-0.0030016413456839253,0.0334723738343472,-0.02555190013048303,-0.057551083393052815,-0.0462620176596209,-0.05607209295803339,0.03664074001390237,-0.027970544729681433,-0.01703918058826757,0.005330672099230456,0.029110793050676494,0.0028209010701556957,-0.15654371322517413
2011-03-28,-0.0037469592846697264,-0.03427069338731359,-0.012892621345209965,-0.007597229580977971,0.027779063474020593,-0.013115184303936656,-0.05123953630358846,-0.038163831653286406,-0.04712036271193987,0.030408522790123495,-0.014356617211948277,-0.014870643808502516,0.004479647353312683,0.02047831939564787,0.007139771407405169,-0.11635991504671296
2011-03-29,0.0005559667050032413,-0.031222891013235943,-0.015544329657295686,-0.006058294524037389,0.030566677427158573,-0.016485115818231755,-0.051201753404128914,-0.03834234570234207,-0.04583497537143777,0.03346000155949735,-0.018045533483349353,-0.013548149892450186,0.004357447911999749,0.02469022699030944,0.005693501500686962,-0.11525669570944655
2011-03-30,0.01022667303380742,-0.03234235367116001,-0.019123427724582642,-0.010668005648806878,0.024105370139405058,-0.012885639378441116,-0.053015264058503986,-0.039842131447235696,-0.05452368474585079,0.026387091772693563,-0.014105344446586109,-0.014033904010546633,0.005183467741064643,0.030375177428839106,0.010025644334363183,-0.11643458681020383
2011-03-31,0.01519757507066477,-0.03618481284503139,-0.022612754489771514,-0.014372852823860915,0.01608964116178868,-0.014733264636565324,-0.05399936701081276,-0.04272103853542675,-0.05539227494499477,0.01761262471683848,-0.01612785880607204,-0.015701213191530592,0.005266043034690783,0.03591753736170634,0.013507408528443465,-0.1263714034837232
2011-04-01,0.018092978617534117,-0.033452572407872805,-0.023024700936733367,-0.014372852823860915,0.017156877020913508,-0.014079954532035699,-0.056367329426513346,-0.049338329570701056,-0.05588226957086018,0.018780881018026784,-0.015412708879538835,-0.014515647032101408,0.005312625934366537,0.036571862862231595,0.013507408528443465,-0.13142346066868213
2011-04-02,0.029280275622225682,-0.03858159949554707,-0.0306488509470364,-0.019950788987480372,0.009084991550307397,-0.008856885979260931,-0.06183606459161983,-0.058599260357428795,-0.060357639223742265,0.009944941911521444,-0.00969524474436505,-0.016741220178316172,0.005738091203876212,0.04868187329772188,0.018749475877975225,-0.13297193278363825
2011-04-03,0.029280275622225682,-0.03987046690331253,-0.026703668222783916,-0.01756167503713235,0.008394065709681042,-0.009614625749773897,-0.06059501447228799,-0.05869036656905047,-0.05522674584465992,0.009188615687974683,-0.010524709247449377,-0.017300481933561634,0.005250306483579233,0.042415443086347454,0.016504219592126376,-0.13859335896675556
2011-04-04,0.03891624992629428,-0.05003339640807136,-0.030012871945638064,-0.014349239803971736,0.008009952626789274,-0.0072313519982843966,-0.06074756977358464,-0.060239313285283425,-0.05462619270360902,0.008768143937873297,-0.00791584396820595,-0.02171035199391282,0.005193212986543172,0.04767170005437296,0.01348521733855638,-0.13735234940553445
2011-04-05,0.046221540370502856,-0.05215204047586808,-0.03312555092467939,-0.024988636560505095,-0.006053988350769868,-0.014148027671039176,-0.06830020938298353,-0.06370703608647343,-0.05917502153812948,-0.006627035605706943,-0.015487225560085622,-0.022629668126012574,0.005625661887113043,0.0526158020024698,0.02348397543118173,-0.1683487846496662
2011-04-07,0.039437121140183495,-0.05166208457189925,-0.03583162919278926,-0.02770319074718286,-0.005196555971005101,-0.01686867191959729,-0.06668594233709213,-0.06317591028291669,-0.05671568000699123,-0.005688441974375532,-0.018465395530195265,-0.02241706782500756,0.005391856751778977,0.05691406948432401,0.026035075955301863,-0.16167610768477086
2011-04-08,0.037670544765198266,-0.05525333497999585,-0.03875377488262444,-0.03670654083093505,-0.010258861266955188,-0.027671814652028615,-0.0788693652073913,-0.07747208454614207,-0.07493347044700394,-0.01122992562109478,-0.03029112220709783,-0.023975373198125958,0.00712378902120374,0.06155553309011689,0.03449629998620156,-0.22126753378136227
2011-04-10,0.03578286189592017,-0.05295975699834454,-0.03749775646102094,-0.030262425048133368,-0.006423244828599017,-0.027451185859971194,-0.07543147067500322,-0.06528987132026964,-0.06540566893480815,-0.007031244481645814,-0.030049609542075487,-0.02298015022943089,0.00621799822566342,0.05956050463812794,0.02844020899649987,-0.19942048918291314
2011-04-11,0.023726124307267726,-0.047565837416781886,-0.030389247157236565,-0.024594323862030754,-0.010634099476134917,-0.03825961202077399,-0.07825753238380262,-0.06253783022312276,-0.05935328950331664,-0.011640682436069414,-0.04188111975636023,-0.02063963567016557,0.0056426094989833735,0.04826952508850244,0.023113405804433464,-0.23554416160169192
2011-04-13,0.026836916362783514,-0.048216138180885215,-0.03153103665277324,-0.03127421113893292,-0.018621570110434083,-0.038817087770578906,-0.07581169031531898,-0.06460534463168544,-0.06586132931347244,-0.020384216322504433,-0.04249136401670895,-0.020921812366215653,0.006261317030778978,0.05008311515262721,0.029391071587198486,-0.24315734096588013
2011-04-14,0.022781572851333087,-0.053421929623865494,-0.032778049018979294,-0.03463661525787798,-0.024147304243683165,-0.04327938138949905,-0.0788324873409958,-0.07501933751790157,-0.0727635006215297,-0.026432995198013023,-0.047376041188567426,-0.023180694887646257,0.0069174939286791035,0.05206383861000059,0.03255101252786636,-0.2753520930776068
2011-04-15,0.01835043512678214,-0.0519501389452065,-0.03475495048604815,-0.036956067023824146,-0.031291295353383264,-0.043503496136249376,-0.07492851344517937,-0.07965119730224224,-0.07773478301932879,-0.03425320903189261,-0.047621369775347665,-0.02254205957625469,0.007390104722700596,0.05520389977928344,0.03473080125517057,-0.28290982252934016
2011-04-18,0.012696639866346726,-0.048194423726395264,-0.029542273255022455,-0.031355306165745334,-0.020578151765279662,-0.038796031442234535,-0.06125002562425741,-0.05990210937133611,-0.05849406383681688,-0.022526000472202337,-0.04246831457730165,-0.020912390090612222,0.0055609244744778494,0.04692421278738822,0.029467283573100262,-0.22239651457979479
2011-04-19,0.011849797379049454,-0.05112268141307175,-0.037943019988065374,-0.0330366848963044,-0.017809602485102438,-0.03500308186615231,-0.06819738600903424,-0.06979532831812829,-0.07135931971422416,-0.019495390964413044,-0.03831633898122183,-0.02218301150891697,0.006784000998596255,0.06026775016081107,0.031047420076480682,-0.2262506861262029
2011-04-20,0.011486557277342158,-0.056833237784420954,-0.04170831650516604,-0.05051036910683071,-0.029089873842679137,-0.04811710720511653,-0.08122832969536908,-0.08247899256973668,-0.08622424972852649,-0.03184340942718241,-0.052671687525030514,-0.024660920221967534,0.008197182913235347,0.06624845359046355,0.04746894710532205,-0.2853101127639083
2011-04-21,0.002886751075791727,-0.06372526272698753,-0.04097340836868313,-0.05372442524567789,-0.032440759433871036,-0.05014413423214359,-0.08329251414777605,-0.08158271771211378,-0.09054711032035068,-0.03551147696164589,-0.05489058513492274,-0.027651488486284067,0.008608149423134433,0.06508114376708547,0.05048947266366408,-0.2994412611413528
2011-04-22,0.003253275205296946,-0.06289908956109191,-0.039609581259996696,-0.05275709936433648,-0.03396173285686177,-0.050256975577212426,-0.08393646684652334,-0.08038875468765627,-0.09018667320843499,-0.037176419879517836,-0.05501410760775207,-0.027292997727567044,0.008573883321145798,0.06291487467530761,0.049580393163613574,-0.303183244374597
2011-04-25,0.0026426254739828625,-0.06223869662729631,-0.03971434815365826,-0.05125382437238968,-0.030915152242735333,-0.05578682548128644,-0.08526425471288546,-0.08208439632963371,-0.09092366529805329,-0.033841461660956855,-0.0610673918371235,-0.027006441865357327,0.008643947821367366,0.0630812838060069,0.048167636093346476,-0.31608156946457583
2011-04-26,-0.0007791024986433248,-0.061248760973113825,-0.042648128539240826,-0.057150682954999255,-0.0388281887705908,-0.06259572243997913,-0.08974172074084519,-0.088617172199426,-0.08889134484700911,-0.042503515794689896,-0.06852079279636189,-0.026576891743907666,0.008450738805017913,0.06774122767343212,0.05370942232645488,-0.337545771757314
2011-04-27,0.006700971075850881,-0.06998454472125948,-0.04464476578177967,-0.06513170107406752,-0.04172860771999465,-0.06316702042901012,-0.09946361562653927,-0.09727835282543584,-0.10138766464811488,-0.045678477247452214,-0.06914616765594445,-0.03036749869307632,0.009638741246030274,0.07091263665808731,0.061209872900066596,-0.364727546321389
2011-04-28,-0.0008452801412862643,-0.07015082340433243,-0.043697098097247755,-0.07035022684053838,-0.034860475851862804,-0.06431026954299202,-0.10160558028412237,-0.10317241138698241,-0.1051972515563866,-0.038160234430051974,-0.07039763233436384,-0.030439649876041298,0.010000911758493875,0.0694073848551257,0.06611417132347419,-0.3677605614738468
2011-04-29,-0.005137651983327052,-0.07464109448366041,-0.04948291757967982,-0.07417536345256026,-0.044009019307444275,-0.07392455362219552,-0.10045279670930085,-0.10231451685081738,-0.10062489188626156,-0.048174743825793676,-0.08092196757002063,-0.03238805579446444,0.009566225824094663,0.07859743675801716,0.06970898186866466,-0.3809288818080776
