Date,Close,High,Low,Open,Volume
,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
2010-01-04,188.69979858398438,189.42455743383817,187.3655948530356,187.3655948530356,11031470
2010-01-05,188.76979064941406,190.248124131934,187.78560059851998,190.0834096547254,11613740
2010-01-06,189.9022674560547,190.6599642942486,188.18920881743327,189.17750849477696,14527930
2010-01-07,188.8397979736328,190.24813384451951,187.86797371165193,189.91870487328424,8576510
2010-01-08,188.27565002441406,189.74575230153204,187.7856159320414,188.930398607445,10453820
2010-01-11,186.72317504882812,190.4704889678989,186.39785548498446,189.17745460458895,14145340
2010-01-12,181.45228576660156,186.95382852091421,180.87576610970348,186.70675046323103,22917720
2010-01-13,179.203857421875,180.77690779046083,177.73787712487234,180.77690779046083,21719690
2010-01-14,177.6761016845703,181.10632751036974,176.70426489787295,180.20039159534997,20723990
2010-01-15,176.5231170654297,179.40977428116193,175.98365726603768,178.55325131083652,20611920
2010-01-18,177.5978546142578,179.79270293329984,176.477778601662,179.12972309373578,19222170
2010-01-19,178.97325134277344,180.11803397093013,177.6472790122976,178.7014667892947,12277070
2010-01-20,177.8820037841797,180.08509613610605,177.28079026286298,179.87095599682723,16830720
2010-01-21,174.9376983642578,178.00143566590225,173.96586149892042,177.8120020617734,19265470
2010-01-22,171.91099548339844,173.48815504552502,169.08609272715844,172.9651831554373,27193180
2010-01-25,172.2610321044922,176.00010226859536,169.29199929525527,169.29199929525527,15378040
2010-01-27,163.69984436035156,170.35028959817848,162.33681242102924,169.6584813311385,38068910
2010-01-28,164.9846649169922,172.95285241671573,163.97578081804065,172.95285241671573,27952460
2010-01-29,169.3784637451172,170.26793689365655,161.01496057511437,163.89338561257813,46487190
2010-02-01,166.46713256835938,176.90607586246614,165.99357366565346,176.90607586246614,22047160
2010-02-02,162.9339141845703,168.4395768912283,162.58799748899875,167.20419961732483,24086260
2010-02-03,164.6181640625,166.02648729154217,163.35808009255322,163.58868287352982,30450710
2010-02-04,160.42613220214844,164.4452314139196,159.77550551839582,164.38758699311393,35357120
2010-02-05,157.10647583007812,159.77210470144055,154.2338882738693,159.77210470144055,26878830
2010-02-08,160.31434631347656,161.24566045842258,155.93510580321444,157.28861114643695,18885130
2010-02-09,161.45263671875,162.0900731175176,159.35821546884299,159.85492145287762,13836980
2010-02-10,158.2696075439453,163.08346933237559,156.87470780956943,163.08346933237559,19731930
2010-02-11,158.749755859375,160.59996732845508,158.19925122006276,159.26715266133522,12427940
2010-02-15,156.8747100830078,159.3582147281214,156.15449777808738,159.3582147281214,13325010
2010-02-16,158.99395751953125,159.35820687060237,156.8747023479436,158.4475834929246,8070150
2010-02-17,161.994873046875,162.46260179414074,159.54448877640155,160.18605578173876,13468360
2010-02-18,160.79864501953125,162.25562980092323,159.54860631786275,162.0817789253062,13103230
2010-02-19,157.72738647460938,160.10326865552116,156.46494327289165,159.35822227938584,15863020
2010-02-22,158.64212036132812,160.18603684006143,158.12886681774953,158.94428461649505,11528650
2010-02-23,158.27374267578125,160.1446448383211,157.83499122778846,158.52209565035906,10625770
