20150217 00:00,5511600,5530000,5433000,5450100,1930795
20150218 00:00,5438200,5475500,5395500,5426500,1432999
20150219 00:00,5417800,5468700,5407500,5464500,1518724
20150220 00:00,5475800,5478400,5380800,5418000,1893804
20150223 00:00,5391500,5393000,5320200,5350000,1589736
20150224 00:00,5315500,5395400,5310000,5386500,1412397
20150225 00:00,5384400,5495900,5377900,5473300,2020414
20150226 00:00,5457400,5601300,5450800,5592900,2674044
20150227 00:00,5581500,5694200,5570400,5626300,3380795
20150302 00:00,5670000,5760000,5631500,5750200,2446328
20150303 00:00,5763500,5807900,5705000,5788000,2488606
20150304 00:00,5769700,5816300,5724200,5783300,1848903
20150305 00:00,5796200,5832000,5782100,5814400,1768239
20150306 00:00,5820000,5827800,5720500,5729000,1805793
20150309 00:00,5709200,5753400,5690500,5741000,1114886
20150310 00:00,5684800,5696300,5598200,5598500,1917095
20150311 00:00,5598000,5641800,5554400,5556900,2001238
20150312 00:00,5585400,5618400,5554700,5611700,1678601
20150313 00:00,5592300,5643600,5503300,5530000,1721569
20150316 00:00,5569300,5637400,5513500,5616400,1786442
20150317 00:00,5582900,5605700,5544700,5576100,1436431
20150318 00:00,5577300,5665500,5535000,5661600,1710914
20150319 00:00,5645200,5669600,5621600,5636700,1203315
20150320 00:00,5667100,5675000,5645200,5649500,2019387
20150323 00:00,5660000,5696400,5630600,5653700,1432027
20150324 00:00,5685400,5818800,5680500,5775400,3880624
20150325 00:00,5775700,5801000,5670000,5670000,2579045
20150326 00:00,5646500,5671900,5583100,5636400,2422899
20150327 00:00,5618300,5640000,5569200,5575500,1644843
20150330 00:00,5602500,5620900,5568000,5611400,1206090
20150331 00:00,5579400,5624400,5546700,5547000,1662083
20150401 00:00,5552900,5585000,5460200,5494900,1900199
20150402 00:00,5479200,5479900,5404400,5413100,2328606
20150406 00:00,5388400,5455400,5356600,5439500,1670183
20150407 00:00,5451500,5502100,5433700,5448600,1354272
20150408 00:00,5460000,5515000,5460000,5488400,1411317
20150409 00:00,5492100,5494500,5419600,5480200,1594358
20150410 00:00,5495700,5499100,5449800,5485400,1284066
20150413 00:00,5470500,5532500,5461800,5486400,1446998
20150414 00:00,5465700,5465700,5357400,5397800,2317320
20150415 00:00,5379600,5431900,5324000,5410400,2307969
20150416 00:00,5383500,5452300,5381200,5435200,1557505
20150417 00:00,5373100,5398000,5290000,5327400,2423493
20150420 00:00,5333500,5458000,5333500,5445300,1889994
20150421 00:00,5459900,5477800,5421800,5429300,1436911
20150422 00:00,5430600,5510000,5413100,5491800,1564144
20150423 00:00,5504100,5611800,5501000,5574600,3226887
20150424 00:00,5800000,5847000,5683500,5736600,4460374
20150427 00:00,5727700,5755600,5623000,5661200,2358848
20150428 00:00,5642000,5678300,5609100,5643700,1849899
20150429 00:00,5605100,5658200,5590000,5613900,1653352
20150430 00:00,5585600,5611100,5467200,5487700,2261170
20150501 00:00,5499300,5512200,5437500,5511600,1691887
20150504 00:00,5503300,5566700,5473300,5528400,1734211
20150505 00:00,5501600,5526100,5423500,5430500,1386606
20150506 00:00,5431900,5439300,5323500,5350800,1907257
20150507 00:00,5359000,5452000,5336500,5420400,1557914
20150508 00:00,5488700,5528100,5480300,5489500,1354185
20150511 00:00,5484900,5531700,5456300,5457800,942266
20150512 00:00,5428100,5433300,5350000,5387300,1743314
20150513 00:00,5408000,5438000,5389400,5394900,1170791
20150514 00:00,5439700,5496700,5425000,5492000,1546365
20150515 00:00,5503900,5504400,5425000,5464900,1653671
20150518 00:00,5438200,5483400,5422500,5466700,1240499
20150519 00:00,5480000,5533900,5471100,5492800,2331563
20150520 00:00,5509200,5560300,5452300,5525100,1513050
20150521 00:00,5502000,5576300,5493000,5568100,1677953
20150522 00:00,5544600,5582300,5536000,5545200,1174026
20150526 00:00,5525800,5534600,5429700,5471900,1838866
20150527 00:00,5486800,5552900,5464800,5542500,1700766
20150528 00:00,5537900,5557700,5508900,5541800,1143001
20150529 00:00,5532000,5538200,5450400,5453200,1817474
20150601 00:00,5487300,5513400,5435800,5492100,1602708
20150602 00:00,5474300,5587500,5464200,5539500,1572379
20150603 00:00,5551000,5579000,5520000,5552900,1307002
20150604 00:00,5521800,5559100,5491000,5516900,1352266
20150605 00:00,5520000,5532700,5473400,5495300,1200385
20150608 00:00,5496100,5498100,5428800,5434800,1331859
20150609 00:00,5434200,5447300,5389400,5421600,1467448
20150610 00:00,5457000,5547800,5451200,5526000,1421841
20150611 00:00,5548300,5548300,5491400,5500400,1248075
20150612 00:00,5476300,5488600,5456400,5474700,1240344
20150615 00:00,5427300,5440500,5391600,5430000,1322938
20150616 00:00,5444800,5466600,5419100,5448700,1596603
20150617 00:00,5454200,5483500,5418000,5466000,1189817
20150618 00:00,5480000,5572600,5478200,5561800,2021200
20150619 00:00,5565200,5579500,5522600,5575200,2663618
20150622 00:00,5600000,5656100,5589100,5596800,1654752
