,Dates,High,Low,Last
2254,2019-08-23,106.74,105.26,105.39
2255,2019-08-26,106.41,104.46,106.12
2256,2019-08-27,106.18,105.59,105.75
2257,2019-08-28,106.23,105.65,106.12
2258,2019-08-29,106.68,105.83,106.52
2259,2019-08-30,106.54,106.11,106.28
2260,2019-02-09,106.4,105.91,106.24
2261,2019-03-09,106.39,105.74,105.94
2262,2019-04-09,106.44,105.83,106.39
2263,2019-05-09,107.23,106.33,106.94
2264,2019-06-09,107.1,106.62,106.92
2265,2019-09-09,107.27,106.76,107.24
2266,2019-10-09,107.59,107.18,107.54
2267,2019-11-09,107.86,107.5,107.82
2268,2019-12-09,108.19,107.52,108.1
2269,2019-09-13,108.26,107.91,108.09
2270,2019-09-16,108.17,107.46,108.12
2271,2019-09-17,108.37,108.02,108.13
2272,2019-09-18,108.48,108.09,108.45
2273,2019-09-19,108.47,107.79,108.02
2274,2019-09-20,108.09,107.53,107.56
2275,2019-09-23,107.8,107.31,107.55
2276,2019-09-24,107.8,106.96,107.07
2277,2019-09-25,107.88,107.0,107.77
2278,2019-09-26,107.96,107.43,107.83
2279,2019-09-27,108.18,107.66,107.92
2280,2019-09-30,108.18,107.75,108.08
2281,2019-01-10,108.47,107.63,107.75
2282,2019-02-10,107.89,107.05,107.18
2283,2019-03-10,107.3,106.48,106.92
2284,2019-04-10,107.13,106.61,106.94
2285,2019-07-10,107.46,106.57,107.26
2286,2019-08-10,107.44,106.81,107.09
2287,2019-09-10,107.63,106.93,107.48
2288,2019-10-10,108.02,107.04,107.98
2289,2019-11-10,108.63,107.85,108.29
2290,2019-10-14,108.52,108.03,108.4
2291,2019-10-15,108.9,108.16,108.86
2292,2019-10-16,108.87,108.57,108.76
2293,2019-10-17,108.94,108.46,108.66
2294,2019-10-18,108.72,108.39,108.45
2295,2019-10-21,108.66,108.29,108.62
2296,2019-10-22,108.73,108.44,108.49
2297,2019-10-23,108.7,108.25,108.69
2298,2019-10-24,108.75,108.5,108.61
2299,2019-10-25,108.77,108.51,108.67
2300,2019-10-28,109.04,108.66,108.95
2301,2019-10-29,109.07,108.75,108.89
2302,2019-10-30,109.29,108.72,108.85
2303,2019-10-31,108.9,107.93,108.03
2304,2019-01-11,108.32,107.89,108.19
2305,2019-04-11,108.65,108.18,108.58
2306,2019-05-11,109.24,108.56,109.16
2307,2019-06-11,109.18,108.82,108.98
2308,2019-07-11,109.49,108.65,109.28
2309,2019-08-11,109.48,109.08,109.26
2310,2019-11-11,109.26,108.9,109.05
2311,2019-12-11,109.29,108.92,109.01
2312,2019-11-13,109.15,108.66,108.82
2313,2019-11-14,108.86,108.24,108.42
2314,2019-11-15,108.86,108.38,108.8
2315,2019-11-18,109.07,108.51,108.68
2316,2019-11-19,108.84,108.45,108.54
2317,2019-11-20,108.74,108.35,108.61
2318,2019-11-21,108.7,108.28,108.63
2319,2019-11-22,108.73,108.48,108.66
2320,2019-11-25,108.98,108.64,108.93
2321,2019-11-26,109.21,108.88,109.05
2322,2019-11-27,109.61,109.02,109.54
2323,2019-11-28,109.57,109.33,109.51
2324,2019-11-29,109.67,109.4,109.49
2325,2019-02-12,109.73,108.93,108.98
2326,2019-03-12,109.21,108.48,108.63
2327,2019-04-12,108.96,108.43,108.86
2328,2019-05-12,109.0,108.66,108.76
2329,2019-06-12,108.92,108.53,108.58
2330,2019-09-12,108.72,108.43,108.56
2331,2019-10-12,108.77,108.51,108.72
2332,2019-11-12,108.85,108.47,108.56
2333,2019-12-12,109.45,108.46,109.31
2334,2019-12-13,109.71,108.99,109.38
2335,2019-12-16,109.68,109.27,109.55
2336,2019-12-17,109.63,109.44,109.48
2337,2019-12-18,109.63,109.4,109.55
2338,2019-12-19,109.68,109.18,109.37
2339,2019-12-20,109.53,109.26,109.44
2340,2019-12-23,109.54,109.34,109.4
2341,2019-12-24,109.44,109.33,109.39
2342,2019-12-25,109.43,109.31,109.38
2343,2019-12-26,109.68,109.33,109.63
2344,2019-12-27,109.63,109.39,109.44
2345,2019-12-30,109.5,108.77,108.88
2346,2019-12-31,108.89,108.47,108.61
2347,2020-01-01,108.78,108.58,108.76
2348,2020-02-01,108.87,108.21,108.57
2349,2020-03-01,108.63,107.84,108.09
2350,2020-06-01,108.51,107.77,108.37
2351,2020-07-01,108.63,108.26,108.44
2352,2020-08-01,109.24,107.65,109.12
2353,2020-09-01,109.58,109.01,109.52
2354,2020-10-01,109.69,109.44,109.45
2355,2020-01-13,109.95,109.45,109.95
2356,2020-01-14,110.21,109.86,109.99
2357,2020-01-15,110.01,109.79,109.9
2358,2020-01-16,110.18,109.86,110.16
2359,2020-01-17,110.29,110.05,110.14
2360,2020-01-20,110.22,110.05,110.18
2361,2020-01-21,110.22,109.76,109.87
2362,2020-01-22,110.1,109.83,109.84
2363,2020-01-23,109.87,109.27,109.49
2364,2020-01-24,109.65,109.17,109.28
2365,2020-01-27,109.14,108.73,108.9
2366,2020-01-28,109.2,108.76,109.15
2367,2020-01-29,109.27,108.98,109.02
2368,2020-01-30,109.08,108.58,108.96
2369,2020-01-31,109.14,108.31,108.35
2370,2020-03-02,108.8,108.32,108.69
2371,2020-04-02,109.54,108.55,109.52
2372,2020-05-02,109.85,109.3,109.83
2373,2020-06-02,110.0,109.74,109.99
2374,2020-07-02,110.02,109.53,109.75
2375,2020-10-02,109.88,109.56,109.77
2376,2020-11-02,109.96,109.73,109.79
2377,2020-12-02,110.13,109.77,110.09
2378,2020-02-13,110.09,109.62,109.82
2379,2020-02-14,109.91,109.7,109.78
2380,2020-02-17,109.96,109.72,109.88
2381,2020-02-18,109.95,109.66,109.87
2382,2020-02-19,111.59,109.85,111.37
2383,2020-02-20,112.23,111.11,112.1
2384,2020-02-21,112.19,111.47,111.61
2385,2020-02-24,111.68,110.33,110.72
2386,2020-02-25,111.04,109.89,110.2
2387,2020-02-26,110.7,110.13,110.43
2388,2020-02-27,110.46,109.57,109.59
2389,2020-02-28,109.68,107.51,107.89
2390,2020-02-03,108.58,107.01,108.33
2391,2020-03-03,108.54,106.93,107.13
2392,2020-04-03,107.69,106.85,107.53
2393,2020-05-03,107.74,105.97,106.16
2394,2020-06-03,106.34,104.99,105.39
2395,2020-09-03,104.93,101.19,102.36
2396,2020-10-03,105.92,102.02,105.64
2397,2020-11-03,105.66,104.1,104.54
2398,2020-12-03,106.1,103.09,104.64
2399,2020-03-13,108.5,104.51,107.62
2400,2020-03-16,107.57,105.15,105.83
2401,2020-03-17,107.86,105.81,107.7
2402,2020-03-18,108.65,106.76,108.08
2403,2020-03-19,110.95,107.89,110.71
2404,2020-03-20,111.51,109.34,110.93
2405,2020-03-23,111.59,109.67,111.23
2406,2020-03-24,111.71,110.09,111.23
2407,2020-03-25,111.68,110.76,111.21
2408,2020-03-26,111.3,109.21,109.58
2409,2020-03-27,109.69,107.76,107.94
2410,2020-03-30,108.29,107.12,107.76
2411,2020-03-31,108.73,107.46,107.54
2412,2020-01-04,107.94,106.92,107.17
2413,2020-02-04,108.09,107.02,107.91
2414,2020-03-04,108.68,107.8,108.55
2415,2020-06-04,109.38,108.33,109.22
2416,2020-07-04,109.28,108.67,108.76
2417,2020-08-04,109.1,108.51,108.83
2418,2020-09-04,109.06,108.21,108.49
2419,2020-10-04,108.59,108.33,108.47
2420,2020-04-13,108.54,107.5,107.77
2421,2020-04-14,107.78,106.98,107.22
2422,2020-04-15,107.86,106.93,107.46
2423,2020-04-16,108.08,107.17,107.92
2424,2020-04-17,108.08,107.3,107.54
2425,2020-04-20,107.95,107.49,107.62
2426,2020-04-21,107.89,107.28,107.8
2427,2020-04-22,107.94,107.52,107.75
2428,2020-04-23,108.04,107.35,107.6
2429,2020-04-24,107.76,107.37,107.51
2430,2020-04-27,107.64,106.99,107.25
2431,2020-04-28,107.34,106.56,106.87
2432,2020-04-29,106.9,106.36,106.68
2433,2020-04-30,107.5,106.41,107.18
2434,2020-01-05,107.41,106.61,106.91
2435,2020-04-05,107.07,106.64,106.74
2436,2020-05-05,106.9,106.42,106.57
2437,2020-06-05,106.63,105.99,106.12
2438,2020-07-05,106.66,105.99,106.28
2439,2020-08-05,106.75,106.22,106.65
2440,2020-11-05,107.77,106.4,107.66
2441,2020-12-05,107.7,107.12,107.14
2442,2020-05-13,107.28,106.74,107.03
2443,2020-05-14,107.37,106.78,107.25
2444,2020-05-15,107.43,106.86,107.06
2445,2020-05-18,107.5,107.04,107.34
2446,2020-05-19,108.09,107.3,107.71
2447,2020-05-20,107.98,107.34,107.53
2448,2020-05-21,107.85,107.5,107.61
2449,2020-05-22,107.76,107.32,107.64
2450,2020-05-25,107.78,107.57,107.71
2451,2020-05-26,107.92,107.4,107.54
2452,2020-05-27,107.95,107.37,107.72
2453,2020-05-28,107.9,107.57,107.65
2454,2020-05-29,107.9,107.09,107.83
2455,2020-01-06,107.86,107.39,107.59
2456,2020-02-06,108.77,107.51,108.68
2457,2020-03-06,108.98,108.42,108.9
2458,2020-04-06,109.2,108.62,109.15
2459,2020-05-06,109.85,109.05,109.59
2460,2020-08-06,109.7,108.24,108.43
2461,2020-09-06,108.54,107.62,107.76
2462,2020-10-06,107.87,106.99,107.12
2463,2020-11-06,107.23,106.58,106.87
2464,2020-12-06,107.55,106.59,107.38
2465,2020-06-15,107.57,107.0,107.33
2466,2020-06-16,107.64,107.21,107.32
2467,2020-06-17,107.44,106.95,107.01
2468,2020-06-18,107.13,106.67,106.97
2469,2020-06-19,107.06,106.77,106.87
2470,2020-06-22,107.01,106.75,106.91
2471,2020-06-23,107.22,106.07,106.52
2472,2020-06-24,107.07,106.39,107.04
2473,2020-06-25,107.45,106.99,107.19
2474,2020-06-26,107.36,106.8,107.22
2475,2020-06-29,107.88,107.04,107.58
2476,2020-06-30,107.98,107.52,107.93
2477,2020-01-07,108.16,107.36,107.47
2478,2020-02-07,107.72,107.33,107.5
2479,2020-03-07,107.57,107.44,107.51
2480,2020-06-07,107.77,107.26,107.35
2481,2020-07-07,107.79,107.25,107.52
2482,2020-08-07,107.71,107.2,107.26
2483,2020-09-07,107.4,107.1,107.2
2484,2020-10-07,107.26,106.65,106.93
2485,2020-07-13,107.32,106.79,107.29
2486,2020-07-14,107.43,107.12,107.24
2487,2020-07-15,107.31,106.67,106.94
2488,2020-07-16,107.4,106.83,107.27
2489,2020-07-17,107.36,106.94,107.02
2490,2020-07-20,107.53,107.02,107.27
2491,2020-07-21,107.37,106.69,106.8
2492,2020-07-22,107.29,106.71,107.15
2493,2020-07-23,107.23,106.71,106.86
2494,2020-07-24,106.9,105.68,106.14
2495,2020-07-27,106.16,105.12,105.37
2496,2020-07-28,105.69,104.96,105.09
2497,2020-07-29,105.24,104.77,104.92
2498,2020-07-30,105.29,104.68,104.73
2499,2020-07-31,106.05,104.19,105.83
2500,2020-03-08,106.47,105.58,105.95
2501,2020-04-08,106.2,105.64,105.72
2502,2020-05-08,105.87,105.32,105.6
2503,2020-06-08,105.7,105.3,105.55
2504,2020-07-08,106.05,105.48,105.92
2505,2020-10-08,106.2,105.71,105.96
2506,2020-11-08,106.68,105.92,106.49
2507,2020-12-08,107.01,106.44,106.91
2508,2020-08-13,107.05,106.57,106.93
2509,2020-08-14,107.04,106.44,106.6
2510,2020-08-17,106.68,105.94,106.0
2511,2020-08-18,106.05,105.28,105.41
2512,2020-08-19,106.15,105.1,106.12
2513,2020-08-20,106.22,105.75,105.8
2514,2020-08-21,106.07,105.44,105.8
2515,2020-08-24,106.0,105.69,105.98
2516,2020-08-25,106.58,105.87,106.39
2517,2020-08-26,106.56,105.96,105.99
2518,2020-08-27,106.7,105.61,106.57
2519,2020-08-28,106.95,105.2,105.37
2520,2020-08-31,106.1,105.3,105.91
2521,2020-01-09,106.15,105.59,105.96
2522,2020-02-09,106.3,105.85,106.18
2523,2020-03-09,106.55,106.0,106.19
2524,2020-04-09,106.51,106.06,106.24
2525,2020-07-09,106.38,106.13,106.27
2526,2020-08-09,106.38,105.86,106.03
2527,2020-09-09,106.27,105.8,106.18
2528,2020-10-09,106.3,105.98,106.13
2529,2020-11-09,106.26,106.06,106.16
2530,2020-09-14,106.18,105.55,105.73
2531,2020-09-15,105.81,105.3,105.44
2532,2020-09-16,105.44,104.81,104.95
2533,2020-09-17,105.17,104.53,104.74
2534,2020-09-18,104.87,104.27,104.57
2535,2020-09-21,104.86,104.0,104.65
2536,2020-09-22,105.08,104.41,104.93
2537,2020-09-23,105.49,104.88,105.39
2538,2020-09-24,105.53,105.21,105.41
2539,2020-09-25,105.7,105.24,105.58
2540,2020-09-28,105.69,105.27,105.5
2541,2020-09-29,105.73,105.34,105.66
2542,2020-09-30,105.8,105.4,105.48
2543,2020-01-10,105.73,105.41,105.53
2544,2020-02-10,105.67,104.94,105.29
2545,2020-05-10,105.79,105.28,105.75
2546,2020-06-10,105.79,105.47,105.63
2547,2020-07-10,106.11,105.61,105.98
2548,2020-08-10,106.1,105.93,106.03
2549,2020-09-10,106.04,105.58,105.62
2550,2020-12-10,105.85,105.24,105.33
2551,2020-10-13,105.63,105.28,105.48
2552,2020-10-14,105.52,105.04,105.17
2553,2020-10-15,105.49,105.09,105.45
2554,2020-10-16,105.45,105.19,105.4
2555,2020-10-19,105.5,105.3,105.43
2556,2020-10-20,105.75,105.35,105.5
2557,2020-10-21,105.53,104.34,104.59
2558,2020-10-22,104.92,104.48,104.86
2559,2020-10-23,104.94,104.55,104.71
2560,2020-10-26,105.06,104.66,104.84
2561,2020-10-27,104.89,104.39,104.42
2562,2020-10-28,104.56,104.11,104.32
2563,2020-10-29,104.73,104.03,104.61
2564,2020-10-30,104.74,104.13,104.66
2565,2020-02-11,104.95,104.54,104.72
2566,2020-03-11,104.8,104.44,104.49
2567,2020-04-11,105.34,104.15,104.52
2568,2020-05-11,104.54,103.44,103.49
2569,2020-06-11,103.76,103.18,103.35
2570,2020-09-11,105.65,103.19,105.38
2571,2020-10-11,105.49,104.82,105.3
2572,2020-11-11,105.68,105.01,105.43
2573,2020-12-11,105.48,105.07,105.13
2574,2020-11-13,105.16,104.56,104.63
2575,2020-11-16,105.13,104.36,104.58
2576,2020-11-17,104.62,104.07,104.19
2577,2020-11-18,104.21,103.65,103.82
2578,2020-11-19,104.22,103.72,103.74
2579,2020-11-20,103.91,103.7,103.86
2580,2020-11-23,104.64,103.69,104.52
2581,2020-11-24,104.76,104.15,104.44
2582,2020-11-25,104.6,104.26,104.46
2583,2020-11-26,104.48,104.22,104.26
2584,2020-11-27,104.29,103.91,104.09
2585,2020-11-30,104.41,103.83,104.31
2586,2020-01-12,104.58,104.18,104.33
2587,2020-02-12,104.75,104.23,104.42
2588,2020-03-12,104.54,103.67,103.84
2589,2020-04-12,104.24,103.74,104.17
2590,2020-07-12,104.31,103.92,104.05
2591,2020-08-12,104.21,103.96,104.16
2592,2020-09-12,104.41,104.05,104.23
2593,2020-10-12,104.58,104.17,104.24
2594,2020-11-12,104.28,103.82,104.04
2595,2020-12-14,104.12,103.51,104.05
2596,2020-12-15,104.15,103.61,103.67
2597,2020-12-16,103.92,103.26,103.47
2598,2020-12-17,103.56,102.88,103.11
2599,2020-12-18,103.59,103.1,103.3
2600,2020-12-21,103.89,103.25,103.32
2601,2020-12-22,103.73,103.28,103.64
2602,2020-12-23,103.65,103.36,103.57
2603,2020-12-24,103.77,103.5,103.65
2604,2020-12-25,103.68,103.39,103.43
2605,2020-12-28,103.9,103.41,103.81
2606,2020-12-29,103.83,103.46,103.58
2607,2020-12-30,103.6,102.96,103.19
2608,2020-12-31,103.32,103.0,103.25
2609,2021-01-01,103.25,103.2,103.2
2610,2021-04-01,103.32,102.71,103.13
2611,2021-05-01,103.19,102.61,102.72
2612,2021-06-01,103.44,102.59,103.04
2613,2021-07-01,103.96,102.95,103.81
2614,2021-08-01,104.09,103.6,103.94
2615,2021-11-01,104.4,103.74,104.26
2616,2021-12-01,104.33,103.72,103.76
2617,2021-01-13,104.0,103.53,103.89
2618,2021-01-14,104.2,103.57,103.8
2619,2021-01-15,103.91,103.62,103.85
2620,2021-01-18,103.93,103.64,103.69
2621,2021-01-19,104.09,103.65,103.9
2622,2021-01-20,103.94,103.45,103.54
2623,2021-01-21,103.67,103.33,103.5
2624,2021-01-22,103.89,103.49,103.78
2625,2021-01-25,103.94,103.67,103.75
2626,2021-01-26,103.83,103.56,103.62
2627,2021-01-27,104.2,103.59,104.11
2628,2021-01-28,104.46,104.07,104.24
2629,2021-01-29,104.94,104.22,104.68
2630,2021-01-02,105.04,104.61,104.93
2631,2021-02-02,105.17,104.83,104.98
2632,2021-03-02,105.11,104.92,105.03
2633,2021-04-02,105.57,104.98,105.54
2634,2021-05-02,105.77,105.34,105.39
2635,2021-08-02,105.67,105.15,105.23
2636,2021-09-02,105.26,104.5,104.59
2637,2021-10-02,104.84,104.41,104.59
2638,2021-11-02,104.81,104.55,104.75
2639,2021-12-02,105.18,104.74,104.94
2640,2021-02-15,105.42,104.91,105.38
2641,2021-02-16,106.07,105.18,106.04
2642,2021-02-17,106.22,105.78,105.87
2643,2021-02-18,105.92,105.6,105.69
2644,2021-02-19,105.74,105.24,105.45
2645,2021-02-22,105.85,104.98,105.08
2646,2021-02-23,105.43,104.92,105.25
2647,2021-02-24,106.11,105.19,105.87
2648,2021-02-25,106.4,105.85,106.21
2649,2021-02-26,106.69,105.85,106.57
2650,2021-01-03,106.89,106.37,106.76
2651,2021-02-03,106.96,106.68,106.69
2652,2021-03-03,107.15,106.68,107.01
2653,2021-04-03,107.99,106.97,107.98
2654,2021-05-03,108.64,107.82,108.31
2655,2021-08-03,108.94,108.27,108.89
2656,2021-09-03,109.23,108.42,108.48
2657,2021-10-03,108.92,108.34,108.38
2658,2021-11-03,108.81,108.36,108.51
2659,2021-12-03,109.17,108.49,109.03
2660,2021-03-15,109.36,108.92,109.13
2661,2021-03-16,109.29,108.77,109.0
2662,2021-03-17,109.33,108.75,108.84
2663,2021-03-18,109.3,108.63,108.89
2664,2021-03-19,109.13,108.61,108.88
2665,2021-03-22,108.96,108.51,108.85
2666,2021-03-23,108.87,108.41,108.59
2667,2021-03-24,108.96,108.45,108.73
2668,2021-03-25,109.24,108.73,109.19
2669,2021-03-26,109.85,109.13,109.64
2670,2021-03-29,109.85,109.37,109.81
2671,2021-03-30,110.43,109.75,110.36
2672,2021-03-31,110.97,110.28,110.72
2673,2021-01-04,110.85,110.55,110.62
2674,2021-02-04,110.75,110.38,110.69
2675,2021-05-04,110.75,109.96,110.18
2676,2021-06-04,110.55,109.67,109.75
2677,2021-07-04,109.94,109.58,109.85
2678,2021-08-04,109.9,109.0,109.26
2679,2021-09-04,109.96,109.21,109.67
2680,2021-12-04,109.77,109.25,109.38
2681,2021-04-13,109.75,109.02,109.06
2682,2021-04-14,109.1,108.75,108.93
2683,2021-04-15,108.98,108.61,108.76
2684,2021-04-16,108.97,108.61,108.8
2685,2021-04-19,108.85,108.01,108.17
2686,2021-04-20,108.55,107.97,108.11
2687,2021-04-21,108.28,107.88,108.08
2688,2021-04-22,108.23,107.82,107.97
2689,2021-04-23,108.15,107.48,107.88
2690,2021-04-26,108.2,107.64,108.08
2691,2021-04-27,108.78,108.08,108.7
2692,2021-04-28,109.08,108.57,108.6
2693,2021-04-29,109.22,108.44,108.93
2694,2021-04-30,109.37,108.71,109.31
2695,2021-03-05,109.7,108.9,109.07
2696,2021-04-05,109.49,109.03,109.33
2697,2021-05-05,109.48,109.15,109.21
2698,2021-06-05,109.43,109.0,109.09
2699,2021-07-05,109.29,108.34,108.6
2700,2021-10-05,109.06,108.47,108.81
2701,2021-11-05,108.98,108.35,108.62
2702,2021-12-05,109.71,108.59,109.67
2703,2021-05-13,109.79,109.41,109.47
2704,2021-05-14,109.66,109.19,109.35
2705,2021-05-17,109.5,109.08,109.21
2706,2021-05-18,109.28,108.84,108.9
2707,2021-05-19,109.34,108.57,109.22
2708,2021-05-20,109.31,108.75,108.78
2709,2021-05-21,109.0,108.61,108.96
2710,2021-05-24,109.0,108.7,108.75
2711,2021-05-25,109.07,108.56,108.78
2712,2021-05-26,109.18,108.72,109.15
2713,2021-05-27,109.92,109.04,109.81
2714,2021-05-28,110.2,109.74,109.85
2715,2021-05-31,109.94,109.36,109.58
2716,2021-01-06,109.71,109.33,109.48
2717,2021-02-06,109.88,109.42,109.56
2718,2021-03-06,110.32,109.55,110.29
2719,2021-04-06,110.33,109.37,109.52
2720,2021-07-06,109.64,109.19,109.25
2721,2021-08-06,109.56,109.2,109.5
2722,2021-09-06,109.66,109.23,109.63
2723,2021-10-06,109.8,109.31,109.33
2724,2021-11-06,109.84,109.32,109.66
2725,2021-06-14,110.1,109.61,110.07
2726,2021-06-15,110.17,109.99,110.08
2727,2021-06-16,110.72,109.81,110.71
2728,2021-06-17,110.82,110.17,110.21
2729,2021-06-18,110.48,109.94,110.21
2730,2021-06-21,110.35,109.72,110.27
2731,2021-06-22,110.54,110.21,110.49
