,Dates,High,Low,Last
1903,2018-04-19,7.8053,7.7337,7.7918
1904,2018-04-20,7.8468,7.7862,7.8234
1905,2018-04-23,7.8989,7.8209,7.8873
1906,2018-04-24,7.9164,7.8724,7.9026
1907,2018-04-25,7.9871,7.8958,7.9729
1908,2018-04-26,8.005,7.9335,7.9941
1909,2018-04-27,8.0294,7.9553,7.9619
1910,2018-04-30,8.03,7.9527,8.0156
1911,2018-01-05,8.1034,8.0083,8.0898
1912,2018-02-05,8.1255,8.0541,8.1219
1913,2018-03-05,8.1302,8.0368,8.0472
1914,2018-04-05,8.1027,8.042,8.0621
1915,2018-07-05,8.0879,8.0311,8.0708
1916,2018-08-05,8.1644,8.0528,8.1413
1917,2018-09-05,8.1621,8.0507,8.0771
1918,2018-10-05,8.083,7.9806,8.0036
1919,2018-11-05,8.019,7.9714,8.0028
1920,2018-05-14,8.0368,7.9641,8.0337
1921,2018-05-15,8.1381,8.0038,8.123
1922,2018-05-16,8.133,8.0754,8.0789
1923,2018-05-17,8.1309,8.0569,8.1203
1924,2018-05-18,8.1478,8.1029,8.1207
1925,2018-05-21,8.138,8.0451,8.0499
1926,2018-05-22,8.0763,8.0247,8.0607
1927,2018-05-23,8.1477,8.0494,8.0967
1928,2018-05-24,8.1055,8.0702,8.0993
1929,2018-05-25,8.1787,8.0774,8.1736
1930,2018-05-28,8.201,8.1221,8.1961
1931,2018-05-29,8.3326,8.1866,8.2843
1932,2018-05-30,8.3085,8.1708,8.1809
1933,2018-05-31,8.1978,8.1456,8.1798
1934,2018-01-06,8.2186,8.1373,8.192
1935,2018-04-06,8.1979,8.0915,8.1198
1936,2018-05-06,8.1533,8.0919,8.1117
1937,2018-06-06,8.1196,8.0628,8.0805
1938,2018-07-06,8.0823,8.0231,8.0564
1939,2018-08-06,8.1114,8.0408,8.0411
1940,2018-11-06,8.0795,8.0218,8.0436
1941,2018-12-06,8.0724,7.9919,8.0524
1942,2018-06-13,8.0598,8.0037,8.0103
1943,2018-06-14,8.1392,7.9772,8.1369
1944,2018-06-15,8.1548,8.1223,8.1466
1945,2018-06-18,8.1812,8.1211,8.1267
1946,2018-06-19,8.2289,8.1138,8.1887
1947,2018-06-20,8.2083,8.1481,8.18
1948,2018-06-21,8.1997,8.1157,8.1272
1949,2018-06-22,8.1311,8.0646,8.0949
1950,2018-06-25,8.1468,8.084,8.102
1951,2018-06-26,8.1403,8.0899,8.1295
1952,2018-06-27,8.2009,8.1232,8.1931
1953,2018-06-28,8.2138,8.1579,8.1881
1954,2018-06-29,8.1967,8.1207,8.1474
1955,2018-02-07,8.203,8.1435,8.1729
1956,2018-03-07,8.1818,8.1098,8.1318
1957,2018-04-07,8.142,8.0971,8.1107
1958,2018-05-07,8.1239,8.0363,8.0613
1959,2018-06-07,8.0735,8.0198,8.0304
1960,2018-09-07,8.0396,7.987,8.0245
1961,2018-10-07,8.0554,7.9927,8.0169
1962,2018-11-07,8.1198,8.0139,8.11
1963,2018-12-07,8.1207,8.0847,8.112
1964,2018-07-13,8.1705,8.1042,8.1155
1965,2018-07-16,8.1256,8.0816,8.1013
1966,2018-07-17,8.1533,8.0757,8.1528
1967,2018-07-18,8.2,8.1428,8.1702
1968,2018-07-19,8.2751,8.1631,8.2349
1969,2018-07-20,8.2493,8.1693,8.1785
1970,2018-07-23,8.2038,8.1469,8.1952
1971,2018-07-24,8.2225,8.152,8.1779
1972,2018-07-25,8.1902,8.1244,8.1351
1973,2018-07-26,8.1947,8.1236,8.1895
1974,2018-07-27,8.2157,8.1664,8.1892
1975,2018-07-30,8.1988,8.1291,8.135
1976,2018-07-31,8.1665,8.1176,8.1589
1977,2018-01-08,8.1825,8.1538,8.1795
1978,2018-02-08,8.2451,8.1681,8.2422
1979,2018-03-08,8.264,8.2139,8.2572
1980,2018-06-08,8.2674,8.2335,8.2544
1981,2018-07-08,8.2562,8.183,8.205
1982,2018-08-08,8.2371,8.1805,8.2176
1983,2018-09-08,8.32,8.2111,8.319
1984,2018-10-08,8.3873,8.3072,8.3611
1985,2018-08-13,8.4257,8.3438,8.3627
1986,2018-08-14,8.4214,8.3383,8.416
1987,2018-08-15,8.4934,8.41,8.4545
1988,2018-08-16,8.5033,8.4079,8.4774
1989,2018-08-17,8.5084,8.4441,8.4539
1990,2018-08-20,8.4843,8.4343,8.4457
1991,2018-08-21,8.4459,8.3885,8.4048
1992,2018-08-22,8.4128,8.3278,8.341
1993,2018-08-23,8.3972,8.3245,8.3893
1994,2018-08-24,8.3929,8.3247,8.3282
1995,2018-08-27,8.3688,8.3098,8.3241
1996,2018-08-28,8.3517,8.2902,8.3427
1997,2018-08-29,8.3792,8.3291,8.3316
1998,2018-08-30,8.3625,8.3068,8.3385
1999,2018-08-31,8.3969,8.3163,8.3836
2000,2018-03-09,8.3985,8.3463,8.3543
2001,2018-04-09,8.4248,8.3518,8.3927
2002,2018-05-09,8.4307,8.3746,8.3963
2003,2018-06-09,8.4401,8.3828,8.4219
2004,2018-07-09,8.4662,8.4039,8.4526
2005,2018-10-09,8.468,8.3632,8.3905
2006,2018-11-09,8.4018,8.3148,8.3205
2007,2018-12-09,8.3482,8.2263,8.2602
2008,2018-09-13,8.2658,8.1938,8.2185
2009,2018-09-14,8.2701,8.208,8.2571
2010,2018-09-17,8.2792,8.1632,8.1733
2011,2018-09-18,8.1844,8.1444,8.1593
2012,2018-09-19,8.1903,8.1289,8.1516
2013,2018-09-20,8.2305,8.1176,8.1452
2014,2018-09-21,8.1609,8.1209,8.1498
2015,2018-09-24,8.1621,8.1166,8.1412
2016,2018-09-25,8.1515,8.1037,8.1287
2017,2018-09-26,8.1384,8.0828,8.111
2018,2018-09-27,8.1591,8.0935,8.1551
2019,2018-09-28,8.1923,8.1287,8.1542
2020,2018-01-10,8.1701,8.124,8.1507
2021,2018-02-10,8.2137,8.1497,8.1738
2022,2018-03-10,8.2306,8.1471,8.2282
2023,2018-04-10,8.2598,8.2134,8.2488
2024,2018-05-10,8.2907,8.2367,8.2593
2025,2018-08-10,8.2999,8.25,8.2764
2026,2018-09-10,8.3089,8.2503,8.2681
2027,2018-10-10,8.2712,8.1903,8.2357
2028,2018-11-10,8.2436,8.1892,8.2151
2029,2018-12-10,8.2257,8.167,8.1739
2030,2018-10-15,8.1953,8.1406,8.1532
2031,2018-10-16,8.163,8.1169,8.1474
2032,2018-10-17,8.2172,8.1398,8.2128
2033,2018-10-18,8.2809,8.2023,8.2781
2034,2018-10-19,8.2842,8.2088,8.2196
2035,2018-10-22,8.2684,8.1967,8.2571
2036,2018-10-23,8.3137,8.2493,8.2918
2037,2018-10-24,8.3513,8.2714,8.3512
2038,2018-10-25,8.3621,8.3033,8.3431
2039,2018-10-26,8.3945,8.3275,8.3522
2040,2018-10-29,8.3968,8.3272,8.3936
2041,2018-10-30,8.4229,8.3709,8.414
2042,2018-10-31,8.4526,8.3978,8.4377
2043,2018-01-11,8.4397,8.3393,8.3525
2044,2018-02-11,8.3792,8.3045,8.3675
2045,2018-05-11,8.3895,8.3346,8.3625
2046,2018-06-11,8.388,8.3472,8.363
2047,2018-07-11,8.3785,8.2888,8.3519
2048,2018-08-11,8.3938,8.3179,8.3751
2049,2018-09-11,8.4514,8.3725,8.4349
2050,2018-12-11,8.5256,8.4279,8.5189
2051,2018-11-13,8.5248,8.4733,8.4969
2052,2018-11-14,8.5419,8.465,8.509
2053,2018-11-15,8.53,8.462,8.4888
2054,2018-11-16,8.4959,8.4249,8.4411
2055,2018-11-19,8.4963,8.4281,8.4794
2056,2018-11-20,8.5978,8.4552,8.5768
2057,2018-11-21,8.593,8.5109,8.5298
2058,2018-11-22,8.5577,8.5102,8.5381
2059,2018-11-23,8.6069,8.5232,8.5968
2060,2018-11-26,8.6033,8.541,8.5887
2061,2018-11-27,8.6383,8.5743,8.6013
2062,2018-11-28,8.6226,8.5295,8.5584
2063,2018-11-29,8.5848,8.5267,8.5349
2064,2018-11-30,8.6186,8.4957,8.6186
2065,2018-03-12,8.6009,8.5066,8.5277
2066,2018-04-12,8.5315,8.4486,8.5061
2067,2018-05-12,8.5399,8.4931,8.5032
2068,2018-06-12,8.5772,8.498,8.5236
2069,2018-07-12,8.5451,8.47,8.5055
2070,2018-10-12,8.5719,8.4429,8.5629
2071,2018-11-12,8.5895,8.5086,8.5793
2072,2018-12-12,8.6081,8.5539,8.5721
2073,2018-12-13,8.5959,8.5312,8.5573
2074,2018-12-14,8.6345,8.5507,8.616
2075,2018-12-17,8.6563,8.5872,8.6469
2076,2018-12-18,8.7488,8.6341,8.7325
2077,2018-12-19,8.7351,8.6551,8.7212
2078,2018-12-20,8.7301,8.6104,8.6869
2079,2018-12-21,8.7891,8.646,8.7654
2080,2018-12-24,8.7761,8.7189,8.7461
2081,2018-12-25,8.8006,8.7325,8.7609
2082,2018-12-26,8.8248,8.7369,8.7667
2083,2018-12-27,8.8061,8.7378,8.7705
2084,2018-12-28,8.7726,8.6812,8.7084
2085,2018-12-31,8.7287,8.6397,8.6409
2086,2019-01-01,8.701,8.6183,8.6443
2087,2019-02-01,8.7308,8.6321,8.7164
2088,2019-03-01,8.787,8.6802,8.6899
2089,2019-04-01,8.6962,8.6012,8.6137
2090,2019-07-01,8.6314,8.5234,8.5322
2091,2019-08-01,8.5733,8.5236,8.5507
2092,2019-09-01,8.5543,8.4498,8.4686
2093,2019-10-01,8.4926,8.4444,8.4781
2094,2019-11-01,8.5428,8.443,8.5357
2095,2019-01-14,8.5658,8.5205,8.549
2096,2019-01-15,8.5723,8.5045,8.5421
2097,2019-01-16,8.5579,8.5208,8.5396
2098,2019-01-17,8.5821,8.5316,8.551
2099,2019-01-18,8.5663,8.5188,8.5617
2100,2019-01-21,8.5842,8.5317,8.5622
2101,2019-01-22,8.6098,8.5559,8.6015
2102,2019-01-23,8.6066,8.5594,8.566
2103,2019-01-24,8.6034,8.5456,8.5881
2104,2019-01-25,8.5912,8.5056,8.5132
2105,2019-01-28,8.5386,8.5023,8.5107
2106,2019-01-29,8.519,8.4766,8.4983
2107,2019-01-30,8.5106,8.4131,8.4251
2108,2019-01-31,8.4454,8.3999,8.4299
2109,2019-01-02,8.454,8.4057,8.4385
2110,2019-04-02,8.5018,8.4299,8.4615
2111,2019-05-02,8.4882,8.4579,8.4848
2112,2019-06-02,8.5458,8.4816,8.5427
2113,2019-07-02,8.5996,8.5347,8.5958
2114,2019-08-02,8.6434,8.5813,8.6376
2115,2019-11-02,8.7282,8.6291,8.7171
2116,2019-12-02,8.7193,8.6405,8.6505
2117,2019-02-13,8.665,8.6089,8.6616
2118,2019-02-14,8.6747,8.6263,8.6496
2119,2019-02-15,8.688,8.6306,8.6354
2120,2019-02-18,8.6446,8.6013,8.6104
2121,2019-02-19,8.6482,8.5589,8.5665
2122,2019-02-20,8.6001,8.5567,8.5879
2123,2019-02-21,8.6455,8.5814,8.6237
2124,2019-02-22,8.6414,8.5944,8.613
2125,2019-02-25,8.6168,8.5652,8.5949
2126,2019-02-26,8.6262,8.5527,8.5636
2127,2019-02-27,8.5798,8.5202,8.5567
2128,2019-02-28,8.5654,8.5148,8.5619
2129,2019-01-03,8.5944,8.5363,8.5809
2130,2019-04-03,8.6589,8.5307,8.645
2131,2019-05-03,8.6852,8.6407,8.6625
2132,2019-06-03,8.6965,8.6555,8.6651
2133,2019-07-03,8.7997,8.6562,8.7797
2134,2019-08-03,8.8205,8.7375,8.7684
2135,2019-11-03,8.7688,8.6598,8.6657
2136,2019-12-03,8.6683,8.6188,8.6329
2137,2019-03-13,8.6425,8.5558,8.5633
2138,2019-03-14,8.6128,8.5511,8.5712
2139,2019-03-15,8.5738,8.5271,8.5298
2140,2019-03-18,8.5681,8.5105,8.5459
2141,2019-03-19,8.5575,8.511,8.5266
2142,2019-03-20,8.5494,8.4627,8.5005
2143,2019-03-21,8.5095,8.4112,8.4544
2144,2019-03-22,8.5894,8.4388,8.5593
2145,2019-03-25,8.5744,8.5148,8.5343
2146,2019-03-26,8.5536,8.5149,8.5452
2147,2019-03-27,8.6529,8.5372,8.6285
2148,2019-03-28,8.6811,8.6234,8.6411
2149,2019-03-29,8.6551,8.5887,8.6267
2150,2019-01-04,8.6225,8.5679,8.585
2151,2019-02-04,8.6304,8.5833,8.6026
2152,2019-03-04,8.6043,8.5415,8.5728
2153,2019-04-04,8.6022,8.5615,8.602
2154,2019-05-04,8.6238,8.5861,8.6102
2155,2019-08-04,8.6173,8.5306,8.5471
2156,2019-09-04,8.5649,8.5227,8.5569
2157,2019-10-04,8.5683,8.4899,8.497
2158,2019-11-04,8.5441,8.4817,8.5363
2159,2019-12-04,8.5371,8.4811,8.4879
2160,2019-04-15,8.5037,8.4802,8.4956
2161,2019-04-16,8.5071,8.4731,8.4923
2162,2019-04-17,8.5024,8.4594,8.4949
2163,2019-04-18,8.5601,8.4864,8.5154
2164,2019-04-19,8.5346,8.5004,8.5133
2165,2019-04-22,8.5374,8.4904,8.4987
2166,2019-04-23,8.5759,8.4893,8.5446
2167,2019-04-24,8.6486,8.5411,8.6373
2168,2019-04-25,8.7046,8.6318,8.6706
2169,2019-04-26,8.7013,8.6477,8.684
2170,2019-04-29,8.7145,8.6502,8.6581
2171,2019-04-30,8.6742,8.6101,8.6297
2172,2019-01-05,8.6789,8.6081,8.6729
2173,2019-02-05,8.77,8.6608,8.7563
2174,2019-03-05,8.7885,8.6935,8.7051
2175,2019-06-05,8.7654,8.7115,8.7195
2176,2019-07-05,8.7682,8.6993,8.7413
2177,2019-08-05,8.785,8.7269,8.7692
2178,2019-09-05,8.7979,8.7405,8.7837
2179,2019-10-05,8.7982,8.7078,8.7136
2180,2019-05-13,8.7698,8.705,8.7674
2181,2019-05-14,8.7725,8.7189,8.7453
2182,2019-05-15,8.7637,8.7087,8.7206
2183,2019-05-16,8.7565,8.6825,8.7442
2184,2019-05-17,8.802,8.7396,8.7949
2185,2019-05-20,8.8069,8.7612,8.7916
2186,2019-05-21,8.805,8.7474,8.7656
2187,2019-05-22,8.7779,8.7302,8.7588
2188,2019-05-23,8.7988,8.7453,8.7593
2189,2019-05-24,8.7664,8.6815,8.6894
2190,2019-05-27,8.7189,8.6802,8.7068
2191,2019-05-28,8.7245,8.6747,8.7243
2192,2019-05-29,8.7773,8.7125,8.7529
2193,2019-05-30,8.7771,8.7381,8.7719
2194,2019-05-31,8.7951,8.7363,8.7573
2195,2019-03-06,8.7736,8.6897,8.7095
2196,2019-04-06,8.7251,8.6683,8.6957
2197,2019-05-06,8.7474,8.6534,8.7408
2198,2019-06-06,8.7436,8.6881,8.6913
2199,2019-07-06,8.7103,8.605,8.6259
2200,2019-10-06,8.6678,8.6156,8.6539
2201,2019-11-06,8.6863,8.6162,8.6304
2202,2019-12-06,8.6722,8.6172,8.6599
2203,2019-06-13,8.6831,8.6433,8.6803
2204,2019-06-14,8.7211,8.6628,8.715
2205,2019-06-17,8.7369,8.7032,8.7348
2206,2019-06-18,8.7596,8.7211,8.7455
2207,2019-06-19,8.7596,8.6892,8.7049
2208,2019-06-20,8.707,8.5374,8.5559
2209,2019-06-21,8.5782,8.492,8.4999
2210,2019-06-24,8.5116,8.4687,8.4796
2211,2019-06-25,8.5587,8.4766,8.5338
2212,2019-06-26,8.5515,8.4765,8.4957
2213,2019-06-27,8.5259,8.4902,8.5144
2214,2019-06-28,8.5445,8.5042,8.5326
2215,2019-01-07,8.5898,8.5069,8.581
2216,2019-02-07,8.5896,8.5441,8.5668
2217,2019-03-07,8.5958,8.5321,8.535
2218,2019-04-07,8.548,8.5206,8.5328
2219,2019-05-07,8.639,8.5275,8.6192
2220,2019-08-07,8.6462,8.6002,8.6423
2221,2019-09-07,8.6763,8.6338,8.6519
2222,2019-10-07,8.6664,8.5705,8.5805
2223,2019-11-07,8.5825,8.5315,8.5395
2224,2019-12-07,8.559,8.5199,8.53
2225,2019-07-15,8.5506,8.5231,8.54
2226,2019-07-16,8.5833,8.5365,8.5739
2227,2019-07-17,8.5937,8.5651,8.588
2228,2019-07-18,8.6094,8.5294,8.5377
2229,2019-07-19,8.5862,8.5322,8.5739
2230,2019-07-22,8.6154,8.568,8.6077
2231,2019-07-23,8.6954,8.6058,8.6781
2232,2019-07-24,8.6966,8.6237,8.6435
2233,2019-07-25,8.686,8.6301,8.6757
2234,2019-07-26,8.732,8.6739,8.7175
2235,2019-07-29,8.7319,8.678,8.6947
2236,2019-07-30,8.7676,8.6926,8.7515
2237,2019-07-31,8.8855,8.7466,8.8636
2238,2019-01-08,8.9039,8.8507,8.8878
2239,2019-02-08,8.9569,8.8757,8.9159
2240,2019-05-08,8.9597,8.8927,8.9298
2241,2019-06-08,8.9333,8.8909,8.9086
2242,2019-07-08,8.9857,8.8891,8.9543
2243,2019-08-08,8.9647,8.9064,8.9283
2244,2019-09-08,8.9321,8.8495,8.8808
2245,2019-12-08,8.952,8.8568,8.9169
2246,2019-08-13,8.9432,8.8661,8.8762
2247,2019-08-14,8.9908,8.8648,8.9831
2248,2019-08-15,9.0376,8.9404,9.0209
2249,2019-08-16,9.0445,8.9862,9.0053
2250,2019-08-19,9.0369,8.9601,8.9784
2251,2019-08-20,9.0226,8.9698,8.9829
2252,2019-08-21,8.9997,8.9346,8.9448
2253,2019-08-22,9.0004,8.9359,8.9808
2254,2019-08-23,9.0149,8.932,8.9335
2255,2019-08-26,9.0071,8.9455,9.0025
2256,2019-08-27,9.0304,8.985,9.0106
2257,2019-08-28,9.0494,9.0048,9.0474
2258,2019-08-29,9.1091,9.0383,9.0965
2259,2019-08-30,9.1308,9.0799,9.1249
2260,2019-02-09,9.1301,9.0948,9.1006
2261,2019-03-09,9.1645,9.0982,9.1024
2262,2019-04-09,9.1073,9.0275,9.0326
2263,2019-05-09,9.0363,8.9649,9.0094
2264,2019-06-09,9.0234,8.9619,8.9752
2265,2019-09-09,9.0119,8.9129,8.924
2266,2019-10-09,8.9874,8.9208,8.9553
2267,2019-11-09,8.9841,8.9388,8.9565
2268,2019-12-09,9.0111,8.9254,8.9715
2269,2019-09-13,8.989,8.9374,8.987
2270,2019-09-16,8.9902,8.9143,8.9605
2271,2019-09-17,8.9834,8.9126,8.9227
2272,2019-09-18,8.9802,8.9212,8.9455
2273,2019-09-19,8.9849,8.886,8.979
2274,2019-09-20,9.0716,8.9652,9.0621
2275,2019-09-23,9.1166,9.0422,9.0453
2276,2019-09-24,9.0514,8.9874,9.0063
2277,2019-09-25,9.0584,9.0036,9.0556
2278,2019-09-26,9.0908,9.0405,9.0833
2279,2019-09-27,9.102,9.0633,9.077
2280,2019-09-30,9.1004,9.0614,9.0967
2281,2019-01-10,9.149,9.0932,9.1265
2282,2019-02-10,9.1618,9.1158,9.1306
2283,2019-03-10,9.1545,9.1064,9.1239
2284,2019-04-10,9.138,9.0841,9.0957
2285,2019-07-10,9.1448,9.0807,9.1438
2286,2019-08-10,9.18,9.1224,9.1642
2287,2019-09-10,9.1791,9.1487,9.1755
2288,2019-10-10,9.1822,9.109,9.125
2289,2019-11-10,9.1322,9.0506,9.0755
2290,2019-10-14,9.125,9.0705,9.1101
2291,2019-10-15,9.1689,9.1025,9.1223
2292,2019-10-16,9.2058,9.1155,9.1781
2293,2019-10-17,9.211,9.1397,9.185
2294,2019-10-18,9.1971,9.1565,9.1617
2295,2019-10-21,9.1806,9.0908,9.1369
2296,2019-10-22,9.1638,9.1185,9.1486
2297,2019-10-23,9.1944,9.1159,9.1222
2298,2019-10-24,9.1491,9.0853,9.1381
2299,2019-10-25,9.2022,9.1278,9.1957
2300,2019-10-28,9.2245,9.168,9.222
2301,2019-10-29,9.3056,9.2125,9.2273
2302,2019-10-30,9.2605,9.1802,9.181
2303,2019-10-31,9.2227,9.1583,9.1923
2304,2019-01-11,9.1981,9.0831,9.0838
2305,2019-04-11,9.147,9.0568,9.1447
2306,2019-05-11,9.201,9.1036,9.1739
2307,2019-06-11,9.2041,9.1281,9.1712
2308,2019-07-11,9.1869,9.0794,9.11
2309,2019-08-11,9.1659,9.1059,9.1319
2310,2019-11-11,9.1662,9.1,9.1329
2311,2019-12-11,9.1694,9.1243,9.1649
2312,2019-11-13,9.2269,9.1589,9.1842
2313,2019-11-14,9.2158,9.1624,9.1627
2314,2019-11-15,9.1718,9.0721,9.0922
2315,2019-11-18,9.1338,9.0637,9.1164
2316,2019-11-19,9.1365,9.1001,9.1234
2317,2019-11-20,9.2129,9.1091,9.135
2318,2019-11-21,9.1599,9.0986,9.1456
2319,2019-11-22,9.1715,9.1123,9.1568
2320,2019-11-25,9.1997,9.1279,9.1779
2321,2019-11-26,9.187,9.1503,9.1691
2322,2019-11-27,9.1927,9.1555,9.1609
2323,2019-11-28,9.1939,9.1527,9.1696
2324,2019-11-29,9.2304,9.164,9.2248
2325,2019-02-12,9.2199,9.1476,9.1645
2326,2019-03-12,9.1941,9.1349,9.1853
2327,2019-04-12,9.2161,9.1498,9.1736
2328,2019-05-12,9.1782,9.129,9.1378
2329,2019-06-12,9.1578,9.1166,9.1296
2330,2019-09-12,9.1528,9.1249,9.1442
2331,2019-10-12,9.2009,9.1373,9.1774
2332,2019-11-12,9.1848,9.1049,9.1117
2333,2019-12-12,9.1135,9.0742,9.0778
2334,2019-12-13,9.0807,8.9948,9.0319
2335,2019-12-16,9.0556,8.9797,9.01
2336,2019-12-17,9.0571,9.0011,9.021
2337,2019-12-18,9.0428,9.0028,9.0105
2338,2019-12-19,9.0184,8.9459,8.9753
2339,2019-12-20,8.9846,8.9478,8.9726
2340,2019-12-23,8.9855,8.9378,8.9564
2341,2019-12-24,8.9682,8.9071,8.9098
2342,2019-12-25,8.9337,8.8977,8.9139
2343,2019-12-26,8.9205,8.8683,8.8826
2344,2019-12-27,8.8939,8.8073,8.8148
2345,2019-12-30,8.8365,8.7746,8.815
2346,2019-12-31,8.8208,8.7626,8.7855
2347,2020-01-01,8.7983,8.776,8.7806
2348,2020-02-01,8.8139,8.7548,8.7953
2349,2020-03-01,8.8558,8.7913,8.8343
2350,2020-06-01,8.8551,8.7853,8.7933
2351,2020-07-01,8.8769,8.7746,8.8513
2352,2020-08-01,8.8808,8.8327,8.8659
2353,2020-09-01,8.9035,8.8541,8.8884
2354,2020-10-01,8.9129,8.8724,8.8872
2355,2020-01-13,8.9175,8.8637,8.8972
2356,2020-01-14,8.9058,8.8651,8.874
2357,2020-01-15,8.8972,8.851,8.8629
2358,2020-01-16,8.8936,8.8467,8.8866
2359,2020-01-17,8.9203,8.8816,8.9124
2360,2020-01-20,8.939,8.8825,8.9275
2361,2020-01-21,8.9964,8.9236,8.9944
2362,2020-01-22,9.0009,8.9625,8.984
2363,2020-01-23,9.0257,8.9647,8.9954
2364,2020-01-24,9.0576,8.975,9.0494
2365,2020-01-27,9.1528,9.0397,9.1432
2366,2020-01-28,9.184,9.1124,9.1127
2367,2020-01-29,9.1825,9.1103,9.1624
2368,2020-01-30,9.2331,9.1519,9.181
2369,2020-01-31,9.2458,9.166,9.2011
2370,2020-03-02,9.29,9.1607,9.2759
2371,2020-04-02,9.2878,9.2015,9.2107
2372,2020-05-02,9.2501,9.1754,9.2104
2373,2020-06-02,9.2556,9.1818,9.2185
2374,2020-07-02,9.3108,9.2161,9.305
2375,2020-10-02,9.3064,9.2305,9.2888
2376,2020-11-02,9.2923,9.2322,9.25
2377,2020-12-02,9.2511,9.198,9.2284
2378,2020-02-13,9.2775,9.2267,9.2507
2379,2020-02-14,9.2715,9.2252,9.2488
2380,2020-02-17,9.2709,9.2289,9.2567
2381,2020-02-18,9.3389,9.2495,9.3299
2382,2020-02-19,9.335,9.2656,9.2716
2383,2020-02-20,9.3364,9.2611,9.3187
2384,2020-02-21,9.366,9.2668,9.2793
2385,2020-02-24,9.3906,9.2581,9.3573
2386,2020-02-25,9.4037,9.3271,9.3616
2387,2020-02-26,9.4072,9.3541,9.3989
2388,2020-02-27,9.4132,9.3677,9.3943
2389,2020-02-28,9.4956,9.3837,9.3939
2390,2020-02-03,9.4487,9.2882,9.2919
2391,2020-03-03,9.3326,9.1806,9.2767
2392,2020-04-03,9.294,9.2323,9.256
2393,2020-05-03,9.3084,9.2404,9.2833
2394,2020-06-03,9.3325,9.2214,9.2604
2395,2020-09-03,9.6929,9.2387,9.5695
2396,2020-10-03,9.6353,9.4585,9.5942
2397,2020-11-03,9.7108,9.5447,9.692
2398,2020-12-03,10.28,9.6862,10.1668
2399,2020-03-13,10.254,9.8823,10.0778
2400,2020-03-16,10.436,9.9972,10.2781
2401,2020-03-17,10.5885,10.1645,10.4996
2402,2020-03-18,11.9572,10.4594,11.2897
2403,2020-03-19,12.1333,11.1505,11.2472
2404,2020-03-20,12.1167,10.8014,11.7051
2405,2020-03-23,11.9379,11.1942,11.5817
2406,2020-03-24,11.6103,10.8621,11.1202
2407,2020-03-25,11.1519,10.6826,10.7297
2408,2020-03-26,10.8259,10.4001,10.4104
2409,2020-03-27,10.7284,10.3942,10.486
2410,2020-03-30,10.672,10.3739,10.5466
2411,2020-03-31,10.6127,10.3357,10.4028
2412,2020-01-04,10.5241,10.269,10.4551
2413,2020-02-04,10.489,10.2247,10.3897
2414,2020-03-04,10.6444,10.3744,10.6091
2415,2020-06-04,10.6085,10.4052,10.428
2416,2020-07-04,10.511,10.1281,10.2837
2417,2020-08-04,10.3797,10.2349,10.3049
2418,2020-09-04,10.3399,10.1348,10.2358
2419,2020-10-04,10.2681,10.1907,10.2023
2420,2020-04-13,10.3409,10.1665,10.3165
2421,2020-04-14,10.3422,10.2054,10.308
2422,2020-04-15,10.581,10.2935,10.5083
2423,2020-04-16,10.5878,10.4164,10.4558
2424,2020-04-17,10.5246,10.3098,10.3271
2425,2020-04-20,10.4808,10.2729,10.4539
2426,2020-04-21,10.6906,10.4132,10.6509
2427,2020-04-22,10.8014,10.5645,10.7676
2428,2020-04-23,10.8108,10.5336,10.6378
2429,2020-04-24,10.7204,10.596,10.6226
2430,2020-04-27,10.6851,10.5073,10.5113
2431,2020-04-28,10.5546,10.3475,10.4045
2432,2020-04-29,10.4415,10.3021,10.3222
2433,2020-04-30,10.3615,10.2051,10.2421
2434,2020-01-05,10.3601,10.2242,10.2987
2435,2020-04-05,10.475,10.2811,10.3267
2436,2020-05-05,10.3529,10.2266,10.2619
2437,2020-06-05,10.4372,10.2376,10.436
2438,2020-07-05,10.4373,10.2079,10.2468
2439,2020-08-05,10.2601,10.1764,10.2212
2440,2020-11-05,10.3086,10.1619,10.3083
2441,2020-12-05,10.3648,10.0946,10.1751
2442,2020-05-13,10.2,10.0357,10.1657
2443,2020-05-14,10.274,10.1504,10.1529
2444,2020-05-15,10.2681,10.1339,10.2358
2445,2020-05-18,10.2719,10.0165,10.0285
2446,2020-05-19,10.1528,9.9132,9.9844
2447,2020-05-20,10.0217,9.8877,9.9059
2448,2020-05-21,9.9861,9.8793,9.9422
2449,2020-05-22,10.1,9.9329,10.0001
2450,2020-05-25,10.0668,9.9853,10.0568
2451,2020-05-26,10.0621,9.8605,9.8892
2452,2020-05-27,9.9462,9.8023,9.8659
2453,2020-05-28,9.9114,9.7405,9.7758
2454,2020-05-29,9.7948,9.6801,9.7205
2455,2020-01-06,9.7696,9.6103,9.6109
2456,2020-02-06,9.6466,9.5183,9.5462
2457,2020-03-06,9.5719,9.425,9.4572
2458,2020-04-06,9.5149,9.3124,9.3538
2459,2020-05-06,9.3799,9.2604,9.3152
2460,2020-08-06,9.3197,9.2397,9.2603
2461,2020-09-06,9.4235,9.222,9.2784
2462,2020-10-06,9.3788,9.1983,9.3022
2463,2020-11-06,9.6316,9.2871,9.6142
2464,2020-12-06,9.7275,9.5094,9.6418
2465,2020-06-15,9.8122,9.5044,9.5378
2466,2020-06-16,9.6416,9.4522,9.5686
2467,2020-06-17,9.6113,9.4983,9.5287
