Date,FB,GOOG,NVDA,MA,ADBE,NFLX,QCOM,CRM,GILD,CL,portfolio,Market_return
2015-10,0.13426028353681074,0.16828838224328524,0.15091258715647582,0.10029889625578203,0.07832646978585367,0.04958352712827452,0.10589987403583367,0.1192567873095578,0.10123223081960275,0.05149881710698012,0.0687316494566399,0.0428890789987002
2015-11,0.022261416258623212,0.04472359440150275,0.1223281956000053,-0.010809115055569474,0.03158126896807145,0.13794062517532724,-0.170789562781946,0.02547938978587916,-0.020068351008677876,-0.010097839014878818,0.12080296344973732,0.029574165735216876
2015-12,0.004029219176392873,0.02192301350943282,0.03909211080220465,-0.005719106109466021,0.02711571596062501,-0.07256956494573819,0.02459525661187567,-0.01618773843652277,-0.040893955779169655,0.014311911749294248,0.049052696225645634,-0.01095317222133707
2016-01,0.072138306498996,-0.020991451314152365,-0.11134712171323935,-0.08372603561525349,-0.05120294936109293,-0.19706243623689002,-0.09301882076686474,-0.13188780313826964,-0.17976110936166123,0.01986533963272752,0.004343516814877893,-0.06454563819882009
2016-02,-0.04714375687272743,-0.060811618458108785,0.0745734208151918,-0.02369967666889239,-0.04465382980123944,0.01709502816662245,0.13071736492523,-0.004554768876194437,0.05120489480411483,-0.027987631466792617,-0.047887764222379704,-0.00557380714356015
2016-03,0.06715301560172682,0.06761539096717861,0.13616046178097552,0.08720668512754814,0.1015854535627927,0.09442243174220044,0.006891195035765074,0.08974172444361161,0.05791093267980707,0.07632533565307997,0.14282861310636075,0.06375387110670161
2016-04,0.030499591616759636,-0.06972280232270334,-0.0028064653882343693,0.02842007439427685,0.004477592273782527,-0.11933878682406662,-0.012123888047390063,0.026682936094341247,-0.039734377503643614,0.00931477377178358,0.0028726852899408004,0.027957431066065963
2016-05,0.010460926249230784,0.06162964507820656,0.31835975349368995,-0.011238407733178635,0.055720653067094394,0.13928691642291802,0.09753017265947639,0.10435350546508193,-0.01303722772538396,-0.007191226563716624,0.1524436447895494,-0.0031696128623964763
2016-06,-0.038128094204048946,-0.05928885561649222,0.006207171799625488,-0.08175181418991517,-0.036996081833864936,-0.1081212476444049,-0.0245810835564938,-0.0513677633423949,-0.036417358806046796,0.03962518255347525,-0.02085747825305391,0.010906182275302713
2016-07,0.08452925940929723,0.1108076941867826,0.21463502012569458,0.08386895110608616,0.021609767982460504,-0.002514247360006938,0.1681913149120251,0.03009695604369833,-0.0473508736668794,0.022149700931721528,0.12666416846510523,0.03262243532230147
2016-08,0.01758915815905704,-0.002263284231201479,0.07623528916969491,0.014594794373760989,0.04547309340371575,0.06794517203553108,0.01638440468748814,-0.029095413129833103,-0.01371554625620719,-0.0012093316618145833,0.11422742852299977,0.015169397000337925
2016-09,0.017047268308413965,0.01334983429676928,0.11705258829410448,0.053192565680667325,0.06089339757207601,0.011287902903679203,0.08609493485858133,-0.1018634666885948,0.015555736207079063,-0.002690254193396302,0.16317742144976932,-0.00726146000930039
2016-10,0.02120527894366875,0.009327278370936387,0.03852904885212305,0.053564612174511694,-0.009489577764961288,0.26707254063707286,0.0032116113971398796,0.053694122146892065,-0.0693881658695451,-0.032232596633230304,0.07266372373777831,-0.005245396651705647
2016-11,-0.09596157567055552,-0.033777756063664066,0.29761129629766425,-0.045038205833333844,-0.043716905257625616,-0.06302556717768204,-0.0008312308277509395,-0.04204368690980298,0.0009505593202734364,-0.08590247549368224,0.07135918286320712,0.012096186950498522
2016-12,-0.02845798994507387,0.018178499414681193,0.15770063381118504,0.010273958203774303,0.0013617293354049043,0.05811968420305802,-0.04300590769281232,-0.04916667938232422,-0.02210227071241999,0.003219302544032132,0.12578174472335538,0.03968244289893708
2017-01,0.13272493583152212,0.03235206455672479,0.02285927236939056,0.03196458737290131,0.10131132214039207,0.13659130246579854,-0.18052128207458973,0.15541921606688547,0.0117302035062119,-0.007437331377237233,0.08107963403961674,0.013949556742678835
2017-02,0.04005513864749388,0.03315810272955755,-0.06935258054255256,0.0388411633709993,0.043746685523254,0.010091664424640712,0.06696643461047969,0.02844500686983098,-0.027191229109816528,0.13007139654345878,0.03579107512062954,0.025582016757783155
2017-03,0.04803017624386352,0.007713676238684686,0.07341350200902963,0.018196788133634012,0.09962826525073076,0.03996336087136876,0.015226730905897101,0.014013514579365172,-0.028907245132114734,0.002877466814393159,0.14271617054886993,0.017867108126804254
2017-04,0.057726130039253976,0.09209704498638893,-0.04250438227822417,0.03626522408141142,0.02774149292934025,0.029700287275278514,-0.06278333810032954,0.04400539431225803,0.009275518885361933,-0.01038996379044399,-0.0033458072339230156,-0.0018839154380777547
2017-05,0.00805328927698623,0.06501386589957492,0.38544623056342453,0.05639609518668154,0.06071478079610615,0.0714192548878505,0.07618147017583698,0.04087315990251872,-0.05339165750926478,0.0599664502097208,0.2614007896806449,0.016808162530674187
2017-06,-0.0031692259675846213,-0.058174248839183096,0.001454700539808007,-0.011637383499516818,-0.0029606525245895465,-0.08376772581453507,-0.035795334329677186,-0.03391344194808643,0.0995452893766493,-0.029203668934629112,-0.04051023093087726,0.01810820307391503
2017-07,0.12100943694177402,0.02395653274256504,0.12416979777595327,0.054205197909662495,0.03570420648041095,0.21584900080006264,-0.036762024525953674,0.048498898979678406,0.0750209586268551,-0.020611649896590922,0.1018776230955479,0.009742181383059378
2017-08,0.01607090824639945,0.009489540128795104,0.04356169430110213,0.0430361175735563,0.059184912579922644,-0.03825826713715863,-0.00641158204653991,0.0516519235064159,0.10014460117535462,-0.007756027339990701,0.010457401774332128,0.002397962684729027
2017-09,-0.006396499945963807,0.021057528133721748,0.05506365532030788,0.05926480807367018,-0.03854093094345845,0.03800583329221152,-0.008226426809763043,-0.021677659871532917,-0.026082549219645923,0.01688971531200223,0.040938969358271314,0.016724670077228998
2017-10,0.05378359398385579,0.059982723749651745,0.1568494160329783,0.05524545265018865,0.17415211329840652,0.08315404502196655,-0.01601079999513111,0.09548274827423953,-0.07479655116080208,-0.027626347051519007,0.23606124201912992,0.027062689942854323
2017-11,-0.01599469577841861,0.0046918854534199195,-0.028821130747325396,0.011427161294923271,0.036024191748511125,-0.04505417285910085,0.3115000459508044,0.019347307287332027,-0.002401210603285131,0.028389003034475335,-0.031689427732280964,0.01581049790984257
2017-12,-0.004063585007769821,0.024466229943493012,-0.03592255375971609,0.005914917667063202,-0.03433071959900502,0.02335006312004073,-0.034971250809138765,-0.020034474156486404,-0.03544011514597656,0.04140763374580425,-0.005504870972441638,0.029246257099754924
2018-01,0.059106835990852424,0.11806184452390922,0.270284130009788,0.11830108786072357,0.13992232506879487,0.40810574254601906,0.06607306772926136,0.1142521756983157,0.1697375133180512,-0.010932292812945499,0.22149895997977542,0.048253892214434435
2018-02,-0.04585580872929451,-0.0557378704919832,-0.014847877869749504,0.03999986805043876,0.0469063407771364,0.07798748813111156,-0.03944477447924144,0.020542500769570093,-0.060501075594527776,-0.07098582809854914,0.06807156845551504,-0.028989520332407318
2018-03,-0.10391438580638312,-0.06602513075213245,-0.04301654003938127,-0.0034137195489960526,0.033232901955588146,0.013624823783978446,-0.14753828591750695,0.0004301337785617143,-0.035645718967986295,0.03929241023326435,0.050191708433002434,0.0009314519134988596
2018-04,0.07641283701666457,-0.014014500455727275,-0.02888723962829376,0.01920468002735376,0.0255461135953563,0.05793121719308747,-0.07940818463170318,0.04032669551972834,-0.04191518390866755,-0.084649683747966,0.02292600495246242,-0.016876461879536175
2018-05,0.11499999290288887,0.06650739878695222,0.12203628112675058,0.06647207256596177,0.1249097108005095,0.1252640841029551,0.15128897505436534,0.06893135064499911,-0.06686996567847692,-0.032806981370716914,0.18102899546485104,0.019661440775536887
2018-06,0.013244387115910694,0.028258356718170452,-0.0606289195688795,0.03366313182933167,-0.021943201410018043,0.11328209863722005,-0.03441154813469216,0.0546662952550272,0.059509737294077825,0.0272625677917937,-0.059076034954995874,0.02135051692644008
2018-07,-0.11187733981962722,0.09107693553354967,0.03360072558937266,0.008799183409592404,0.003568332414171982,-0.13790455887078956,0.1420170861048522,0.005498533970384134,0.09867330772996663,0.04060598252523895,-0.07753914627018116,0.015545519975174171
2018-08,0.01825236912193362,0.0007639548109397154,0.1469145790754105,0.08868685822364508,0.0769577311324956,0.08958358090146823,0.0720861187391697,0.11323368188421745,-0.026982039224886845,-0.008953983539084387,0.12343735304208622,0.024456504200829787
2018-09,-0.0641324149984357,-0.020292377947718765,0.0012114871697022078,0.03270554562763217,0.024439308575542107,0.01754246174803109,0.05786465916153105,0.0415902960972756,0.027460474702879933,0.008131272145218027,-0.006382785424514205,0.017025969094019988
2018-10,-0.07704008823116537,-0.09778205906858473,-0.24976868847924938,-0.11100639625535236,-0.08960924840278717,-0.19338199331587314,-0.12689160522410148,-0.13701813150595032,-0.11695377564293141,-0.10461267098280969,-0.15160182673042738,-0.03897238142461712
2018-11,-0.07365434594035669,0.01640093414504218,-0.2240500443818053,0.01720045875798215,0.020874043772286077,-0.05185895009539654,-0.0736206484588453,0.04022142810207652,0.05514832158396188,0.06666667563297168,-0.11853218431982096,-0.020747066652268557
2018-12,-0.06770502973570203,-0.05374493158327598,-0.18313655490933656,-0.061769600272515324,-0.09825020509566551,-0.06455108134593446,-0.01256723636867274,-0.04055753368536008,-0.1231908611037752,-0.0629722729764125,-0.14535401330320158,-0.055122076978126544
2019-01,0.2715692051112346,0.0779830350305184,0.0767789306825486,0.12109730487740755,0.09538543717771741,0.26840019186647135,-0.129854179419591,0.1095130310748127,0.11926465486073767,0.0940300936614602,0.1579372388162326,0.017185781559128532
2019-02,-0.0314356315100901,0.0031799930521707598,0.07421907303868047,0.0646047627710098,0.05923651134662289,0.05478646864069403,0.07815022794550641,0.07685722564954522,-0.07127557882962376,0.018398375554700808,0.09702977425933092,0.05817268581257262
2019-03,0.03245590332741788,0.04767305928408305,0.16400874143240296,0.04751513533763929,0.015199962797619149,-0.004300498516262796,0.0805981258970061,-0.032263971745924436,0.009519194269788978,0.04053434674735712,0.11279371755307685,0.01978053678682734
2019-04,0.16023751313140133,0.012929167157385235,0.008019661248143573,0.08131271846363286,0.0854066216356113,0.03920801851596045,0.5102578122226649,0.04407407464503099,0.0004614642856077822,0.06866333483682752,0.05132897270916168,0.03691589964821862
2019-05,-0.08236811364279395,-0.07139369360893388,-0.250747901444042,-0.010816603871643293,-0.0634399519568386,-0.07356833037455979,-0.2241959929738515,-0.08430602919167274,-0.04289669376883509,-0.043549760868134335,-0.10950381104847669,-0.015400368675479446
2019-06,0.08750774030808528,-0.02058658300572125,0.21238719469065326,0.051851107194731405,0.08767072918087715,0.07003032110932228,0.14883748641751637,0.002113414290272342,0.09563744602508328,0.02944542123069649,0.16379164033021548,0.014397401022002931
2019-07,0.006373034857715121,0.1256071414253146,0.0273396500275771,0.03050887580293904,0.01428810976509709,-0.12068500546096161,-0.03825411079697483,0.01825614150438004,-0.03019544212638403,0.006787685204427962,0.00730607985907511,0.03803377195579039
2019-08,-0.04407145006892488,-0.023490216707201972,-0.006188751476995158,0.03342268464163167,-0.04801571401088367,-0.090529091050646,0.06301243761182285,0.01016185970368122,-0.030219761607389595,0.033593694960217135,-0.04901872537210365,-0.03132188216600351
2019-09,-0.040878959512803514,0.026007932875197204,0.03916191731541874,-0.03482946210722748,-0.02903240477348923,-0.08895320811170215,-0.01137166035704873,-0.048888348335641374,0.006798662282966772,-0.0086312353130239,-0.019769556874837994,0.031015255409769123
2019-10,0.0762016617582002,0.03372435221621206,0.15482275863086703,0.020532431046894173,0.006081421450791824,0.0739481686944059,0.054535979342297924,0.05423068525571728,0.005206701505118261,-0.06088126683778683,0.051042003166735336,-0.0002951046544483749
2019-11,0.052126302172281314,0.03559211188491984,0.07899673906346405,0.0557060786732686,0.11369771862074107,0.09481228785632734,0.03866241034167883,0.040897141490380706,0.055407295007672275,-0.01137014577574147,0.12364324577166497,0.04431238490788103
2019-12,0.01790319689188058,0.024567848480743892,0.0856325417800401,0.02176368738833334,0.0655186859408643,0.028316289195995825,0.06420253190251102,-0.0015347780768417696,-0.024544323319820593,0.015039717254973883,0.11516416579330127,0.024914662002816224
2020-01,-0.01627282016024667,0.07270643634160479,0.004802280761928568,0.05951819460671426,0.0646736522474709,0.06650798444402395,-0.03309540549547607,0.12094194689352178,-0.027393069075891896,0.07826445992177433,0.05057056807148268,0.033220330244993816
2020-02,-0.04675351528002458,-0.06616792683628481,0.14296639722057813,-0.08131291554750797,-0.01714421393208987,0.06937321480036673,-0.0821708081213518,-0.06532830794581912,0.09746832329799937,-0.08416914432912126,0.030314798908087928,0.0012168189375660887
2020-03,-0.13337142414993708,-0.13179716966901756,-0.023956654386857124,-0.1677519273621878,-0.07788596796220182,0.017532453302184337,-0.12914241148157202,-0.15504694316476964,0.08789224228282477,-0.017907326648945565,-0.0678980704479628,-0.18954772082837407
2020-04,0.22727819525486437,0.15982831779998197,0.10880113746496223,0.140069511034856,0.11123688254261,0.11810920400403635,0.16289716583887892,0.12480901343203743,0.12359557692563783,0.06535633589708167,0.0972019945825781,0.044130256605336086
2020-05,0.09955541476049823,0.059510927684931714,0.2146571873792802,0.09426480578975749,0.09320209843290628,-0.00028580472893435793,0.028092031559898478,0.07928370842757215,-0.07345235523529292,0.029315588539387427,0.20461053082016778,0.05898119773439259
2020-06,0.008796530359153953,-0.01071442636599751,0.07059712017133446,-0.017248772008348623,0.12599583726347796,0.08412550123737494,0.13644851470888852,0.07174328638135341,-0.0026352918038526907,0.012857756619823801,0.1067695692534465,0.06511940213222768
2020-07,0.11714444878995467,0.04905877597397579,0.11760676914927948,0.0447819627286008,0.020697916005047112,0.07436707916321583,0.15787746206561093,0.040143085458584915,-0.09630883901904108,0.0600012808610082,0.11712561444621006,0.03462783467205255
2020-08,0.1558324371168196,0.10197179745691787,0.2599918727735324,0.16095677704197753,0.15545104020899636,0.0832105880164451,0.12773414965419216,0.39928142343314565,-0.03998275185140954,0.02668404211246811,0.12327109012487733,0.05860735869823853
2020-09,-0.10675312758324706,-0.10071110447791076,0.0119666898335975,-0.0558920965532701,-0.044722377369140975,-0.0557632731237967,-0.006630682792625242,-0.07823211828262111,-0.04341451481964731,-0.026621283030760168,-0.007732313868743387,0.040891471166229376
2020-10,0.004620051482537635,0.1030280598088058,-0.07364840085220514,-0.14547084430388646,-0.08835101282419056,-0.0485771025822852,0.04826648785219256,-0.07579978711039159,-0.07975941146325305,0.028194464083042492,-0.10546086307232574,
